speakerGroups,Speaker,text,pageNumbers
86,Mr MOORE,"-Jt was from 1983 to 1984. The honourable member for Darling Downs, as a prominent citizen, would know this only too well from his tax bill. The Government is now talking of making a tax cut this year; not the promised one last year, not the one based on the substantial increase in income which the Government has received in the current year, but one that is being forecast for the election. So if there is to be a $1 billion tax cut, as has been freely thrown around, it will add another $1 billion to the deficit taking it to just on $10 billion. How do we reach the magical sole figure of $7.5 billion? Where is the missing $2 billion to $2.5 billion? The long winter question for the Australian Labor Party will be how it can get to that point. Will it be raised in extra taxes when we have already been promised a tax cut? This will mean that we will be given a tax cut with one hand but it will be clawed back through expenditure taxes, through indirect charges. The Government has already indexed excise taxes; so it cannot slather it on the beer drinkers and the cigarette smokers as the honourable member for Griffith ( Mr Humphreys) would recognise. But I forecast that the Government will find that it will have to expand its taxation areas into sales taxes, a capital gains tax and other charges to meet that end of the equation or will it attempt to cut Government spending? I have never known a Labor government that cut government spending. Labor governments have always been great spenders and politicians as a whole have loved handing money out, so why should not this Government? It is the easy thing to do. It is a wonderful thing to do, particularly when in government. I have even seen the Minister's name in one or two places and I am sure that he did not pay for the plaques that were put up. He is enjoying this new-found money bin. So as the Government addresses itself to these problems I wonder whether the taxpayers of Australia really know which way they will go. Will they be treated to a realistic tax cut to find the $2.5 billion or will they be treated to an illusory cut with extra tax at the edges? Will they be treated to a rigged Budget which will present a point of view in August for an election in December, with a totally different result in March? Dr TheophanousYou have not used that taca tax cut', to quote tic, have you?",35
87,Mr MOORE,The honourable member for Burke would have a fair bit to say on that matter. I am sure that he would not stand by and vote for a Budget that looked as bad as that.,35
88,Mr COHEN ,"You did, on quite a number of occasions. What did you do in 1977? What about the fistful of dollars? Madam DEPUTY SPEAKER ( Mrs Child)Order! I do not think that the honourable member for Ryan needs any assistance.",35
89,Mr MOORE,"Thank you very much, Madam Deputy Speaker. I thought the Minister needed assistance from time to time. 1 want to concentrate finally on the question of where we are today, having seen the difficulties and pointed out to the Government that it will need to improve substantially its outlook on business and its approach to the economy because things will be difficult in 1985-86 and a Budget of this size will only produce a bigger deficit in the future. It will produce areas which will be unmanageable unless attempts are taken to cut the deficit at this point. 1 do not believe for a moment that that will occur and as a consequence we will go into the high areas of stagflation in 1985-86, a dismal outlook indeed. The Bills before the House do point to a major problem which will face us all. It is something to which 1 hope all honourable members of this House, particularly Opposition members, will apply themselves. 1 hope they use their time to exploit all the weaknesses that occur. With those thoughts in mind, 1 indicate that the Opposition will not oppose the Bills. Madam DEPUTY SPEAKER-Order! Before 1 call the honourable member for Hughes, 1 point out to the House that this a maiden speech and I ask the House to extend to the honourable member for Hughes the normal courtesies.",35
90,Mr TICKNER ,"Hughes) (4.19)-I rise for the first time in this House to speak in support of the Appropriation Bills before the House. As is the custom in this place, I propose to speak in general terms on the state of Australian society and on the issues that I see as crucial to the future of Australia in the 1980s and beyond. May I say, Madam Deputy Speaker, how privileged I am to make my maiden speech with you in the chair as the first woman Deputy Speaker in the history of this Parliament. 1 take my place in this House as the member for Hughes, having been elected in the recent by-election which took place following the retirement of Mr Les Johnson. Mr Johnson was an extremely popular and effective local member and faithfully served the Australian Labor Party and the people of Hughes for a period spanning 28 years. 1 take the opportunity, on behalf of the Parliament, to wish Les Johnson and his wife Peggy a happy and rewarding future. Following my preselection by the Australian Labor Party to contest the seat of Hughes, another former member of this Parliament sent me a congratulatory telegram from Paris, where he conducts certain business on behalf of the Australian Government. His message read: May you continue to represent your part of my former electorate for many decades to come. I take this opportunity to thank Mr Whitlam for his good wishes. My first and foremost responsibility as a member of this Parliament is to serve the people of the Hughes electorate with the same dedication as that shown by my predecessor. I shall endeavour to do so to the best of my ability. The rank and file members of the Australian Labor Party in the electorate of Hughes selected me to contest the seat for the Australian Labor Party. To them, too, lowe a great debt and a responsibility to maintain my commitment to fight for reform and social justice in this country. The electorate of Hughes presents great challenges and contrasts. No other electorate in Australia has both an active peace movement and a large Army establishment, two national parks, coal mines, a vigorous community-based anti-uranium campaign and Australia's only nuclear reactor, and all on the doorstep of Sydney. I take great pride in being the newest member of the Hawke Labor Government. Our Government has the opportunity to cement itself as the natural party of government for Australia. Both the Prime Minister and the Government as a whole continue to enjoy high levels of public approval. We have gained, and clearly continue to retain, the confidence of the Australian people. Our Government, elected only one year ago, has already undertaken significant steps as a government of reform, and has begun to remove the legacy of gross inequalities and bitter divisions that so typified the Fraser years. Much still remains to be done, and 1 look forward to the many foreshadowed government initiatives, such as the enactment of national Aboriginal land rights legislation so desperately needed by Aboriginal . Australians. Like the Minister for Finance ( Mr Dawkins), who in his speech to the National Press Club last Wednesday described his political philosophy as that of a democratic socialist, I too embrace that philosophy. The road of a reforming government in this country is a hard one. That is so principally because of the dead hand of the conservative governments which have occupied the treasury bench in this House for most of my lifetime. The enduring contribution of Malcolm Fraser to the conservative forces in this country was the promotion of the myth that the Whitlam Government did too much too quickly, and for that reason was rejected by the Australian people. This conservative fabrication does a disservice to the intelligence of the Australian people. It has been accepted uncritically by a huge section of the media and warmly welcomed by the privileged and vested interests, who seek to defend by any means available their privileged position. The reality is, of course, that the reforming of the Whitlam Government was most clearly in evidence following the election of that Government in December 1972 and throughout 1973, when the Sydney Morning Herald consistently carried banner headlines announcing: 'What the Government did today'. The Whitlam Labor Government was re-elected in 1974, thus dispelling the myth that the Australian people were not prepared to welcome innovative and radical reforms. To understand the reasons for Labor's loss of office in 1975 we should look primarily not to the speed of Labor's reforms but to t-e undemocratic institution of the Senate, the infamous role of the discredited Governor General of the time, and the role of the privileged and vested interests to whom I have already referred. This Parliament has in its hands the power to influence the course of Australia for decades to come and is responsible for the future quality of life of young Australians. Last year I had the opportunity to officiate at the annual open air speech night of the Bundeena public school, situated in the Royal National Park in the neighbouring electorate of Cook. On that night, under the stars, I had time to reflect on the future of young children at the school. At one time in Australia's history the children growing up in that small town in a national park may have been able to remain isolated from the economic dislocation evident in the world and from the threat of war. This is no longer the case. Perhaps for this reason those children had just finished writing an essay entitled: 'When I grow up I want the world to be here'. I believe that young Australians are increasingly conscious of the need to work collectively to build a better world. I am convinced that the quality of life of those children from Bundeena will depend upon whether or not we, as a Labor government, are able to develop and promote Labor's adopted alternative policies to replace the policies of free market forces promoted by the Liberal and National parties. There is no doubt in my mind that if the market forces of the conservatives were allowed to prevail, Australia would continue to become an industrial backwater of mass unemployment and human despair, while transnational corporations plundered our rich national resources to their hearts' content. The reign of three decades of conservative government since World War II has resulted in the wealthiest one per cent of the Australian population owning 22 per cent of the total wealth, and the richest 2,000 people in Australia owning as much as the poorest two and a half million Australians. The Brotherhood of St Laurence has zeal estimated that over 2 million Australians live in poverty. The unrestrained operation of those free market forces and the record level of unrestrained foreign ownership of our industries and natural resources has resulted in a loss of economic sovereignty by the Australian people and their government. Crucial decisions affecting the well-being of Australians are taken not by the Parliament, not by the Government, not by the trade union movement, but by the controllers of transnational corporations in the boardrooms of London, New York, Tokyo, and elsewhere. Those corporations have shown time and again their contempt for national and State governments as they move to organise their production on a global basis to maximise their profits. If national governments get squashed in the process, that is just too bad. One of our major tasks as a Labor government is to initiate policies in co-operation with the trade union movement to force those corporations to be accountable to national governments. There can be no better example of this transnational tyranny than the actions of General Motors-Holden's Ltd when that company closed down its Pagewood the plant in Sydney in 1980. On the very day of the closure the New South Wales Minister for Decentralisation and Minister for Industrial Development was in Detroit as the Government representative, trying to find out the future of the plant. On that day the General Motors official, Mr Chuck Chapman representing what must be seen by all decent Australians as the ugliest face of American capitalism, arranged for security guards to hand the workers their dismissal notices at the factory while he organised a slick Press conference at an international city hotel to try to sell this company decision to the public. The core of the Liberal and National parties' philosophy is that individualism is put on a pedestal. Solidarity with disadvantaged groups in this society is rejected and, as a result, injustice increases. This philosophy is spreading in many countries which have cut back on public expenditure, purportedly because of large budget deficits. The cuts which conservatives make hit the social welfare sector, and those who are worse off have to bear the brunt of those ill-conceived and conservative responses. The free marketeer opinion moulders say that people must make it on their own. They say: 'You fend for yourself and I will fend for myself. If I make it, that is fine, I will get my reward; but if you fail, it is your own fault and you have to take the consequences of that failure'. I believe that all decent Australians reject that philosophy as a dangerous and unjust creed to preach. Under that philosophy the weak are left to their fate while the strong, with good incomes and property, are left free to develop their individualism and further increase their profits and wealth. The end target of this conservative criticism is the public sector at the Federal, State and local levels. We on this side of the chamber recognise the crucial role played by the public sector in the future progress of Australia and the planning of the Australian economy. This applies, for example, to communications, education, research, social welfare services, water supplies, sewerage, occupational health and safety, environmental protection and many other areas. There is also tremendous potential for public ownership, the peoples' ownership, of productive enterprises and natural resources to generate profits not for foreign shareholders but for the benefit of all the people of Australia. I sit amongst a Western Australian contingent in this Parliament, and it is to the credit of the Western Australian Labor Government that it has already implemented the significant step of gaining public equity in the Argyle diamond mine in that State. I commend it for that. Many of those who criticise the public sector in this place forget that the activities of national, State and local governments influence favourably the profitability and production of the private sector in a direct way through the extensive procurement of goods and services. Those critics also forget that millions of Australians are directly or indirectly dependent upon government activities for their livelihood. The public sector can be an economic incentive in the development of Australia's economy, for example, by targetoriented procurement of technology, by public investments and by increased exports. I welcome the commitment of this Labor Government to ensuring the efficient operation of the public sector, to increase its accountability and yet to ensure and to enable the pursuit of important social objectives. This Government does not seek to build monolithic state bureaucracies which differ little in their operation from profit-oriented corporations in the private sector. The public sector is not only a support to and a condition necessary for the development of the Australian economy. Its activities are also necessary for the personal development and freedom of the Australian people. This freedom is not only the right to vote in general elections or the right express one's opinion freely. Freedom is also the right to live and work in a decent environment, to have acceptable living conditions and the scope to develop as a person and to take part in the building of the community. Freedom and democracy, in democratic socialist philosophy, recognises the right of people, in co-operation with others, to be able to influence and to participate in the building of society. The Liberal-National Party concept of freedom and democracy recognises, and then only grudgingly, the right to vote once every three years to elect a government. This right to vote, important though it is, is really only the right to sign a political blank cheque and on its own amounts to the abdication of the political responsibility of individual Australians to a handful of elected politicians. Real democracy and freedom in other spheres of life-in the work place, at the local community level and in public institutions-are rejected by the conservatives. This participation is essential if people are to have confidence in the building of the future Australian society. Where were the democratic rights of the workers at Pagewood when the General Motors Corporation decision makers in Detroit took away their livelihood? The need to participate in decisions affecting the future of Australia applies particularly to young people. In fact it is my belief that the mass participation of Australians in the political process is the precondition of long term and sustainable progressive social change in this country. Thus, we would never have had a national sex discrimination law without the active participation of Australian women in the political process. I daresay that you, Madam Deputy Speaker, may not even have been a member of this Parliament had it not been for that political participation. In another sphere, and by the method of exercising the democratic right of peaceful protest, hundreds of thousands of Australians from all walks of life will march on Palm Sunday, 15 April, to echo their message that Australia ought to be doing even more to promote nuclear disarmament. If we are able to achieve a society in which the great worth of all its members is a reality and in which all people have the right to a free and independent life, we Australians who share these goals must, in a spirit of solidarity, take responsibility for the economic and social situation of our fellow Australians. Australians are not worried only about their material welfare. They are concerned also about issues which impinge upon our very existence and to our prospects for survival. These are the issues of war and peace, of our life environment, of food, water and shelter for the starving millions of the world and of our ability to stop the continuing arms race. The growth of the anti-nuclear movement in recent years is tangible evidence of the serious concerns that people around the world feel about these issues. In a nuclear war there will be no winners, only losers. Political and ideological opponents must for that reason work together for disarmament and common security. It is for this reason that I view with alarm the pUblication in the last few days of a purported confidential Cabinet document entitled 'Strategic Basis of Australian Defence Policy'. I welcome and support the Government's assurance that the specific policy proposals in the document have not been endorsed and I place On record my support for the Government's view that we will not tolerate the importation or development of nuclear weapons by Australia. I regret that this view is not shared by a selection of the mad bombers on the other side of this House. We have suffered from decades of cold war hysteria, and its sole legacy is to leave arsenals of nuclear destruction in the hands of the super-powers. The development 'of the non-aligned movement is, in my view, further evidence of the quest of nations to find a role in international relations outside the shadow of the super-powers. Although differences exist throughout the world, we must remember that most of the invariables in people's lives-their big life projectare the same for all people right across national borders and for all time. They are the rights to grow up and be reared; to find playmates and friends; to get an education when one is young and prepare oneself for the various roles in adult life; to find a place in working life and to make one's living; to live in adequate housing; to have the right to select a lifestyle of one's own choosing; and, if chosen, to establish a family and bring children into the world. All these are the invariables of human life. It is that simple or it is that remarkable. These are some of the common bonds of humanity which ought to unite us all. Our task as members of parliament is to play our part in organising Australian society so as to allow all Australians the right to realise their life projects. The efforts of this Labor Government, I believe, are directed to these ends. To achieve our goals, I urge all Australians who share these ideals to take an active and continuing part in the efforts to achieve freedom and justice not only in Australia but also throughout the world.",36
91,Mr HOWARD ,"Bennelong) (4.38)-Before starting my remarks I would like to join the colleagues of the honourable member for Hughes ( Mr Tickner) on the other side of the House in congratulating the honourable gentleman on his maiden speech. Having listened to it very carefully, I must say that over the months and years ahead there may well be occasions when I marginally disagree with some of the things that the honourable gentleman says. But can I say in no sense of humbug or cant that I believe he delivered his speech in a very articulate and wellreasoned manner and I respect the integrity with which he holds to a genuine Labor viewpoint. I welcome the prospect of a sharpened debate along ideological lines with Labor opponents espousing what I have always understood to be the essence of Labor Party policies. I am, therefore, indebted to the honourable member for Hughes for reminding the Australian public and this Parliament that there are very large numbers of people in the Australian Labor Party who want their Party back. The honourable gentleman has certainly done that, and he has done the House and his Party a very great service in reminding us of just precisely what political difference in this House is all about. For that reason, I doubly welcome and compliment the honourable member for Hughes on the remarks that he has made. - I should like to direct my remarks in this debate on the Appropriation Bills to the appropriation in regard to the Department of the Prime Minister and Cabinet. To be more precise, I should like to direct my remarks to the Minister in charge of the Department of the Prime Minister and Cabinet. I should like to make a few comments about the present Prime Minister ( Mr Hawke). I should like to make a few comments about the political conduct of the present Prime Minister, and I should like to make a few comments about his political double standards.",39
92,Mr COHEN ,Are you going to be nasty?,39
93,Mr HOWARD,"I am going to talk about the Prime Minister's politics. I am interested in his politics, and I am interested in the double standards of his politics, because I think that the double standards of his politics are very important to the Australian public, as, indeed, they are important to the members of the Party that the Prime Minister leads. Those who follow politics in Australia ought to be very indebted to the head of the Canberra Bureau of the Sydney Morning Herald, Paul Kelly, for his book entitled The Hawke Ascendancy. I think that anyone who has read that book would agree that it is fairly complimentary about the Prime Minister. I think that it is a very good book, and it is complimentary about the Prime Minister. But I think that we should be particularly indebted to Paul Kelly for doing one thing in particular, and that is putting to an end the myth and the idea that in some way the present Prime Minister is a person who, although he is part of the political process in Australia, is some kind of supra-political figure who stands above it all and never dirties his hands in a political sense, who never gets involved in any kind of machination, and that in some way the present Prime Minister is the fortunate beneficiary, in a benign unsuspecting sense, of circumstances that carried him along to high pinnacles of political success and authority. Really, Paul Kelly has done a great service in spelling out in a very accurate manner that it really is not like that. Far from the Prime Minister, some 14 months ago, going away, sitting down and contemplating matters in a very philosophical manner and suddenly finding out, quite without design and without effort, that things were moving in his direction so far as the leadership of his own Party was concerned. Paul Kelly's book spells it out fairly clearly that the Prime Minister was up to his armpits in all the manoeuvring and all the machinations that were going on at that time. Paul Kelly describes in great detail how the Prime Minister worked very closely with the Australian Council of Trade Unions to delay the announcement and the unveiling of the then Labor Opposition's economic policy, so that all of it would work to the disadvantage of the then Leader of the Opposition and, of course, to the advantage of the putative Leader of the Opposition, the present Prime Minister. It is very interesting for any student of recent Australian politics to understand that that book destroys for all time the myth and the idea that many Australians hold that in some way Bob Hawke is above all of us, that he is quite different from any of us, and that in no way does he get involved in any of the unseemly machinations which are characteristic of his Party. The book brings it home very clearly that he is right there the thick of it. Any suggestion that in some way he is apart from it is absolute nonsense. That really exposes the first double standard. We have heard a great deal from the Prime Minister since he has occupied the office about how people should get around the table and different sections of the community should sink their differences. I want to analyse that proposition. I want also to analyse another proposition that the Prime Minister has constantly put and that is that oppositions should be constructive, that they should not be negative and that they should adopt a positive attitude towards sensible government initiatives that might be unpopular in the short term but important to the long term benefit of the country. ] would have to say that in theory I agree with the Prime Minister that there are occasions on which an opposition ought not to take political advantage of the short term discomfort caused by a policy which is being promoted or being canvassed by the government of the day. Perhaps the present Prime Minister in particular and the. Government in general would be having a little more success in their bipartisan appeals to the present Opposition and to the community if their track record of bipartisan approaches to difficult issues when they were in opposition had been a little better. There are a few of us on our side of politics who get just a little cynical and a little fed up with the way in which the Prime Minister in particular regales us and says: 'You are a negative, destructive opposition, and you never adopt a positive attitude or make a positive response to anything that vre propose'. Has the Prime Minister forgotten the record of negativism of the Labor Party over the last few years to each and every long term policy proposal put forward or canvassed by the Fraser Government which inevitably involved some kind of short term unpopularity and discomfort? Has he forgotten the attitude that he and his colleagues took to the crude oil pricing policy? Has he forgotten that his colleague the present Treasurer ( Mr Keating) said that that policy represented the establishment of a branch of the Australian Taxation Office at every petrol bowser in Australia? Not only has the present Government embraced the policy, but also it has not closed down any branches of that Taxation Office. It has gone on collecting the tax in exactly the same way, and now that members of the Labor Party are in government they are quite happy to accept the logic of that policy, but they were perfectly prepared to take short term advantage of the discomfort and the unpopularity. What did in the Prime Minister say about that when he was in opposition? He supported that totally negative approach. What about the wage pause which has done so much to deliver the lower inflation about which the Treasurer and the Prime Minister now crow on every occasion on which they talk about the economy? That wage pause has contributed more to reducing Australia's inflation rate over the last year than the prices and incomes accord will do in 10 years. Yet what was the Prime Minister's attitude when that was introduced? It was one of a negative response. He described it as counterproductive. He said that it was a gimmick. His views were consistent with those of the President of the ACTU, Mr Dolan, who said in January 1983: ' I don't want to sound cynical about this and I'm nitely not trying to, but while there are 10 per cent of workers unemployed there are 90 per cent in employment. In other words, the view was: 'Do not worry about the 10 per cent who are out of work; there are 90 per cent employed. So the idea that that 90 per cent should make a sacrifice, in terms of their real income, to help the 10 per cent who are out of work is something that we dismiss out of hand'. That was a very constructive response! In other words, it was a totally negative response from the Prime Minister and from the Party of which he is a member when the wage pause was introduced. It gives the lie to any suggestion that in opposition Labor members were prepared to behave in anything other than a totally destructive and negative fashion. We all remember the way in which members of the present Government reacted when the report uf the Campbell Committee of Inquiry into the Australian Financial System was tabled in November 1981. We had the Treasurer talking yesterday about all the deregulatory things that he was going to do. But when the Campbell report was tabled in this Parliament, I felt on a number of occasions that I was the only person who was the least bit supportive of it. Not one member of the Labor Party had any kind of sympathy or adopted any kind of approach other than a totally negative and totally critical response. In fact, in January of last year, when I announced on behalf of the former Government that we would be licensing the introduction into Australia of about 10 foreign banks, the present Treasurer said that I was a tool of overseas financial interests, that I was selling out Australia's interests to foreigners, and that I was behaving in a way that was totally inconsistent with the interests of the Australian community. So much for the constructive opposition of the Labor Party. So much for the Labor Party's desire on that occasion to behave in a positive manner. Finally in that vein let us look at taxation. The Government has talked a great deal about the need to reform the Australian taxation system. I agree with it. I have made no secret of the fact that I believe that a number of major reforms to the Australian taxation system are needed. I have also indicated that, if some of those reforms are adopted by the present Government, I for one will support its initiatives in that area. But let us take our minds back only a couple of years to the attitude of the Prime Minister and his colleagues when the former Government was canvassing proposals to change the taxation system. Their response was totally negative. Their response was totally opportunist. Their response was totally deficritical and destructive and was one that left no political room to manoeuvre as far as the then Government was concerned. Their response flew totally in the face of any proposition that we could have a bipartisan approach from the Australian Labor Party, of which the present Prime Minister was then a member in opposition, and gave the lie completely to the argument that he now advances that he has always been a supporter of a bipartisan approach. That brings me to another area, that is, the relations between the present Government and the Australian business community. I think that one of the interesting commentaries that ought to be made on the politics of Australia over recent years is that, to its great credit, the Australian business community has been willing to give to the new Labor Government the go that the trade union movement was totally unwilling to give to the former Government when it was elected in 1976. I think it is the role of all sections of Australian society to co-operate with elected governments, whether they approve of those elected governments or not. That applies to all people, be they in the trade union movement, a member of the business community or whatever. I think it is proper that large sections of the business communityindeed, that all sections-should co-operate and should deal and in every way associate with the elected government of the day, be it a Liberal or a Labor government. Of course, that is a concept that the Prime Minister is now very happy to embrace. He prides himself on being able, he keeps talking about how he is able, to talk to the business community. I think that is a good thing. A Prime Minister should have very good relations with the business community and should be willing to do so. But the interesting thing about the Prime Minister is that when the boot was on the other foot where was he to be found? Where was he to be found as the President of the Australian Council of Trade Unions in 1977 when that body, representing the trade unionists of Australia, had a fiftieth anniversary dinner? What did it do? It was so narrow minded, so mean-minded, that it refused to invite the elected leader of the Government of the day to that gathering. Honourable members opposite seem to think that is terribly amusing. We can imagine what would happen if today the Confederation of Australian Industry were to hold a dinner or a function of that magnitude and were to refuse to invite the Labor Prime Minister. If that were to happen we would have all the Labor members, including those on the Right, coming into this House and saying: 'That is yet another example of the negative attitude of large corporations and multinationals in Australia towards the elected government of the day'. That is yet another illustration of what happens when the boot is on the other foot. This Prime Minister who now craves consensus, this Prime Minister who now believes in a bipartisan approach, this Prime Minister who now asks for positive, constructive opposition, this Prime Minister who quite rightly expects all sections of the Australian community to deal with the elected Government and to accept the elected Government, which of course they do, when the boot was on the other foot and he was in another situation and acting in another capacity was willing to take a totally partisan approach, a totally negative approach, a totally mean-minded approach and an approach that compares very unfavourably with the approach that he now expects from the rest of the Australian community. It is little wonder that, when one goes back over the period of the 1960s and 1970s, one can find that the contribution made by the present Prime Minister in a former capacity towards a wages explosion and therefore the increase in unemployment in Australia was a very big one indeed. Many people who have studied the development of unemployment in Australia during that period talk very deliberately of the Hawke factor in unemployment. One is reminded of the impetus given by the present Prime Minister when he was President of the ACTU to so many excessive wage increases which cost so many jobs, to the fuelling of so many industrial disputes and to the adoption of a far more militant and destructive stance by the Australian trade union movement when he occupied that position. Regrettably, some of those things have passed from the immediate consciousness of many people in Australia. I think that, when we reflect upon the appropriations for the Department of the Prime Minister and Cabinet, it is as well to remind ourselves the political double standards of the present Prime Minister of Australia, a person who preaches and advocates consensus and a bipartisan approach now that he is in government. It is great to have a bipartisan approach when in government; I can tell the House that. Of course the present Prime Minister is no exception to that rule. His only problem is that when he was in opposition he was not the least bit interested in adopting a bipartisan approach. He was there up to his armpits in the most partisan behaviour of a political kind imaginable. That is demonstrated very clearly in the events that are traversed in Paul Kelly's book, The Hawke Ascendancy, which ends the myth that in some way the Prime Minister is above it all, that even though we can criticise all the other people on the front bench we must not criticise the Prime Minister because he is different from everybody else and if anything goes wrong with the present Government it is Scholes's fault or Cohen's fault, or maybe somebody else's fault.",39
94,Mr COHEN ,He's got 78 per cent popularity. That's where he is different.,42
95,Mr HOWARD,"I do not care what percentage popularity the Prime Minister has; the fact of the matter is that the events of the last year and the events of recent years demonstrate that, far from the present Prime Minister being above it all and being immune to criticism, he has been there in the thick of it. He has been as divisive, as confrontationist, as negative and as partisan as any other political leader in Australia. He demonstrated that when he was President of the ACTO, He demonstrated that when he was a member of the then Labor Opposition. He is perfectly happy to join in criticism of the honourable member for Hume ( Mr Lusher), but does he offer a word of criticism of the Minister for Territories and Local Government ( Mr Uren) for what he is doing? Mr MCGauran-No.",42
96,Mr HOWARD,"Does he talk about that Minister's subsidised flat? Of course he does not. He is perfectly happy to stand by and laugh at the fact that the Transport Workers Union has put a ban on the honourable member for Hume, but is he willing to criticise the conduct of his own Special Minister of State, whose crime was much greater because that Minister was responsible for leaking information that could have been dangerous to national security.",42
97,Mr COHEN ,Oh!,42
98,Mr HOWARD,"The Minister for Home Affairs and Environment, who is at the table, says: of 'Oh'. I know that he does not like being reminded of these things. I know that he does not like being told about the double standards of his Leader, but they are double standards. I can tell the Minister that a lot more reminding about the double standards of the Prime Minister is going to go on in the months ahead.",42
