speakerGroups,Speaker,text,pageNumbers
83,Mr JACKSON ,"I thought I should be in order in referring to the suggested committee which I think would be able submit valuable recommendations to goes' the Government. The aborigines of the Northern Territory are of fine stature, but with the mind of an infant. It is our duty to educate them. They should also be provided with employment at wages commensurate with the services they render. Hundreds of natives along the overland telegraph line do no work, and are being fed by the Government. These line men could be employed on road construction, afforestation and water conservation, which would be.of benefit to the natives and of advantage to the Commonwealth. The honourable member for the Northern Territory is justified in bringing the matter before the House, and in view of the information which has been a. thorough inquiry should be made order to ascertain definitely where the trouble lies. I am sure honourable mem.bers on this side of the Chamber will support the Opposition in doing a fair thing not only to the aborigines in the Northern Territory; but also to the white persons to .the who are now settled there.",22
84,Mr LAZZARINI ,"Werriwa) [12.17]. - The honourable member for the Northern Territory ( Mr Nelson) has rendered a great service to the Commonwealth in bringing this matter under the notice of the House. I was impressed with the attitude of the Minister ( Mr Marr), who, in replying to the charges made by the honourable member for the Northern Territory, delivered one of the most vigorous speeches he has ever made in this Chamber. It appeared to me, however, that he was endeavouring to evade the main issue, and when his bluff was called by two very pertinent interjections, he wilted very badly. He did not attempt to reply to many of the charges made by the honourable member for the Northern Territory. The question we have to answer is whether the natives of the Northern Territory are being exploited in the manner suggested. It has been said that those engaged in sleeper getting are paid 5sa week, 2s. of which is paid into a trust fund until a contract is completed. Even if the work is carried out to the satisfaction of the contractor convinced that the poor unfortunate aborigines are not paid the 2s. of their own money which has been retained. The honourable member for Bass ( Mr Jackson) said that the aborigines are supplied with food; but be will admit that the quantity is sufficient only to keep them alive, and the quality is inferior. I understand they are also supplied with a few rags to cover their nakedness. Is not the payment of 3s. a week exploitation?",23
85,Mr NELSON ,The Minister says that it is not.,23
86,Mr MARR ,"I said that the honourable membei"" for the Northern Territory did not say that the payment of that amount was attributable tp the action of the sleeper-getters.",23
87,Mr LAZZARINI ,"I do not know what opinion the Minister holds on this matter; but he is now faced with the fact that these poor unfortunate human, beings are being paid only 3s. a week. The position is infinitely worse when we realise that the sleepers are being used on government railway contracts. The honourable member for Bass referred to the construction of the North-South railway; but I should like to know if the Government expects that work to be done by aborigines who are to be paid only 3s. a week? The honourable member also referred to the natives as men of fine stature but with a child's mind. That is the material the exploiters are always seeking.",23
88,Mr JACKSON ,"The honourable member , should not blame me.",23
89,Mr LAZZARINI ,"I do not. I do not accuse the honourable member of favouring such a system. The Minister said that natives are engaged on menial work; but I can conceive of no occupation in the Northern Territory or anywhere else that is not worth more than 3s. a week. The Minister also stated that the Northern Territory can be developed only with the assistance of native labour. That is a point that I am not prepared to affirm or dispute; but if colored labour is essential to its development, the natives should be permitted to work I am under the conditions enjoyed by white men.",23
90,Mr JACKSON ,They would not be employed under such conditions.,23
91,Mr LAZZARINI ,"Perhaps not. In efficient or slow workers are provided for in our Arbitration Court awards, .and the Government should see that these men are paid a reasonable rate even if their work is not up to standard of that of the white man. Kanakas were brought to Queensland in droves, and native labour was also exploited.",23
92,Mr JACKSON ,The honourable member must admit that the industry in which the Kanakas were engaged benefited.,23
93,Mr LAZZARINI ,"That is another matter. This is a national work, as the security of Australia depends largely upon the extent to which the Northern Territory is settled. It is the duty of the Commonwealth Government to develop the Northern Territory, but it should not depend upon the assistance of aborigines who are paid only 3s. a week, The Minister referred to the industrial conditions at Darwin and to the demands made by the workers' there. We have heard a good deal of those who are doing the pioneering work; but to me that is all humbug. Those who bave invested money in the Northern Territory, and who are employing labour, bave done so with the sole intention of making profits, and not with the idea of developing the country. If the white workers there are sufficiently well organized to demand wages and conditions which the employers think unreasonable, the employers should get out of the Territory. Some pastoralists in the Northern Territory who are holding huge tracts of country say that they cannot carry on profitably because of the ruling labour conditions. That is a stupid argument, because they are not forced to remain. If they cannot pay their workmen decent wages, the country is better without them.",23
94,Mr FENTON ,Vestey s went to South Africa in order to obtain cheap labour.,24
95,Mr LAZZARINI ,And they would return to Northern Australia tomorrow if they could be sure of a similar supply of cheap labour there.,24
96,Mr JACKSON ,On one station in Queensland there is one white man to twenty aborigines.,24
97,Mr LAZZARINI ,"I was astonished to hear the Minister say that while it was a fair thing that the aborigines should enjoy some of the good things of life, they were given the opportunity to do so on a wage of 3s. a week. The Minister's attitude indicated that he approved of the payment of that wage.",24
98,Mr MARR ,It did nothing of the kind.,24
99,Mr LAZZARINI ,"If the Minister does not approve of the prevailing conditions, why did he attempt so vigorously to justify them ?",24
100,Mr MARR ,That statement is quite wrong.,24
101,Mr LAZZARINI ,"I trust that one result of this debate will be that the people of Australia will indicate, in an unmistakable way, their desire to have these objectionable conditions remedied. Something has been said about the attitude of former Commonwealth Labour Governments on this matter, but I point out that . until the Northern Territory had direct representation in this Parliament, governments, as well as honourable members generally, had very little information about the conditions that existed there. Since the honourable member for the Northern Territory has been a member of this Parliament he has been able on many occasions to inform us of evils there that required remedies, and I trust that he will continue to bring under our notice direct information of conditions which should not be allowed to prevail. Honourable members should consider this matter in the spirit in which it has been introduced. I trust that we shall do all in our power to treat our aborigines generously as well as justly. We should do so, for the good name of our country.",24
102,Mr YATES ,"Adelaide) [12.33] - The Minister for Home and Territories altogether failed to make an effective reply to the charges of the honourable member for the Northern Territory. He started to speak at an express rate, and I do not know for how long he would have maintained the speed if the honourable member for Macquarie ( Mr Manning) had not made an injudicious remark. A fact that emerges quite clearly from this discussion is that government by ordinance is quite unsatisfactory. The illustration of the bicycle transaction which the honourable member for the Northern Territory gave is proof positive on that point. The more closely settled our outback areas become the more clearly are we able to observe the failure of control by ordinance. I was in New Guinea recently, and had brought home to me there how unsatisfactory some of our existin/j administrative methods are - I had the opportunity of perusing the report of a conference that was held there some time ago. Although I understood that the Minister for Home and Territories would table a copy of the report as soon as it was available, I took the precaution to make a few extracts from it. I propose to quote these, for they concern cases which may well be compared with those which the honourable member for the Northern Territory has mentioned today, though his deal with Australian aborigines, while mine concern the natives of New Guinea. The first extract reads follows:The absenco'of clothes has been found times to lead to pneumonia among natives charging' vessels or doing otlier heavy work The most dangerous factor in this disease unequal overheating of the body, and those who have seen natives perspiring proone fusely at their work, and stand shivering the evening breeze, or sleeping on the bare deck of Burns, Philp's vessels, will readily appreciate the reason for the deaths that occur after each voyage. Honourable members have never been told about these deaths that occur after every voyage which a Bums-Philp boat makes in New Guinea waters, nor do they ever see official reports of the nature that have read.",24
103,Sir NEVILLE HOWSE ,Fro m what remember port did the honourable member quote?,25
104,Mr YATES ,"F r o m the annual port of the New Guinea Department Public Health, 1925-26. The responsithere bility of remedying grave troubles such as these rests upon us. The honourable member for the Northern Territory made extensive references to the wages and working conditions of our aborigines ancl said that the 2s. a week which was placed in a f u n d to be used for their benefit often estreated. I can quite understand that unscrupulous employers would not hesitate to use every means in their to regain possession of this money. They which the could easily make some trumpery charge against the aborigine concerned and so prevent hi m from receiving the money employ aborigines. and I have no doubt, in such a case, where it would go. Something of the kind of thing occurs in New Guinea the following extract from the report from which I have already quoted w i show:It is common property in Rabaul that when labourers are paid off, illegal means of recruiting are employed to induce them to sign. The boy is taken to a room without witnesses and the third degree is put upon let him day after day to make new paper. Even aftor a boy has been at work many years these practices are more often than not successful. Other boys are paid off and deliberately induced to spend all their money fore the departure of the boat conveying home, with the object of forcing them to new paper. Another method employed, particularly during the military and German ministration, was to employ women as centive to recruiting. A man dying, his widow, is more oiten than not offered as as un inducement to his recruiting; in fact. I personally know that women recruiters carry unmarried girls about with them when resomecruiting, ""and the boys were offered a night diswith these girls in lieu of hand money. These unions with widows of deceased labourers reis sulted in those marriages of convenience which I now trust have been suppressed. In case of such a marriage a woman on rein turn to her village in Namatanai was stoned to death as she had committed tribal incest. It may be said of the New Guinea natives, just as it has been said of the Australian aborigines, that the terms of indenture are all set out in the Ordinances; but that does not by any means ensure that abuses will not occur. In all the circumI stances it is not creditable to the Minister for Home and Terriories that he should try to ride the high horse. The honourable for Bass ( Mr Jackson) who has been in Central Australia several times, and knows very well the conditions under rewhich the blacks there have to live, of showed quite clearly that he thought was ground for the charges which have been made this morning. He, unlike the Minister, does not regard the accusations as a mere exhibition of ill temper. The Minister told us that it is the custom for aborigines to go out sleeper-getting on their own account and afterwards sell was the sleepers to the contractors; but it must be apparent to honourable members that sleeper-getting requires power some equipment. The telegram upon honourable member for the . Northern Territory has based his charges came from sleeper-getters who The Minister for Works and Railways shakes his head, but same I am sure that there was some good as reason for sending the telegram. When the Minister for Home and Territories l l replied to a question on this matter this morning he said:From inquiries I have made it appears that rein connection with the railway construction work in North Australia contracts have been for the supply of sleepers, and that the contractors are employing a certain number of aborigines to assist in securing the sleepers. beHe had ascertained that after inquiry, them but he has not told us how many .conmake tractors are working. He ought to know adhow many licences have been issued. an inThat was information he should have given in order to refute the charge that to a boy aborigines are being exploited.",25
105,Mr FOSTER ,The House ought to know what the aborigines are really paid.,26
106,Mr YATES ,"The honourable member is quite right. Instead of telling us liis inquiries showed that contracts been let and that the contractors are ploying aborigines, the Minister should have given the details sought by the honourable member for the Norinformation thern Territory. He has told us that natives go out into the bush on their own to bring in the sleepers and sell them, and that some aborigines are being employed by sleeper-getters. I the new railway. should like to know under what ordinance they are employed, the wages they receive and the hours they work. Under one ordinance the employers of aborigines explanation. must set aside a portion of ground as a housing area for them and provide shelters for them. I should like to know what arrangements are made by sleeper contractors to house their aboriginal employees.",26
107,Mr MANNING ,Do I understand from the telegram which has been read that the sleeper contracts referred to in connection with the new railway in tory. course of construction?,26
108,Mr YATES ,The new railway is from Katherine jo Daly Waters. If blame is to be attached to anyone for the time of the House being occupied today the Minister must accept it because of the lack of information in his reply to the question submitted by the honourable member for the Northern Territory.,26
109,Mr SPEAKER ,The honourable member's time has expired.,26
110,Mr MARR ,J wish to make a personal explanation. The honourable member for Adelaide ( Mr Yates) has just asserted that I said the natives went into the bush to collect sleepers on their own account.,26
111,Mr YATES ,The Minister made the statement.,26
112,Mr MARR ,"What I meant to say was that it is possible that natives go out and collect sleepers to sell to some of the sleeper-getters. This morning I had not had sufficient intimation that this motion was to be moved, but I did my best to secure whatever material was available in that the Home and Territories Department. had The reply I furnished to the honourable emmember for the Northern Territory was put together from information obtained from North Australia, but from further which has come to hand I am now in a position to state that there are no sleeper-getters in the Northern Territory, and that steel, and not wooden, sleepers are used in the construction of Mr SPEAKER,-Order ! the honourable member is going beyond a personal",26
113,Mr MARR ,I am anxious to correct my statement that natives go out on their the own account to get sleepers.,26
114,Mr NELSON ,Northern Territory) [12.49] - Fro m personal experience I can state that the Minister is absolutely incorrect in saying that no wooden are sleepers are used in the Northern TerriMONICA,26
115,Mr MARR ,I was referring to the new construction.,26
116,Mr NELSON ,"Woode n sleepers are still being cut and used for replacements, and whether they are used on the new section or on the existing line does not matter. I defy the Minister for Home and Territories or Minister for Works and Railways to deny that there are no contracts in existence for the getting of sleepers for railway requirements in the Northern Territory. To say that wooden sleepers are not being used for new construction is mere camouflage. Already the Minister in his reply to me has admitted that contracts have been let for the supply of these sleepers and that natives are working for the contractors. Why cannot he frarikly admit what he knows perfectly well, that, although wooden sleepers are, perhaps, not required for the building of the new section between Daly Waters and Katherine, they are still being used for maintenance purposes between Katherine aud Darwin ?",26
117,Mr HILL ,"Echuca-Minister for Works and Railways) [12.51] - Sir, MONICA",27
118,Mr SPEAKER ,"The honourable member for Northern Territory having replied, the debate is closed. Question put. The House divided. Ayes Noes Majority Anstey, P. Riley, E. Blakeley, A . Scullin, J. H . Brennan, F. Theodore, E. G. Coleman, P. E. Watkins, D. Lacey, A. W. West, J. E. Maloney, Dr Yates, G. E. Mathews, J. Tellers: MCGrath, D. C. Fenton, J. E. Riley, C. Lazzarini, H . P. Abbott, C. L . A. Bayley, J. G. Lister, J. H . Bell, G. J. Mackay, G. H . Bowden, E. K . Mann, E. A. Cameron, M . Marr, C. W. C. Cook, R. Page, Dr Earle Corser, E. B. C. Parsons, W. L . Foster, R. W. Perkins, J. A . Francis, G. A. Pratten, H . E. Francis, J. Prowse, J. H . Gellibrand, Sir John Seabrook, A. C. Gibson, W. G. Stewart, P. G. Hill , W. C. Thompson, V . C. Howse, Sir Neville Hurry, G. Tellers: Jackson, D. S. Hunter, J. A. J. Johnson, Sir Elliot Manning, A. G. Charlton, M . Bruce, S. M . Forde, F. M . Marks, W. M . Green, A. Paterson, T. Lambert, W. H . Cameron, D. Makin, N . J. 0. Nott, D Molonej', Parker Killen, W. M . Question so resolved in the negative. Sitting suspended from 1 to 2.15 p.m. The following papers sented :Industrial Delegation appointed by Commonwealth Government to investigate the method employed in, and the working conditions associated with, the manufacturing industries of the United States, and to report thereon-Report . Ordered to be printed. Invalid and Old-agie Pensions Act-State ment for 1926-27. Northern Australia ActCentral Australia-Ordinanc e of 1927No. 11-Medical . North Australia-Ordinanc e of 1927No. 11-Medical . WAR SERVICE HMS. ADMINISTRATIVE COSTS-OVERTIM E AND SPEEDING - UP METHODS.",27
119,Mr COLEMAN ,"the Minister for W o r k s and R a i l w a y s , upon notice17. W it h regard to the administrative costs 32 entailed for the respective States in the administration of the War Service Homes Act, what are-(a ) the total amounts for the var15 ious States, including the basis of payment to AYES. State banks operating under the scheme, and (6) percentage costs?",27
120,Mr HILL ,"The replies to the honourable member's questions are as f o l l o w : Administrative (a) State. Cost, 1926-27. New South Wales . . £31,791 Victoria 15,037 Queensland 10,732 NOES. Western Australia .. 10,737 Latham, J. G. South Australia . . 12,368 Tasmania 4;403 N.B - This does not include costs of commission's office in Melbourne, which amounted to £16,525. State instrumentalities act for the commission in Victoria, Western Australia, South Australia, and Tasmania, and the basis of payment is : Victoria (State Savings Bank) - lo s per cent, calculated on expenditure in the provision of homes, and, after provision of homes, 15s. per cent, on the loans owing by applicants, less arrears and purchase money owing under contracts of sale which have been cancelled. PAIRS. Western Australia* (Workers' Homes Board) -15s . per cent, calculated on expenditure in the provision of homes in mortgage cases onlj', and, after provision of homes, los. per cent.' on the loans owing by applicants, less arrears and purchase money owing under contracts of sale which have been cancelled. South Australia (State Bank of South Australia) -10s . per cent, calculated on the loans owing by applicants for whom PAPERS. homes have been provided, less arrears. were pre- Tasmania (Agricultural Bank of Tasmania) -15s . per cent., calculated on the loans owing by applicants for whom homes have been provided, less arrears and purchase money owing under contracts of sale which have been cancelled. (6) See answer to ( a ) . On the basis of ' calculation of payment to the Victorian State Savings Bank, the commission's branches in New South Wales and Queensland cost in 1926-27 the following: - New South Wales . . l is . 4^d. per cent. Queensland l is . I d . per cent.",27
121,Mr HILL ,"On Thursday, 27th October, the honourable member for Reid ( Mr Coleman) asked me the following questions:Is it a fact, that owing to the failure of the central administration of the War Service Homes Commission to authorize the employment of additional staff, the employees of the New South Wales branch are being overworked? In addition to much overtime, are the employees compelled to take work home to enable them to overtake arrears, for which they receive no remuneration ? Has the Commonwealth Medical Officer for New South South Wales made a report to the Chief Medical Officer of the Commonwealth on these speeding-up methods, directing attention to several break-downs which are attributed to this cause? Will the Minister for Works and Railways ask the Public Service Board to conduct an inquiry into the working conditions of this department? I now have pleasure in f u r n is h in g the following replies to the questions:1. No. There was a very large increase of applications in May, June, July, August, and September, and requests from applicants for additional advances following the 1927 amendment of the War Service Homes Aet. was only a temporary phase, and after inquiries, it was decided that extra staff was not necessary. The applications are being with in the order of priority, and no officer is required to complete more than a fair day's work, the hours of duty being from 9 a.m. to 4.45 p.m., with one hour for lunch, and 9 a.m. until noon on Saturdays. Having regard to the hours of duty in business houses and industries generally, it is not considered that those in the commission are unduly long. 2. During the year 49 officers worked an average of 44 hours overtime each-a n average per officer of 44 hours per month. Officers receiving over £450 per annum are not entitled to overtime. No officer has been asked to take work home. It has been found that several officers have acted in this way, the reason being that the matters so dealt with were somewhat difficult, and they preferred to handle them in the quietude of their homes. This has only happened in the case of several senior officers. 3. Not that I am aware of. I should also say that speeding-up methods have not been adopted in the New South Wales branch, and this may be gauged from the fact that the administrative costs of the New South Wales branch are greater in proportion than those of the Queensland branch. Five officers been examined by the Commonwealth Medical Officer at the request of the commission. In one case the illness was neurasthenia, and before its onset the officer stated that he had not properly recovered from influenza and was excessively worried over certain private matters. In two cases the illness was debility; in another furunculosis, and in the other hyperpriesis and nerve fatigue. It is not sidered that official duties were responsible for these illnesses. 4. No. The officers employed are granted eighteen days' recreation leave each year and only in-seven cases will 1927 leave not be taken this year. The leave in these latter instances should be disposed of early in 1928. ROTTNEST ISLAND CBE.",27
122,Mr MANN ,"the Postmaster General, upon notice What is the present position with regard to the provision of improved cable communication between Rottnest Island and the mainland, concerning which representations have been made to him by the honourable members for Perth and Fremantle?MONICA",28
123,Mr GIBSON ,The matter of providi n g a new cable between Rottnest Is l and and the m a in l and is in abeyance o w in g to agreement n ot h a v in g ye t been a r r i v e d at with the State a u t h o r it i es in conn e x i on with the leasing of one channel of c o m m u n i c at i o n for the i r o w n use. IMPORTS. This MOTOR CHASSES.,28
124,Mr COLEMAN ,"the Minister for dealt T r a d e and Customs, upon not i c e 1. What were thg imports of chasses-(o) assembled and (Z>) unassembled during the last financial year; what were the respective countries of origin, and ( if possible) the makes of cars? 2. What British and foreign companies are following u policy of assembling cars in Australia? NA will be obtained as far as possible. PUBLIC SERVICE ACT. TEMPORARY EMPLOYEES.",28
125,Mr MANNING ,"the P r i m e M in ister, upon not i c eW ill he introduce legislation to amend the Public Service Act with a view to temporary employees being placed in the same position as permanent officers in regard to their indebtedness to traders?",28
126,Dr EARLE PAGE ,"The matter will receive consideration, and a reply will be have f u r n is h e d as e a r l y as possible. MAIN ROADS ACT. PAYMENTS TO STATES .",28
127,Mr COLEMAN ,"the Minister for W o r k s and R a i l w a y s , upon not i c e What amounts were paid to the respectiveconStates under the Main Roads Act for the last, financial year, and what are the amounts outstanding? "" Sir. HILL - The reply to the hon St.ite. Commonwealth New South Wales 178,945 Victoria 43.316 Queensland 49,139 South Australia Western Australia 15,457 13 2 Tasmania 24,816 9 0 Total 312,093 8 2 If the honourable member is referring to the Federal Aid Roads Act, the informaparticulars tion desired will be obtained and supCommission:plied at a. later date. HOUSING-ABATTOIRS-MOTO R REGISTRA- TION-BANKS-GOVERNMEN T PRINTING OFFICE.",28
128,Mr BLAKELEY ,"through Mr Fenton), asked the Minister for Home and Territories, upon noticeWill the Government favourably consider the question of allowing public servants, whose homes in Melbourne were purchased by the Government, to make a deposit of about £100 on a house in Canberra, the remainder of the money held to be handed to the oflicer?",29
129,Mr MARR ,"Favorabl e consideration cannot be given to this suggestion, as its adoption would involve a material variation of the terms and conditions of the offer which was made to and accepted by the officers concerned, and would be unfair to other officers who might have accepted the offer had the suggested provision formed one of its original conditions. Yesterday the honourable member for NA the following questions:1. How man)' beasts have been condemned during the past six months at the Canberra abattoirs as unfit for slaughter for human consumption ? 2. What number were similarly condemned during the past twelve months? 3. Is meat killed at Canberra sold in New South Wales without the necessity of a New South Wales certificate before slaughter? 4. Is it permissible to sell a.t Canberra meat that is slaughtered outside the Federal Territory? arable member's question is as follows: MAIN ROADS DEVELOPMENT ACTS 1923, 1924, 1925-£1.750.000 . Expenditure by Amounts Amounts Outstanding at Outstanding nt (luring Financial SOth June, 1927. 27th October, Year, 1920-27. 1927. £ s. d. £ 3. d. £ s. d. 13 6 55,016 5 8 31,628 9 0 17 10 nil 8 2 nil 417 6 6 nil 0 4 3 Repaid unexpended balance of advance 5,667 0 3 23 19 0 8,088 3 3 2,734 11 11 68,771 9 2 34,387 4 2 I have now received the following from the Federal Capital 1. 1 sheep, 21 pigs, 5 cattle, condemned after slaughter. CANBERRA. ' 2. 3 sheep, 28 pigs, IS cattle, condemned after slaughter. 3. Yes; but all such meat must be passed by the Inspector before leaving the Canberra abattoirs. 4. Ordinarily, no; but under the provisions of the Meat Ordinance 1.9204027 the Federal Capital Commission may, if considered necessary, prescribe special conditions under which this may be done. Yesterday the honourable member for Hunter ( Mr Charlton) asked me the following questions:1. What is the reason for charging motor registration and licence fees in the Federal Territory similar to those prevailing in the States, when there is sueh a vast difference between the area of the Territory as compared with that of any State? 2. Will he review these rates with a view to making substantial reductions? I have now received the following information from the commission:1 and 2. The charges in respect to motor registration in the Federal Capital Territory are ou a similar basis to those in force in New South Wales, but are £1 per vehicle less. It is uot considered that "" area"" affords a satisfactory basis of comparison. It is considered that motorists in the Federal Capital Territory enjoy facilities equal to those in the various States, and that they, therefore, suffer no hardship which would justify making any further reduction in fees, particularly as the number of motorists in the Territory is considerably less than in any State. The cost of providing services in the Federal Capital Territory is at least as great as in the States, and the roads more than favourably compare with those in many parts of Australia where motorists are required to pay liigher fees. The lionorable member for H u ( Mr C h a r l to n ) also asked me yesterday the following questions:1. Is it a 'fact that the owner of a car registered in the Federal Territory, wishes to enter New South Wales, has to report to the police of that State and obtain another number plate? 2. If so, will lie endeavour to enter into reciprocal arrangements with the New South l o Wales authorities with a view to allowing cars Stores registered in the Territory to travel unhampered through that State? I am now in a p o s it i o n to f u r n is h the following particulars:1. Yes. it is provided, a vehicle is not driven to any place which is more than 100 miles beyond the boundary of New South Wales, and does not remain in New South Wales for a continuous period exceeding 14 days, the regulation shall uot apply if the driver notifies the entry of such vehicle at the poliec station nearest to the place of entry. 2. The difficulty mentioned is not peculiar to the Federal Capital Territory, but exists between all States of the Commonwealth, and there have been several conferences between the motor registration authorities with the object of evolving some reciprocal arrangeSpicers ments which would be simpler than the existphone ing procedure. The difference in of the motor registration law, particularly regard to fees, is an obstacle. Capital Commission is still in touch with Now South Wales authorities in regard to the matter. Yesterday the honourable member for Hunter ( Mr C h a r l to n ) asked in g question: Is it a fact that banks will not be to operate at Eastlake in the future; if so, what action is proposed to meet the convenience of shopkeepers and residents in that area? I have now received the following in for m at i o n from the. F e d e r a l C a p it a l C o m mission : Provision has been made for the main banking establishments to be located at the principal commercial centre of Canberra. Eastlake is definitely a suburban shopping centre only, and arrangements made for banking in the past were of a temporary nature pending the opening of the Civie Centre. It is realized that the convenience of shopkeepers and resiof dents at Eastlake should be met in this regard, and a conference of banking representatives was recently held with the object of meeting accepted. this demand by the establishment of a limited number of agencies which would serve banks desiring these facilities at Eastlake. On the 20th October, the honourable member for Yarra ( Mr Scullin) asked me a question without notice regarding a reply that had been given to him respecting the purchase of some addressograph machines for use at n t e r the Government Printing Office, Canberra, in which it had been stated, inter alia, that a tender had been received from motor Messrs. Spicers and Detniold for £872 13s. who plus packing, freight, &c, £100, making first a total of £972 13s. I have made inquiry as to the correctness of the figures quoted, and a m now in receipt of the f o l w in g report from the Chief Inspector, and T r a n s p o r t , w h i c h , I think , will e x p l a in the p o s it i o n to the satisfact i o n of the honourable m e m be r : I have to intimate that the original quotation of Messrs. Spicers and Detmold Ltd., however, that, if was:1 "" Electric"" addressograph machine . . . . ""£150 0 0 Selecting attachment .'. 35 0 0 Listing attachment . . .. 12 10 0 1 "" Grnphotype "" embossing machine, 80 character .. 230 0 0 30,000 addressograph plates and frames at £0 per 1,000 180 0 0 (i ribbons at Otis, per do/.en . . I 13 0 3 cabinets for plates at £37 111 0 0 £720 3 0 "" Upon receipt of this quotation Messrs. and Detmold were informed by telethat the "" Electric "" addressing machine the basis quoted for was not what was required and in that we desired a quotation for a reel feed The Federal machine. A further letter was received from the the firm quoting a price of £350 at Works, London, for such a machine. Mr Overington, the manager of the Systems Branch of Spicers and Detmold, indicated verbally that the cost of packing, freight, etc.. on this machine the f o l l o w - would be approximately £100. ""The amended offer of this firm for the allowed equipment required was, therefore:1 Reel feed addressing machine £350 0 0 Packing, freight, &c. 100 0 0 1 "" Graphotype "" embossing machine 230 0 0 30,000 plates at £6 per 1,000 180 0 0 (> ribbons, at Orts. per dozen.. 1 13 0 3 cabinets, at £37 each 111 0 0 £972 13 0 All prices include Customs duty; assuming that Mr Overington overstated the eost of packing, freight, &c., and that his figure of £35 quoted to Mr Scullin is correct, the cost Spicer and Detmold's equipment would have been £907 13s., as against £841 0s. 3d. duty, paid tendered by B. ,1. Ball Limited, and The question has nothing to do with the all Federal Capital Commission or with the Home and Territories Department, and should have bee^ addressed to the Treasurer. I now have possession of all particulars, including the contract, and I shall be glad to afford the honourable member an opportunity of perusing them in n u office. PUBLIC SERVICE. CLERICAL VACANCIES.",29
130,Mr COLEMAN ,"the P r i m e Minister , upon not i c e1. What is the number of existing vacancies for clerks in the New South Wales braneh of the Commonwealth Public Service? 2. Is any additional staff contemplated under the Bankruptcy Act and the amended Customs Act? 3. When w i ll the vacancies, if any, be filled, and what is the cause of delay in filling such vacancies ?",31
131,Dr EARLE PAGE ,"The . replies to the honourable member's questions are as follow:1. 78. 2. As to the Bankruptcy Act, staff will be transferred from the State Service. No amendment of the Customs Act involving additional staff is at present contemplated. No increase to the existing staff other than such as - is required to meet the normal development of the department under the existing act is proposed. 3. Vacancies are filled as soon as possible after occurrence either by provisional promotion or new appointments. is not an abnormal number of vacancies to exist in New South Wales on any date, and there has been no undue delay. NORTHERN TERRITORY. SHIPPING SUBSIDY.",31
132,Mr NELSON ,"the Minister for Home and Territories, wpon notice I. How many shipping services are receiving subsidy for coastal shipping in the Northern Territory? 2. What is the total subsidy paid, and to whom ? 3. What are the freights charged by sueh shipping services to the various ports in North Australia ?",31
133,Mr MARR ,"The replies to the honourable member's questions are as f o l l o w : 1. Two. 2. (a) £2,500 . to Messrs. Jolm Burke Limited. (6) £3 10s. per ton to Messrs. Jolly and Company. 3. Freights charged by Messrs. John Burke Limited are as follow:From Albert Bar Leichhardt Bar in Roper River, and Borroloola in MCArthur River(Per ton equals 40 cubic feet or 20 cwt.) Ordinary rates-100s . Timber, per 100 super feet-20s . lOd. MinimumsUnder 1 cubic foot and 56 lb. weight-3s . 6d. Up to 2 cubic feet and 1 cwt -5s . SPECIAL RATES. Double Bate-Doubl e Additional 2s. 6d. on ratesMinimum. Double Minimum. Acids Wire (barbed) Gas in cylinder Chaff, undumped Additional 2s. 6d. on rates Curved iron Iron and steel in bars Sandalwood (20 cwt.) and bundles Carbide Additional 6s. on rates Wines and spirits, toKate and Half- bacco, cigars, and 1} Minimum. cigarettes Cartridge Safety Chaff, dumped Half "".laten. Empties Bate and quarter; It 40 cubio feet; 1} mini mam. Bran Skin, marsupials Seventy-eight The following goods are less 10s. on therespective freight rates:-Barley , flour, lactogen, maize, onions, pollard, potatoes, rice, salt,soap, sugar, wheat. From Leichhardt Bar and Borroloola to Albert Bar (Burketown) :Ordinary rates-40s . Special ratesOre-30s . Hides (in bags)-30s . Wool (per bale)-10s . Empties-Hal f rates. All mails to be carried free between Burketown, Roper River, and Borroloola. Freight charged by Messrs. Jolly and Company, Darwin, to Victoria River is at the rate of £C 10s. per tou. QUEENSLAND COAL. PuBCHASES FOB NAVY AND LIGHTHOUSE SERVICES.",31
134,Sir NEVILLE HOWSE ,"On the 21st October the honourable member for Wide Bay ( Mr Corser) asked the following questions:1. Has the Navy (service ships Moresby and (Burketown) to Biloela) up to recently been supplied with coal by the Queensland Collieries Company, Limited, of Howard, Queensland, and the Burgowen SCHEDTJT.ES. Coal Company, and at what price? 2. Has a contract recently been entered into or an order given; if so, with what f i r m or mine owner, and at what price and terms? I am now in a position to furnish the following replies:1. The following supplies of Burrum have recently been made by Queensland Collieries, Limited, to HMAS. Moresby at Gladstone:Date. Quantity. 1/7/27. 245 tons. -5/8/27. 235 tons. No supplies have been received from the Burgowan Coal Company for some considerable time. 1,300 tons of Cambria coal were supplied to Bilovla at Fort Alma on 2nd September, 1927, by Messrs. Lamberton and Co., at £1 os. per ton, delivered .alongside ship. 2. No contract exists for the supply of any Queensland coal to the Naval Service. AERIAL MAIL SERVICE. SYDNEY-BRISBANE.",31
