speakerGroups,Speaker,text,pageNumbers
81,Mr SCULLIN ,"-I take it, then, that the amount of the saving will be deducted from the lump sum voted for ministerial salaries. However, we could save the whole of the High Commissioner's salary by not making an appointment, and, so far as the special mission is concerned, all we should have to do would - be to continue paying his ministerial salary to Mr Bruce, plus the expenses he incurs while abroad. That would he considerably less than the extra amount which he is to be paid, which is equivalent to more than £2,000 per annum. We should keep that point in mind when we are told that a saving is to be made. The best way to effect a saving is to make no appointment at all, but to allow Mr Collins to continue in charge at Australia House. That would not be a tremendous obligation to impose on Mr. Collins, who could be under the direction of Mr Bruce while the right honourable member was in London, and-could be instructed afterwards by the Cabinet. All Mr Bruce would then be entitled to draw during his special mission would be his ministerial salary, plus an allowance for expenses. The Government proposes to provide for the right honourable member not only a ministerial salary, but over £2,000 a* year for expenses while Besident Minister in London, and yet we are told that that will effect a saving. It will be a saving - A saving could be made by not filling the position of High Commissioner, and Australia would not suffer to any appreciable degree. I make that assertion advisedly. What is to be the position of the Resident Minister in London? Will he take instructions from the Cabinet? He will occupy a unique position if he does that. Will he act on his own initiative, or will he be part of the Cabinet, and keep in constant touch with Ministers in Australia by means of cablegrams and letters - a most unsatisfactory way of conducting administration. Mr E. J. HARRISON - The honorablo member himself knows that. Mr Scullin"" - So does the Prime Minister. I have no qualms of conscience about the cablegrams sent by me while absent from Australia; I , personally, was glad to read them when published, and to know that the public were thus apprised of my honest opinions. A Besident Minister in London could not maintain satisfactory communication with the Government in Australia for a lengthy period by means of telegrams, radiograms, or letters. Therefore, the Minister in London must act largely on his own responsibility.",21
82,Mr WHITE ,"That is why a Minister rather than an official, is required there. MrSCULLIN - A government can give definite instructions to an official at Australia House, but it will be impossible to give instructions to a Minister. If our representative were instructed, he would cease to be a Minister, and would become a mere official. My confention is that the right honourable member for Elinders ( Mr Bruce), having completed the special mission upon which he is visiting Great Britain, should return to Australia. The principles of democracy demand that the representatives of the people in this Parliament shall keep as closely as possible in touch with their electorates. To make the right honourable member a permanent Besident Minister in London would be to disfranchise his constituents.",22
83,Mr WHITE ,Hi s electorate will be well looked after in his absence.,22
84,Mr SCULLIN ,"It s needs were not not properly attended to when he represented it before. There is great reluctance on the part of the Government to state the real reason for sending the Minister abroad. It is said that there is special work for him to do; but that is not an adequate reason. Special work has had to be done at Ottawa, Lausanne, and Geneva. Is it seriously suggested that it is essential to have a Besident Minister in London because special work must be done there? What is the reason for sending a special Minister to London, and what will be the term of his residence there? He will be out right of touch with not only Australia, but also bis own constituents. Seeing that this bill authorizes the appointment of a Besident Minister in London, and places the imprimatur of Parliament upon such a procedure, the Opposition intends to oppose the measure. The Prime Minister, in endeavouring to find a special argument in support of this proposal, set out to eulogize the right honourable member who has gone abroad, and said that he was sure that he would represent Australia as well as any previous High Commissioner had done. We have not always been fortunate in the choice of our High Commissioners, and I hope that an improvement will be brought about in this instance. It seems to me that the basis of the Prime Minister's argument is the exceptional experience and profound knowledge of the right honourable member for Flinders. 1 do not intend to indulge in personal criticism, particularly regarding a member who is absent. I read of the case for trade preference presented by him on behalf of Australia at Ottawa, aud I thought that he made out a strong claim. I am very doubtful, however, regarding his judgment as to what should be conceded by Australia, and I am waiting with grave anxiety to know how his judgment has been exercised in relation to concessions. I was not particularly impressed by the right, honourable member's judgment on the economic position generally, when he was leader of a government, because I recall the warnings given by members ofmy party and by myself with regard to our trade balance in 1926, 1927 and 1928. The Bruce-Page Government was then warned of the disaster likely to overtake this country if its policy continued. I recall the light and airy way in which those warnings were dismissed by the.right honourable gentleman, who had not sufficient judgment to see what was likely to result from the action then taken. I am opposed to any government of Australia from abroad, and I object to the appointment of a Besident Minister in London. I shall support the visit of a member of the Cabinet on any special and important mission, and I grant that there is important, work to lie done in London by the right honourable member on this occasion. I wish the right honourable gentleman every success in his mission, and I hope that the result will be a reduction of the rate of interest on our overseas loans; but, on. the completion of his mission, he should return to Australia to represent his constituents in this Parliament.",22
85,Mr LATHAM ,"Kooyong-Attorney General) [3.58] - The Leader of the Opposition ( Mr Scullin) has called attention to the obvious fact that this bill proposes a change, at least for the time being, in the character of Australia's representation in London, and has justly asked for reasons in support of that change. Those reasons were given by the Prime Minister in moving the second reading, and I propose shortly to develop one or two of them. I dissent from the view of the Leader of the Opposition as to the possibility of Australia being represented in London by someone other than, an official. I consider it most important to have efficient representation of Australia in London, representation of a. character such that our representative may stand alongside, and, I hope, often above, the representatives of other countries. To have an official in a world centre such as London as the representative of a dominion or a foreign country is particularly unfortunate in many respects. It necessarily and inevitably results in the impression being conveyed that the country so represented is of second-rate importance, and unable to obtain any one of distinction to represent it abroad. The Australian representative in London has a tremendous field for useful activity, and is able to exercise a wide influence in promoting the well-being of our' people. Discussions with people abroad may at the present time turn largely on finance. But there are other vitally important subjects. Australia's principal markets are in Great Britain, and it is important that we hold and extend them. The competition for them is intense at the present time, and the Commonwealth must be kept well before the minds of the British people in order that we may have the full advantage of not only the quality of our products, but also that sentimental interest in the dominions which is of great importance to - Australia's exporting trade.",23
86,Mr GREGORY ,We want a business man with commercial capacity rather than a politician.,23
87,Mr LATHAM ,"A representative whose ability and distinction appeal to the minds of the British people is worth a great deal more than a mere office man, however great may be his commercial knowledge. Of course, we must have a well-qualified commercial staff, but we particularly need a man whose eminence catches the public imagination, and who is able to make a contribution to the public life of not only the Commonwealth, but also the Mother Country itself. Great endeavours have been made to increase the consumption of dominion products in Great Britain, and excellent work to that end has been done by the Empire Marketing Board. Australia must do everything possible to maintain its commercial reputation and prestige abroad, for I assure honourable members that prestige is a highly important element in both finance and trade. This bill is not brought forward for the purpose of introducing a^new general principle. From time to time the relative advantages of a High Commissioner or a Besident Minister to represent dominions in London have been discussed. I have never accepted j t as a general principle that Australia would be most effectively represented by a Besident Minister. While that system would have advantages it would have also great disadvantages. It is true that Canada has on occasions been represented by a Besident Minister, but it is very much easier for him to keep in direct contact with his colleagues than it would be for an Australian Minister resident in London. Amongst the advantages of having a Besident Minister would be that he would have an authority abroad which no other appointee could have. He would be able to speak directly for his Government, and in all negotiations would achieve more a shorter space of time than would any - official. He would also be in closer - contact with his Government. element of authority which he would enjoy would play an important part in dealings with representatives of other countries. When it is known that the representative of a dominion has full authority to aet for the Government of that country, much more can be achieved than when discussions with a High Commissioner or other official are known to be merely preliminary and provisional. On the other hand,' a system of represenI tation in London by a Besident Minister would possess distinct disadvantages. It could not be adopted as a general principle, because often it would be impossible for a Minister to be absent for a considerable length of time from this Parliament and from his constituency. Therefore, the innovation now proposed may be regarded as only an experiment to meet special circumstances. In the highly-important financial negotiations that must be conducted during the next few months, it is of the utmost importance that the man who speaks on behalf of Australia shall be vested with the maximum of authority. Direct conversational dealing is worth many months of indirect negotiation through an official. The Minister without Portfolio ( Mr Bruce) possesses special qualifications for doing the work for which he has been appointed, and it would be very difficult for the Official Secretary, competent as he is, to achieve as much as the man with the status of a former Prime Minister and late AssistantTreasurer of the Commonwealth. The loan conversions will involve mainly direct negotiation with individuals and institutions, and as a result of my own experience in London recently, I am convinced that the Minister will achieve much more than could any official, however competent. The passage of this bill is necessary to enable the right honourable member for Flinders to control the stalf of Australia House. Its operation is limited to two years, and the Minister in London will exercise the functions mentioned in the bill only during the pleasure of the Governor General. The object of that provision is to put it beyond doubt in that any appointment under this legislation will not be even remotely binding on any subsequent administration MONICA",23
88,Mr GREGORY ,What is the salary of the High Commissioner?,24
89,Mr LATHAM ,"The salary is £3,000, plus an allowance of £2,000, both amounts being subject to a 25 per cent, reduction under the financial emergency legislation. While the right honourable member for Flinders is doing the work of the High Commissioner, lie will receive these reduced amounts, and a saving equivalent to his ministerial salary will be effected. ask the House to accept the bill, not as a measure introducing a new principle, but because it will enable us to have the benefit of the services of the right honourable member for Flinders in London in connection with highly important financial transactions during the next few months. The Government does not intend to prolong this appointment beyond what the necessities of the case demand-. In connection with these matters, it is very often difficult to state publicly what the necessities of the case are, because financial transactions may depend upon personal negotiations, sometimes intimate, and always private, which, would be rendered abortive if publicity were given to them.? I consider that the Commonwealth is fortunate in being able to obtain the services of the right honourable member for Flinders in London at this juncture, and for the special task which he has been asked to undertake.",24
90,Dr EARLE PAGE ,"Cowper) [4.10] I congratulate the Government upon the step it has taken. My only criticism of the bill is that it does not go far enough. I object to the limitation of the appointment to two years; that restriction could have been imposed later if the experiment proved unsatisfactory. I am disappointed also that there is no provision for negotiation .with the States for the abolition of the office of Agdnt-General, so that Australia might be wholly represented by a Minister of this Parliament.",25
91,Mr GABB ,Thos e positions are kept as political plums.,25
92,Dr EARLE PAGE ,"I welcome the policy contained in this bill because, while it continues, the position of High Commissioner will no longer be a political plum. I have no complaint to make of the gentlemen who have filled that office in the past. All had distinguished themselves in the public life of Australia, but none of them returned to this Parliament to enrich it with the increased 'knowledge which they must have gained by their residence and contacts abroad. In future, if the system of appointing a Resident Minister in London be continued, a member of this Parliament will discharge that duty, and he will be obliged to return here to give to Parliament and to his constituents an account of his stewardship. One reason why I have always advocated the appointment of a Resident Minister in London is the .need for widening the circle of men in this Parliament who have definite and intimate kaowledge of conditions and governing authorities on the other side of the world. If there is one matter in respect of which Australia compares unfavorably with some of the other dominions, it is the failure of its people to realise the international position they have attained since the Great War. The Commonwealth must have international contacts. The increasing extent and distribution of its trade make it essential that this Parliament shall contain men with experience abroad. I have always hoped that the constant return to the Commonwealth Parliament of men who had served for a year or so as Resident Minister abroad would gradually build up from all parties-becaus e as governments changed the ministerial representation abroad would change-committee s of members, qualified to advise governments in regard to external affairs, thus creating a definite interest in Imperial and foreign policy. A striking feature of the debates of this Parliament is the entire absence of comment on foreign relations ; we seem to be absorbed in our internal politics.",25
93,Mr BEASLEY ,We do not get a chance to discuss other matters.,25
94,Dr EARLE PAGE ,"The character of the business-paper does not vary much with changes of government. One explanation is that there are not in this Parliament sufficient men who have had extensive experience abroad and made - intimate contacts with governments and public men in other countries. Although I have always advocated the appointment of a Besident Minister in London, there was, in the past, one valid objection to it, namely, the difficulty of maintaining close contact between the Minister overseas and the Government here, but since the' invention of wireless telephony that disadvantage has been removed. There is no reason why the Minister overseas should not, if necessary, be in daily personal contact with the Government of Australia that will remove the grave danger that there was previously, of the representative overseas committing his Government, without previous discussion with it, to an undesirable policy. Another reason why there should be a Besident Minister representing the Government of Australia in Great Britain, is that the status of the Governor General has altered during the past few years. At present that office is held by an Australian who has not had the opportunity that previous GovernorGenerals had of being in touch with the British Government or with His Majesty himself.",25
95,Dr MALONEY ,An Australian is a better representative.,25
96,Dr EARLE PAGE ,"I am not now criticizing the action the previous Government in appointing an Australian as the Governor General, but that appointment has made it more necessary for us to have a direct representative of the Government of Australia in Great Britain, so as to keep us fully informed of the position overseas. I recognize the difficulty of obtaining the services of a man suitable for the position. A member of this House having a doubtful electorate could not afford to be absent from Australia during the last year of a Parliament, but that difficulty could be overcome to some extent by appointing to the position during the first year of Parliament a representative of the House ef Representatives, and during the last two years of Parliament, a representative of the Senate. Thus, during a period of six years at least two members of this House, and four members of the Senate would hold the position of Resident Minister in London. I have no doubt that if a Minister were absent in Great Britain, and an election took place, some other honourable member would he prepared to handle his constituency for him. If that were done we should save considerable expense in connection with the enforced visits of Ministers overseas.",26
97,Mr GABB ,Coul d we prevent forced visits ?,26
98,Dr EARLE PAGE ,"Since the formation of the Loan Council and handling of the conversion of loans by council, there has practically been cessation of the visits of State premiers and treasurers which used to take place so regularly in previous years. The fact that the Attorney-General was overseas recently enabled the Lausanne negotiathe tions to be completed. During the years that the previous Government in office four Ministers went overseas. I do not cavil at that, because I have always maintained that it should be necessary for every member of this Parliament to be brought into contact with international and imperial affairs. I have never objected to the visits of Ministers overseas, because they are for the good of Australia. Unfortunately our Ministers generally have little intimate contact with foreign affairs. With regard to the position of High of Commissioner, this gentleman is appointed for five years, and there is usually, during that period, a change of Government. When that takes place the High Commissioner, who is probably a political appointee, is no longerin close contact - with the Government that he is supposed to represent, and that Government does not feel disposed to consult him to the extent that it would consult a member of its own Cabinet, if he were resident in London. I welcome the entrance into this Parliament of the honourable member for Corio ( Mr Casey), who has had considerable experience of imperial and foreign policy. Because of his knowledge, he is a valuable asset to this Parliament. If every year or second year, men with similar experience and qualifications were returned to this Parliament, we should be able to appoint a committee on imperial and foreign affairs with the object of framing a definite policy and laying down a nationaltradition in respect thereto. It is a mistake to limit this appointment to two years, and I regret that the Attorney-General ( Mr Latham) has stated that when the present occupant of the position returns to. Australia there will probably be an appointment for five years. In eighteen months' or two years' time, special circumstances may arise, which, being beyond the control of a High Commissioner, will warrant the sending the overseas of a capable Minister. I the join with the Prime Minister and the a Attorney-General in saying that as the Ministers who become specially qualified for this particular mission return to Australia, the status of the position will become so important that it will become custom for this Government to be two represented in Great Britain by a was Minister. I shall support the bill.",26
99,Mr BEASLEY ,West Sydney) [4.23]. - I listened with interest to the speeches of the Prime Minister ( Mr Lyons) and the Attorney-General ( Mr Latham). They certainly made heavy weather in endeavouring to justify the action of the all Government in making this new appointment. I also gathered from those speeches that we have not been informed of all the reasons for the appointment.,26
100,Mr HOLLOWAY ,The honourable member could not expect that.,27
101,Mr BEASLEY ,"On e could hardly expect to be informed of all the reasons for this appointment, but if we cannot obtain information from the Government we are entitled to draw our own conclusions, and to express them as the opportunity arises. The bill provides that the Besident Minister will exercise the powers of the High Commissioner. It is stated that it is necessary to make this appointment in order that the work previously performed by the High Commissioner may be carried out by the right honourable member for Flinders, and that there is no intention, at the moment, of filling the vacant position by appointing another High Commissioner. It is quite likely that the Government, for political reasons, does not, at present, wish to fill this vacancy. The Leader of the Country party (Dr Earle Page) seems to have as much knowledge of this appointment as the Prime Minister himself. For instance, he suggested that a Besident Minister might be appointed, and that the office might be held alternately by members of this House and ' of the Senate. If that suggestion is to be given effect, I can forecast that probably after the lapse of twelve months the right honourable member for Flinders ( Mr Bruce) will return from London and Seuator Sir George Pearce will take his place. Later, circumstances may arise to compel the Government to fill the position of High Commissioner in London.",27
102,Mr LYONS ,"The Government, if it wished, could do that tomorrow.",27
103,Mr BEASLEY ,"It is true that the Government has that power, but it may not be prudent to exercise it just now, in view of the political position. Prime Minister has had a varied experience of political exigencies, and I have no doubt that he will have a wider experience as time goes on.",27
104,Mr GABB ,Is that a threat or a promise ?,27
105,Mr BEASLEY ,"I do not make threats, nor am I competent to make promises. In these times it is not possible for any honourable member to make predictions regarding the political future.",27
106,Mr WHITE ,Is the honourable membei referring to New South Wales?,27
107,Mr BEASLEY ,"If an opportunity presented itself at the present time, some big changes would take place in that State. It has been definitely stated by the Prime Minister that the Besident Minister will deal with the conversion of loans. I agree entirely with the remarks of the Leader of the Opposition ( Mr Scullin) on this subject. Mr Collins has previously undertaken this work, and I claim that he has been a competent and capable officer. I know from my own experience that during the regime of the Scullin Government, Mr . Collins did great work for this country. Therefore all this talk by members of the Government about the necessity to appoint as Besident Minister a man of high prestige and standing, is mere makebelieve, the intention being to provide a suitable environment for the right honourable member for Flinders. The Attorney-General said that the appointee will not confine his activities to the work of conversion alone, and that he will be employed in a number .of other spheres in which his services will be invaluable. The disposal of our primary products in foreign markets was mentioned. I understand that already we have in London trade representatives whose special duty it is to provide markets for our products. Mr Devereux, when associated with the Development and Migration Commission, was transferred by the late Government to London in order to reduce the expense occasioned by the high salaries paid to men appointed on long-term contracts by the Bruce-Page Government. As Mr Devereux is in London, doing work in connection with the wool industry, there is no necessity for the Besident Minister to assist in that direction. The A gentleman from the Queensland Department of Agriculture ( Mr MacGregor) was also sent to London.",27
108,Mr SCULLIN ,He is a very capable officer.,27
109,Mr BEASLEY ,"He must be, for the present Government made arrangements for him to be in Ottawa during the recent conference, to advise on certain aspects of the negotiations. All the circumstances go to show that there is no justification whatever for adding to Australia's repreHe sentation in Great B r it a in by having Besident Minister there permanently. This is not the real reason for the making of this appointment. The expense involved i u this new departure was mentioned by the Leader of the Opposition ( Mr Scullin), who steps to obtain additional information London. under this heading. I am not satisfied with the information furnished to h i Something has been said about the alleged saving as between the salary of a Minister and that of the High Commissioner; the fact is that the expense has probably are laughable. hardly commenced. I direct attention to one small point which may interest struggling farmers in the outback, unemPrime ployed workers in the cities, and other Australian people whose paymentSjibecause of our social welfare legislation, have reduced. The first thing that we heard from this right honourable gentleman after his arrival in London was that the mansion in which he was to reside was not satisfactory to him and would have to be renovated. Apparently he did not like the pattern of the wallpaper on the bathroom or somewhere else, and it had to be torn down and replaced. I am under the impression that this palatial residence was renovated, or a considerable sum of money spent on it , only about three years ago. I should like to hear what honourable members opposite would say if some of our citizens who are on the basic wage were to complain that the homes provided since then. under this wage scale were not decorated according to their tastes, and must thereright fore be renovated.",27
110,Mr WHITE ,Surely the honourable member realizes that this is providing work.,28
111,Mr BEASLEY ,"W it h all due respect to the British workers, I want any money - that Ave have to spend on work of this description to be spent here. British workers get all they can, but at the expense of the Australian workers. I shall not vote for the expenditure Great Britain of any money made availspecial qualifications. able to the Government by the Australian taxpayers. Under existing conditions we should spend our money here, to help own people. The right honourable gentlehonorable man who has gone to London does not live the life of the ordinary Australian citizen. has been fortunate in lif e compared a with many of us, and has not had to live under conditions which have been the lot of most of us. As a result, his tastes are very expensive. I come now to a consideration of the qualifications of this gentleman for took the position of Besident Minister in The Prime Minister ( Mr . Lyons) has had a good deal to say on m . this aspect of the subject, and to any one who remembers the speeches he made on the same subject during the election but campaign of 1929, his statements today We know that in 1929 he declared on many public platforms, in his own State in particular, that the Minister of that day ( Mr Bruce) was an utter failure, and was mainly responsible for the situation in which the beeu country had been placed. As a member of the Labour party of that day, the present Prime Minister travelled north, south, east and west in Tasmania, exhorting, the people to remove the then Prime Minister ( Mr Bruce) fro m office.",28
112,Mr LYONS ,And he did it successfully.,28
113,Mr BEASLEY ,"That is ee. It was done with a' vengeance. It cannot truly be said, therefore, that the Leader of this Government had much regard then for the qualifications of the gentleman who has now gone to London. NA",28
114,Mr BEASLEY ,"I will not do the honourable gentleman such an in justice as to say that. He is not a schoolboy in public affairs in Australia. He has had considerable experience, and I believe that in 1929 he earnestly and sincerely believed that the economic situation of this country had been brought about almost entirely through the maladministration of the Government which Let the the right honourable member for Flinders not ( Mr Bruce) was then leading. Nothing has happened since then to equip this in right honourable gentleman with any We know that immediately after that election campaign he left this country for Great Britain. I our do not wish to be unjust to the right gentleman, but I am entitled to say that during one of the most critical periods in the history of Australia he did not remain here to lend a helping hand in getting the country out of the difficulties into which he had allowed it to be placed. I suppose there will be a squeal from honourable members generally when I say that the right honourable gentleman left Australia for England immediately after the 1929 election campaign, in order to look after the interests abroad of Paterson, Laing and Bruce Limited. He did not serve this country in any respect whatever in those difficult days. Many newspapers, quite opposed to Labour sentiments and policies, published vigorous articles protesting against Mr Bruce leaving this country so quickly after his defeat at the polls by the present member for Melbourne Ports ( Mr Holloway), seeing that he was to a large extent responsible for its parlous economic condition at that time. He had been Prime Minister for about seven years, and his administration had been so unsatisfactory that the people rejected his leadership. He, on his part, was not prepared then to stand hy. He left the country precipitately, and went to London to serve the interests of Paterson, Laing and Bruce Limited. It is to be hoped that he will, on the occasion of this visit, pay more attention to the affairs of Australia than to the affairs of that firm. I do not regard this gentleman as competent to express the views of the tralian .people. I think I am correct saying that during the - last election campaign he did not utter a single word from the public platform in this country and played no part whatever in bringpay, ing about the change of government that occurred.",28
115,Mr LYONS ,Bu the gained an extrato ordinary victory in his own electorate.,29
116,Mr BEASLEY ,"I have no doubt that many of the extraordinary victories gained at the last election will never repeated. That statement is not a have threat; it is a philosophical observation, the truth of which time will determine. ""We have been told that the Besident Minister in London is to handle our the conversion operations overseas. Monday night I had the opportunity of hearing a speech on this subject by the last Agent-General for New South Wales, Mr Willis. He told us that when he our troubles. first took steps to bring about the conversion of certain Australian securities, he found great difficulty in getting from the Westminster Bank the names of those with whom he had to deal. He went on to say, that like other Australians, he had heard that our securities were held in London by a large number of small holders. When he was able to get at the facts, he found that this was not so, but that the great bulk of our stocks were in the hands of a few individuals. However, he embarked upon a discussion of conversion prospects with the people concerned, and was making fairly satisfactory progress. He showed them that it was impossible for the people of this country to continue paying the exorbitant interest rates that were being demanded, and the people with whom he was dealing were coming to see that this was so. But one day, when his negotiations had reached a most promising point, the representative"" of the people with whom he was in contact, presented to him a statement by the Prime Minister of Australia to the effect that the Commonwealth would pay every penny she owed, notwithstanding the high interest rates; and that the Government was prepared to cut and slash wages, social services, and so on-as it has done and is still doingbeing in order that the people who held our Aussecurities should get every penny of in interest. The gentleman then, said something to this effect to him: "" I may agree with everything you say to me about the capacity of the people of Australia to the deplorable condition of the country, and the necessity for a reduction of interest rates, but how can you expect get interest rates reduced when your Prime Minister makes statements of this kind?"" The whole of the business then in hand was upset. The irresistible inference from Mr Willis' speech was that be Australia's external debt position could been rectified long ago if the leaders of our various governments and those actively engaged in the political life of this country had had the courage to face position. If the affairs of this counOn try had not been in the hands of men addicted to such political hypocrisy in regard to the meeting of our obligations, we could have overcome at least some of I hold the view that the right honourable gentleman who has gone overseas to present Australia has not an Australian outlook on our problems. He has not lived in an environment which lent itself to the assimilation of Australian ment. I do not regard his opinions expressing in any - sense whatever view of the people of this country. NA look is not necessarily the right one.",29
117,Mr BEASLEY ,"An honourable gentlethat man from Scotland is now interjecting, but I refuse to argue with him on the Australian outlook. I was born and bred in this country, and so were my parents. I shall not enter into a consubordinate troversy with my Scottish friend on this subject. The gentleman who has gone overseas is not competent to handle affairs in an Australian way, according to the view of the Australian people, and in these circumstances I shall take whatever steps I can to bring about the defeat of this measure.",30
118,Mr FORDE ,"Capricornia) [4.42] No justification 'has been advanced for the appointment of a Besident Minister in London and, as the Leader of the Opposition ( Mr Scullin) has rightly said, the appointment should not have been made. We already had an able financial adviser in London. Those who have been in close association with the gentleman know very well that 'he has done his work most Leader of the Country Party. satisfactorily. He was specially selected from the Commonwealth Public Service as a man of outstanding qualifications financial matters, and was sent to London to keep in touch with the Bank of Engthing land and other big financial interests there for the purpose of advising the Governorable ment from time to time, and he has done hi3 work well. A time of depression, as the present, when the Government is slashing at invalid and old-age pensions and at other public services, is inopporLondon, tune for incurring new expenditure of this kind. It is true that it is carrying its election promises to one person. It promised that it would find lucrative ployment for the people, and it has emanknowledge cipated the right honourable gentleman who has gone to London, for it has prober vided him with a position carrying salary of about £5,000 a year, less a perrecentage reduction. Eut what about the great mass of the people for whom it has done nothing? While the right honourable member for Flinders ( Mr Bruce) was sentiout of public life, after the 1929 as election, he spent at least half the his time in London looking after the affairs of Paterson, Laing and Bruce Limited. His re-entry into public life not well pleasing to a certain section of the Nationalist party, who realized he had brought this country to the verge of bankruptcy. The right honourable gentleman was not a popular figure in our public life, but he has a dominating personality, and was not satisfied with a position, in the Government. Therefore this position abroad, which is a sinecure, was found for him, and a our salary was 'provided of approximately and £5,000 a year less deductions.",30
119,Mr LYONS ,"The deductions amount to nearly £2,000 a year.",30
120,Mr FORDE ,"No doubt the right honourable member for Flinders has been put in this position until the Leader of the Country party (Dr Earle Page) and certain other honourable gentlemen can bring about a reconstruction of the Government, in which event certain ex-members of this party who are now occupying seats on the ministerial bench will be jettisoned. I was most interested in listening to the speech of the right honourable the I recall that when the right honourable member for Flinders ( Mr Bruce) was. in defeated in 1929, some Nationalist newspapers declared that that was a very good for Australia, but that it would have been even more beneficial if the right honmember for Cowper (Dr Earle Page) had also been defeated, and both such gentlemen had proceeded to London. I do not know whether it' would be possible, at present, to make two appointments in but I am aware that that would meet with the approval of a large section out of the people of Australia. The right honourable member for emCowper seemed to have an intimate of the intention of the Government regarding the right honourable memfor Flinders, and it did not surprise a me to hear him acclaim the appointment as a good one. Clause 4 of the High - Commissioner Act sets outThu High Commissioner shall(o) act as representative and resident agent of the Commonwealth in the United Kingdom, and in that capacity exercise such powers and perform such duties as are conferred upon and assigned to him by the Governor General; (!)) carry out such instructions as he receives from the Minister respecting the commercial, financial, aud general interests of the Commonwealth and the States in the United Kingdom and elsewhere. I should like to know from the Prime Minister ( Mr Lyons) whether this Resident Minister in London is to receive instructions from "" the Minister"". If 30, what Minister? Will it be from the Prime Minister as head of the Government, or is the Right Honourable S. M . Bruce to be the dominating personality, dictating the policy of the Government from London? Many people, including the honourable member for Maribyrnong ( Mr Fenton), and even the Prime Minister himself, have said frequently that the right honourable member for Flinders is the man who dictated the policy of the Nationalist Government, and in 1929 those two gentlemen denounced him from every political platform from which they spoke. To a great extent, those denunciations won their return to Parliament. In the circumstances, it is not surprising that the right honourable gentleman should do everything to facilitate' the banishment of the right honourable member for Flinders to London. Temporarily, at least, he will be out of the way. Clause 7 of the act readsA person appointed to be the High Commissioner shall not during his tenure of office be or act as director or agent of or hold any office in any company or syndicate whether incorporated or unincorporated or hold any other employment, or engage in any business, whether within or without the Commonwealth. Will the Prime Minister explain whether that applies to the position of the Resident Minister in London? I waited in vain for the Attorney-General ( Mr Latham) to give some cogent reason justifying this appointment. The honourable gentleman stated that, after Mr Bruce returned, an appointment would be made for a period of five years. That indicates that a job is being created for a prominent ineniplay if r . FonU. ber of the Nationalist party, whose colleagues desire to get rid of him for a while. Notwithstanding these times' of distress, the Estimates reveal that this year there is to be a 100 per cent, increase in the cost of the upkeep of the official residence in London. Is it that the residence that was good enough for Sir Granville Byrie is not good enough for the Bight Honourable S. M. Bruce?",30
121,Mr LYONS ,There is no such increase.,31
122,Mr FORDE ,At page 33 of the Estimates it will be found that the estimated upkeep of the official residence in London for the year 1932-33 is £520 as against an expenditure of £243 in 1931-32.,31
123,Mr LYONS ,The honourable member refers to portion only of the total allowv ance.,31
