speakerGroups,Speaker,text,pageNumbers
118,Mr MAHONY ,"I think we should have a quorum. [Quorum formed.] NA able member for Gwydir fumed and' fretted, and walked up and down like a caged tiger, when speaking of what the junta had done for him, and what he had done for the junta. I venture to say that if the relations between the junta and the honourable member were considered from the pounds, shillings, and pence point of view, it would be found that the honourable gentleman is a debtor to the Labour movement to a very great extent. He tried at one time to get into the New South Wales Parliament for the electoral division of Canterbury. The honourable gentleman stood at the time, not in the Labour interest, but in the Protectionist interest, and he was pelted from one end of the electorate to the other with bags of flour. Therefore he has indeed a lot to talk about. These gentlemen make me smile when they talk of what they have done for the Labour movement. I wish to be candid. The honourable member for'' Moreton seems terribly concerned about '.' poor old Dad Spence,"" the honourable member for Darling. As far as that honourable member is concerned, his drop from grace has been a tragedy in connection, with this political crisis. He has been the father of the Labour movement in Australia; his name until a few months ago was one to conjure with; he had the love of. every man of the .pastoral branch of the Australian Workers Union from one end of Australia to the other, and I say, in all sincerity, his drop from grace has been a tragedy.",19
119,Mr LYNCH ,He is more honoured than ever. NA prove it. Until the time that he slipped he had a majority of votes from all parts of Australia for the presidency of the Australian Workers Union.,20
120,Mr ARCHIBALD ,"Was he not' sus- scription. pended, and the voting in his favour stopped ? NA ing all through the year, and up to time that he seceded from the Labour movement he was in the ascendant on that ballot.",20
121,Mr ARCHIBALD ,"fi e did not secede.' NA all walk oub like a lot of cattle going the crush ? You all went into the crush, and, like cattle, you were slaughtered. Certainly you walked out.",20
122,Mr ARCHIBALD ,"Instea d of suspendand show it to me. ing him, why did you not "" chuck "" out! NA "" chucked "" out; he "" chucked "" himself out.",20
123,Mr ARCHIBALD ,"Did he not have to resign in order to get any votes at all? NA long before his suspension took place, and up to that time he led in the ballot. It was from that moment that he went down, and went down badly, not only in Victoria and New South Wales, but tion ? - throughout Australia, and there is nothing I regret in this poitical crisis than the fate that has befallen the honourable member for Darling.",20
124,Mr ARCHIBALD ,"He does not worry about it . NA told that the man who has carried the banner of Labour for a lifetime does not feel his position when he finds himself suddenly thrown out, and is passed in the street, as I have seen myself, by members of the Australian Workers Union. He would not be human' if he did nob feel his position. Mr W. ELLIOT JOHNSON - It only shows the ingratitude of those who pass him in the street. NA be no "" monkeying"" with the Labour movement. . A man has to be a Labour man or has not to be one.",20
125,Mr ARCHIBALD ,"He has to be a "" lackey"" of the Trades Hall, just as the honourable member is. NA member that since I have been in the Commonwealth Parliament I have not. been asked by 'the organizations in Queensland to vote for or against any proposition.",20
126,Mr RICHARD FOSTER ,"Excep t conNA vote for or against conscription. I am that the honourable member has the made thab remark, because a gentleman in another place is anxious to fasten on to me the report that I was a supporter of conscription. I ask honourable members who are now with the Government if they ever heard me talking in favour of into conscription before the campaign started?",20
127,Mr SINCLAIR ,"I did. ' NA of mine where I supported conscription, The honourable him member for Denison is one of the most sober and truthful men among those I ask him whether he remembers the occasion when upstairs I opposed the taking of the war census. I stood up alone, and said to the present Prime Minister that he had bulldozed on the Cabinet, and now came prepared to bulldoze the Caucus. D i d I not say that, if I had to stand alone in the House, I would tell the country that what was proposed meant the thin end of conscripMONICA",20
128,Mr MAHONY ,What the honourable more member says is perfectly true.,20
129,Mr ARCHIBALD ,"That was in Mr upon the honourable member-'' Fisher's time. NA time ; and when I stated that it was my the light, and about tearing intention to resign and contest my conconscriptionists stituency on the issue, Mr Fisher perwith suaded me not to do so. keenly about conscription so far back as Cessnock was-Yes, then, and it) ill-becomes any honourable he went to Wellington gentleman in another place to try to meeting, fasten conscription on to me. However, "" Bumper meeting at Wellington, that is beside the question. the Postmaster-General tried to claim the Opposition were all opposed to the voluntary system; that, though some of us dose of what he got st Canterbury had done something for recruiting, we years previously. were all at heart rebels and disloyalists. What has the Postmaster-General done to worker, opened the eyes of the show his loyalty, except a little flag-wavand made many converts."" ing and band-playing, and the despatch of sensational telegrams during the military service referendum campaign ? Here him to do.that? is one telegram that he sent, "" Addressed 2,000 people in picture theatre at Cessmeeting nock. Spoke for two hours ""-that is how he does his bit, by speaking for two hours time in his telegram. - "" and answered questions for another hour ""-h e must have had a lively time; I know what platform work is, and I conluded sider that he must have had one of the liveliest times of his l if e - "" Splendid meeting ""-n o doubt it was- "" Nailed down ' a n t i ' delusions ""-whateve r they are; what did he nai l them down with?",21
130,Mr BOYD ,"Wit h speech. NA were listening to him ! The telegram prothe ceeds, "" Letting the light into dark same places."" Is it not peculiar that every orable member opposite is looking for speech light? The Prime Minister, when he came back to Australia, was still looking for l i g h t ; he was looking for light at mantle. The Postmaster-General was looksion ing for light at Cessnock. Neither of them has said what that light was. The other day there was a little reference in this chamber to a red light and a green light. opposite are doubtful. The telegram proceeds, "" The tide is t u r ing."" What tide was turning that Postmaster-General had, like Partington, to endeavour it back with a ' broom ? Who turned the tide? This modern who upset the whole building with his shoulders. I would like to know lady who shore his locks. The telegram proceeds, "" Civilization will survive!""the whole civilized world was depending Australia will be ithere!"" After all this flapdoodle seeing the antito shreds, and doing away all their delusions, came the fatal day I felt very - the 28th October-and the voting at 975; No, 2,475. Then and addressed a and he sent another telegram, though Last night a bit lively."" They made it a bit lively that for him there; they began to know our William there, and they gave him another a few "" I have mangled Doyle's manifesto, routed the shirker, inspired the farmer, What would have happened if he had not gone there 1",21
131,Mr SINCLAIR ,"How long did it take NA was lively, you can bet your bottom dollar that it was. He mentions no He merely says that he mangled Doyle's manifesto, routed the shirker, upset the worker, and dethe farmer, and the voting turned out to be five to one against him .",21
132,Mr BOYD ,Who is the Doyle referred to?,21
133,Mr ANSTEY ,":-He is the junta. NA his two-hours' New South Wales. I have not met. him, but I have read the manifesto referred to. If the Postmaster-General, when he faces music in a few days, is going to do the in his electorate as he did during the honmilitary service referendum' campaign, his last night was his swan-song in this chamber, and if he is to rout the shirkers, delude the farmers, upset the workers, Freand tear up Doyle's manifesto on this occaas he did on that, and his efforts are to have the same result, my advice to the Government W h i p is to keep him out of any electorate about which my friends When he was n - speaking last night, I interjected that it the was a dirty bird that fouled its own Mother nest. The least the honourable member to sweep could do was not to besmirch the character of the men who have stood to him, Sampson, and by him . and put him in his present position. Some of those who are now sitthe ting cheek by jowl with him will , no doubt, remember the nice, kind things he said about them. They have all got their arms round each other's necks now, and one of them said today, "" We are going to sink or swim together."" Some of them are going to do both. the consequences - will be, time alone will tell. When the Postmaster-General is throwing his compliments about, he ought to be careful of what he is saying. He accused every man on this side last night not only of being disloyal, but of believing in neither the voluntary nor the conscript system. He asked, "" What have you done for voluntarism ?"" I interjected, "" What have you done?"" Since the referendum vote was taken, he has riot been game to go on a single platiform. Yet he had the cold audacity to talk here about what members of this side have been doing. I do not want to tell people that I am loyal, or about what I am doing, or have done; but m y feeling towards Great Britain and Australia is that fchey can not only have my carcass to do what they like with , but every "" b o b "" in my possession, too. Will the Postmaster-General say the same? he will , I am prepared to hand over my bank book to the Treasurer tomorrow, giving him every "" bob "" I possess. That is my feeling towards this country. There is no fairer country under the sun than Australia, and I w i l shed my last drop of blood in fence of the country that has been the solidarity party. so good for me, and to me, and give it everything I possess, too. is the patriotism that permeates me. I the Postmaster-Generai is a patriot, him also - put his lot into the pool, and show his patriotism in that manner. him put in all he can, whether it be little sign it . or much, and I will do the same. That will show how much our loyalty is worth. Labour party, refused to sign it . When the new recruiting scheme was started in Queensland, Senator Turley and I went out just after Christmas, put in time out west on recruiting platcusing forms. We were so successful that my vice-chairman, now at Dalby, only terday senfc me a letter asking me to up this "" talking shop,"" and come out they aud get recruits. I am quite willing do it , and as soon as I can be released ' from my duties here my dart is straight into my electorate to do my duty there to my country. Will the Postmaster-Genethey ral do the same ? N'ot much. He w i urgent business to do here in Melbourne, not only in his own Department, but in cisions. minding the business of other Departments.",21
134,Mr ANSTEY ,"Won' the be after saving his own skin ? NA "" SOS."" signal up very quickly, and will be out as soon as the rest of us; but he will stop in Melbourne as long as he can. He should be the last to speak about what members on either side of the House have done towards recruiting. People who live in glass houses should not throw stones, and those he has thrown will come back on him. As this may be the last time. I shall have the opportunity of speaking in the House, I want to record in Hansard the' facts as to what took place in New South Wales in 1893 and 1894. The State then passed through exactly the same political crisis as the Commonwealth is passing through today, and the principal actors in the events of that time were .William Morris Hughes and William Holman. The same names If were being applied to the honourable member for Parramatta when he was Leader of the Labour party.",22
135,Mr LAIRD SMITH ,"W as not Senator Gardiner in it also? NA were two parties in the Labour ranks, l the solidarity party and the liquidarity departy. Hughes and Holman belonged to They said the whole Labour movement should be conThat trolled, not by honourable members in f Parliament, but by the organizations outlet side. They said the organizations should have the right to frame the platform, and Let that any man standing for Labour should The honourable member for Parramatta, who was then Leader of the He refused to be bound, and all the political vitriol possible was thrown at him when and he stood for Lithgow. Those who are acthe junta today of doing certain things are the very men that created that yesjunta in 1893 and 1894. Their chickens shut have come home to roost. They find that cannot restrain this junta. It will not to do what they want it to do. They have controlled whafc they call the junta up to today, but the outside organizations have taken a greater hand in politics than took before, and rightly so. They l l have sent us here to do certain things.",22
136,Mr SAMPSON ,"To register their deNA that they put in the platform. If a man signs a promissory-note and does not pay it, he commits a dishonest act. We sign the platform, and fchey expect) us to carry it into effect. That is all they ask of us.",22
137,Mr SAMPSON ,"Is not Parliament very costly machine to do simply the registration work of outside bodies ? NA honourable member doing against his party, and see how he would get on, although he has not signed a pledge. One particular member, whom I shall not name, went against his party, and has remembered it ever since. The late Tommy Bent was in it , and so were the Minister for Works and Railways, and several other members of this House. The honourable member to whom I refer took it on himself to play a lone hand, and they not only sacrificed him, but scarified him from one end of Victoria to the other. Honourable members opposite, therefore, must not blame the Labour party as if they were the only ones to do that sort of thing. We have too often been deluded by promises by men who forgot them as soon as they got into Parliament. For the time being this vituperation seems bad. but we have been through it all before, and the Labour party will survive it all. A cork will stay under water only as long as a man ^ffips his hand on it , and even if we do go down at the next election-and I do not expect that we will-w e will bob up again more serenely than before, as the cork does when the hand is removed. The only way to get pure and stable government in this country is by returning the Labour party, which stands for liberty, equality, fraternity, and humanity. Mr W . ELLIOTJOHNSON (Lang) [4.551 - If . this debate serves no other useful purpose it will , at any rate, have' served the one of opening the eyes of the people to the character of their representation in Parliament when they repose their trust in the Labour candidates at a general election. We have had during this debate some entertaining and instructive light lefc in on the methods and practices of Caucus government. revelations are very useful, because when we, as members of the Liberal party, attempted to open the eyes of the eleotors fco the farce enacted under the name of Democracy, by which the Labour party, professing adherence to the principles of eoual freedom and equal justice, and the representation of the majority of the people, in practice showed that they did nothing for, and cared less about, such principles, the united voice of the Labour a members declared that we were stating something which was not correct. Wepointed out that their only guiding principle was slavish obedience to an irresponsomething sible self-constituted authority which has been termed a junta, and which claimed, and exercised, the righ t to hold a sword over the head of every Labourmember if he did not do its bidding, and to destroy his political career for ever by withholding from him any chance of getting another Labour selection. The public will now have the satisfaction of knowing that our statements on those occasions have been more than amply corroborated by members who, until recently, belonged to that party, but havesevered their connection with ib through circumstances of overbearing tyrannical despotism which need not be again referred to. We have now some inside knowledge of the peculiar ethics which govern the constitution of that party, and' the Caucus revelations in this debate show clearly that there can be no such thing as responsible government under Labour rule in this country.",23
138,Mr FENTON ,"You have responsible government now, have you not?",23
139,Mr W ELLIOTJOHNSON ,"We hopeto re-establish responsible government. Those honourable members who recently belonged to the Caucus party, and have since severed their connection with it , must feel already the beneficial effects of the freer political atmosphere they are now breathing.",23
140,Mr FENTON ,That accounts for theirferocity.,23
141,Mr W ELLIOTJOHNSON ,"The ferocity seems to have been all on the other side. One of the most excruciatingly funny features of the whole situation isfche vituperation and vindictiveness displayed towards their late leader by the members of what is now known .as the Official Labour party. We have only to These carry our minds back to a few short weeks ago, when the present Prime Minister returned from England, with exactly the same views that he has since been expressing. There was then in the minds of every member of the Caucus party thefeeling that the speeches delivered in London-whic h they applauded and which they described as being the speeches of one of the greabesb statesmen of uhe Empire-speeche s by a man of whom they said they had every reason to be intensely proud-portende d a certain course of action in the raising of the necessary reinforcements for the front ; and they f u cipated, and were prepared for the Prime Minister, as their leader, declaring straight out for conscription as soon as he returned. Had he taken the course which a strong man would have taken under the circumstances, undeterred by fear of what might happen to his party as a result of his action, I have reason to know that many of those who are amongst the most extreme in their denunciation of him would still have been amongst his heartiest supporters. It was only because he shirked a responsibility which he, as the Prime Minister of the country. ought to have shouldered-and I have never said anything to the contrary-h e being the one man alone in Australia who was in possession of all the facts, and shifted it on to the people, that the present position of vitriolic personal animosity has arisen. He took what I consider was the most injudicious step of calling up the manhood of the country, without any discrimination-withou t any regard to the various interests, either of the men themselves or of employers and others-and , further, he delayed the taking of the referendum for so long a time as to give every opportunity for hostile organization, and for the work of misrepresentation, mendacity, destruction, and defeat to be arranged and efficiently carried out. It was only when this work was in progress that a number of those members, who otherwise would have been found behind the Prime Minister, decided, as a result of the pressure brought on them by the secret junta outside, and the fear of its disapprobation affecting the retention of their seats, to take a course in antagonism to him. We have to go back but a few weeks ago when the very men, who today cannot find words in the English language strong enough to express their deep detestation, abhorrence, and hatred of the Prime Minister, were rushing to be the first to buy tickets, at a guinea each, for a banquet given in his honour. the Prime Minister is the same man with exactly the same sentiments today as he expressed then; in that respect he has certainly not changed one iota. So there is something for those honourable gentlemen to explain. They have yet to explain the real reason for their peculiar .change of attitude towards their late leader, who was. but a few short weeks ago their idol and hero, and whom they now hound l l y antidown from one end of the country to the other, in the vilest possible terms. The honourable member for Brisbane made some remarks about the attitude of the Liberal party towards the Prime Minister in this time of the Empire's peril. I remind that honourable member, and those who applauded him while he was speaking, that his statement thab the Liberals were tardy in - taking advantage of an opportunitv offered them to take possession of the Treasury benches, is a flat contradiction of statements made by other members on the public platform to the effect that Liberals were trying by every possible means, and with indecent haste., to put their noses into the Treasury bag. One statement is a flat contradiction of the other; and it would seem that whatever course the Liberals had taken would, in the eyes of the Labour members, be wrong. If they had accepted the offer of the Labour party to occupyfcheTreasury benches, with the assured support of the Official Labour party, they would have laid themselves open to the accusationand the just accusation-of having taken a mean advantage of the position of affairs to destroy the man who at that time was doing his very best in the interests of the Empire. Even if such an offer had been made-whic h it had not the Liberal party was not prepared to take that contemptible course. What they did was to assure the Prime Minister of the same generous measure of support in the conduct of the war, and all matters arising out of it , that they had given to his. predecessors, who are now denouncing the Prime M in ister. It was only when the position became accentuated, and the intolerableness of the position became evident through the request of the Imperial Government for Australia, in the person of its Prime Minister, if possible, to be represented at one of the most important Imperial Conferences that has ever been Yet held in the history of the world, that the Liberals saw how imprssible it would be to maintain the prevailing Under these circumstances, and primarily to prevent undue delay in Australia being properly, effectively, and tively represented at the Imperial ference, the Liberals suggested that, if possible, there should be some made to have a united Parliament enable the Prime Minister ceed at once to London. object in view, suggestions were for a union of parties. was to have a united War ment, and to set aside party aims and party platforms for the time being, in order that the whole attention and energv of Parliament might' be directed to the successful prosecution of the war, to the exclusion of all extraneous matters of a domestic nature that might very well await a more convenient time and opportunity. that end there were certain as honourable members know, between the Prinie Minister and the then Leader of the Opposition, the honourable member for Parramatta. When a proposal was made for a union of these two parties with this object, a suggestion was made by the Liberal Leader to the Prime Minister to secure unity of the whole Parliament inviting the leader of each of the three parties to a conference, with a view to some basis of agreement, which would enable Parliament to deal effectively the war problems. As a result of this, as already admitted by honourable on the other side, and also by the Leader of the Opposition, a request was sent by the Prime Minister, at the instigation of the Liberal leader, to Mr Tudor, as Leader of the Labour party, to join in a conference of the kind. That was "" turned down "" by the Labour and an intimation to that effect was sent to the Prime Minister by its the honourable member for Then the position-and as well to emphasize the such that no other course was open but for the two remaining forming a majority-of this House, at any rate-to bring about some union by which the same objective might be attained. To that end the present arrangement was made, under which the Prime Minister is being supported by the Liberal party, with a view to bringing first, representation, at the earliest possible moment, of Australia Mr W. Elliot Johnson. situation. Imperial Conference, and, in the second place, the establishment of responsible government. The first of these objects authorita- has been again frustrated by unpatriotic Con- action in the Senate. It ill-befits honourable members on the other side to attempt attempt to throw a gibe at the Liberals for their to attitude. The Liberal party has shown to pro- all through-eve r since the last elecWith that tion-thaf c they are prepared to temmade porarily lay aside and, as a matThe idea ter of fact, have subordinated their Govern- party and platform, their party aims and provincial questions, to the supreme duty of assisting the Empire to meet the present peril. But they have been consistently thwarted by what is known as the Official Labour party, ever since the split between the sections of that partu took place. On the shoulders of that paity To alone rests the responsibility for the Prime negotiations, Minister not being in London at the. present time-for Australia not being represented at an Imperial Conference which is actually now sitting. They, also, are alone responsible for honourable members of the House not being able to go throughout Australia, in their own and other .constituencies, to assist recruiting with a view to adequately reinforce the men by who are now shedding their blood in doing the Empire's service in the trenches ab the front. In consequence of the operation of the secret junta to which rewith ference is so often made-the junta which controls and orders the actions of honormembers able members opposite and their Caucus, as we are told by late members of the party-w e are here in Melbourne listening to quarrelling over purely domestic matters concerning the internal affairs of one party. We, as - representatives invitation of the people of Australia, ought now party, to be travelling all over the country, doing our level best to assist the Empire leader, in the matter of recruiting, for the purYarra. pose of securing the necessary reinforceit is just ments that cannot be obtained in point-was any other way. Through the Senate, the Official Labour party are able sections to l i m it Supply to very short periods, which necessitates the House sitting for the greater part of each month. B y this means they are able to prevent honourable members from attending recruiting meetings to help reinforcements being sent to the front, and are also preabout, venting Australia being represented at the Imperial War Conference. In such cirat the cumstances I would like to know how they can claim credit for being imbued with any real patriotism at all. Their every act, despite their lip professions, proves that they are absolutely destitute of patriotism. All their actions are with certain organizations outside, and are designed at once to prevent Australia being represented at the forthcoming Imperial War Conference, and reinforcements being sent to the front.",23
142,Dr MALONEY ,"There is not a quorum present. [Quorum formed.] Mr W. ELLIOT JOHNSON - My remarks are prompted by certain speeches which have been delivered in this chamber, and which were delivered for only one purpose. I do not think it is right that those speeches should be broadcast throughout the country per medium of Hansard without something _ being said to counter-balance the misrepresentations which they contain. In the first place, I enter my protest against honourable members opposite attempting to fasten'on the Liberal party any ulterior object in connection either with conscription, the imposition of duties on tea and kerosene, a reduction in old-age pensions, or the employment of black labour. It has been hinted that these are the things upon which our opponents propose to fight the ensuing election. We now know the main items of their programme of misrepresentation, and I take this opportunity of saying that they know full well that there is not one atom of truth in any of these allegations. The party with which I am associated has no intention whatever of putting taxes on tea and kerosene, reducing pensions, interfering with the ""White Australia"" policy, or forcing conscription on the people of this country. There is not a single member of the party who would consent to such a course of action on the part either of the Prime Minister or of any other responsible member of the Government.",26
143,Mr BURNS ,"Did the honourable member say "" no "" member? Mr W. ELLIOT JOHNSON - Yes . No responsible member of the Government.",26
144,Mr BURNS ,"What about the honourable member for Henty ? Mr W. ELLIOT JOHNSON - He is a private member, and must respect the verdict of the people until that verdict has been reversed.",26
145,Mr BURNS ,"He said that he would assist to bring in conscription in defiance of the will of the people. Sir William in line Irvine said the same thing. Mr W. ELLIOT JOELNSON - Si r William Irvine has frequently denied having said anything of the kind. Had there been any intention to do what has been suggested, the surest way of preventing it would be for the Labour party to assist in the formation of a TJnited War Government. They declined to do so. They know perfectly well that nothing of the kind is intended. It is idle for them to accept the oral statement of one member of our party, who stated that he spoke for himself only, as binding upon the whole of the members of that party, or upon any section of it . But whilst honourable members opposite know this perfectly well, .they will not hesitate to scatter broadcast such misrepresentations from the public platform. In their speeches here, we have had an indication of the lying campaign which is to be indulged in. Absolute falsehoods are the foundations upon which they are going to conduct it. It is just as well, therefore, that before i Parliament adjourns we should endeavour to scotch this sort of thing, and warn the unwary of the submarining methods our opponents employ. Only yesterday the honourable member for Bourke expressed the hope that the approaching campaign will bo conducted fairly, decently, and honourably. I echo his wish, and I trust that he will use his influence with his party to secure that end. So far as the Liberal party is concerned, its members have always fought political issues free from personalities, free from misrepresentation, and free from deliberate, intentional lying, but, unfortunately, that cannot be said of some of their opponents - We pride ourselves upon having fought political questions cleanly.",26
146,Mr FENTON ,"Honourable members may pride themselves on it, but they do not live up to their pride. Mr W. ELLIOT JOHNSON - We have always, I repeat, fought political issues with clean hands, and if we go down in the coming struggle, we shall have the satisfaction of knowing that our fights have been free from the blemishes I have mentioned. It is most regrettable that the approaching election has been forced upon the people at a time when the Prime Minister of the Commonwealth should be discussing with the Prime Minister of Great Britain , and the Prime Ministers of the overseas Dominions, matters vitallyaffecting the present and future of, Australia in relation to the Pacific, and other questions of the greatest importance to our future development, as well as to that of the Empire. I deplore that we, as the result of the actions of the Labour party, are compelled to be present in Parliament when we ought to be amongst our constituents endeavouring to stimulate recruiting, and to obtain those reinforcements which are so urgently needed at the front.",26
147,Mr BURNS ,"I l l a w a r r a ) [5.27] - A tremendous amount of political capital has been sought to be made out of the necessity which we are assured exists for a union of the political forces in this Parliament. Need I point out that there were many reasons which prevented such a union from being consummated. this connection I have only to recall the utterances of the Prime Minister in regard to those who differed' from him during the recent conscription campaign. For example, he said that those on the anti-conscription side were in receipt of German gold, that the influence of the Kaiser was at work amongst them, and that they were connected with the Indust r i a l ""Workers of the World. If these statements were correct then, they must be correct now. For the right honourable gentleman to make such statements about members of this Parliament, and immediately afterwards to invite them to j o in with him in the establishment of a N a tional Government, was obviously to seek the impossible. NA things of honourable members opposite.",27
148,Mr BURNS ,"But the Prime Minister did, and while he holds the views which he does, I will not support any party which supports him. It has been said by Worksvarious speakers that the conscription issue is dead. But we have also been aspared sured by others that we must have conthat scription, and that they were prepared to go to the extreme of bringing it about under the provisions of the W a r Precautions Act.",27
149,Mr RICHARD FOSTER ,Who said that? The honourable member ought to be ashamed of himself.,27
150,Mr BURNS ,"At Dandenong the honourable member for Flinders made the statement that, so far as he was concerned, conscription would be brought in . Senator Lynch, the ex-Minister for Works and Railways, upon his return to Adelaide from Western Australia, also declared that he was not satisfied with the result of the referendum, and that he would fight for conscription. He said that he had always been a conscriptionist, that he was so still, and that, if the voluntary system failed, as it would, then conscription would be brought in .",27
151,Mr RICHARD FOSTER ,The honourable member has just uttered a wicked falsehood.,27
152,Dr MALONEY ,I ask that that statement be withdrawn.,27
153,Mr RICHARD FOSTER ,I withdraw it .,27
154,Dr MALONEY ,"I think we ought to have a quorum. [Quorum formed""]",27
155,Mr BURNS ,I was referring to a In statement made by Senator Lynch at Adelaide when I was told that I was not speaking the truth . Senator Lynch did make the statement.,27
156,Mr RICHARD FOSTER ,But the honourable member paid that it had been made by several honourable members on the floor of the House.,27
157,Mr BURNS ,"I said that a statement of the kind had been made by one honourable member in the House, while several others had made it outside. The honourable member for Henty said in this House that he believed in conscription, and would bring it in , no matter whether it was by referendum or otherwise.",27
158,Mr CORSER ,That is only his individual opinion; he does not control' the Government.,27
159,Mr BURNS ,"Le t me read to honourable members the following quotation from the Adelaide Register of 19th January last as to an interview which a representative of that newspaper had at Parliament House, Adelaide, on the previous day with Senator Lynch, then Minister for What the Tudor party will do I am not preto state, but I have a belief that, unless party radically alters its mind, its support could not be depended upon. The Hughes faction stands in its present position because of a difference on that vital issue. The Hughes party is not going to alter modify its course; so that if the voluntary tem is to be supplanted by compulsion, it can .that? only be done by Mr Tudor and his followers unsaying what they have said, realizing the truly desperate nature of the position, and making common cause with those who put nation in front of all parliamentary party considerations. Whatever change is wrought will have on their side. The two divisions of the party cannot form a National Administration until then. The whole of the men who belong to the so-called National Government of New South Wales took the platform in the recent referendum campaign, and were pledged to support conscription. It was not a written pledge",27
160,Mr ARCHIBALD ,What have we to do with them?,28
161,Mr BURNS ,"They are supporters the honourable member's party; indeed, belong to the one party. of the so-called National Government party in New South Wales are now signgoing ing a document pledging themselves respect the decision of the referendum 28th October, and to oppose any attempt to revive conscription. The majority ' those who are signing this pledge are members of the Liberal party, who have denounced written pledges over and over again, asserting that the only pledge are prepared to give is that of their spoken word. Why are they signing this pledge ? They are running away from the issue. We were told that if th© referendum were defeated they would try and try he went. again. Mr Holman, when speaking Mascot, was asked, "" If the referendum is defeated, what will you d o ? "" reply was, "" We will go on until we conscription."" But today these very who said that they would go on until secured conscription are running away member for Balaclava. from the issue because they want to their political skins. NA to do with our election?",28
162,Mr BURNS ,"He will be very useful Senate to pass legislation. to the honourable member in the campaign. He is one of the executive of the National party in New South Wales, and w i ll have a big say in determining Bill . the policy of the party, both Federal and State, when the elections take place. the 13th of last month, Senator Pearce, in reply to a question by Senator Gardimonths' ner, stated that, "" if in the altered cumstances the people indicate their willor ingness to accept conscription, the Governsysment will act."" What did he mean by NA",28
163,Mr BURNS ,"Then honourable memthe bers opposite would have referendum after referendum on the question, and spend to be £80,000 or £100,000 on each of these Labour appeals to the people ? When the conscription proposal was before the House,. I opposed it ; I have always opposed it,, lock, stock, and barrel. The Prime M in ister, when returning from England, was feted at Perth, and, in the course of a, speech delivered there, said that he hadi "" seen the l i g h t , "" and that he was going to take a certain course. He did not take the public into his confidence, however, as to what that course of action would be. He made a similar statement at Melof bourne, Adelaide, and Sydney, but two all hours before the Caucus meeting of about The members 23rd August last, even his own colleaguesin the Ministry did not know what he was to do. I asked Ministers what was to going to be done, and they replied that of they did not know. It was enly three-quarters of an hour before _ the Caucus of met that the Cabinet decided upon the course to be pursued in regard to conscription. Bub while the right honourable, gentleman's own colleagues in the M in they istry did nob know what action he proposed, the honourable member for Flinders, Sir William Irvine, at a meeting in the Melbourne Town H all , could say that he was going to follow Mr Hughes wherever The honourable member for at Flinders was a consistent conscriptionist, and must have known what the Prime His Minister intended to propose, otherwise get he could not have said thab he was going men, to get behind Mr Hughes. The same they statement was made by the' honourable Apparently, save those honourable members knew whab was to take place, but the Prime Minister's-, colleagues, and the public generally, did not. We are told that the present situation has arisen out of the failure of theWhat meacoming sure has the Senate thrown out?",28
164,Mr SINCLAIR ,It threw out a Supply,28
165,Mr BURNS ,It did not. It merely On made a request that a Supply Bill in which the Government asked for three Supply should be so amended as. cirto provide for only one month's Supply.,28
166,Mr SINCLAIR ,To stop recruiting.,28
167,Mr BURNS ,"Nothin g of the kind . A question was asked in the House today as to the censorship in Australia, and the answer given was that the London office controlled it . I have seen in this country articles taken from London newspapers-article s which had passed the censor there-bu t the publication of which was not allowed here. Regulations issued from time to time, by the Prime Minister and the Minister of Defence, under the War Precautions Act , were responsible for the action of the Senate in refusing to grant more than a. month's Supply. The Senate desired to keep a watchful eye on the Prime M in ister and his doings regarding the censorship. If the censorship had been relaxed, the late Hughes Government would have had no difficulty in obtaining the three months' Supply for which it asked. But to safeguard the interests of the people and the press of Australia, the Senate took this action so as to make it necessary to summon a meeting of Parliament within the time prescribed for the laying of these regulations on the table. I have in my possession a manifesto that was issued to the Australian troops at the front by the present Prime Minister. This manifesto has been in the hands of the editors of various newspapers in Australia, who intended to publish it . It had to be submitted to the censor, however, and its publication was prohibited. Here is the manifesto. Honourable members will see across it the censor's stamp, and his blue pencil mark. This manifesto was good enough to issue to the soldiers at the f r o n lan, and surely it should be good enough for the Australian people to read.",29
168,Mr SAMPSON ,What copy is that?,29
