speakerGroups,Speaker,text,pageNumbers
41,Mr HUGHES ,That criticism is not applicable to the members of the Commonwealth Bank Board.,25
42,Mr HOLLOWAY ,"I consider that it is. The right honourable gentleman means that they may not now be directors on the boards of private banks; but how could they, in the closing period of their lives, change the views which they formed in the service of private banks, and in which many of them have personal interests, although they are not directors? If I were a member of the board of a private bank I should have to compete with the other banks, in order to show a satisfactory balance-sheet, and prove that I had been a good manager. The Opposition points out that the Government, which represents the people of Australia, and stands for the good government of the people-whic h means the provision of permanent employment and a fair distribution of the wealth produced in the community-shoul d not hand over to a board created by Parliament the complete control of an institution which should, and does, control the supply of the lifeWhen medical men fail to effect cures of their patients by ordinary methods, they often, as a last resort, infuse new blood into their veins. We find that, economically, Australia has been squeezed dry because of the interest payments made abroad and among the private banking institutions in Australia. Therefore, we suggest that we should gradually but surely infuse new blood into our economic system by releasing more credit to enable us to recapture our former position. The Commonwealth Bank Board cannot now contend that inflation would cause collapse, but a majority of its members say, "" Although we have done fairly well, we suggest that care should be exercised. We shall experiment with this small issue of treasury-bills, so that what was said in our report must be done will be done."" In that report the board advised the governments of Australia to restrict their loans for public works. These are necessary to give an impetus to industry, and surely at this stage, when a slight move towards prosperity is apparent, we should protest against the board taking complete control of the financial situation. The Prime Minister has told us that the Government is not concerned about the board's action. Having faith in the board, it has no intention to interfere with it. I respect Treasurer for having told us as much as he did on this matter, but I draw particular attention to what he actually did say. In addition to the statement made by the Prime Minister that the Government would not interfere with the board, the Treasurer remarked that the Loan Council, not the Government, was and would be consulted by the board. That assertion made the position worse, because the Government is to be subordinate to both the Loan Council and the board. My protest is against the attitude of the Government itself for not determining the policy of the board. Our attack, as I have said, is not against the Commonwealth Bank as an institution, but against the monetary policy of of the Ministry. The Labour party regards the bank as one of its own children. I consider it to be the greatest asset the Commonwealth has. The right honourable member for North Sydney ( Mr Hughes) could tell us the Story of the failure of all' the private banking institutions of this country when he and other Ministers called them together on the eve of the war of 19141918. The right honourable gentleman and his colleagues summoned a conference of representatives of the leading banks of Australia, and, when he asked them what they could do towards financing Australia's war expenditure, they replied, "" This is too big a job for the private banks."" In substance, the right honourable gentleman then said "" Surely, if all you gentlemen pool your interests, and for the time being become one big co-operative bank, rather than independent private banks as you are in normal times, you can finance the Government's operaMr Holloway. tions!"" But they replied, "" No, we cannot do it . "" Thereupon, one of the Ministers said to the Governor of the Commonwealth Bank, "" Mr Miller, what can you do to help us?"" The manager of this little bank which had just been established, and whose funds amounted to only £2,000,000 or £3,000,000-it did not need even that amount of moneyanswered, "" Well, Mr Minister, I can do whatever you conceive to be necessary to be done. Whatever the Government wants this bank to do, it can do."" At that time the institution was only two or the three years old, but with a manager and a small staff-it had no elaborate board, and no advisers from the University or the Statistician's Department-it raised £300,000,000 at the average cost of 5s. 7d. per cent. The cheapest rate at which government money has been raised in other circumstances is 13s. lOd. per cent., which was the cost involved two or three years ago when the interest rate was not half of that ruling when the Commonwealth Bank charges amounted to only 5s. 7d. per cent. The bank could have gone on doing that. Surely it would be a good thing if the £12,000,000 recently obtained from the private banks were advanced by the Commonwealth Bank. It would mean that the £5,600,000 to be paid in interest would be earned by the people's bank. When we have to renew the loan we shall have paid a huge amount of interest to the private banks, and we shall still owe the principal, if we were to pay the interest to the Commonwealth Bank, the money would be available to help in carrying on public works such as the standardization of railway gauges and in paying off our debts overseas. This is not done, but not because it would not be possible to do it. I do not say this out of any personal animosity, but simply because of my political principles. The real fight in this matter is that the Labour party believes in a nationally-owned bank, that banking is too big a job for private enterprise, and that through it private enterprise wields too great a power over the people. Por this reason we claim that the control of banking should be kept outside the hands of private enterprise. We contend that the Commonwealth Bank should control the banking policy laid down by the Government and that it should be owned and backed by the people of Australia, that it should do ""all the work at least of government departments, earning interest which can be used over and over again to meet the financial commitments of governments, rather than that such interest should go into the pockets of private people. That is our policy so far as banking is concerned. Unlike members of the Government we are opposed to private ownership controlling the banking policy of this country. So long as these two opinions are held there will always be a conflict, similar to that which now exists between the Government and this Opposition. In that conflict we may sum up our position as follows: ""What we predicted about the Commonwealth Bank 20 years ago, and was ridiculed as ""fiduciary"" proposals by members of the party which today speaks as the Government, is now pronounced correct by the greatest thinkers on finance in all countries. To-day at least 75 per cent, of what is called money, and which has been released for the carrying on of activities throughout the world, is issued on a fiduciary basis.",25
43,Mr JOHN LAWSON ,"Macquarie) [4.22] - I assure honourable members that I accept unequivocally the principle that the Government should not, in any circumstances, attempt to direct the policy of the Commonwealth Bank Board, but I cannot associate myself with the scheme underlying the attack launched against the Government by the Opposition, because I believe that that attack has been based on entirely false premises. The main issue is not the effect of the decision of the Commonwealth Bank Board to issue treasury bills to the public upon the trade balance, nor whether the Commonwealth Government should attempt in any way to direct the policy of the board along the lines condemned by the Prime Minister ( Mr. Lyons). I believe that it is whether or not the bank board is seeking to usurp the powers and the functions of Parliament, and to play a determining part in the financial policy of this Government. As it is the bank with which the Government does its banking business, it is in a particularly favourable position to adopt that role; it underwrites Government loans; it plays a very strong part in determining interest rates; it finances treasury-bills; it controls the note issue; it controls the gold reserve, and it is also a big factor in determining the general policy of the trading banks. I believe, therefore, that it is wrong in principle for Government representatives - as some have done during this debate - to display nothing more than a passing interest in the policy of the Commonwealth Bank Board, or to express the view that the motive of the Commonwealth Bank Board, in making available to the public this issue of treasury-bills, is of no concern to this Government. I submit most emphatically that, whether we like it or not, we have to face the fact that the policy of the Commonwealth Bank Board can make or break governments.",27
44,Mr BEASLEY ,"And it can break the country, too.",27
45,Mr JOHN LAWSON ,"Tea . To this extent it is a sacred obligation on the Commonwealth Government to concern itself very closely with the policy of the Commonwealth Bank Board.. As has been indicated by the honourable member for Melbourne Ports ( Mr Holloway), the bank is a child of the Commonwealth Government, which, from time to time, as vacancies occur, appoints the members to the board. No matter what our ideas on banking generally are, we have to admit ultimately that Parliament is answerable to the people of this country for the policy of the Commonwealth Bank Board and for the actual effects of that policy in practice. This is why the Commonwealth Government has a direct representative on the board, and it is also a reason why the Government should play, not a dominating part, but at least a strong part, in shaping the board's policy. I have viewed with considerable misgivings statements made by the Treasurer ( Mr Casey) in this debate, concerning the circumstances surrounding the issue by the Commonwealth Bank Board of these treasury-bills. His statements indicate that the Government is not playing as strong a part as it sliould in moulding the policy of the board. The Commonwealth Bank Board took an unprecedented step in making this £1,000,000 worth, of treasury-bills available to the public.",27
46,Mr BEASLEY ,And the issue is made to a limited section of the public only.,28
47,Mr JOHN LAWSON ,"I claim that the board has taken this action without having given any warning to the people of Australia as to its intentions, despite the fact that the effect of its action has been to jolt the whole business and cial structure of the Commonwealth. This action has put out of gear, temporarily at any rate, the workings of the financial and business structure of the Commonwealth, and has created a position which has given rise to statements, vicious, malicious and otherwise; it has created anxiety in the minds of the investanxiety ing public and business people generally, and has generated an air of mystery in regard to banking policy, which calls for some explanation. But we have had no such explanation. The crux of the position is that, notwithstanding unprecedented action being taken by the Commonwealth Bank Board without any warning to the people, and notwithstanding its effect upon the public, parliamentarians and business people generally, no attempt has been made by any member of the board to allay the resulting suspicion or anxiety or to explain the reasons for such a step. I suggest that in failing to explain its action the Commonwealth Bank Board has acted unjustly towards the people of Australia. only explanation which has been forthcoming in regard to this matter has come from the Treasurer who said that he had no part whatever in formulating the policy of the board, that he was in no way responsible for its action, and, in fact, that the motives of the board were no concern of his. This position indicates clearly that the Commonwealth Bank Board has been lacking in its duty towards both the Commonwealth Parliament and the people of Australia.",28
48,Mr SCULLIN ,Does the honourable member know all the facts when he makes that statement?,28
49,Mr JOHN LAWSON ,Does any honourable member know all the facts?,28
50,Mr SCULLIN ,The honourable member should not condemn the other side until he has heard it. Probably upon analysis he would find that the Government was to blame.,28
51,Mr JOHN LAWSON ,"I am prepared to listen to the other side of the matter, but I have made most determined efforts to ascertain the facts, and have failed. I defy any member of this Parliament to say that he has had access to all of the facts.",28
52,Mr BEASLEY ,"We have not been finan- informed of any of the facts. Mr JOHN 'LAWSON - That is the position. I criticize not the action of the Commonwealth Bank in issuing these treasury-bills, but rather the failure of the bank to give any explanation of such action, its failure to defend its position, or in any way to attempt to allay the and suspicion which its action has aroused in the minds of the people, this, notwithstanding the fact that the bank board has been trenchantly criticized by bankers in all parts of Australia.",28
53,Mr SCULLIN ,"The duty of the Comthis monwealth Bank Board is to give ita explanation to the Government, and I think it has done it. It is the Government that is at fault.",28
54,Mr JOHN LAWSON ,"I do not claim to be versed in the technique of these matters, but I still hold the view that the bank board should have given some explanation. Whether it should be given by the chairman of the bank board or by the Treasurer is a technical issue. The whole thing resembles a mystery The drama in which the Commonwealth Bank Board plays the role of the sphinx; the Treasurer that of the Delphic oracle, because any one of his statements is capable of a dozen different constructions; and the people of Australia and the members of this Parliament the role of Alice in Wonderland-wh o gaze in astonishment at a series of unprecedented phenomena without being able to understand them or get any explanation of them. I do not presume to criticize the action of the Commonwealth Bank Board in issuing these treasury bills. Its action may be right or wrong, but that aspect of the matter is not so much the issue at stake as is the way in which these treasury-bills were issued, and the motives which prompted the issue. One bank has already raised its deposit rates, and other banks have announced that they propose to follow suit. The latest information I have received is to the effect that the associated banks are now following the lead given by the Bank of New South Wales. The danger inherent in such a policy is the inevitable tendency towards a higher level of interest rates, and that I suggest, is a matter in which this Parliament is particularly interested. A review of the happenings of the last three or four years shows unmistakably, that, more than any other factor, the decline of interest rates has assisted in the recovery of governments and industry, it is chiefly responsible for the present favourable budgetary position of almost every government in the Commonwealth, and has been an essential factor in the smaller measure of recovery that has taken place in rural industry. Therefore, I say most emphatically that a continuance of budget equilibrium of govern- per cent. ments, and a steady expansion of industry in Australia, thus ensuring a progressive absorption of the unemployed in primary and secondary industries, demand an immediate check to any tendency towards higher interest rates. We have a right to expect that either the Treasurer or the chairman of the Commonwealth Bank Board, whose ever function it may be, to make a public statement assuring the people, that nothing will be done to encourage another deflationary period, and that no action will be taken to bring about a further increase of interest rates. We have been adjured by several speakers on this side of the House to trust the Commonwealth Bank Board; to rest assured that, in every aspect of its policy, it is endeavouring to do its best for the people of Australia. I am quite willing to give to the board full credit for the undoubted services which it has rendered to this country in the past, but that does not mean that I must accept, without criticism, any act of bank policy which, in my opinion, may not be in the best interests of the people. We should not make the mistake of assuming that the record of the bank in the past will be the record of the bank in the future. We must keep close watch on its policy, and consider the effect of its decisions upou industry. Australian banks, including the Commonwealth Bank, have not been over-generous to this Government or the people of Australia. Lei honourable members consider the interest rate on these treasury-bills. The Commonwealth Bank pays 1 per cent, for three-months deposits, and charges the Government l f per cent, for three-months treasury-bills. When the bank is a borrower it pays 1 per cent., but when it is a lender it charges l f per cent. This suggests that, after all, the Commonwealth Bank is not playing the part of financial fairy godmother to the Commonwealth Government. One has only to examine the treasury-bill position in London to realise the truth of this statement. On £30,000,000 worth of treasury bills in London, it charges 2$ per cent., and on £3,250,000 worth of bills it charges l f per cent., whereas the London rate for British treasury-bills is l is . 2d.",28
55,Mr BEASLEY ,At one period it was down to 4s. per cent.,29
56,Mr JOHN LAWSON ,"This phase of the Commonwealth Bank's activities should be very closely examined. It furnishes complete proof that the bank does not fix the rate of interest it charges according to the ruling rate of the day in the country in which it operates. In determining our attitude to the board's most recent action, we should consider carefully the effect of this issue of treasury-bills upon the general interest rate in Australia. Up to the present we have had no adequate explanation of the bank's attitude. What has happened justifies the suspicion or belief that the real purpose of the issue of these treasury bills at the rate of interest stated is to ensure a higher interest charge, thus checking government expenditure on public works and putting a brake on the expansion of industry. I repeat, therefore, that we should have a complete aud authoritative explanation of the bank's attitude, because if the policy of the bank is to increase interest, rates and check government activity in respect of works, it constitutes a definite usurpation of the powers and functions of this Parliament, and if it does that it invites coercive action by Parliament along the lines which we and the people generally have always regarded with abhorrence.",29
57,Sir FREDERICK STEWART ,"Parramatta) [4.44] - Muc h has already been said in the course of this discussion on the motion moved by the Leader of the Opposition ( Mr Curtin), but I hope, by endeavouring to avoid repetition, to keep myself within the brief time limit allowed by the Standing Orders. The motion charges the Government with having failed to exercise political prescience in anticipating the fluctuations of the Australian cash balances in London, and with having failed to make provision, through its fiscal policy, to meet those fluctuations. I that the Prime Minister ( Mr Lyons) dealt rather effectively with this aspect of the case, although I have to confess, with some reluctance, that there is room for considerable complaint regarding the variability of the explanations which have issued from official quarters on this subject during the last week or two. I welcome the opportunity which this motion gives the House to discuss this matter from another angle. My concern is with the possible effects on industry of the issue of treasury-bills by the Commonwealth Bank, and the alleged motives for such action. I know that I shall probably be charged with merely repeating what a certain eminent ba.nker has already said, but I do not mind telling the House, that, before I left for England, exactly twelve months ago today, I was not unaware of a developing political psychology, which viewed with apprehension a too rapid movement towards industrial recovery in Australia, and I protested in the proper form against the continuance of that psychology. Undoubtedly the continuance of this school of political thought gave rise to circumstances which made my position as Under-Secretary for Employment in this Government quite redundant. I have never been willing continue in any position once the savor of worthwhileness has departed from the job. My fear is that the improvement in the industrial situation from a most unsatisfactory position three or four years ago- a reduction from 30 per cent ratio of unemployed to 13.Y per cent - ha s tended to create an atmosphere of complacency which is not justified by the circumstances. There is room for considerable satisfaction at the improvement which has taken place, and I acknowledge that this Government, perhaps more than any other entity, has the right to feel gratified, because I believe that by its general policy it has played a not inconsequential part in achieving this result. But I do not forget, nor should other honourable members of this Parliament forget, that even 13 per cent, of unemployment means that 251,000 Australians are outlawed from industry.",30
58,Mr BEASLEY ,There is also some doubt about the method by which those think figures were arrived at.,30
59,Sir FREDERICK STEWART ,"NA Whilst this state of affairs persists, I am not prepared to listen to any suggestion that our industrial machinery should be put into reverse gear. During recent political campaigns, I did not hesitate to advocate that the hands of politicians should be kept off the banking institutions of this country. I have not changed my opinion in that regard. But this does not mean that we should regard all our banking institutions as impeccable and beyond the range of criticism. Nor does it mean that we should accept without complaint everything which they may do. I shall continue my confidence in the existing banking institutions only so long as I am satisfied that their policy is conducive to the best interests of the people of Australia. Let us examine some of the motives which might have actuated the Commonwealth Bank Board in issuing £1,000,000 worth of treasury-bills. We can, I think, lightly dismiss any suggestion that the bank was in need of £1,000,000, because that amount would be only so much small change to an institution dealing in the to volume' of finance handled by the board. The only explanation we have had is that of the Treasurer ( Mr Casey), which I cannot accept. I cannot believe that the object of the Commonwealth Bank Board in arranging for the issue to the public of £1,000,000 worth of treasury-bills was to determine the reaction of investors to such a course. Is any experiment needed to ascertain whether investors desire a higher or lower rate of interest ? Does it need any experiment to determine whether investors prefer the security offered by any trading bank, however powerful it may be, in preference to a security which has the backing of the whole Commonwealth, including that of the trading banks, behind it? Does it need any experiment to ascertain whether those with money available prefer an investment, the interest from which is partially free of taxation, to one on which the profits are subject to full taxation? I cannot believe that is the true explanation of action taken by the Commonwealth Bank Board. The Treasurer must have thought that honourable members were a lot of dull school boys when he gave such an explanation to the House. I am strongly in favour of an open treasurybill market, and I cannot conceive the reasons actuating the representatives of the Commonwealth Government in opposing the principle. It has been stated that this is the. first instalment of the principle of an open market, but we know that it is not. Had it been, I should not have complained; my attitude would have been one of commendation. The honourable member for Macquarie ( Mr John Lawson) has already referred to the fact that even in the issue of sury-bills, a cardinal principle of money lending has been abrogated. A higher rate of interest is being offered on a better security. Those who know anything at all about money lending and banking principles have always understood that the better the security the lower is the rate of interest. The honourable member for Macquarie has also anticipated me somewhat in directing attention to the fact that by charging the Commonwealth Government l f per cent, for short-term accommodation, the Comomnwealth Bank Board is actually charging more than the prevailing rate on less attractive securities. The Australian trading banks today are holding £30,000,000 deposited.for three months at 1-j per cent. If Australian investors are prepared to loan money to trading banks, for short periods, at 1$ per cent., it ought to be possible for the Commonwealth Government to receive an equally favourable rate. The - honourable member for Macquarie also referred to the position in Great Britain. I know it may be said that we cannot expect to achieve the same results in tralia as are obtained in the short-term market in London. London, of course, is the financial clearing house of the world, and as obviously large sums of money not required at the moment are invested in some form of security at a nominal rate of interest we cannot expect to obtain the same terms in Australia in respect of short-term borrowing. The Commonwealth Government is actually paying £2.46 per cent, in London for short-term accommodation, approximately the the figure which the Imperial Government is paying for long-term accommodation. Let us consider the position in London. Tor the eight weeks ended the 31st January, the British Treasuryoffered, under a correctly designated open treasury-bill market, treasury-bills to the amount of £310,000,000. The amount fluctuated between £35,000,000 and £45,000,000 weekly; but the total for the eight weeks was £310,000,000. The average rate of interest varied from 14s. 6d. per cent, down to 10s. 4.12d. per cent., which was the rate during the last week in January. Notwithstanding the low rate-althoug h the Government required and accepted only £310,000,000-investor s offered trea- £559,000,000, or nearly twice the amount required. In eight weeks, the British Treasury declined £249,000,000 offered at rates between 10s. 4.12d. per cent., and 14s. 6d. per cent., while, at the same time, this Government is payiug £2.46 in the same market for short-term accommodation on £33,000,000. As stated by the honourable member for Macquarie, industrial recovery in Australia is closely related to interest rates, not only for government borrowing, but also for industrial borrowing. As the result of a compulsory reduction of our internal debt in Australia, the budgets of the Commonwealth and of the States are benefiting today to the amount of £6,500,000. We are also benefiting by £3,500,000 as the result of the optional conversions in London. I ask honourable members what would be the position of the Commonwealth and of the State governments had they still to bear the burden of this additional £10,000,000? As with governments, so with industry. No single factor has Aus- played such an important part in improving the industrial position in Australia, and in diminishing the ratio of unemployment, as has the availability of money at low interest rates. Yet we are expected to accept the dictum that interest rates must inevitably be increased. I am not prepared to do that. Our approach to the next depression will be at the turning point in the amount ..which the investment of money returns. The hope was expressed by the honourable member for Wakefield ( Mr Hawker) that, in view of the apprehension which prevails, the Commonwealth Bank will take adequate steps to prevent injury being done to Australian industry or other interests. The Prime Minister informed us that the Government would watch the position closely with a similar end in view. I trust that it will do so. Others will also be watching the position anxiously, not the least of whom are those who have suffered mental and physical deprivation associated with continued unemployment. If honourable members did not occupy the time of the House for longer periods than I do, Parliament would not have to meet in Canberra for lengthy periods, and the responsibility of the Minister for the NA tions would be reduced. I find no particular exhilaration in speaking as I do, but it is necessary to remind some important members of the Government of the definite, clear, and unequivocal obligation which the Government assumed when, at the commencement of the session, it promised to place at the forefront of its policy-pre-eminen t over every other governmental activity-a n effort to relieve the industrial position. I accept the Prime Minister's assurance given yesterday that the Government will adhere to the policy submitted to the people. So long as it does so, it will my loyal and, I trust, constructive support; but if the time should come when I have to decide between loyalty to any party and loyalty to the distressed members of this community, I shall not hesitate to take such steps as I consider uecessary to protect the interests of the people.",30
60,Mr BEASLEY ,"West Sydney) [5.2]. - The debate on this subject has developed in such a way that the statement of the Minister for the Interior NA by the Leader of the Opposition ( Mr. Curtin) has fallen flat cannot possibly be substantiated, particularly in view of the utterances of the last two speakers. Already four Ministers have participated in the debate, in an endeavour to explain the position confronting the Government. Every honourable member on this side of the House has waited patiently in an endeavour to ascertain the reasons which actuated the Commonwealth Bank Board in the policy in which it has adopted, and it is quite obvious that at least two supporters of the Government have waited with equal patience. They are disappointed just as we are, and we demand that the facts shall be placed before Parliament and the people. The honourable member for Parramatta ( Sir Frederick Stewart) has voiced public opinion on this subject. Every impartial observation made by the press on the subject coincides with the views expressed by the honourable member, and it will be in the best interests of the Commonwealth if this debate is continued in an endeavour to force the Government to declare the motive behind the board's 'action. I suppose it is unnecessary for me to say that on previous occasions honourable members on this side of the chamber have expressed their opinion clearly on an open market for treasury-bills. Some time ago, I believe in March of last year, I either moved the adjournment of the House or dealt with this subject by a specific motion. The issue of treasury-bills to private banks is the greatest financial racket ever put over the country. There is little need for me to go into details to prove our contention that these treasury-bills were issued exclusively to the private banks to enable them to turn their cash reserves into even more advanhave tageous profit-making propositions than were already open to them. As has been already stated during this debate, treasury-bills have been issued in the past at a rate as high as 6 per cent. Later the rate dropped to 4 per cent. In the ordinary process of financial dealings the banks are able to multiply their reserves by anything from seven to nine times; but by dealing in these treasury-bills they have had an additional avenue of profit opened up to them, and they know very well that the bills can be discounted within three months by application to the Connmonwealth Bank Board. In view of all the circumstances of the case every impartial observer must conclude that there is some close connection between the Commonwealth Bank Board and the private banking institutions in these transactions. Why should the Commonwealth Bank Board extend this concession exclusively to the private banks? What right have the private banks to profit by a set of circumstances not available to other financial institutions? Why should they be allowed to extract greater profits than are reasonable from their dealings? Because the issue of treasury-bills under the processes now operating gives the priv vate banks an exclusive opportunity to increase their returns, we contend that we are justified in reiterating that there is collusion between them and the Commonwealth Bank Board. Earlier, when we discussed the principle of issuing treasury-bills upon the open market, we had in mind always that the procedure followed in Great Britain in this regard would be observed in Australia. It is well known that at one stage treasury-bills were tendered for upon the open market in Great Britain at 4s. l i d . per cent., and the issue was over-subscribed. Subsequently, the rate of interest rose to l is . per cent. The information which the honourable member for Parramatta ( Sir Frederick Stewart) has also provided us with this afternoon on this subject is most illuminating, particularly having regard to the circumstances governing Australia's overseas indebtedness. I have had prepared, but unfortunately have not at my hand at the moment, a table setting out the conditions under which various conversions have been made in Great Britain on behalf of Australia, the other British dominions, and certain foreign countries, and this showed beyond all question that Australia, had been called upon to pay a higher rate of interest than other British dominions, and even some foreign countries, including the ex-enemy country, Austria. We have heard a good deal lately, particularly from the Treasurer ( Mr. Casey), about the beneficial result of the restoration of confidence in Australia, it appears to me that confidence has only been restored in such a manner as to provide those who dabble in Australian securities overseas with a definite opportunity to exploit this country. What has happened lays open to serious question the operations that have been conducted in London recently by Australia's representative there. Previously, when it has been suggested that treasury-bills should be placed on the open market in Australia, those who advocated that course did not contemplate that the Commonwealth Bank Board would fix a definite rate of interest. It was expected that the bills would be marketed, as in Great Britain, on a competitive basis. Those who applied for them would be invited to indicate the rate of interest they were willing to pay.",32
61,Sir FREDERICK STEWART ,"That is what ought to have been done, and what was expected.",33
62,Mr HUTCHINSON ,But have we financial institutions in Australia that can be compared with those of Great Britain?,33
63,Mr BEASLEY ,"Bearin g in mind the amount of money available here, I submit that we have. It was never contemplated that the Commonwealth Bank would fix the rate of interest. However, neither the honourable member for Indi ( Mr Hutchinson), nor I , can say what would happen if treasury-bills were offered on an open market. The only logical thing to do is to test the market on a competitive basis. Until that is done no one can tell what the result will be.",33
64,Mr SCULLIN ,What the bank has done will not test the market at all.,33
65,Mr BEASLEY ,"That is so. The fixing of the rate of interest precludes the making of any real test. During the early proceedings before the Royal Commission on Banking and Monetary Reform indications were given that some of the big insurance companies desired an opportunity to invest a certain proportion of their funds in treasury^bills, but the action of the Commonwealth Bank Board in fixing the rate of interest has removed the competition that would have but arisen from these sources. I believe that, if treasury^bills were offered on a competitive basis, a number of financial institutions other than banks would be likely to invest some of their funds in them. After all, such security is .the best that can be obtained by any investing authority. Unfortunately, the competitive aspect seems to have been entirely overlooked or deliberately avoided by the Commonwealth Bank Board. It is also regrettable that other conditions governing the issue of the bills will make it impossible for other than a very few institutions to apply for them. The minimum amount of any application is £10,000. The bills are to be issued in denominations of £5,000, but the minimum amount that may be allotted to any one applicant is £10,000. Why should such a high limit be placed upon the distribution of these bills ? Why should not persons who have even £500 to invest be entitled to make an application for bills to that value? I can see no justification whatever for the fixing of such a high minimiun as £10,000. Although this motion has been under discussion for two days and four Ministers have spoken to it, we have not yet been given any answer to our earnest inquiry as to the reasons which have actuated the bank in adopting this new procedure. This must be regarded as an amazing situation by honourable members irrespective of their political allegiances. The Leader of the Opposition was forced to submit his case under very unfavorable circumstances, for he was not able to obtain statistical information covering even the first two months of this year. He had to rely on data covering the period up to the end of December. I submit that information covering the period to at least the end of February sliould have been available. However, the honourable gentleman made a very exact analysis of the figures that were weakness ? available.",33
66,Sir HENRY GULLETT ,"He had exact figures, and that is the knockout.",34
67,Mr BEASLEY ,"The Leader of the Opposition was definitely handicapped stating his case by reason of the fact he could not obtain recent information. The honourable gentleman has charged Government with "" failing to take action to safeguard Australia's oversea funds checking the increasing flow of unnecessary imports "". From all that has happened, we are forced to the conclusion that the action of the Commonwealth Bank Board in fixing the interest rate on these treasury-bills was not designed to test the market, or to discover whether this form of monetary policy was or was not acceptable to the Australian public. We believe that the action was taken for the express purpose of doing something which the Government, as a Government, had failed to do or which it was unable to do because of the conflicting political interests represented within it. It is useless for any Minister to tell us that the Government is unaware of the reasons which actuated the Commonwealth Bank Board in taking this action. We believe that the board acted as it did in order to lift the responsibility from the shoulders of the Government for taking an action which, in the light of its policy of tariff slashing, must be unpalatable. This action is really a subterfuge. It is a method of doing something which the Government should have done in another way. It was enlightening to hear the honourable member for Parramatta say this afternoon that he did not believe the Treasurer had stated what he considered to be the reasons why the Commonwealth Bank Board had issued these treasury-bills. Nothing could have been more definite than the statement of the honourable member, who spoke as an ex-Minister of this Government and also as a gentleman closely associated with the business life of Australia. He is known far and wide and his views on this subject will undoubtedly carry a good deal of weight throughout the country.",34
