speakerGroups,Speaker,text,pageNumbers
77,Mr LES JOHNSON ,Hughes-Minister for Housing and Construction)-Pursuan t to section Jus36 of the Snowy Mountains Engineering CorporAct 1970-1973 I present for the information of honourable members the Snowy Mountains Engineering Corporation fourth annual number of copreport 1973-74. BUREAU OF TRANSPORT ECONOMICS,26
78,Mr CHARLES JONES ,Newcastle-Minister for Transport)-For the information of honourable members. I present a report by the Bureau of Transport Economics entitled 'Electric Cars'. HOSPITAL AND HEALTH SERVICES COMMISSION,26
79,Dr EVERINGHAM ,"Capriconua-Minister for Health)-For the information of honourable members. I present a report from the Hospitals and Health Services Commission entitled 'Continuing Medical Education', dated August 1974. SUPPLY 1974",26
80,Mr ENDERBY ,Canberra-Minister for Manufacturing Industry)-For the information of honourable members. I present a report entitled 'Supply 1974'. WEAPONS RESEARCH ESTABLISHMENT,26
81,Mr ENDERBY ,Canberra-Minister for Manufacturing Industry)-For the information of honourable members. I present the Weapons Research Establishment annual report of 1973-74. INTERNATIONAL COURT OF JUSTICE,26
82,Mr ENDERBY ,"Canberra-Minister for Manufacturing Industry)-For the information of honourable members. I table 2 documents relating to the proceedings of Australia against France in the International Court of Justice, concerning the prohibition of further atmospheric nuclear tests at the French Pacific test centre. The documents are, firstly, the written proceedings known as the memorial filed by Australia with the International Court on the questions of jurisdiction and the admissibiUty of the Australian appUcation instituting the proceedings and, secondly, the verbatim report of the oral arguments presented by the Government of Australia on these questions at public hearings held by the International Court at the Hague on 4, 5, 6, 7, 8, 9 and II July 1974. NATIONAL ESTATE Ministerial Statement",26
83,Mr UREN ,"Reid-Minister for Urban and Regional Development)-by leave- I join with my colleague the Minister for the Environment and Conservation (Dr Cass) in tabUng the report of the Committee of Inquiry into the National Estate. Before outlining to the House the noble concept of the National Estate which is enshrined in the report, I want to express my personal pride and satisfaction in its contents. It was a concept which I devised and pubUcised in the days when I was the spokesman on the environment and urban and regional affairs for the Labor Party in opposition. During the years between 1969 and 1972,1 put particular stress on ^identifying the National Estate and promoting it as a key part of Labor Party poUcy. In the pohcy speech of the Prime Minister ( Mr Whitlam) in December 1972, he promised that a Labor Government would enhance and preserve the concept of the national estate. As a Government, we have acted swiftly to discharge the mandate given to us to identify, conserve and preserve the National Estate. In April last year, Dr Cass and I announced the appointment of a Committee of Inquiry into the National Estate, with Mr Justice Hope as Chairman. The other members of the Committee were Reginald Walker, the Federal Executive Member of the National Trust; MUo Dunphy of the conservation groups; Judith WrightMCKinney, a poetess and a great environmentalist; Mr Len Webb, of the Commonwealth Scientific and Industrial Research Organisation; Mr David Yencken, a progressive builder from Melbourne; Mr Keith Vallance, a Tasmanian businessman; and Judith Mary Brine, a university lecturer from South Australia. The Committee began its work at the end of May last year. It considered more than 650 submissions from Government, community and professional bodies, and from individuals.The Committee travelled widely, looking at important parts of our national heritage and so enriching its insights into the concept of the National Estate and how it should be identified and preserved. Its report was received by us in April this year, and its findings and recommendations were announced by the Prime Minister at the end of April. Now the full report has been printed and we are glad to be able to put it before members of the Parliament. The central theme of the report on the National Estate is set out in this extract from itsfindingsand recommendations: The Australian Government has inherited a National Estate which has been downgraded, disregarded and neglected. All previous priorities accepted at vanous levels of Government and authority have been directed by a concept that uncontrolled development, economic growth and 'progress', and the encouragement of private as against public interest in land use, use of waters, and indeed in every pan of the National Estate, was paramount The report goes on to confirm that this Government is the first Administration to make a commitment to charting the National Estate and conserving it, particularly for younger people and AustraUans of the future. I cannot stress too strongly that the Australian Government is determined that our National Estate will no longer be degraded and despoiled The Committee has devoted a great deal of work to defining with precision the things that make up the National Estate. It has opted for a very wide ranging definition of the National Estate which can be summed up in this way: Elements of such outstanding world value that they need to be conserved, managed and presented as part of the heritage of the world; elements of such outstanding national value that they must be conserved, managed and presented as part of the nation as a whole; and elements of such artistic, social, historical, cultural or other special value to the nation or any part of it that it should be conserved, managed and presented for the benefit of the community as a whole. This very broad definition of the National Estate includes elements of remarkable diversity and richness. The range of the National Estate extends from great national parks and awesome rain forests to a simple stand of trees or patch of coastline. It includes the remaining treasures of our colonial architecture and such homely parts of the national heritage as paddlesteamers and even a Chinese joss house. A pleasing feature of the report is its rejection of the widely held notion that conservation and preservation of the environment are a 'middle class' issue. The Committee affirms this is just true and that preserving the National Estate concerns us all. It shatters once and for all the illusion that the national estate is the preserve the better-off members of the community. The forces which threaten our National Estate often bear most heavily on the less privileged. Poorer people suffer more intensely from the loss of parkland, familiar city and country scapes, and even dwellings. Deprived commumty groups have not the same access as the wealthy to other sources of personal enjoyment and fulfilment. That is why it is often the less affluent who are most active in working to protect the best features of our heritage. That is why the trade union movement has been active in trying to protect and enhance our National Estate. The pillage and neglect of the National Estate diminishes us all in equal measure. I also want to make it plain that I seek the support of people of goodwill whatever their background in protecting the National Estate and passing it intact to future generations. We will work with all those who want to protect those parts of our heritage that have been created by man or nature and are unique or are things of beauty. I want to make it clear that the Government has not been idle while it waited for the report the Committee of Inquiry. In the last financial year more than $2m was provided to help the State governments and other organisations prestrive serve the National Estate. In the Budget now fore the Parhament, for 1974-75, this has been lifted to $8m. We have also announced our intention to establish a National Heritage Comfirmly mission to administer our pohcy on the National Estate. This was one of the more important recommendations of the Committee. This Comment mission will be responsible to the Minister for the Environment and Conservation and myself. We expect that legislation to set up the Commission will be put to the ParUament in this session early in 1975. In the meantime a 17 member ing interim committee has been set up to help bridge the gap between the Committee of Inquiry and the proposed Heritage Commission. The Comthe mittee is headed by Mr David Yencken who perand formed valuable services as a member of the Committee of Inquiry. I refer honourable members to the attention given by the report to the role of the Australian Government in fostering the national estate. number of new roles have been Government. The Committee's broad recomnot mendations cover land use planning, conservation and reservation techniques and the principles of national parks. They extend to the of impact of mining, forestry and coastal development on the national estate. Thereportalso proposes a nationalregisterof sites of historic and scientific interest, and measures to protect and preserve important Aboriginal sites. No future Government will be able to ignore the impact of the report and its impUcations for the careful planning of future pubUc poUcy to safeguard the national estate. The work of Mr Justice Hope and his Committee deserves the highest praise of this Parliament and aU Australians. We are also grateful for the help and co-operation given by State and local government authorities, by a host of voluntary organisations, and by hundreds of individuals. AU have helped in the great task of developing and refining the concept of the National Estate. The report of the Committee is a symbol of the great physical and cultural heritage we have been fortunate enough to inherit. Now we must act with firmness and vision to ensure that future generations will not lead their Uves satisfied with a National Estate which we have spoUt. Finally, it gives me some personal pride that an idea drawn from my own plulosophy and personal feelings, and reflecting the ideals of great of socialists of the tradition of WUliam Morris, should bear fruit in this noble concept and this fine report. In the spirit of the report we wiU to create and preserve things and places of begreat beauty for aU AustraUans and for the AustraUans that foUow us. Such a great sharing of beauty and culture among all of our people is based on the contents of this outstanding report. I urge honourable members to give it detaUed study and assure them that the Governwill act positively on its recommendations.",27
84,Mr HUNT ,"Gwydir)-by leave- Iriseto welcome the tabUng of this report. I am sure that all or honourable members will look forward to studyit in depth. In passing, I take the word of the Minister for Urban and Regional Development ( Mr Uren) that it was he who gave the lead to Australian Labor Party, to the Government to the nation. It is certainly not a modest observation but one which could well be true. If it is true aU credit must go to the Minister. The report is a monumental document and appears to be beautifuUy illustrated and is certainly printed and pubUshed in a manner that is not usuaUy evident in suchreports.I join the MinisA ter in congratulating Mr Justice Hope and others suggested for the on the Committee. I am glad that the Government is acting to establish a National Heritage Commission. The National Estate report not only recognises the need for the preservation of historic buildings and things like the Chinese joss house that was mentioned in the Minister's speech, but also the natural environment. I refer to the recommendations in the land use planning section. I quote this pan so that it will be incorporated in Hansard. The Committee recommends: To protect and conserve the natural environment requires conservation to be part of the normal planning and development process. A proper land-use inventory and over-all regional land-use plan, keyed in with the inventory, Therefore we recommend: that the Australian Government give its full suppon to, and discuss with the States possible help to them in up procedures for land-use inventories and regional landuse planning. Second, planners, designers, construcnon authorities and developers generally should accept the principles of'design with nature' and act accordingly. We recommend: that the Australian Government seek to ensure as far as possible that land-uses are planned and decided in harmony with natural forces and conditions and not against them. I think that is probably one of the keys to the recommendations of the total report. I have felt for some time that too often in the environment protection field we have been treating the causes of abuse rather than trying to establish an tory so that proper land use decisions can be made. I do not think that any poUtical party can accept the blame for what has happened. I know ment. that in New South Wales, for instance, after the last war it was the Australian Labor Party Government that introduced closer settlement to the western areas of New South Wales and gled carved up blocks of land that were far too small for adequate pastoral activities. We have seen great areas of western New South Wales virneglected. tually rendered a desert. It appears that several Departments have a sponsibility and also a responsibUity to Uaise with each other in order that many of these the recommendations can be achieved. One recomwe mendation that I think is worthy of note is the composition of the 17 member interim comtate. mittee. It is composed of Federal pubUc servants and other interested persons. If it is to exclude State public servants I think a great mistake being made. The report itself spends a lot of in deaUng with the constitutional constraints. quote a section of the report which states: Some parts, and indeed imponant parts, of the Estate are in the Territories, or, although within are owned by the Commonwealth, but the greater pan National Estate is within the general legislative control of the States. So it would be a great pity if the interim committee did not have State Public Service representation. If we are to make any real impact on this problem we need the co-operation of the States. The Minister exalts his own socialist plulosophy and assumes that sociahsts have a monopoly of the concern for the National Estate. He quoted that great capitalist who had socialist behefs, WUUam Morris. WUUam Morris had one great advantage in his writing days; he was writing in a cosy provincial environment which had are vital. been man-made for more than 400 years. I make that significant statement because it was the desire of all political Parties in Australia and setting indeed of the Australian people after the last war to develop Australia at an undreamed-of pace.",28
85,Mr UREN ,The WUliam Morris I am talking about is an Englishman.,29
86,Mr HUNT,"I know. I am not talking about an Australian. The WUUam Morris the Minister talked about was a very wealthy socialist and he Uved in an environment where 400 years of man made effort enabled him to assume the sort of statements and writings that he was able to produce. I relate this to the Australian scene. We have witnessed a great era of growth that has generated the wealth that has improved the invengeneral living standards of the Australian people. It is against that background that we can afford now to protect and conserve our environPerhaps one of the most unfortunate parts of the Minister's speech was that in which he sinout a section of the report to quote. It states: The Australian Government has inherited a National Estate which has been downgraded, disregarded and It is very easy to say these sorts of things. But what that report did not say was that the Ausretralian people, during this period of growth, had their Uving standards Ufted to equal the best in world. It is only because of that situation that can now turn our attention to preserving and conserving the environment and the national esSo let us keep our ideas in perspective. We should not hesitate to respect and protect our great national heritage for future generations. is This report and its recommendations should give time us the lead. We are one of the last developed I nations to have a large part of our environment left virtually in its natural state and it is up to all National men and women, not just the sociahsts, to prethe States, serve as much of it as is economically and of the socially possible. That is the key to the whole apStates and so is subject to the proach. There has to be a balance. I am sure that the implementation of the recommendations against that background of consideration will to the long-term benefit of the Austrahan people. ALLEGED INDEMNITY PAYMENTS INVOLVING MARITIME UNIONS Discussion of Matter of Public Importance",29
87,Mr SPEAKER,"I have received a letter from levy the honourable member for Wannon ( Mr lected Malcolm Fraser) proposing that a definite matthe ter of pubhc importance be submitted to House for discussion, namely: The failure of the Government, in formulating of reference for the Royal Commission into alleged nity payments involving maritime unions, to include: (1) Charges that the Minister for proved the indemnity payments 12 months ago. (2) The silence of the Minister for Labor and Immigration and the Minister for Transport from 26 early September when publicity was given to indemnity payments. (3) The failure of bom Ministers to take appropriate action under the law. I call upon those members who approve of the proposed discussion to rise in their places. (More than the number of members required by the Standing Orders having risen in their places)MONICA",30
88,Mr MALCOLM FRASER ,"Wannon) correspondent (11.12)-This debate is taking place today cause of the Government's determination to the debate yesterday on the same matter. I say without any equivocation that propriety in this Government, and if the Prime Minister ( Mr Whitlam) were concerned for the name and integrity ofhis Government, he would widen the terms of reference of the Royal ComFederationmission which is investigating alleged indemnity . payments involving maritime unions; he would give the Royal Commission an overriding mandate to pursue every aspect of this matter. Royal Commission should be permitted to examexplained ine every one of the unions that might be volved so that the good name of the Government and of the overwhelming bulk of the union movement can be cleared from the charges and state: the smell of the incident created by the aUeged activities of Mr EUiott and the Seamen's Union. corporate As part of that process of purging itself there or would be no honourable course open to the Minister for Transport ( Mr Charles Jones) other to offer to the Prime Minister his resignation which could be held in suspense until the matter had been cleared, proved or disproved one or the other. But that is not the Government. That would not be the practice of this Minister who wiU try to cover this matter just as significantly as other matters have been states: covered up in other places. But I only suggest be that the matter will be pursued in one way or another and that one day the facts will become plain. Charges have been made by Mr EUiott against the Minister, and the charges are very clear. He said that the Minister produced the idea of the on ships and the way in which it is being coland that this came out of a discussion in Minister's office over a year ago. On the one the hand we have the word of the Minister who sought to deny that and the word of Mr EUiott the terms who said that that is what had happened. But indemthere is information and it is my understanding that Mr ElUott beUeves he can prove that charge Transport had apagainst the Minister. There is other circumstantial evidence to indiJuly to cate that Mr EUiott is indeed correct. When questioned on 5 September by James Ramsden of the 'Australian Financial Review' the Minister said that in his office in that discussion with Mr ElUott he had liimself tentatively raised the idea. If he had tentatively raised the idea and admitted that much there starts to be circumstantial evidence in support of Mr ElUott's charge. But the Minister's statements seem to be odd and contradictory, because 5 days later in front of the same on 10 September, in discussing bematters relating to the Waterside Workers Fedgag eration, the Ministerfirstof all said: What I know has been going on, and I indicated to if there were any Charley FitzFor the uninitiated, the Minister was referring to Charley Fitzgibbon of the Waterside Workers . . that so far as I was concerned he has no risk of me taking any action against him, or his union . . .",30
89,Mr SPEAKER,"Order! I should like to The remind the honourable member that, as I yesterday, in my opimon the terms of inreference of the Royal Commission cover matters pertaining to the Waterside Workers Federation. Paragraph 1(b) of the terms of reference The circumstances under which and the persons, including bodies, by whom or to whom any such payments demands have been made. than The Waterside Workers Federation is a corporate body. It is my contention and my ruling that a discussion of matters relating to payments being way made to the Waterside Workers Federation practice of this would be out of order.",30
90,Mr MALCOLM FRASER,"Mr Speaker, I up was speaking to point No. 1 of my motion which Charges the Minister for Transport had approved indemnity payments 12 months ago. Indemnity payments do not relate only, as you very correctly said, to the maritime unions. The Elliott terms of reference, as I hope you correctly say, cover the Waterside Workers Federation as well. paid Point No. 1 of my motion is that the Minister for and Transport had approved indemnity payments 12 months ago and that this matter examined. You have ruled discussion on this matter to be in order. The point that I was makIDepartment, ing was that there is significant evidence in Mr Labor, aboutand Elliott's statement of the activities of the Seaalternative men's Union and in other pubUshed reports that the Minister had approved indemnity payments allow not only concerning the Seamen's Union but also concerning the Waterside Workers Federation. It is that point that I was seeking to demonstrate by this quotation and no other. The Minister there would indicate a knowlalternative. edge and an approval of what was happening the Waterside Workers Federation just as Mr EUiott claimed that he had approved what was happening in relation to the Seamen's Umon. But at a later point in the same interview the Minister said: I repeat, I am unaware of any levies that have been That was about 3 minutes after he said that he had approved what in fact had been going on. The Minister has virtually condemned out ofhis own mouth. There is evidence from his own mouth that he has been involved and that he knew about these matters. He took no action and there was implicit approval therefore what was happening. That is thefirstpoint that I sought to demondeep for strate. Then we have the question of the sUence wUd, not only of the Minister for Transport who is commission principally culpable in this matter but also of the which Minister for Labor and Immigration ( Mr Clyde ters Cameron). It needs to be pointed out that the for Transport. Minister for Transport chaired a meeting late in inadequate terms May where a number of problems in relation to mention of the three this industry were discussed. Significantly there is the notice of the House a letter that was sent to the Minister and Immigration on 26 July. As a result of that this kind. They did not do so.the letter there was no evidence of any kind of action the matter with the ACTU inquiry, tried or activity by the Minister for Transport or by the would seem to have been broken. Itbut Minister for Labor and Immigration until the also that the sUence of the Ministerswould matter inadvertently appeared in the Press in what Melbourne about six or seven weeks later. The letter clearly drew attention to the fact that April this year the unions led by Mr ElUott made attempts to disrupt arrangements agreed between the Minister for Transport and the executive of the Australian CouncU of Trade Unions. The letter then describes the activities the Seamen's Umon, which have been widely reported, and the demands of the Seamen's Union. I would Uke to quote 2 paragraphs. Thefirstis: has now made a new demand that the difference in money amount between ITF rates and Australian rates be 4 proportionately into the funds of the seafarers union not to the ship's crew. He also stated that the money will not be returned to the ship's crew, but retained by the unions 'so as not to undermine the national economy'. ought to be The letter also states: have informed Mr Ray Taylor of the Federal Transport Mr John Limbrick of the Department of the matter. They cannot see any practical with relation to the present incident . . . That refers to making indemnity payments to the ships to sail. This letter is signed by Mr Henry and addressed to the Minister for Labor on 26 July. It directly impUcates the Departments of both Ministers. Officers of the Departments of both Ministers had said that there is no That means that officers of the in Departments, against whose integrity I would not put a slur for one moment, knew that both their Ministers would do nothing about this particular matter. Those officers knew that the Minister for Labor and the Minister for Transport would not be prepared to act under the law as struck. they ought to act, and they therefore had to say that there was nothing that could be done except to pay the extortion. This is part of the price of the cover up of the two Ministers and part of the himself price of sUence of the 2 Ministers. No doubt they hoped that they might be able to get over this particular matter by the statefor ment of having an ACTU inquiry, but that was not to be enough. The matter was running too that. To prevent the inquiry running they then sought to have a restricted royal with restricted terms of reference certainly and positively would direct matcase away from the activities-inactivit y in the of the Minister for Labor-of the Minister Therefore we had an inquiry, with of reference, which makes no points which are brought to on this occasion. Both for Labor Ministers ought to act under law in matters of They to hide the law seem condoned in fact had occurred. since In a statement that the Minister for Labor did had make about this matter he condemned the action because of the direction of the funds, because they were going to a special fund. He did not condemn the extortion or the indemnity payof ments. He only condemned the direction of the money. I do not suppose he condemned that part of the direction of the money which put $5,000 into the election campaign funds of the Australian Labor Party. Let us look at the charge that the Ministers did not take appropriate action under the law and that this is a matter which ought to have been examined. Three laws are involved in this particular matter. The first is the Conciliation and Arbitration Act. Under section 152 of that Act unions are required each year to make an accurate statement of all receipts and expenditure and put in that statement to the Industrial Registrar. It is quite clear that that not been done and that action ought to be taken under the Act, under the hand of the Minister for Labor and under the hand of the Industrial Registrar. Secondly we have the Crimes Act which, one would think, prima facie has been breached. Section 30K of the Crimes Act is designed to protect interstate trade and make it possible to lay charges against the persons or organisations that obstruct or hinder the transport of goods or the conveyance of passengers in trade or commerce with other countries or among the States. Again there are words in that Act which would seem to imply that the activities of the Seamens Union have been quite unlawful. Thirdly we have the Navigation Act which requires that seamen involved in the coastal trade be paid proper rates and not rates less than those normally paid to Australians operating in Australian ships. Sections 288 and 289 of the Navigation Act spell out very clearly that every seaman employed on a ship engaged in any part of the coasting trade shall, subject to any lawful deductions, be entitled to and shall be paid for the period during which the ship is so engaged, wages at the current rates ruling in Australia for seamen employed in that part of the coasting trade. Quite plainly, on the evidence that has been made available to the Ministers, the Seamens Union has said to the companies concerned that the money is going to come to it. The money is not going to go to the seamen concerned. The unions and Mr Elliott have exhibited utter callousness in relation to people on low rates of pay and they have conspired and extorted to make sure that those parts of the Navigation Act are in fact broken and not held. Therefore there were three possible courses of action that the Ministers jointly could have taken. They could have launched normal police action because of a violation of laws. Much of what the Minister for Labor has done has sought to put above the law certain militant unions-no t all, but certain ones which are most concerned to use their strength mercilessly against their own members and the people of Australia. By their failure to act in these particular instances, by their failure to uphold the law as it stands, by their attempts to cover this matter with an inadequate inquirynot inadequate because of the Commissioner but inadequate because of the terms of reference and because of the attitude of the Ministers and of this Government-the two Ministers have done great harm to propriety in government. They have destroyed their own reputations, particularly the Minister for Transport who clearly, on has the evidence available has been involved in these matters in one form or another for significantly more than 12 months. On this basis one would have hoped that the Prime Minister might examine the evidence and take the course which I suggested at the outset. There is no other way in which the Prime Minister can preserve integrity for his Government. This matter runs through and into the Departments. It involves the two Ministers. They were given evidence. Laws are available. They have ignored the law. They have brought the law into disrepute allowing unions to operate outside the law. If that is to happen and it is to increase control of this government by people like Mr Elliott industrial anarchy will become rampant throughout the Australian community.",30
91,Mr SPEAKER,Order! The honourable member's time has expired.,32
92,Mr CHARLES JONES ,Newcastle-Minister for Transport) (11.27)-Firs t of all I seek leave to have the terms of the Royal Commission incorporated in Hansard.,32
93,Mr SPEAKER,"Order! Is leave granted? There being no objection, leave is granted. (The document read as follows)INQUIRY INTO ALLEGED PAYMENTS TO MARITIME UNIONS TERMS OF REFERENCE 1. To inquire into and report on(a) Whether any payments (other than those of a normal commercial nature or made pursuant to any law or any industrial award or agreement) have, in recent times, been or are being made or demanded in respect of the use of ships in voyages to or from Australia, or within the Australian coasting trade under permit or licence under the Navigation Act 1912-1973; (b) the circumstances under which and the persons (including corporate bodies) by whom and to whom any such payments or demands have been made; (c) the reasons for and the purpose of any such payments or demands; (d) the subsequent or proposed use or disposal of any such payments; (e) the legaUty of any such payments or demands and their propriety having regard in particular to Australian trade union principles and ethics. 2. To recommend in the Ught of the findings(a) what action, if any, should be taken in respect payments; and (b) what legislative or administrative ary or desirable in relation to these matters.",32
94,Mr CHARLES JONES,"I thank honourable members. We have listened to a lot of garbage this morning from the honourable member for Wannon ( Mr Malcolm Fraser). I wish to draw attention to the report from the Select Committee Appointed To Inquire Into And Report Upon Payments To Maritime Unions dated September 1958. This Committee was appointed by the Liberal-Country Party Government. If honourable members wish the conclusions and recommendations of the Committee to be incorporated in Hansard I shall be quite happy to do so. I wish to draw attention to paragraph 66 which states: The Committee's general conclusions are that the evidence discloses acts of a highly improper character in the nature of conspiracy, extortion and intimidation. The Liberal-Country Party-the then government-ha d a majority on that Committee. What did it do about that report? The answer is a very simple one. It did nothing, notwithstanding the Committee's general conclusion that the evidence disclosed acts of a highly improper character in the nature of conspiracy, extortion and intimidation. The Liberal-Country Party Government did nothing about it. Liberal-Country Party members should not come in here with all this pious humbug about what the Minister for Labor and Immigration ( Mr Clyde Cameron) and myself have allegedly done. I deny most emphatically that I have been involved in anything improper. I have not been involved in anytliing like, for example, Jetair. The honourable member for Wannon was a Minister of the Cabinet that was involved in that stinking, rotten episode called Jetair. He was a Minister of the Government whichMr MCLeay-You are a disgrace as a Minister.",33
95,Mr CHARLES JONES,I know members of the Opposition do not like it. It hurts them.,33
96,Mr SPEAKER,Order! I ask the Minister to keep within the terms of the motion before the Chair. The honourable member for Wannon was received in complete silence; I ask that the Minister for Transport be afforded the same courtesy.,33
97,Mr CHARLES JONES,"Mr Speaker, I will endeavour to keep to the points to which you have referred. But, you know, Alexander Barton, Jetair, Billy MCMahon-and all that crowd who are going to speak on this-the honourable member for Wannon and the honourable member for Gippsland ( Mr Nixon)-don' t talk of such about anything that is putrid and rotten; you still stink from the smell of Jetair. changes are necessMONICA",33
98,Mr MALCOLM FRASER ,I rise on a point of order. The remarks of the Minister for Transport are quite offensive. I ask that they be withdrawn. The charges that I made were precise and based on evidence and on the Minister's own words. He cannot hide behind a stream of abuse.,33
99,Mr SPEAKER,"I ask the Minister to keep to the point before the Chair. If my memory serves me correctly, the honourable member for Wannon also used the words 'it smells', which I do not think are quite parhamentary either.",33
100,Mr STALEY ,'It stinks'.,33
101,Mr SPEAKER,Order.' I ask the Minister to moderate his language in regard to these matters and to use parUamentary phrases.,33
102,Mr CHARLES JONES,"Mr EUiott has made a statement-the honourable member for Wannon repeated it-whic h is not true. It is perfectly true that I did meet a delegation of seamen's representatives including the State secretary for New South Wales, Mr Benson, in my office some time last year, perhaps August or September of last year. I saw him there. I met that delegation about 10 months ago. It is perfectly true that I said that I was contemplating imposing the condition, as the Navigation Act seeing that the honourable member for Wannon has mentioned it-permit s me so to do, under which a single voyage permit can be issued. I indicated to that delegation that I contemplated doing this. Honourable members opposite say that they want to see facts. I am not afraid of the facts. I was pleased for one simple reason that this discussion did not come on yesterday. That reason was that my file was in the hands of the Royal Commission in Sydney. All of this information that I now show to honourable members is in the hands of the Royal Commission. I am quite happy with the inquiry, however it goes. But the time avaUable to me today is very limited, so I had better get stuck into what I have to say. The facts are that on 30 July 1973 I approved the issue of a single voyage permit for the carriage of detergent alkali by the 'AUied Trader'. One of the conditions of that approval was 'approved subject to Australian rates'. Do honourable members want to have a look at that document? There is a photocopy of the original which I show to honourable members opposite. I am quite proud of the fact that I imposed this condition that Austrahan rates of pay were to be paid. Not only did I impose that condition on that approval but also I did the same thing with respect to another ship a httle later. The carriage of a cargo of pyrites from South Australia to the north-west shelf was involved. Unforiunately, this permit was not taken up. It was issued to the 'Lady Vivian'. That was a condition on which approval was granted. I required that Austrahan rates should be paid and Austrahan conditions apply with respect to that approval. Those dents occurred prior to the September meeting. Because I was not satisfied that these moneys would be paid to the crews and that they could retain these sums, I discontinued that practice of imposing the condition that Austrahan rates of pay had to be paid to the crews of the ships to which permits for single voyages were issued. I tell honourable members opposite today that if l could be certain that the crews being paid that money could retain it, every single voyage permit that I issue would be subject to that condition. Do not let us have any qualms about that. I emphasise the point that the money would be paid to the crew and not go into any funds. My colleague, the Minister for Labor and Immigration ( Mr Clyde Cameron) has made a similar statement. If you fellows opposite beheve in cheap labour conditions, I hope the honourable member for Gippsland will come out and substantiate that view. There is nothing illegal in what I have done. The Navigation Act provides that I can impose conditions, and I do impose them. I repeat: When I am certain that the money retained by the crew, permits will be issued with that proviso. Do not let us have any illusions about where I stand in respect of issuing such permits. I do not beheve that this money should be paid into any secret fund to be administered by individuals. All of the money that I am talking about would be paid to the crew. Either that would be done or the Government would impose a levy which would be subject to pubhc audit. there is anything wrong with that proposal, up and say so, and just say whatMONICA",33
103,Mr MALCOLM FRASER ,This is what happened.,34
104,Mr CHARLES JONES,I am not concerned overseas with what has happened.,34
105,Mr MALCOLM FRASER ,That is just it; we are.,34
106,Mr SPEAKER,Order! I repeat that the The honourable member for Wannon was heard in pay complete silence. I am gojng to ensure that Minister for Transport is'treated with the courtesy.,34
107,Mr CHARLES JONES,Thank you. I do not mind them mterjecting.,34
108,Mr SPEAKER,I do.,34
109,Mr CHARLES JONES,"You might do. The facts are that, when I say that I am not concerned with what has happened, I am saying that I am concerned about matters with respect to which I give approval. I do not approve of all that has happened in the course of recent events. I did not approve of that and I took the appropriate action 2 inci- as I will show honourable members in my remarks in the next couple of minutes. An incident was brought to my attention on approximately 12 November last year. I was asked to issue a single voyage permit for a ship, the 'Manchester Viga' which was loading containers ex Discovery Bay at Fremantle for Melbourne. I was asked to issue a single voyage permit for this ship on the advice of my Department that it was an onward movement where cargo had been taken off some ship, dumped, and then was to be picked up later on and carried on. I was advised- I have the full advice here-that a single voyage permit was not necessary, and I did not issue one. Let me explain how events turned out later after my involvement in the whole situation ceased. I received verbal advice which I beheve was of a confidential nature from the ship owners to the effect that they had paid money to the Seamen's Union, which was then to be paid into the 'Noonga' fund. I had nothing whatever to do with that. It was not my responsibility. It was a matter between the ship owners and the unions. I repeat that it was nothing to do with me; the issue of a single voyage permit by will be me was not involved. I know and honourable members opposite know that for years shipping companies and the unions have been making all sorts of deals. I know from my own experience that members of my own union have been given extra time in order to get ships out of the road, and to complete work on them and to get repairs done. If Those are matters, as far as I am concerned, beget tween the ship owner and the unions. The next incident which came to my attention occurred immediately I returned from my visit in July. This matter involved the issue of a single voyage permit for the carriage of oil. As far as the permit being issued was concerned, it was recommended to me that I issue a permit. union had insisted on full Austrahan rates of being paid to the crew of this particular ship. the We were led to beheve that by arrangement besame tween the union and the Ampol Company that company had agreed to pay the union one per cent which would go into union funds. That matter had nothing whatsoever to do with me. It was a matter between the union and the company. The company was making no complaint whatsoever about the matter to me. The first matter which was brought to my attention in this respect was the case of the 'Sloman Alstertor'. I received a telex in my office at Newcastle from the agents for that ship. They sent me the telex which I now hold in my hand. I will give the House the details ofit. If honourable members wish I will incorporate it in Hansard as I have not time to read it. I ask for leave to do so.",34
