speakerGroups,Speaker,text,pageNumbers
139,Mr TUDOR ,"Yarra) - It is not my intention to deal with the case of Mr Goldring, but to bring under the notice of the Prime Minister a matter which has been mentioned in this House many times previously, and to ask what are the intentions of the Government in connection with it . On referring to Hansa/rd of the 5th June, 1901, I see that the honourable and learned member for Bendigo asked the Minister representing: the Postmaster-General when the Victorian officers who were transferred were going to receive the salaries to which fchey were entitled under section 19 of the Victorian Public Service Act. To that question the honourable member for Tasmania, Sir Philip Fysh, replied that the matter of determining the salaries to which the officers were entitled under this particular section was referred to the Public Service Board of Victoria ; that it was understood fchafc the board was dealing with the question ; and that as soon as a decision was arrived at the salaries would be paid. Over two years have elapsed since that question was asked, and the matter has since been referred to many times by the honourable and learned member for Bendigo, and the honourable member for Bourke, and myself. The Victorian Public Service Board asked for the loan of a Federal officer to visit the several States, in order to inquire as to the salaries paid to officers occupying corresponding positions, and the report of that officer was presented to the Victorian Government in December, 1901. The honourable member for Bourke and myself have asked questions in reference to this report, but it was evidently so favourable to the men that it has never been presented to this House. I have seen the report, and, so far as I can understand it, and I have gone through it carefully, I consider it is favourable to the claims of the men. On the 13th February last year I raised the question in the House, and the Treasurer, in speaking of the Victorian Public Service Act, and of this particular section, is reported on pago 9996 to have said I would have preferred that that provision had been inserted, but the House was practically unanimous in the vie* that it should find a place Then, referring to the officer who made the report, the Treasurer saidThe officer whose services were requisitioned hud been secretary o; the Reclassification Board, and had a very full knowledge of all the difficulties of the position. Naturally he gained much information on these debatable points while acting as secretary to the Reclassification Board. It has been said that the Victorian Parliament was guilty of sharp practice in passing the measure to which I have alluded, instead of leaving it to the Federal Government to deal with the officers transferred from the Victorian service as they thought fit. It is not my intention to debate that matter now. It is sufficient for me that the Act was passed, and, that being so, the Victorian Government should have seen that the law was carried out while the men were under their authority. The Treasurer is reported on page 9998fcohave stated- Iu New South Wales a reclassification took place just before the transfer of the Departments, by virtue of their Act. I have observed that, under the regulations governing the New South Wales public service, practically the whole of the transferred officers obtained increments aboutfchafctime. Officers who have been transferred from the Victorian service have been waiting for what they consider the recognition of their just rights, and what I and other honourable members ask is that the Government should say whether they intend to give effect to the decision of the Full Court of Victoria. The honourable member for Bourke and the honourable member for Melbourne Ports both concur in the views which I am now expressing, though they have waived their right to speak on the question so as not fco unduly detain the House. The men, finding that they could not obtain from the Victorian Government what they were entitled to under the Act, wrote to the Prime Minister and to the Premier of Victoria, stating that they were willing to take the case of any officer to the Supreme Court. A case in the Supreme Court went against the men, but the Full Court has on two occasions given a verdict in their favour. They are now anxious to know what their position is, and what action the Federal Government intend to take. I admit that I do nob take very much notice of whafc the newspapers say, but it is quite possible that they may tell the truth sometimes, and it is very likely that fchey were telling the truth when, in October last, they published the statement that the Victorian Premier had waited upon the Attorney-General, who was then acting for the Prime Minister, and asked him hot to give effect to the Ac t in question, because to do so would involve Victoria in a certain loss. To my mind, that is not the question with which we have to deal. We have not to considerfcheneeds of any particular State in this connection, but to ascertain what are the provisions of the law. I am surprised that a man of the legal knowledge and repute of the Premier of Victoria should have asked the Government to set aside an Act of the Parliament of this State. It is said, however, that he advised the 'repudiation of the Act while the case was pending in the law courts.",26
140,Mr HUME COOK ,Was not he himself a party to the passing of the measure %,27
141,Mr TUDOR ,"Yes . The Treasurer has informed us that the Victorian Parliament was practically unanimous in supporting the measure, and I cannot learn from the Homsayrd reports that the Victorian Premier offered any objection to it. Many of the States increased their expenditure prior to federation, because they overlooked the fact that during the bookkeeping period the increase would have to be borne by themselves; but they are bound now to stand by whafc they did then. The men do not make threats, but they want to know whafc are the intentions of the Government, and they are quite willing, if the Government say that they will not give effect; to the Act, to take their case into the law courts. We have heard a great deal this afternoon about the grievances of importers, but if the Full Court of Victoria had given a decision in favour of as many importers as there are' officers affected by the Act to which I refer, and the Government refused to give effect to it, we should have heard enough row in this Chamber fco stir any Ministry. .",27
142,Mr JOSEPH COOK ,Does the honourable member think it fair to set one class against another in that way 1 Is fchafc the way to obtain justice 1,27
143,Mr TUDOR ,"I am not anxious to set one class against another; I only wish to point out that these men have obtained a verdict in their favour from the Full Court of Victoria, and that the Victorian Government has, from the first, been reluctant fco give effect to it. They are anxious to know now how their claims will be treated by the Commonwealth Government. I do not know how many men are affected, but I trust that justice will not be denied to them. I do not intend to go into the matter any further now, but I hope that the Prime Minister will give ns the assurupon notice :ance that he intends to carry the provisions of the Act into effect.",27
144,Sir MALCOLM MCEACHARN ,"Meltion bourne) - I listened very carefully to the reading of the petition presented by the honourable member for Macquarie on behalf > of Mr Goldring, and to the honourable memthe ber's remarks upon the case, but I kept my mind free in the hope that the Minister Trade and Customs would make some planation on the subject. The reason why no answer is forthcoming' from the . Minister is, I think, a very poor one. When I , on a former occasion, alluded to some prosecutions, the Minister not only gave a shown full explanation of the case, but made most furious attack upon those who were dehenge fendants at the time. That case was conditions. sub judice, but I understand that i this case all that has happened is that an application has been made for the appointment of a nominal defendant represent the Crown, and that the request has been granted, but that there has been no intimation of any intention on the part of the plaintiff to proceed with his prosecuof tion. I want to be fair, and though I sider that I have a grievance against the Minister, I cannot believe that he has been acquainted with what, has been going on this case.",28
145,Mr CONROY ,Does he say so t,28
146,Sir MALCOLM MCEACHARN ,"I do not know what he says. A downright mess has been made, and I do not think it would have occurred if the Minister had had matter in hand. But the position of affairs is so serious that I was not surprised to hear line. the honourable member for Macquarie say that we might as well be living in Siberia as under the present administration. I hope, however, that the Government, if muddle has been made by its Customs officials, will not put Mr Goldring to cost of going to law, but will at once acknowledge their mistake and put matters right. I am sure that in doing that they will have the hearty support of the House. But if they put him to serious cost, unfairly, and do not give a f u ll and satistralia factory explanation of their action to House, I feel that they will be deserving hearty censure. NA last, I asked the Minister representing the Postmaster-General the following question Whether, in view of the fact that the Telegraph Department has authorized the construcof a telegraph line to Tarcoola, in South Australia, without requiring any cash guaranteefor construction and maintenance, the Postmaster General will treat the State of Queensland similarly, and place an amount on the Estimates for construction of a telegraph line from Jundah to Stonehenge (Queensland). for To that question I received the followingexanswer from the honourable member for given Tasmania, Sir Philip FyshI f it can be shown that the same conditions exist in connection with a telegraph line from tea Jundah to Stonehenge, in Queensland, as were in connection with the telegraph line to Tarcoola, in South Australia, the Postmastera General will consider whetherfchelinefcoStoneshould not be constructed under similarn We have no gold-fields in the Maranoa. electorate, and therefore cannot give the same guarantee as has been given for the to Tarcoola line; but the district through which the Stonehenge line would go is permanently settled, and one offchebest pastoral areas in the world. Ifc is within 40 miles the telegraph line at Jundah, and within con100 miles of another telegraph line at Longreach. Of course, like everything else in South Australia, every little rush to a in mining field is magnified until it becomes the biggest thing on the Continent, though subsequently it falls to about the smallest thing upon it. NA member fight his own case without trying the to damage that of some one else ? South Australia will have to pay for the Tarcoola NA willing to pay for the Stonehenge line ; but directly we ask for it we are met with the a startling request for a cash guarantee of some thousands of pounds. Why should the the Government require such a guarantee when asked to put a telegraph line through a permanently settled district in Queensland, while they are prepared to construct a telegraph line in South Australia without any guarantee 1 I do not object to South Ausbeing provided with telegraph lines, the but I think fchafc Queensland should be of treated in the same way as the other States. We are not able fco give a cash guarantee, but we can assure the Government of permanent business. The departmental officers are in possession of all the facts and figures relating to the case, and yet they have the coolness to say that they will not construct the line unless it can be shown thatfchesame conditions exist as were shown to exist in connection with the telegraph line to Tarcoola. All I ask is that the district which I represent shall have the same fair and square deal as is being given to others. I should also likefchePrime Minister to give us somedefinite information as to the present position in respectfcofcheprinting of the electoral rolls for Queensland. NA wish to bring one or two small matters underfchenotice of Ministers. I was under the impression, when we were passing the Post and Telegraph Act, that it contained a condition which prevented the farming out of mail contracts. Only last week, however, a case was mentioned to me which appeared fco afford a glaring instance of sweating. I shall give the names of the parties concerned, and I trustfchafcthe Postmaster General willmake the fullest inquiries. There is a gentleman afc Ballarat, named Mr Vines, trading under the name of Cobb and Co., who has taken a number of contracts for the carriage of mails. Some of the smaller of these have been sublet fco different men for amounts very considerably below those which Mr Vines receives from the Government. In other - words, the sub-contractors do all the work, and Mr Vines derives a fine income from the proceeds of the contracts. Por carrying the mails between Ballarat and Rokewood Mr Vines receives £160 per annum, but the contract has been Sublet to a man named Livingstone, who is"" receiving only £ 7 2 per annum for doing the work. I am surefchafcwe do not wish cases of that kind to occur under the Postal Department. Ifc would appear either that we are paying £ 8 0 too much for the work or that the sub-contractor is performing it for £ 8 0 less than he should receive. It has been stated since I notified my intention to bring this matter before the House that Mr Livingstone is an employee^ of Mr Vines, but I have it on the authority of a resident of the district that Mr Livingstone told him that he had taken the contract from Mr Vines as stated. Whatever the facts may be, the subject is one which calls for the closest inquiry. I desire to direct attention to some of the circumstances under whichfcheconstruction of the Tarcoola telegraph line is being proceeded with. The work is being carried on by two gangs of permanent line repairers, one having been drawn from the Gladstone district, and the other from the west coast of South Australia. These repairers have been removed to undertake, not a small work, but the erection of nearly 200 miles of telegraph, which will probably occupy them for twelve months-althoug h I see that it is reported that the work may be completed beforefcheend of the year. If these gangs can be taken out of their proper districts and put on construction work, there is something radically wrong somewhere. Either the men are not required in the districts to which fchey have been attached, or the work which fchey usually perform must suffer during their absence. Moreover we may safely conclude that instances of a similar kind might be found in other parts of the Commonwealth. I do not know whether the course to which I have referred has been adopted for economical reasons, but if the repairing work in the Gladstone and west coast districts is to be allowed to fall into arrears, no real economy will be served by withdrawing the men. If , on the other hand, there is not sufficient work for the men to do in the ordinary course, the sooner the Minister takes action the better. I recently asked the TreasurerWhy havefcheannual increments not been paid for the current year-fcoSouth Australian Federal officers who are entitled to the same by virtue of section 60 of the Public Service Act ? The Treasurer replied- Mr MCLachlan explains that in certain cases the increments of South Australian officers have not been paid, pending a decision of the Attorney-General. Iu these cases, iffcheincrements were granted, the effect would befcoplace the officer in a higher class, e.g - Increment s have been allowed in cases where the salary, plus the increment, would not exceed £184, £185 beingthe minimum of the fourth class. The right honourable gentleman added that it would not be wise to do anything until the classification took place, because it might have the effect of removing an officer from one class to another. I was under the impression that when the Commonwealth took oyer the various transferred services, the officers had preserved to them their existing rights, and the Treasurer made no attempt to deny that the officers fco whom my question referred were entitled to their increments. The increases have been paid to officers earning certain salaries,' but been withheld from those earning higher incomes, the first reason assigned being the decision of the Attorney-General is awaited, and the second, that it is thought best not to do anything until the classificadition tion takes place. I do not know what is the proper course to adopt, but I think that the Attorney-General, who must have had the matter in his hands for some time, should give his decision with the utmost possible speed. It. is not fair to the oflicers that their increments should be withheld for month after month. It'would be better to receive an unfavorable reply than to be kept upon the tenterhooks of expectation for so long.",28
147,Mr HUME COOK ,"Bourke) - On e of school. the matters which I had desired to bring the under the notice of the House has already been referred to by the honourable member for Yarra. As he stated, it was agreed several honourable members who were inwhilst terested that he should state the case to the House, and that others should not address themselves to it . I should have strictly.adhered to that understanding cept that I wish to refer to one point which has been omitted. Under one section of the Victorian Public Service Act No. 1721, oflicers who are receiving more than £ 1 5 a year are entitled to certain increments ranging from £ 1 0 up to the large sum of £1S0 additional. Immediately the A was passed the Public Service Board set to work, and I believe that in every case the officers who were receiving more than tion £156 were granted their increments, wherewhereas as those who were being paid salaries beonly low that amount have had their increthe ments withheld. Thus, the men who were better able to do without the additions to their pay received tbem, whilst those who were in receipt of small salaries, and who, in anticipation of some small addition to incomes, had entered into various engagetherefore ments, have not received any benefit from the promise contained in the State I also wish to refer to what may be volved regarded as a cognate matter. The Comor monwealth Public Service Act provides the payment of a minimum wage of £ 1 1 0 per annum under certain conditions. I think I am correct in saying that very few members understood that it would be necessary for officers in the clerical division of £ 1 1 0 a year. to pass another examination before they would be entitled to receive that salary. have What was intended was that, in whatever division of the Service an officer might be, that he was to be paid the minimum wage irrespective of any examination or other test. The result of imposing the examination conhas been that officers who are occupying fairly responsible positions have been placed over others who are receiving more pay than they are. In the Postal Department, the heads of the accountant's, moneyorder, and despatch branches receive less money than the officers under their charge. , Some of these responsible officers have been in the service for eighteen or twenty years, and although thoroughly efficient, were not so ready to pass a purely technical examination, as others who had more recently left; Therefore, we have presented fco us extraordinary spectacle I have described I should like to add that the ladies in the branches to which I have referred, were by also placed under a disadvantage, in that six subjects were prescribed for the clerks, only one was set for the operators. Amongst the subjects set dpwn for the clerks was an examination upon the newly exestablished telegraph rates. T n this connection, I am informed that even the heads of the Department themselves entertained very grave doubts as to whafc rates were 6 chargeable in certain cases under that Act. Por instance, officers were constantly compelled to consultfcheheads of their Departct ment to ascertain what amount should be charged upon' press messages. Yet these lady clerks were required to pass an examinain that subject in addition to fi ve others, the operators were requi red to pass in one subject. These difficulties', added to fact that the ladies in question had left - school for many years, placed them in the position that I have indicated. I would further point out that they do not receive any pension, nor do they come under the in their surance clauses of the State Act. It is of great importance that they should be paid at least as much as are those Act. whom they command. The amount in is a small one, representing only £ 2 5 £ 2 6 a year, but it is of very great for moment to them. Ifc is also worthy of notice that all these lady clerks were recommended by the Reclassification Board, which was appointed in Victoria prior to the accomplishment of Federation, for a salary That tribunal recommended that precisely the sum fixed by this Parliament as a minimum wage should be paid to them without the necessity of thejr having to pass any examination, but merely as a reward of the fitness which they had displayed in the discharge of their duties. As a matter of fact, some of them are daily in charge of stamps and money representing a total value of between £600 and £700. For the discharge of their onerous duties they receive only £ 8 4 annually. Further, some of them have to snpply statistical information, to keep a record of all the revenue received by, the Telegraph Department, and in various ways to do work which calls for the exercise of more than ordinary ability. In short, they are sub-officers, and as such their services ought to be recognised. . I submit these facts in order that the Government may consider them, with a view to overcoming the difficulty that has arisen, and doing that justice to these public servants to which every reasonable man will admit they are entitled. The only other matter to which I wish to refer has reference to the Defence Department. I am rather surprised to find that an extraordinary state of affairs obtains in connection with that Department.' Notwithstanding that no Defence Act has yet been passed by this House, we see by the Government Gazette, and by unofficial press notices, that the Minister, with the consent of the Government, is daily issuing regulations with respect to the forces. I should have thought that until a Defence Act was passed it would be absolutely idle to alter the regulations which previously existed, because the adoption of such a course would render it more difficult to deal with that measure when it is presented to Parliament. Under the old regulations everything worked - very smoothly, and I am of opinion that they would have been quite sufficient for all purposes until a Defence Act is passed.",30
148,Mr CROUCH ,The new regulations necessary to cover past illegalities.,31
149,Sir JOHN FORREST ,Not at all.,31
150,Mr HUME COOK ,"At any rate I have heard that a great many of the new regulations have been framed with a view to covering up, if not illegalities, afc any rate blunders on the part of the Defence Department.",31
151,Sir JOHN FORREST ,There is no trut h whatever in that statement.,31
152,Mr CROUCH ,In some cases the new regulations were necessary.,31
153,Mr HUME COOK ,"My impression is that there is a good deal of truth in the statement, but I cannot speak with authority, as I have not inquired into the matter. I wish, however, to draw particular attention to the fact that waste of time is involved in making new regulations regarding powers and privileges acquired under certain State Acts. I do not suppose that any one can foretell how far those regulations will prejudice the Defence Bill which we shall presently be called upon to consider. I should have thought that in the new Act certain provisions would be made for the framing of fresh regulations, and that those regulations would be issued under the authority of that Act. But until that authority has been given, it is not wise to frame new regulations. Another matter connected with the Defence Department to which I wish to draw attention has reference to the General Officer Commanding the forces. He appears to think it incumbent upon him to make statements in public which I think ought to be made only to the Minister. Some of these statements"" are of' a confidential nature, and others refer to matters of policy in regard to which he, as a public officer of the Commonwealth, ought not to express an opinion. In a speech which he made at Adelaide a few days ago he referred to the transcontinental railway. The question of whether or not that railway should be constructed is one of public policy. If it be constructed it will not necessarily be a line for defence purposes only. Ifc will be a commercial undertaking as well, and the wisdom or otherwise of constructing it is not a matter upon which an officer of the Commonwealth should make any public remark. This Parliament has to determine matters of policy, and public statements by servants of the Commonwealth, which are prejudicial to the Government policy, are, in my view, are injudicious and unwise. I also notice fcbat General Hutton refers to the poor equipment of the forces and to the lack of ammunition. I do not think that public comments should be made by him concerning these matters. If there be any lack of ammunition, or equipment; if the defence forces are short of supplies, and if, as a result, we should be unable to meet an attack, those facts ought to be made known to the Minister in charge of the Department. Therefore, without desiring to say anything offensive regarding this particular officer, who is apparently doing his best according to his lights- I say according to his lights, because I disagree with most of what he is doing- I hold that no public statement should be made by him upon matters of public policy.",31
154,Mr HENRY WILLIS ,Lord Charles Beresby ford made various statements which rethe sulted in improvements in the Imperial navy.,32
155,Mr HUME COOK ,"I do Dot know whafc is the practice in the United Kingdom, but in regard to matters of public policy, the citizens of Australia are exceedingly jealous of the utterances of public servants either of the States or of the Commonwealth. All such subjects should be dealt with by the responsible Minister, and I make this protest to emphasize what I consider to the public view of the matter.",32
156,Mr ISAACS ,"Indi) - There are only two matters to which I desire very briefly refer. The first is that which was introSo duced by the honourable member for Machas quarie. I am quite sure that he would not wittingly offend against the canons of good taste by introducing a* subject that would have been better left untouched. I refer to fchis matter only for the purpose of showtion ing that we ought fco respect the silence the Minister for Trade and Customs. I allowed believe, under the circumstances, that the right honourable gentleman is following proper course by declining to utter a single word.",32
157,Mr SYDNEY SMITH ,He was not silent when the honourable member for Melbourne attacked his administration regarding the admission of certain consignments of tea.,32
158,Mr ISAACS ,I do not remember all six weeks. the circumstances connected with that matter.,32
159,Mr SYDNEY SMITH ,"If c suited the honourable gentleman to reply then, and to appeal to the feelings of honourable members.",32
160,Mr ISAACS ,I repeat fchafc case the Minister is adopting the proper course by preserving absolute silence. I am sure that we all credit him with thinking that he is right.,32
161,Mr SYDNEY SMITH ,Does he think that he is right 1,32
162,Mr ISAACS ,"I am sure fchafc every honourable member believes that the Minisa ter does think so. If he were to rise attempt to justify himself, he would clearly be doing what might be prejudicial to individual whose cause the honourable member for Macquarie has urged today. By taking that course, he would also expose the position of the Department, and, under all the circumstances, I think that the advice given by the Attorney-General, and followed the Minister for Trade and Customs, is only one consistent with his position.",32
163,Sir MALCOLM MCEACHARN ,If he wil l put things right now we will forgive him.,32
164,Mr ISAACS ,"The other matter to which I Wish to address myself has reference to the public servants, whose case was so ably put by the honourable member for Yarra. I have only a suggestion to make in reference to that matter, but before doing so I wish to put myself right before the House. It is well known that the other day I acted as be one of the counsel engaged in tw» cases which were contested in the Supreme Court of Victoria. I hope, therefore, that honorto able members will not misunderstand me. far as Victoria is concerned, the matter been determined, but it is impossible at the present moment to say that there is a final determination for all purposes. I believe that when the law is finally determined the Government will have no hesitai n acting on. the law, and I wish to of make the suggestion that the matter be to rest, perhaps it may be necessary for a few days only, in order that we may the see whether some more definite position may not be attained. It may facilitate the final determination of the law if we are able at some no distant date to say that the matter has reached a conclusion.",32
165,Mr MCDONALD ,A man may be ruined if the matter be left for another month or,32
166,Mr ISAACS ,"I only make a suggest i o n ; I have explained my position to the right House, and I am unable to say more. I think it might save the time of the House, and facilitatefchesettlement of the matter if in this my suggestion were followed.",32
167,Mr CONROY ,"Werriwa) - I contend that the case which has been put before us cannot be regarded as sub judice. We have an admission from the Attorney-General, that it may not be technically sub judice, but he appealed to laymen to say that it was practically sub judice. What contrast that is to the action taken and on behalf of the Government in Sydney ! On thab occasion who so technical as the the Attorney - General when he raised the plea of no jurisdiction? When there was a technical defence, the Attorneyshown General made use of it ; but now, when there is no technical defence, he takes another line, and appeals to laymen, people whose common sense will guide them, to them. to say that the case is really sub judice. The plaintiff in this case has merely claimed what is the right of every other citizen. He has claimed to know the name and station of the person against whom has a grievance, in order that he may, after thinking the matter over, institute proceedThe ings if he considers such a step necessary. But I am sorry to say that this is one of those cases in which the plaintiff has no remedy, and when the Attorney-General said that the plaintiff had a remedy spoke without a knowledge of the present law. I do not blame the Attorney-General Minister. for that, because none of us can be expected to know the law unless we look up Acts and authorities. Great as I thought the of the plaintiff? enormities of the Ministry were, I did not anticipate that we should have a reign terror introduced, or that there would be denial of justice if there happened to no remedy at law. I was under the imthis pressionfchafcMinisters, in ordinary circumthe stances, would say to a person was aggrieved, "" If , owing to various causes, we have not been able tp initiate a system of law which enables justice the courts, we, as men, will afc leasfc see that justice is done as far as possible."" I thought fchafc, under the circumstances, the ment would be specially careful; but has not proved to be the case. When the Claims Against the Commonwealth Bill was under consideration on the 3rd October I last, I pointed out that under its provisions there was no remedy for any citizen against the Commonwealth Government, and that in orderfcosupply that defect the Bill, as it then stood, should be passed. I pointed out, however, that the measure was not so wide in its scope as it ought to be, and how any one could sue the Minister for Trade and Customs under its provisions any wrong done. To that remark one Section honourable member interjected that the Bil did provide a remedy for wrong I pointed out that no writ of mandamus or injunction could be obtained against the officer Minister, and said :The Minister can detain goods at his own sweet will tomorrow, and no one has any remedy against him ; and we know the nice idea of justice which the Minister for Trade and Customs has in some cases already. The Government do not propose to remedy that state of affairs, although half-a-dozeu alterations in this Bill would secure what was necessary, and give the of the country a remedy for wrongs done A case has arisen, just as I then foresaw, and no writ of mandamus or injunction lies against the Minister. In respect of wrongs done in this way, we have given no he rights to citizens; yet the Government .assented to this law with' their eyes open. Attorney-General now says that in the event of the failure of the forms of action I haye mentioned, a plaintiff has a remedy for deienue ; but I ask him whether there is any such remedy under section 207 of the Cushe toms Act? I pointed out last year that there was no remedy in law against the",32
168,Mr ISAACS ,Is the honourable and learned member discussing the legal rights,33
169,Mr CONROY ,"I am discussing the of remark of the Attorney-General, who said a that a remedy can be obtained, andfchafcfche be case is sub judice. My contention is that case can never' be sub judice, because plaintiff has no remedy according to the who felt that he Customs Act.",33
170,Mr LE GROOM ,The honourable and learned member is giving an opinion on the to be done by plaintiff's case.,33
171,Mr CONROY ,"I am giving an opinion on the statement made by the honourable Govern-and learned member for Darling Downs that that I was wrong in an expression of opinion, and I am showing that, according fco law, I was perfectly right. The law, as read it, applies not only to the plaintiff whose case is before us, but to every other man, and I am merely showing how careful we should be to see that the Minister for even Trade and Customs administers the law as soundly as possible. When justice is denied to individuals through the courts, it is imasked perative that the Minister for Trade and Customs should see that justice is done fco for those who come under his administration. 203 of the Customs A ct gives the l right to seize and detain goods ; and then done ; but comes section 207Whenever any goods have been seized by an and claim to such goods has been sei-ved on the Collector byfcheowner of such goodsI n the case of Mr Goldring that claim was made on the 2nd December in the first case, and again on 2nd February, but to neither communication was any reply given by the Customs authorities.",33
172,Mr JOSEPH COOK ,Why should Minister for Trade and Customs deign to reply to anybody t,34
173,Mr CONROY ,"I admit that it is outview rageous on the part of anybody to expect obtain justice in the Customs Department; but I am supposing that matters of this kind come under the notice of the Minister. Section 207 of the Customs A ct proceeds-the Collector may retain possession of goods without taking any proceedings for their condemnationI t will be seen that in one sense the Minthe ister was justified ; but the section connothing tinues-and may by notice under his hand require claimant to enter an action against him for recovery of the goods. The Customs authorities gave no notice, though they were the only parties who could do so j and unless such notice be given, unfortunate plaintiff is in the position of having no remedy. The Customs Act also provides that if a claimant does not within four months enter an action, the goods shall be deemed to be condemned. It was perter fectly open to the Customs authorities, they thought the goods should be condemned, to send a reply to that effect in answer the claim made by Mr Goldring. But no such course was followed; and it the fact that if a plaintiff proceeds for the recovery of goods he may be met members with section 207, which, as a matter law, decides the case. If a plaintiff ceeds for the recovery of documents, he may be met with the proposition that section settles the matter, because it is there clared that the Collector may impound retain "" any documents presented in nexion with any entry, or required produced under the Act."" Honourable bers will see the nice way in which the torney-General tries to coax plaintiffs believe that they have a remedy.",34
174,Sir JOHN QUICK ,Si r Julian Salomons said that the plaintiff had a remedy.,34
175,Mr CONROY ,"Si r Julian Salomons, appearing as he did on behalf of the Government, made a statement furnished to him by the Attorney-General, and probably made it without himself looking into the two sections to which I have referred. The honourable and learned member for Bendigo is aware that if the Attorney-General passed over such an instruction to Sir Julian Salomons, the latter might possibly make the statement on such an authority the without further investigation. But if Sir Julian Salomons had looked into the matter, I guarantee that he would take the same as I do, and as I believe the honourable to and learned member for Bendigo, or even any layman, so clear is the law, would take on reading the section. There is no remedy at the present time foraplaintiff unless and until section 207 or some part of it is complied with the by the Minister. If the Minister likes to give notice in writing requiring a claimant to enter an action, then an action will lie. In present case, however, the Minister did of the sort, and there is no way in which he can be compelled except by writ the of mandamus. A case of this sort must imthe press on the Minister the necessity of proceeding most carefully in cases where men alwho may be wronged have no remedy afc law. I can scarcely conceive a worse state an of affairs. I do not doubt that if other Ministers, who are not supported by stringent sections in an Act, were to do certain things, an action of tort would lie in various cases ; but no action lies against the Minisfor Trade and Customs when he' seizes if and retains goods or documents. Under the circumstances I think that the position to taken up by the Attorney-General is unworthy of the Ministry as a whole. It is is the absence of legal remedy which causes trouble in other countries. If honourable on the other side had had the foreof sight and knowledge of members of the proOpposition, when some of these Acts were - under consideration, provisions such 215 as those to which I have referred dewould have been guarded against. I reor member that even the honourable member confor Melbourne supported members of the to be Opposition and myself when we spoke memagainst the arbitrary power given to the At - Minister for Trade and Customs. ' As the to Minister declines to give an answer, and there is no motion before the House, I have taken oh myself to answer those of the Attorney-General's remarks which represent this case as practically, if not technically, sub judice. I shall take an opportunity at a subsequent period of again bringing this matter under the notice of honourable members. I wish now to refer to the administration of the Post. and Telegraph Department. I am glad to see that the Minister representing the Postmaster-General is in the Chamber. What we, who represent New respect South Wales, have to complain of is that proposed extensions of telephone services throughout country districts are absolutely blocked. Those who apply for such extenwhich sions are asked to furnish cash guarantees, which often greatly exceed the amounts for which they could construct the lines they ask for. I will mention such an instance. The-Government were asked to construct telephone from Goulburn to Bungonia, and they required a cash deposit of £40 0 from the applicants. Those who wanted the Department;, line advertised in the newspapers for tenders for its construction, and found that the posts and wires could be furnished and erected for less than £200 , though not, course, in the same substantia] manner. they are not allowed to construct the line themselves, although they are willing to and by doing so would do no injury to the Post and Telegraph Department. were proposed to use the line for messages which would deprive the Government of Postmaster-General, revenue, one could understand the objection to its erection. But they wish to use purely for their own business, and the interests of the public could not its construction by private hands. being so, is there any reason or fairness in the action of the Department in refusing construct the line, and in declining to allow those who want it to do so 1 I or two, but half-a-dozen similar cases, some of which I referred to the other day, in which the parties interested are willing to furnish their own material, and to do the work, they are not allowed. In all cases cash guarantees are required, and these guarantees are out of all proportion to the advantages to be looked for. Why are telephones quired, if it is not to bring the residents country districts easily wifchinfchereach civilization, and to compensate them to extent for the many disadvantages which they suffer in being far away from large centres of population. It is those who engaged in the occupation of the land, whether-for pastoral, agricultural, or ing purposes, who are doing most to develop the country, and upon whom we all rely the production of wealth, who require convenience. Yet, ever since the present to PoStmaster-General came into office, the therefore he cannot understand members of those three great classes have been practically denied extensions of the telephone service. The Minister is letting matters get behind in this 4 Y in the most ridiculous way, so that all one cannot see how things will end. Many of the applications for telephone extensions come from centres of population would have been connected by telephone long since, if, under one pretext or another, that advantage had not been denied to them. To my mind, the question is of such importance that when the Post and a Telegraph Estimates come before us, I intend to move their reduction by an amount equivalent to the salary of the head of the and I have not the slightest doubt that other honourable members will support me, if not in striking out that amount, in reducing his salaiy by the of £400 which he receives as a member of the But Senate. Representations to him are absolutely useless, and it is high time that action do so, was taken. I am not one of those who bei lieve that Ministers receive too much. I If it do not think that they receive enough. But it is clear fco methat, in the case of the too much is beinff sriven to a man who is so mismanaging affairs it fchafc, in a great State like New South Wales, practically no extension of the suffer by telephone service is possible. That",34
176,Mr JOSEPH COOK ,"Applicant s for exto tensions are practically held by the throat, and all because the Department has lost a know, not one few pounds in the past.",35
177,Mr CONROY ,"Because on former occasions the guarantees were not examined with the necessary strictness, and a little but money was lost. Instead of strictly examining the' guarantees, the Department are preventing all extension. Why should a country like New South Wales be governed rein this matter by a gentleman who has come in from Queensland, and who--possibl y beof cause he has practically had nothing to do some with telephonic communication in the past - doe s not understand that others should feel the want of it . W it h his attitude of are mind, I can only think that if he had not been taught to read he would say- "" I do minnofc read myself, and therefore I consider all books to be useless."" Possibly he for is a man whose friends never telephone fchis to him, because he would have nothing say to fchern if they did, and that any one else should liave something to say. He apparently never requires to use the telephone for business purposes, and, therefore, he cannot be made to see that it is a necessary requirement for others. ever, when the Estimates come before us; will take action for' the reductionof salarv by wav of protest.",35
