speakerGroups,Speaker,text,pageNumbers
133,Mr BATCHELOR ,"I do not know his opinion either. I have' not the idea what it is. Indeed, I do not care. He is certainly an eminent engineer, and to the extent that his professional skill titles him to receive from this House the - statements made. very fullest credence, he would have that and no more. His professional skill is the . main point; his personal opinion is quite Mr another question. So far as concerns the information which the honourable member desires to obtain, I desire to say that, if Mr Wade submits a statement to the Gothey will take care that it is made available to honourable members. Surely nothing more than that can be desired Nothe thing more can reasonably be asked for. the If the honourable member for Macquarie had put a simple question, the Government But, on would at once have complied with his reMONICA",21
134,Mr SYDNEY SMITH ,"I want Mr Wade to answer questions put to him, and to meet objections raised by honourable members.",21
135,Mr BATCHELOR ,"The honourable been member will see that if that practice were me, adopted every supporter of a Capital Site make a similar request. If we are to have experts called to the Bar of the House to be examined by honourable members, how long will it probably take to Instead of days or weeks being occupied, it might take months, or perhaps years, to settle it.",21
136,Mr JOSEPH COOK ,It would be bad for Mr Wade if it took so long as that to,21
137,Mr BATCHELOR ,But there are other seriexperts who might also be called with just to as - much reason in connection with other All that the honourable member for Macquarie can reasonably ask for is what I have already offered to do. If Mr . Wade likes to send a full statement to by the Government we shall be happy to a demake it available to honourable members.,21
138,Mr JOSEPH COOK ,What we suggest inwould be a quicker way of securing the,21
139,Mr BATCHELOR ,The honourable member surely does not put that suggestion forward seriously?,21
140,Mr JOSEPH COOK ,I do. indeed.,21
141,Mr BATCHELOR ,What the honorMr able member for Macquarie really urges that the special engineering skill of Mr. Wade should be made available to honourable members. I am quite prepared to agree to that by circulating any statement which Mr Wade may make.,21
142,Mr FOWLER ,Why not appoint a Select slightest Committee to examine him ?,21
143,Mr BATCHELOR ,"We should certainly not appoint a Select Committee. If enwe did that we should have all kinds of I suggest that the honourable member should accept the undertaking now given, and let the House get on with the discussion of the sites.",21
144,Mr BROWN ,"Canobolas) -.Certainl y the course of procedure which the honourable member for Maccjuarie asks the Government to consent to is unusual, and it requires a considerable amount of reason to justify it. But in view of the treatment which the honourable member for Macquarie received last night, and also in view of the influences at work in the House",22
145,Mr SYDNEY SMITH ,Undergroun d fluences.,22
146,Mr BROWN ,"There is ample justification for the action taken by him. What is the position? First of all, we had expert reports upon all the sites-the western sites, the southern sites, and the south-eastern sites. All the sites now mainly under consideration were dealt with by experts appointed by the honourable member for Hume when he was Minister of Home Affairs in the Barton Government. At the close of the debate in the last Parliament a certain movement was made by the then Minister of Home Affairs for the purpose of supplementing the information then available, and the House was given to understand that an inquiry was to be held in order to obtain some special information that had been overlooked on the previous occasion. But we find that the supplementary inquiry with regard to the Bombala and Tumut sites has been as exhaustive as, if not more exhaustive than, the inquiry entered into by the expert Commissioners. The whole question has been reviewed from every possible stand-point, and every tittle of information which it was possible to obtain has been brought to bear. I do not object to that. The House should be placed in possession of all the information bearing upon the question. But the honourable member for Macquarie-and I agree with him-ask s that a similar inquiry should be extended to Lyndhurst. We were refused that by the late Government. We were informed' that the information available covered all that was necessary. Whenever we asked that the same treatment as was extended to the other sites should be extended to Lyndhurst we were met by a refusal. When I got possession of the supplementary reports about a fortnight ago, I made a special visit to Sydney in order to bring the matter under the notice of the State ment. I was not successful in seeing the State Premier. But I endeavoured to get all the information I could with respect to the Lyndhurst site. I consider that the honourable member for Macquarie has done the right thing in endeavouring to bring the information up to date, and to place honourable members in a position to judge this site on the newer and wider information which is now available. Since the investigations were made by the Commission of expertsand these were maimy confined to a prescribed area- a considerable section of the people in the western districts have taken in- up the question of dealing with the source of water supply which has been reported upon lately by Mr Wade, and deputations, of which I was a member, have waited on the State Government to deal with the question from a State stand-point, and not particularly from a Federal stand-point. I know that I cannot enter into full details at this stage, but I wish to indicate that there is now available more information than was available when the Commission of experts made their inquiries, and that information has been secured by the State Department for other than Federal purposes. A league has been formed to secure the erection of a weir and conservation of water for purely State purposes. I am a member of the league, which I believe includes the Prime Minister and several members of the State Parliament. That shows that since the first inquiry was made the attention of the State Parliament has been specially concentrated on this source of supply for purposes of water conservation, and it is admitted by the Ministry that it reaches the proportions of a national scheme, affecting all interests along the Lachlan River. I wish now to refer to the question of Mr Wade's report. The honourable member for Eden-Monaro will not dare to rise here and question straight out the ability of Mr Wade to deal with this matter. Mr Wade is a gentleman who has risen from the ranks in the Public Service of the State until he has attained the position of chief officer of the Department of Water Conservation. But the honourable member comes to the House, and points to a number of instances of wastef u l expenditure by the Department in vears past, and by innuendo he tries to lead honourable members to believe that Mr. Wade had something to do with the commission of those mistakes.",22
147,Mr AUSTIN CHAPMAN ,Not so.,22
148,Mr BROWN ,"I am glad to have the Governhonorable member's denial, because Mr. Wade attained his position as the result of those mistakes, and the officers who were re' sponsible for them had to quit the service. Adjournment [REPRESENTATIVES.] The present Government of New South Wales has decided to make the question of water conservation an important item in its programme. The people of the State realise the need for water conservation throughout its length and breadth, and no matter what Government may have the control of its destinies, it must be prepared to make that question one of the main planks of its platform in the near future. For the purpose of thoroughly equipping the State to deal with this great question, the See Government sent Mr Wade on a special mission to America to make inquiry and report, and he has only recently returned. I believe that there is no man in the States today who is so well posted as Mr Wade with up-todate information on this subject. If honourable members had received his report last night in the spirit in which they are prepared to receive the reports of other officers,. I should have said on the part of the honourable member for Macquarie was uncalled for. But how was it received here? Every innuendo was thrown out against it, and there were circulated here, not only newspaper letters or reports, but anonymous letters condemning this site as being unsuitable from the standvery point of water supply.",22
149,Mr SPEAKER ,Order ! The honourable member is clearly anticipating the debate in Committee.,23
150,Mr BROWN ,"I do not wish to do that. I desire to state this fact as a reason why some official action should be taken to place before the House Mr Wade's information, so that honourable members may be satisfied that it is reliable. I understand Mr Wade is at present in Melbourne; I have not had an interview with him, but the honourable member for Macquarie intimates that he is available to the House. If it thinks that the information which was supplied is not correct, it has the right and opportunity of calling Mr Wade to the Bar, and questioning him.",23
151,Mr WEBSTER ,Who has thrown any doubt on the report?,23
152,Mr BROWN,"Doub t has been exthat, pressed all round.",23
153,Mr WEBSTER ,Not at all.,23
154,Mr BROWN,"The honourable member for Macquarie was met with a running fire of interjections from all parts of the House when he was submitting the document. The main objection taken to the site was based on the question of water supply, the practicability of which has been discredited by more than one speaker.' (Formal). But I cannot deal with that now. If honourable members feel that the report is not the handiwork of Mr W.ide, he is here, and may be questioned. I am not altogether favourable to the dragging of any public officer before the House to be examined by honourable members, because I do not think that is a proper way to elicit information, unless there is ,some very special reason for taking that course. Why should not the Government ask Mr. Wade to supply them with an official - report-o n which would be staked his reputation as the Engineer-in-Chief of Water Conservation in New South Wales, and which, I believe, would be accepted by the large majority of honourable members as being substantially correct. That has NA report.",23
155,Mr BATCHELOR ,We have already that this action agreed to that.,23
156,Mr BROWN ,"I am very pleased to hear that intimation. That, I think, pretty well clears the way. I realise that some good has been done by this discussion in reaching that position, because, so far as I could ascertain, there seemed to be a strong desire not to allow this site to receive the sarr,e amount of inquiry and investigation as has been allowed in the case of other sites.",23
157,Mr JOSEPH COOK ,"Parramatta) - I find that I unwittingly did the right honourable member for Swan a wrong in my comment on some remarks which he made just now, and I ask permission to make the correction. I find that I did not read enough of his speech as reported in Hansard, and had I read the words preceding the quotation which he made from his report, the matter would have been clear. I find that his statement, suggesting grave menace and danger to the CapitalSite from, the water supply, relates to the construction of an artificial lake, as a beauty spot and a water frontage pure and simple, and does not relate to the water supply proper. Had I known I certainly should not have made the remarks I did concerning that report. NA to the remarks about the water supply of Lyndhurst, I think it comes very late in the day, indeed, for the honourable member for Macquarie and the honourable member for Parramatta to say that the supply of water there is as abundant as they try to make out. I was told that during the last drought the people there had to dig wells and put in drives for the purpose of getting sufficient water, and it had to be done on half-rations, too. That is the place in which the honourable member for Macquarie wishes to establish the Federal .Capital !",23
158,Mr BROWN ,"Where was that? NA everywhere in the district. A most peculiar thing is that these honourable members want to back it up- I shall not say by faked figures-by a prejudiced report and for political reasons. The present Premier of New South Wales has long represented, ancl is now seeking to represent, a constituency in that district. He is now fighting for his very political existence, and I think it is a prostitution of parliamentary power on the part of the Premier of New South Wales to send",24
159,Mr SYDNEY SMITH ,I rise to a point of order. The honourable member has motion. staled that I have taken this course with a view of helping the Premier of New South Wales in his contest; but it is well known that that honourable gentleman and I strong political opponents.,24
160,Mr SPEAKER ,That is not a point of order. NA I made such a statement.,24
161,Mr SYDNEY SMITH ,I accept the hon the orable member's disclaimer; but I underhe stood him to imply that. NA,24
162,Mr BROWN ,"I desire to know, sir, whether the honourable member for is in order in saying that the Premier of New South Wales has prostituted his posihonorable tion because he has acceded to the request he speaks. made to him by the honourable member for Parramatta and myself, to have this infordresses mation supplied for the convenience honourable members?",24
163,Mr SPEAKER ,"The honourable ber did not say that, and if he had I sure that it would have been out of order. NA these honourable members very hard deed, when they have to rise and rights attribute to me"" words which I never that uttered. I do not care what site is selected, though, of course, for many reasons I favour the Southern Monaro sites. The honourable member for Canobolas has referred to the past misdoings of engineers with respect to water supply ' in New South Wales. Does he wish to see that the sort of thing perpetuated in regard to Federal Capital? Although we have a chance of getting a water supply which we know is second to none in Australia, yet honourable members wish to bolster up their contention, and put the Commonwealth in the same unfortunate position that New South Wales is in. I do not know Mr. Wade, but I have read many of his works on hydraulic engineering and water supply, and I look upon him as one of the greatest authorities on those subjects in the Commonwealth. But apart from that, it seems a very strange thing to me that the honourable member for Macquarie should wish tc bring from New South Wales a public officer to give evidence on one particular site. If the honourable imember is honest, let him ask the House to bring Mr Wade here to be questioned on every site.",24
164,Mr SYDNEY SMITH ,"I am quite willing to do that. I shall ask leave to alter the NA Wade to the Bar of the House, let us ascertain who was guilty of spending millions are of money in New South Wales on water supply works.",24
165,Mr SYDNEY SMITH ,"I shall give the honourable member an opportunity of voting NA honourable member for Parramatta rises addresses the House in such a pedantic manner that he has assumed the position of lecturemaster-general of the Government, or whomsoever is opposed to any scheme Maranrei that he brings forward.",24
166,Mr JOSEPH COOK ,"I leave that to the member, who does it every time NA the House in this style- "" How daie of you do such a thing? I have spoken, and that is quite enough."" I . shall not submit memto be dictated to by the honourable am not member in his role of lecturemastergeneral. I hold an equal position in the Chamber with the honourable meminber, and while I do I shall assert mv every time. I should like to move some outside expert be introduced. It seems that these brethren from New South Wales cannot agree as to the best site. A Commission, consisting of engineers from each State, has dealt with the matter, but they could not agree, and I fhink that the best' and cheapest' way to get over - difficulty, will be to import an up-to the date man from America, and ask him to choose a site, the Government abiding by his decision.",24
167,Mr JOSEPH COOK ,We do not want any Yankees here. NA posite have been Yankeeing all the time. It is the representatives of New South Wales who are responsible for the delay which has occurred.,25
168,Mr JOSEPH COOK ,"That is as true as everything else that the honourable member has said. NA knows that it is true. Any one who reads the Hansard reports will see that all the - dissension is due to the action of the representatives of New South Wales. am willing to give my vote today, and I feel certain that the mind of every other honourable member is made up, so that all the talk to which we are compelled to listen will not influence any one, and will only have the effect of filling up Hansard. If New South Wales members wish for a site to be chosen, the sooner they allow us to come to a vote the better.",25
169,Mr JOSEPH COOK ,"The honourable member would give his State away, I suppose? NA my State, or to the Commonwealth. I have never been a renegade. The honourable member is again assuming the part of dictator and lecturemaster-general. He knows what I mean.",25
170,Mr JOSEPH COOK ,I know that what the honourable member is uttering is not true.,25
171,Mr SPEAKER ,The honourable member for Parramatta must withdraw that remark.,25
172,Mr JOSEPH COOK ,"I withdraw it. NA of what the honourable member says. _ If honourable members opposite are so anxious that the matter shall be dealt with only on complete information, let the determination of the question be postponed to another session, and let the Government take the course I have suggested, of appointing an expert from some other country to make a recommendation on the subject. That is the easiest way out of the difficulty. have not taken part in any of the picnics to the various sites, nor have I visited any of the places named; but I have asked unbiased engineers, to whom it does not matter which site is chosen, and I shall vote on the information I have received from them. If we agree to examine Mr. Wade at the Bar of the House, we shall commence a course of procedure the effect of which cannot be foreseen. In the first place, Mr Wade himself will be placed in a very unpleasant position.",25
173,Mr SYDNEY SMITH ,"Why ? He will simply be asked to tell the truth. NA will have any difficulty in telling the truth ; but if he is cross-examined, he may be placed in a very difficult position in regard to other professional men.",25
174,Mr MCWILLIAMS ,"Let them stand on their reputations. NA surely Mr Wade cannot be asked to pubI licly criticise them. I think that he should not be brought to the Bar. The Government have said that, they are willing to obtain a report from Mr Wade on the Lyndhurst site, or on any other site, and I think that that is all that is necessary.",25
175,Mr MCLEAN ,"Gippsland) - No one can blame the honourable member for Macquarie for doing all he can to place the site of which he is such an able and earnest advocate in the most favourable light. I wish to have the fullest information on all the sites, and, therefore, I shall be prepared to support the honourable member's request if he will deal with them all alike. I am not a supporter of the Tooma site, but I know that a great many honourable members think well of it. We have had, however, no professional report upon it. If we are to examine an expert at the Bar of the House in regard to the Lyndhurst site, I am sure that the honourable member for Macquarie will admit the fairness of obtaining an official report on the Tooma site, and of examining the engineer who furnishes it. at the Bar of the House. If all sites are treated alike in this matter, I will support the honourable member's proposal; but any other arrangement would be one-sided and unfair, and, therefore, could not be supported by me.",25
176,Mr HENRY WILLIS ,"Robertson) The speech of the honourable member for Gippsland was a very fair one, and it was to some extent on the same lines as that of the honourable member for Maranoa. If I expert officials can be brought to the Bar to give ' us information regarding the possibility of water supply at the various sites, we shall be in a better position in choosing between those sites. A great opportunity will be lost if we 'do not avail ourselves of Mr Wade's presence in Melbourne to examine him on the possibilities of the water supply at Lyndhurst. great discredit has been cast on certain publications respecting the possibilities of water supply there, and as the Government of New South Wales have, in the interests of the Commonwealth, sent down an expert to give us information on the subject, I think we should call him to the Bar, and elicit from him what he can tell us about the whole matter. The course proposed by the honourable member for Macquarie is, no doubt, an unusual one, but the House is on the eve of making a very momentous decision. There are instances in history of seats of government having been removed from one place to another. That has occurred even in England itself; But centuries will probably pass before any community will have before it a question such as that with which we are now asked to deal. Therefore, it is necessary to have all possible information regarding water supply and other matters of consequence before us. While the Lyndhurst site is not far from my electorate, I would not vote for it unless it could be shown that an adequate water supply could be obtained there. I have told my constituents so. If I were convinced that the supply would be inadequate, I should certainly turn my attention to some other site. What we must have is the best site available. I hope that the House will agree to examine Mr Wade. The Government have offered to obtain a report from him, but I "" feel that more than that is required. We have already been supplied with a great number of reports, and many of us will not have time to study further reports. In my opinion, all the experts available should be brought before the House, so that honourable members may obtain from them the information they require, without the trouble of looking up reports which many of us have not the necessary time to read.",25
177,Mr WEBSTER ,"Gwydir) - I cannot see any justification for the course proposed by the honourable member for Macquarie. I have every respect for Mr Wade, but the fact that the honourable member asks that he shall be examined at the Bar, when""he has already furnished us with a report on the Lyndhurst water supply, shows that the honourable member is not satisfied with that report.",26
178,Mr SYDNEY SMITH ,I am satisfied with it.,26
179,Mr WEBSTER ,"Then why examine Mr Wade at the Bar of""the House?",26
180,Mr SYDNEY SMITH ,Because certain honourable members say that they are not satisfied with the information which I have alreadv placed before the House.,26
181,Mr WEBSTER ,"I have as much confidence in Mr Wade as I have in the officers who occupy similar positions in the other States. I know that it is customary to eulogize the heads of Departments upon their assumption of office to such an extent as to lead one to believe that they can be absolutely trusted to lay down perfect lines in regard to future administration. If Mr. Wade be examined at the Bar of the House, what will happen? Every honourable member will be afforded an opportunity of cross-examining him as to his qualifications. In doing so, those who are familiar with the blunders which have been committed in connection with water conservation works in New South Wales will of necessity question him in such a way as will introduce the names of other officials",26
182,Mr JOSEPH COOK ,In New South Wales there have not been nearly the same number of blunders committed as have occurred in the other States,26
183,Mr WEBSTER ,I admit that errors have been made in Victoria such as have not occurred eleswhere. I very much question the wisdom of summoning Mr Wade to the Bar of the House to give evidence under such conditions. The honourable member for Gippsland has stated the condition upon which he is prepared to support the suggestion of the honourable member for Macquarie. Does he seriously contend that experts other than Mr Wade should be examined ? The Government have already indicated their willingness to obtain a report from him.,26
184,Mr JOHNSON ,Is the honourable member afraid to allow Mr Wade to be examined ?,26
185,Mr WEBSTER ,"I have the same confidence in Mr Wade's report that I have in the reports submitted by other experts upon various aspects of this question. Having that report before us, what more do we require? It is true that expert knowledge is of value so far as it relates to the volume of water which can be conserved at any of the sites. But I hold that the engineering blunders which have been committed in connection with providing water supplies to various country towns in New South Wales, afford the most condemnatory evidence of expert knowledge' that can possibly be supplied. Not only ' do we require to ascertain the volume of water which is available at each particular site, but also whether it can be conserved. 'Further, it is necessary for us to provide against such a result as has occurred at Tamworth, where, after an expenditure of 50 per cent, in excess of the official estimate, there is merely an apology for a water supply today. We require to know the character of the country constituting the water sheds of these particular areas. At Tamworth the water is conveyed to the town by gravitation, but it carries with it a certain amount of soil, the presence of which is a menace to the health of the people. I have seen that water so discoloured, when coming through the bathroom tap that persons were almost prevented from using it. It is very important that we should know something as to the quality of the water which can be conserved. Obviously any water is useless which contains deleterious matter sufficient to render it unfit for human consumption. If it be logical to summon an engineering expert to the Bar of the House to give evidence as to the quantity of water which can be conserved at any particular site, it is equally logical to summon an analytical chemist to testify to the elements which are contained in that water. Is there any honourable member who will deny the necessity which exists for making such inquiry ? The honourable member for Macquarie pointed out last evening that a sample of the water supply at Orange had been subjected to an analytical test. Why was it not taken from the Lyndhurst water-shed? The very fact that it was obtained from Orange indicates a fear that the analyst's report upon a sample taken from the Lyndhurst water-shed would not be satisfactory.",26
186,Mr SYDNEY SMITH ,The sample taken from Orange comes from a part of the Lyndhurst water-shed.,27
187,Mr WEBSTER ,The honourable member did not indicate that last evening.,27
188,Mr SYDNEY SMITH ,I informed honourable members that it was taken from one side of the Canobolas.,27
189,Mr WEBSTER ,"But the honourable member also said that the Lyndhurst water supply would be situated upon the other side of the Canobolas. The proposition that the water can run from one side of the Canobolas into a dam upon the other, is a most remarkable one. Personally I am not prejudiced in favour of any site. It is obvious, however, that the most important factor in connection with any Federal Capital is its water supply. Without a supply of pure water no capital can be a success. In company with the honourable member for Macquarie I inspected the Lyndhurst site, and endeavoured, in the limited time at my disposal, to investigate the character of the surrounding country, and the possibilities of its water-shed.",27
190,Mr SPEAKER ,"Order. The time for the discussion of this motion has expired. The Clerk will call on the Orders of the Day. SEAT OF GOVERNMENTBILL . In Committee (Consideration resumed from 28th July, vide page 3725): Clause 2 (Determination of Seat of Government).",27
191,Mr WEBSTER ,"Gwydir) - As we are now in Committee on the Bill , I shall not deal further with the question which was under consideration on the motion of adjournment, but shall proceed to review the various sites proposed. I took advantage of the opportunity afforded honourable members to inspect the sites, not because I desired a mere pleasure trip, but because I felt that it was my duty as a representative of the people to personally investigate the merits of the several districts. The parliamentary tours of inspection have been most unfairly referred to by the honourable member for Macquarie as mere picnicing excursions, and the right honourable member for East Sydney has also spoken in a most reprehensible way of the "" drawing of corks"" which, he suggests, took place on these occasions. I went to Tumut, and was convinced that it was unsuitable as a site for the Federal Capital. One does not need the assistance of an engineer to enable him to judge of the conformation of the country, ancl to ascertain the reason why fogs prevail or a humid atmosphere exists. Any man possessed of ordinary common-sense is able, from his experience, to determine these matters for himself. As the result of my inspection, I felt satisfied that the sites in the immediate neighbourhood of Tumut did not possess - the characteristics essential ^to a Federal city. I recognised that Tumut"" would be subject to dense fogs in winter, and that in the summer months the atmosphere would be humid-climati c conditions that should not be associated with the Federal Capital. The water supply, however, would certainly be sufficient for all requirements. One could see the water for himself, and that is more than can be said in connection with some of the other sites. I watched the stream of water flowing at my feet, and was almost able to calculate for myself what would be the volume available for the Capital if it were established there. I was convinced, however, that the climatic conditions would not be conducive to the health of a large population; the country which we traversed was difficult, and the area of suitable land available was exceedingly circumscribed. I drew a mental picture of what would be the appearance of the Federal Capital on this site, considered what facilities there would be for making such parks and gardens as should be found in a Capital, and what area of suitable land would be available for its suburbs, and arrived at the conclusion that I could not support the selection of Tumut or of any of the sites in the vicinity. We then inspected Batlow, which has already been favourably commented upon, and found that its climatic conditions were distinctly superior to those prevailing at Tumut. Batlow occupies a more elevated position, and we felt that the atmosphere was altogether different. If the Capital were established there it would be sheltered from the biting winds of winter, which are so prejudicial to health; but here again the area of undulating country available is circumscribed. There was evidence of an abundant water supply-ver y different from that which would be available at Lyndhurst, where a supply would have to be gathered from all parts of the district and conveyed in channels or tunnels to the Capital. At Batlow the supply would be sufficient, not merely for domestic requirements, but to provide the necessary power for heating and lighting the city and for other purposes. In three respects - namely , climatic conditions, purity of water supply, and water power available, I found that Batlow was all that could be desired: nevertheless, it does not contain all the requirements of a Federal Capital site. In the course of this pleasure trip-becaus e it was a pleasure, notwithstanding the discomforts of travelling, to know that one was doing his duty to his country in inspecting these sites-w e visited Lyndhurst. I was in no way prejudiced against that site, but went there determined to do it full justice. Although we inspected it in the month of May, the road along which we travelled for some miles was a very dusty one. I do not wish to question the veracity of those who support the selection of this site, but we know that a man who is enthusiastically in favour of a particular district is not the best person from whom to obtain reliable information in regard to it. Such men are prone, not - wilfully, but unwittingly, to supply information that is not reliable. They look only at the bright side of the picture, and one must therefore discount their evidence. We have been told of the remarkable productiveness of the land in the neighbourhood of Lyndhurst, and I should like to mention that during my visit I made inquiries on the subject. I know good country when I see it. The honourable member for Macquarie thinks that because he was reared among pumpkins he should be regarded as an exceptionally good authority on farming. I was born and reared in a district in the old country where scientific farming, is practised, and where the occupa. tions of the farmers comprise something more substantial that the growing of pumpkins and the rearing of pigs, so that I should have some knowledge of agricultural matters. I therefore resent the suggestion of the honourable member for Macquarie that, because he was born in the Lyndhurst district, he should be better qualified to judge of the productive character of the country than is any other honourable member. In my youth I had an intimate experience of agriculture in a district where rotation of crops was practised, and where one saw truly scientific farming. I have represented a pastoral district for some years, and presume that I should not have been returned to represent the interests of the people there if I were incapable of properly voicing their aspirations and interests. I may also mention that I have travelled all over the western district, and should therefore have some knowledge of its characteristics. In the Lyndhurst district we find undulating country, practically rolling downs, but it is certainly not good agricultural land. I am strengthened in that view by the opinions of those who lived in this district some years ago. I sought information, not from those who were specially interested in the selection of Lyndhurst, but from a source which I knew would be untainted by personal considerations. We have been told that yields of 60 Bushels of wheat to the acre are obtainable there, but men who at one time carried on agricultural operations in the district informed me that in really good seasons theyhad secured as much as 20 bushels to the acre, but that as a rule the return obtained by them was not sufficient to pay for the labour of ploughing, sowing, and harvesting, and to cover the cost of selling. That is good evidence of the agricultural possibilities of the district. The fact that, although it is within easy distance of Sydney, and is connected, by rail with that centre of distribution, land in the district is devoted, not to agriculture, but to pastoral purposes, should be a sufficient answer to those who claim that such magnificent yields can be obtained from it. We saw paddocks which at one time had been under the plough, but had since been turned into sheep runs. As a matter of fact, the land there will carry about two sheep to five acres.",27
192,Mr TUDOR ,The honourable member has destroyed the Opposition; they have all left the Chamber.,29
193,Mr WEBSTER ,"I care not whether they are present or absent. I am speaking, not merely to honourable members, but to the people of Australia. I am responsible to my constituents only, and I intend to give adequate expression to my views. The Lyndhurst district consists of what is admittedly pastoral country, and it is decidedly uninteresting. We found a monotonous sameness about it-a n utter want of picturesqueness. Here and there we saw little knolls, and a line of mountains was dimly visible in the distance, but we looked in vain for water. I wondered why those whose duty it might be considered to be to point out the special qualifications of the site did not take me to water, or show me some indications of water. Had it not been for the fact that a thoughtful, generous soul amongst us had provided us with something to drink, we should have been very thirsty whilst we were inspecting that site. I remained a day after the party left, and went over the Canobolas site. I had seen the Bathurst site the morning before, and I could not understand for the life of me why honourable members representing the district should go back upon those eligible sites in f avour of Lyndhurst. When I inspected the Canobolas site I found' that it was picturesque, that there was good rich agricultural land there, and that the Lyndhurst site could not be compared to it. The Bathurst site also is miles ahead of the Lyndhurst site in suitability for a Federal Capital. I must admit that there is some doubt about the water supply, even at Canobolas. the information I received. I understoood that the water supply at Orange was near "" petering out "" during the last drought, and the people were put on short rations in respect of water for domestic and other uses. That was the only doubt I had about the Canobolas site, but I did see water in its vicinity, and that redeemed it in my mind as compared to the Lyndhurst site. Some people wish to know why, as a New South Welshman, I do not advocate the site which comes nearest to the zoo-miles limit from Sydney. Some' politicians may be dominated by press dictation, and may not look at this question from a Commonwealth stand-point. But in this matter I shall be guided first, not by what some persons may consider to be my duty to my own State, but by what I consider to be my duty to the - Commonwealth. If any man in New South Wales tells me that, as a Federal member, I should be parochial on this question, I am prepared to argue the matter with him, but I am not - prepared to bend to press domination, or the commands of certain New South Wales members, in dealing with this question. I drove over the Canobolas site, and if I had to give a vote for a site in the western district, I should give my vote every time for Orange. There is no comparison between it and the other western district sites. We left the western district sites, and travelled with the honourable member for Eden-Monaro to visit the sites in his district. I may say that I was greatly impressed by the sites which we visited in the Monaro country. The land is possibly no better agricultural land than that at theLyndhurst site; but from the evidence of my own senses, I was satisfied that with mountains, snowfalls, and adjacent rivers, there would be an ample supply of the purest water. It is quite unnecessary that any man should be called to the Bar of the House to corroborate or verify a report, to that effect concerning the Monaro sites. There is obviously room for doubt about the existence of a very important factor if it is necessary that an expert should be brought to the Bar of this House to say that it is possible to provide a water supply at anv given site. That, to my mind, is an indication of absolute weakness in the claims of that particular-site. No expert engineers' reports are required to prove to any man visiting the Monaro sites that an ample and pure water supply is to be found there. From There is, of course, a difference between the sites in the Monaro district. Some are in my opinion better than others for the purposes of a Federal Capital. Bombala is undoubtedly a pretty site. There is ample room there for a city, and the undulating country in the vicinity supplies the elements of picturesqueness and utility. It has one or two disadvantages, but its general features come very near to what is required for the purpose we have in view. It must not be forgotten that while a good water supply may be secured at Bombala, it would have to be pumped at that site, and that that would raise the cost.",29
194,Mr AUSTIN CHAPMAN ,That cost would not pay the interest on the cost of providing a water supplv for Lyndhurst.,30
