speakerGroups,Speaker,text,pageNumbers
104,Mr BURCHELL ,"I beg the honourable member's pardon. I was under the impression that he had made it as his own statement. I only know this, that General Monash and his staff, and Mr . Hughes on every conceivable occasion, and Sir Joseph Cook at every opportunity , did their utmost to get shipping from the Comptroller. Honourable' members opposite, however, should place themselves in the shoes of the Comptroller. That official had not only the Australians to consider-h e had to provide for the transport of food supplies to England. He knew that there was food to be got from the United States and Canada. He was compelled to bring the foodstuffs from the nearest points first, in, order to relieve the tension. British public opinion would never have stood for an official who would say, "" Let us put all the ships on the Australian run. Let us send all the Australian troops home in them. There is - food to be got from Australia; but I will admit that the ships will be away for six montlis, while, if I were to send vessels to Canada they would be there and back with foodstuffs within a month."" We should endeavour to realise, also, some of the difficulties which our representatives in the Old Country have been, and are, up against. It is not simply a case of putting up their hands and saying, "" We demand the ships."" Mr Keith Murdoch knew that as well as I did. General Wisdom was appointed to take charge of transportation organization. I met him a few days before I left London, and I shall mention what was said at that meeting merely to indicate the attitude of responsible officials concerning demobilization.. General Wisdom was in high glee He said, "" I have just secured another 3hip which the Canadians had had on offer, hut which they have not been able to use. I have persuaded the Shipping Comptroller to turn it over to the use of the Australians; and, although it means that we must prepare our draft and make ready all the necessary information after the men have been selected, and that we shall have only five days in which to do it, I have nevertheless agreed that we shall fill the ship and send her out."" That officer has been right through the mill, starting as a major and finishing as a brigadier. He knows the game. He . knew what the Australian soldiers wanted. He was so keen over getting that extra ship that he showed his gratification in unmistakable manner. While honourable members in this House criticise the Government and hold them responsible, tbey must remember that the individual administrative duties in London are being performed by men who are as keen to get the Australian soldier back home' as anybody out here in Australia. Mr Hides - Why was it that speeding up of our soldiers happened only after Mr Keith Murdoch's expose?",29
105,Mr BURCHELL ,"I do not agree that that was the case. Let us examine the various dates. On 8th December Mr Murdoch wrote from the Old them-no Country, and' January's figures showed an increase over those of December.",30
106,Mr HIGGS ,"Of one or two thousands, perhaps.",30
107,Mr BURCHELL ,"That is so; and then came the slump during February. After that, followed the increase in March and the subsequent continued increases ever since.",30
108,Mr BLAKELEY ,The honourable member also explained that our men fitted the ships themselves; so that could not have been placed as an obstacle. According to the honourable member there was only one ship.,30
109,Mr BURCHELL ,I stated that I knew positively of the Euripides. That happened to be because I had been placed on the boat roll to sail on the vessel. I might add that it'was owing to influenza - that I was unable to travel upon her.,30
110,Mr YATES ,"When you did come home, did you sleep in a hammock? MONICA",30
111,Mr BURCHELL ,I did not.,30
112,Mr BLAKELEY ,Not likely! Officers' cots!,30
113,Mr BURCHELL ,"The honourable member need not worry about that. I invite him to consider the statement of General Monash, made on 26th November. The Deputy Leader of the Opposition said Sir John Monash addressed senior officers of the corps on 26th November, after receiving instructions from - the Government. He may be interested to know that General Monash and Mr Hughes did not meet from the date of the signing of the Armistice until 1st December. The honourable gentleman said, further, that General Monash would never dare to deliver an address to his senior officers. That makes me smile. Sir John Monash is a wise man. He called his senior officers and others together and said, "" I have been asked by the Government to accept the the responsibility of demobilizing the Australian troops."" Then he went into the whole thing with them. As I see it, they had a round-table discussion. The problems would range from "" A "" to "" Z "" ; and General Monash placed those problems before his officers as he saw t as instructions from the Government, but as a Corps Commander. After hearing the views of 'his officers he, no doubt, went to London strengthened with a knowledge of what would be best from the point of view, of France's interests. Then he met the Prime Minister ( Mr Hughes) and received his com-, mission to get on with the task - It wa3 then that he was told what the Government knew and desired. I left France on the 24th November, 191S, and was in London one week ahead of General Monash. I was intimately associated then with the demobilization work, and I knew the moves .that were being made. After hearing that statement the honourable member will know that I have sought to give him informatiou and prevent any misunderstanding regarding the officer who is responsible for the demobilization of the Australian troops.",30
114,Mr HIGGS ,"Would you mind saying whether, in your opinion, Monash is competent to carry out the demobilization ?",31
115,Mr BURCHELL ,"Absolutely . Anybody who knows that gentleman will agree that Australia could not have had a better organizer or a more competent man, from both a military and a civil point of view- a man with broader knowledge of what the Australians require, or better equipped with the driving force necessary to carry on his organization well and promptly.",31
116,Mr HIGGS ,A r e you not exaggerating now ?,31
117,Mr BURCHELL ,"Not one bit. I saw General Monash arrive in London on the 1st of December with a few senior officers in order to create and conduct the demobilization scheme, and I have seen his Department grow, and the work done, at close hand. I say absolutely that Australia could not have had a better man than General Monash for the job.",31
118,Mr HIGGS ,It is not too big for him 1,31
119,Mr BURCHELL ,Certainl y not.,31
120,Mr HIGGS ,Then why is Senator Pearce required. there ?,31
121,Mr BURCHELL ,"Honourable memother bers may smile, but the honourable member for Capricornia ( Mr Higgs), who is ex-Minister, is aware of the fact that Ministers have a different standing status altogether from a public servant or a general of the A r m y. Prime Minister ( Mr Hughes) and the Minister for the Navy ( Sir Joseph Cook) were in London: but could both or. either be expected to be in two places, at once ? How could the Prime Minister be in Paris and Loudon at the same time? I can only tell the honourable member for Capricornia that my statement is quite correct, as to General Monash being able to carry out the work.",31
122,Mr YATES ,Do you not think that the credit belongs to. him for the demobilization of the troops ?,31
123,Mr BURCHELL ,Not the whole of the credit,31
124,Mr YATES ,How much of it belongs to Senator Pearce?,31
125,Mr SPEAKER ,Hon. W . Elliot Johnson) - Order ! There have been General numerous interjections within a few minutes.,31
126,Mr YATES ,And this is my ouly on< in the last half-a-dozen. Mr .SPEAKER - The honourable member is out of order.,31
127,Mr BURCHELL,"The honourable member for Capricornia knows that there are many instances in which it is necessary to go a step higher and get to a responsible Minister of the Crown over the head of a chief of a De-' partment. General Monash had riot that advantage, and neither the Prime M in ister nor the Minister for the Navy were or could be always available in London. When I left England on the 17th of March, it was expected by the Department that the whole of the Australian troops would be out of England by the end of September. Senator Pearce arrived in London two days after I left , so that I did not see him. I arrived in Australia six weeks later, and I am informed through the cables, that the whole of the Australian troops are expected to be out of the Old Country by the end of July, showing a clear saving of two months. I do not know anything' more thando honourable members, because, when I left the Department, I , of course, handed an the whole of the business over. However, if we can infer anything from the facts and at all, with the knowledge I have of times when even General Monash needed Both the. the extra bit of push I have indicated, I believe that Senator Pearce has been responsible in a very large degree for the speeding up. That is my firm conviction after hearing all the arguments and discussions, and having read the information afforded by the press.",31
128,Mr WATKINS ,Is that admission not rather disrespectful towards the British Government ?,32
129,Mr BURCHELL ,"I did not see anything in it disrespectful to the British Government. The honourable member knows as well as I do that the gentlemen who compose the British Government are human just as he and I , and are liable to make the same sort of mistakes. After all, it is time after time necessary to get to the right man in order to ""make good."" The honourable member for Capricornia referred to a speech made by Major Henley, who is member for Burwood in the New South Wale3 Parliament. No date was quoted as to when the ships in question were offered and refused, and I remind the honourable member that to offer a ship to the Australian authorities today, and say that it must be loaded on Sunday is not practicable. On this side of the world we desire every man to return with a f u ll statement of his affairs as they have developed oversea. In giving this information, I am not using technical terms, but stating the facts as briefly as possible in a fashion that honourable members can accept and appreciate. We desire to have with each man a photograph of his pay ledger card in order that when he arrives here it may not be, as it was originally, a matter of weeks and months before he can be finalized. Profiting; from mistakes in the past, the Department on the other side decided that after selecting a man for a quota or draft, they would get all the particulars and papers necessary, and send them on the ship on which the man travelled, so that he and they might arrive simultaneously. In about 1 per cent, of the cases the plan fails even today, as the most carefully arranged mechanism and administration must fail. When this honourable member of the State Parliament of New South Wales makes the assertion he does, it would be as well to find out the date on which the ships were offered and rejected, and the period that was allowed in which they were to be filled with men. I do not know the circumstances at all, - but",32
130,Mr HECTOR LAMOND ,The wholo thing has since been denied in London.,32
131,Mr BURCHELL ,"I am merely suggesting that there may have been a reason why the offer was rejected, if it was rejected at all. Now I am advised there has been an official denial. Honourable members may not be aware that originally it was proposed by the Imperial Government that all oversea troops should be returned to their home countries direct from Prance, and, acting on that assumption, the Canadian, the South African, the New Zealand, and thtUnited States Governments got to work and made their plans for demobilization. However, there was a change in the programme, and the change was notified only after the armistice had been signed. I ask honourable members generally to bear in mind what this one change alone would mean in the way of organization. Large bodies of men cannot be moved unless careful arrangements are made for the movement, and for proper feeding, housing, and so forth. By way of illustration, I may say that in the Old Country it was not possible to get the necessary camp accommodation for our Australian soldiers without much delay and much cross-firing between the Home authorities and the representatives of Australia. Ultimately, the difficulties were overcome, and we were able to get additional camps. I do not think that honourable members opposite would desire Australian soldiers to be quartered in tents on Salisbury - plain in winter time.",32
132,Mr FLEMING ,Not if honourable members had been there themselves!,32
133,Mr BURCHELL ,"I agree with the honoraible member, and on this question the honourable member for Adelaide ( Mr. Yates) and myself will be in accord.",32
134,Mr YATES ,"Not when there are sixteen in a tent, though the honourable member has not had that experience.",32
135,Mr BURCHELL ,Hav e I not?,32
136,Mr YATES ,I am only judging from what I saw of oflicers generally.,32
137,Mr BURCHELL ,"The honourable member has no right to judge unless he knows. He asked me a little while ago to prove something, and I ' do not wish to retaliate by asking him to prove his statement, because he does not know the facts.",32
138,Mr YATES ,I say I do not think you have had to occupy such a tent.,33
139,Mr BURCHELL ,"No body of men in the position of General Monash and his senior officers would dream of bringing our soldiers over from France until they had made complete arrangements for their housing, feeding, and general welfare. This was one of the tasks which immediately confronted the demobilization staff in London, and I may say that that phase of the work did not affect me, so that honourable members need not 'think I am ""sounding any praise of myself. I know, however, that there was that real difficulty, and it was only after satisfactory arrangements had been made that the flow of men from France to England, and firom England to the ships, was provided for. The honourable member for Adelaide, in an interjection, said that he did not get that leave which was enjoyed by his comrades, and I can quite believe that he very naturally felt aggrieved, no doubt thinking that, having been brought from France, it was intended to rush h im straight to the steamer.",33
140,Mr YATES ,My case was worse; men who had been twelve months in tihe field were deprived of tlieir leave.,33
141,Mr BURCHELL ,"I cannot understand how that came about. MT . YATES - The Prime ought to know,",33
142,Mr BURCHELL ,Why should tha Prime Minister know?,33
143,Mr YATES ,"Because I wired to him, and paid for a reply.",33
144,Mr BURCHELL ,Do where the Prime Minister was at rhe time?,33
145,Mr YATES ,I do not; but a reply was paid for.,33
146,Mr BURCHELL ,"I have here, if honourable members care to look at them privately, the instructions issued to all concerned in the demobilization and repatriation of the Australian soldiers. These instructions were issued in order that every section of the Australian Imperial Force, whether in France, on Salisbury Plain, or in London, should know how, where, and why certain things were to happen. It is laid down clearly and definitely that soldiers are to be allowed their furlough .",33
147,Mr YATES ,"Was not that after the troops had refused to go on board a vessel at Devonport, and General'Monash, who was called down tliere, had approved of their request? The men had leave afterwards. Mr BURCHELL ' - What was the date of that?",33
148,Mr YATES ,"I do not know, but I read about it in an Adelaide paper on my arrival at Fremamtle. Mr BURCHELL , - I do not say t h at the honourable member's statement is in correct, but I would like to know the date in order that we might clear up any misunderstanding. The Director-General of Demobilization, with whom I was associated for nearly four months, ie as sympathetic towards the "" digger "" as is any honourable member opposite.",33
149,Mr YATES ,I believe it .,33
150,Mr BURCHELL ,"In the general demobilization instructions provision was made for every oflicer or man to have fourteen days' leave in Great Britain before embarking for Australia. If there not the was any case in which that leave was not granted, it was not done at the instigation, or with the knowledge, of the administration in London.",33
151,Mr YATES ,"I paraded before my Minister colonel, and urged public business in my capacity as member of Parliament, but I was not granted leave.",33
152,Mr HECTOR LAMOND ,I am pleased that politicians did not get a puil over there.,33
153,Mr BURCHELL ,"In the Australian In p e r i a l Force, it was very often a distinct disadvantage to be a. member of Parliament.",33
154,Mr FLEMING ,It was decidedly. I had proof of it on many an occasion.,33
155,Mr BURCHELL ,The honourable member for Adelaide is not alone. I think he will find that all the members of Parliament who were in the Australian Imperial Force suffered from the same disadvantage.,33
156,Mr YATES ,I got as little out of the fact that I was a member of Parliament as any man got.,34
157,Mr FLEMING ,I also had no leave fore embarking from the Old Country.,34
158,Mr SPEAKER ,Hon. W . Elliot it Johnson) - Order ! Honourable members must cease interjecting.,34
159,Mr BURCHELL ,"The member for Kennedy ( Mr MCDonald) interjection asked when the Minister ( Mr W at t ) would reply, and the Acting Prime Minister was good selected, enough to refer to myself in connection wth demobilizaton matters.",34
160,Mr BLAKELEY ,He called upon you to give your testimony.,34
161,Mr BURCHELL ,"It is more tha.n testimony; it is proof. The honourable member for Kennedy asked in a rather sneering way if I knew anything about the French end of demobilization ? The Imperia l Head-quarters, which controlled the Australian Imperial Force, were London, and an organization which is controlled by another must of necessity have its central administration at the commodated. point where the other is operating. That was the reason for the establishment our central administration for demobilizatained. tion in London. Any person who was aware of the great trouble occasioned by the delays to mails, and the unsatisfactory method of making use of telegrams between France and England, can realise how difficult it was to carry on dealings between the two places, and how necessonal sary it was to have the demobilization head-quarters in London.",34
162,Mr YATES ,The honourable member will admit that Horseferry-road was a disgrace to the Commonwealth.,34
163,Mr BURCHELL ,What part of it?,34
164,Mr YATES ,Every part of it .,34
165,Mr BURCHELL ,I cannot admit that. The administration at Horseferryferry-road road was as good as could be found where.,34
166,Mr YATES ,I shall give an illustraevenly tion of it when I speak.,34
167,Mr BURCHELL ,Then I am sorry the honourable member did not precede I agree with him if he is referring approach to Horseferry-road.,34
168,Mr FLEMING ,"Hear , heart",34
169,Mr BURCHELL ,"The environment of Horseferry-road is very bad, but it must be remembered that at the time the bebuilding was taken over by the administration of the Australian Imperial Force was practically impossible to get other premises of a suitable size in which to house a large staff.",34
170,Mr HECTOR LAMOND ,There should by have been a Commonwealth Minister in Acting Prime London all the time.,34
171,Mr BURCHELL ,"When this site was the High Commissioner's office was in Victoria-street, Westminster, and the premises chosen in Horseferry-road were considered to be sufficient to house the comparatively small staff attached to the . Australian Imperial 'Force administration at that time. However, the necessity for larger premises grew very rapidly. The whole of the records of a constantly growing establishment of men and oflicers had to be kept there; the war relics were in stored there, and all the activities branching out from the Australian I m perial Force administration had to be acBut, notwithstanding all these difficulties, the administrative staff of was as efficient a body as could be obOf course, individual cases may be quoted which would appear to disprove my argument, but , I am speaking on broad lines. I , myself, have had a personal experience which might go to disprove my statement. It was not so much per- experience as inter-departmental experience of the Horseferry-road administration.",34
172,Mr YATES ,"Horseferry-roa d was known as the "" flappers' rest,"" was it not ?",34
173,Mr BURCHELL ,"It may have been, but I have never heard that title used in connection with it . The individuals who were responsible for the work at Horsewere, on the whole, hard-workanying, conscientious men who used every endeavour to hold the scales of justice in accordance with the instructions they received from time to time. But the work at Horseferry-road could have been me. speeded up. I was asked to take up a to the certain branch of demobilization, and entered on the duties attaching to it on , the 9th December last. I was given an office, a table, and a telephone; writing material eventually came along; and 1 was bold, ""The Australian Imperial Force is there; select the staff you need to carry on this work, and go ahead."" Not knowing the Australian Imperial Force very intimately, I sought the advice of officers who did, and secured the names of a number of men who were considered suitable for the class of work I had on hand. Then I applied through the departmental channel of Horseferry-road to have these men sent across from France to London for the purpose of an interview; because the work I was doing was performed wholly by men who volunteered to remain in Great Britain and see it through. I emphasize my use of the word "" volunteered;"" it has a bearing on something which I wish to say later on. It took me exactly six weeks to get one senior officer from France to London through the Horseferry-road administration. It took me ten days to get another officer through - the Demobilization Administration. was not excessive for an officer to spend ten days in reaching London owing to the transportation delays that ensued upon the signing of the armistice, but a delay of six weeks was outrageous. That is my experience from an interdepartmental point of view. Now, in reference to the voluntary work of members of the Australian Imperial Force in London, Senator Pearce has been accused of having taken twenty-seven pay clerks from Australia to the - Old Country. It was in January last that Senator Pearce left for London with these officers, but at that time one had greatest difficulty in the world to get members of the Australian Imperial Force to volunteer their services for any work in London. When news came to Australia from Great Britain that clerks were scarce and worth their weight in gold, and that the necessary work had to be done by employing English people in the Australian offices, the Defence Department decided to send these twenty-seven pay clerks from Australia to London, where they were required. There was no desire on the part of the Administration to force a member of the Australian Imperial Force to leave France against his will and go to London, and thus be blocked from returning to Australia.",34
174,Mr FLEMING ,"Thos e clerks were only despatched after the chance of doing the work had been offered to practically every man serving over, there.",35
175,Mr BURCHELL ,"It was promulgated time after time, through General Orders, that this work was available. I have seen official letters from the Acting Corps Commander, General Hobbs, and from other senior officers in France, showing that they did their utmost to meet the request of the Director-General of Demobilization that he should be supplied with the necessary clerical assistance.",35
176,Mr TUDOR ,"The complaint here waa that returned soldiers did not have the opportunity of getting those positions, and that men who had not seen a day's active service were chosen in preference to them.",35
177,Mr BURCHELL ,"It is evidently a double-barrelled complaint, but I believe I am right in saying that quite a number of the.men who went away from herein fact, about half of them-hav e seen overseas service. Silting suspended from 1 till 2.15 p.m.",35
178,Mr BURCHELL ,"Whil e I commend the promptitude with which the Government dealt with the. work of demobilization in London after the armistice had been signed, I do not think that the complexities of the undertaking were realized by Ministers here, nor did the Govern the ment in Australia, in my judgment, make the preparatory arrangements which ought to have been made before the armistice. The matter was brought under the notice of the Govermnent in July and August of last year, but while the demobilization schemes of other countries, including some of the Dominions of the Empire, had been outlined and agreed upon by their respective Administrations, we in Australia were undecided. Various propositions were put to the Government, but were neither rejected nor accepted. Some little time might have been saved in organizing the Demobilization Department in London had .proper attention been given to the original suggestion put forward from the Imperial end. I am glad that the Leader of the Government requested me to deal with the demobilization proposition. Before I left the Old Country, General Monash also asked me, not only to advise members of the Cabinet here as to what was taking place, but also to make it as widely known as possible, since he recognised that the work he was undertaking, which was not perfect in his eyes, needed some explanation, in order that .the people, and particularly the members of this Parliament, might appreciate some of the difficulties associated with it . Turning to the repatriation proposals in the Ministerial statement, I say quite frankly that my brief experience in my constituency taught me that the work of repatriation bristled with difficulties. The Department entered upon it without any precedents for its guidariee. Precedents had to be created from day to day and week to week, and at the outset the machinery governing . the repatriation effort was necessarily imperfect. There have been individual cases where the regulations framed under the Act have pressed harshly, and, in the view of some honourable members, rather unjustly, but my experience of the Department is that it is not only sympathetic in its treatment of the returned soldier, but does its utmost to meet the varying and conflicting requests that are put forward. We all know that what suits one individual may not suit another, and that a regulation framed today to meet, perhaps, quite a number of cases of a particular kind may be apt to press heavily on other individual cases. Taking the work of the Department all through, however, when we find that, after allowing for the men who have returned to their former avocations without assistance, only 4 per cent, of those who have been dealt with by the Department have not 'been satisfactorily placed, we must agree that its performance is most creditable. I was surprised that the honourable member for Brisbane ( Mr Finlayson) should have attempted to throw on the Mr Burchell. 1 Government the whole responsibility for the industrial unrest prevalent throughout Australia today, on the ground that they had not made it easier for various unions to approach the Conciliation and Arbitration Court. Every honourable member of this House is familiar with the constitutional and either difficulties that have been in the way, so that the honourable member, in seeking to lay the whole of the blame at the door of the Government, was most unjust. He knew perfectly well that his statement was incorrect. The effect of the return to civil employment of the men who have been fighting is not being felt in Australia only. The matter is one that affects the whole world, and industrial unrest today is world-wide. In today's newspapers there appears a cablegram reporting a speech made by the Prime Minister ( Mr. Hughes), in which he clearly indicates that industrial unrest in the Old Country is a very pressing question, and reminds both Capital and Labour that in order to satisfactorily settle it, the greatest care must be exercised in the re-absorption of our tens of thousands of soldiers into civil employment. I believe that in this process a good deal of friction is inevitable, since it means the displacing of a great number of women workers and of others who necessarily filled the gap during the absence of our men at the front. That friction, however, is not going to be removed by the making of inflammatory speeches. Every honourable member should realise the responsibilities resting upon him, and if we are to assist in bringing about a better understanding between employer and employee, we should get to grips with the problem before the nation.",35
179,Mr YATES ,Will the honourable member be surprised to learn that 323 out of the 400 men on the Repatriation Department unemployed list for South Australia are labourers?,36
180,Mr BURCHELL ,"I should be surprised. In the State of which I am a representative a number of those appearing on the Repatriation Department's unemployed list are artisans. Others are clerks, but the percentage of general labour is very small. In order to deal most effectively with the prevailing industrial unrest we must endeavour to get nearer bedrock. There are strikes in various parts of the Commonwealth today, while others are threatening. Honourable members opposite aro now pledging themselves to favour arbitration as against direct action. Many of them throughout their political career have been in favour of arbitration, and whether it be by a reference to the Court or by round table conferences, we must have some form of arbitration if we are to bring about a clearer and better understanding between employer and employed. What I desire above everything else-and I say this to employers as well as employees-is that there should be a more humane feeling displayed between the two parties.",36
181,Mr YATES ,Would it not be right to say that there should be more equitable results ?,37
182,Mr BURCHELL ,"If the honourable member will permit me to elaborate my argument, he will learn exactly where I stand with regard to the industrial problem. While ""in the Old Country I .had an opportunity to deal directly with the National Alliance of Employers and E m ployed. I was surprised to discover that in that organization there were many men so well known in the manufacturing world, as well as amongst the industrial classes, that the Federation of Trade Unions, with its general secretary, Mr Appleton, representing 2,000,000 workers, was directly affiliated with the Alliance. I found that on the executive of that body organized Labour had equal representation ""with the employers, that they met on terms of absolute equality, that the principle of one man one vote was applied, and that in every way the object of the organization was to create a better understanding between employer and employed. I found, also, that the work of this organization was most effective. We are discussing in Australia today the report of the Whitley Commission. That Commission was the outcome of an organized effort on behalf of the National Alliance of Employers and Employed to secure the appointment of a Select Committee of the House of Commons to deal with the subject. That Committee was converted into the Whitley Commission, whose report was influenced and swayed by the experience of its members of the working of this very organization. I invite honourable members to get together, and to have a heart-to-heart talk as to the best way of meeting the present situation. It is useless for one side to .be abusing the other. There should be no tearing down. There should be no saying this, that, and the other , of the capitalists, and there should be no condemnation of the worker by the employing class.",37
183,Mr HIGGS ,"The honourable member will have to talk in that way to his abusive Prime Minister, and induce him to alter his tone.",37
184,Mr BURCHELL ,"I know that the Prime Minister is intensely favourable to the objects of the organization to which I have just referred, and I commend that organization to my honourable friend. Mr Tunou - Do you think we could meet the Victorian Employers' Federation, who employ a man to go about and say that marriage is a luxury for the workers ?",37
185,Mr BURCHELL ,"I can tell the Leader of the Opposition that there are men actively associated with this particular organization in the Old Country who felt infinitely more bitter, if it were possible, than one would feel at a statement of that kind. One of the principal some officers on the Labour side of this organization is a man named H a r r y Duberry, who, for several years, was the secretary of the Independent Labour party in the United Kingdom in pre-war days, and he is not a man who by any stretch of imagination could be charged with truckling to employers or to capital. Other men who have given the whole of their lives to the cause of organized labour in the Old Country-me n like Ben Tillet, Appleton, and others who could be quoted-ar e members of this organization, and are meeting, for the sake of the workers whom they represent, the direct opponents of all the Conservative ideas of the Motherland. They are meeting those men fairly arid squarely, face to face. They are putting the workers' case, and the others are putting the employers' case; but eventually they will understand one another, and remove doubt and distrust on either side. That is the phase of this movement which I commend to honourable members opposite, and wibh equal earnestness to honourable members on bhis side.",37
186,Mr TUDOR ,"I went down to the Chamber of Manufactures, and pointed out how they made £6,000,000 more profit within the last four years than they had' made previously, according to their own figures. They did not feel very much obliged to me for telling them that.",38
187,Mr BURCHELL ,"I should be only too glad to have the assistance' of the Leader of the Opposition in this matter, because I feel that it is one of the ways in which we can solve the problems that are confronting us - I say to him in all sincerity that if we can get organized labour on the one hand and capital on the other, to meet together for some common object, as they are meeting in the particular instance I have quoted, we shall remove quite a number of the existing difficulties and disadvantages. The objects of the alliance, briefly stated, are as follow:1. To promote active co-operation of employers and employed in the treatment of questions generally affecting labour and employment in all trades and industrial occupations. 2. To promote the welfare of the industrial workers of the country, and efficiency of its industries. 3. To promote arrangements for facilitating the reinstatement in civil employment at the end of the war of men serving with the Forces, and also munition workers. This organization was only formed in 1916. It was bred out of war-time conditions, and with a knowledge of what the war might eventually mean. In the report for 1916-18, the following excerpt is quoted from one of the ""Whitley reportsTho causes of industrial unrest are clearly associated not only with the industries and the technicalities relating thereto, but with the wider social, domestic, or national questions. affecting the homes and domestic concerns of the people. I am sure honourable members opposite have all questions affecting the homes and domestic concerns of people at heart. Those are among the things with which this organization dealsWe arc convinced that these causes are not local or peculiar to any particular industry, but are of a national character, and a remedial policy must be adopted by the Government quickly and vigorously, if the incipient and growing dangers now threatening the industries are to be averted. What is wanted is a new spirit- a more humane spirit, one in which economic and business considerations will be influenced and corrected, and, it is hoped, will be eventually controlled, by human and ethical consideration. The main cause of unrest lies deeper than any mere material consideration. The problem, is fundamentally a human, and not an economic, problem. A new spirit of partnership is therefore essential. The gentlemen responsible for the formation of this alliance thought so much of those remarks that they put them into their report. Amongst its membership and on its executive committee are representatives of what were at one time the most Conservative business men of the Old Land. To-day, realizing their responsibilities, they are helping in this work.",38
188,Mr YATES ,"To use a phrase which the honourable member will understand, they have "" got the wind up."" Is not that the reason ?",38
189,Mr BURCHELL ,"I do not agree with that at all. It is not a question of "" getting the wind up "" in their case. I remind the honourable member that the Government of the United Kingdom offered a shipyard as a going concern tb different federations of the steel and iron trade, with permission to step into it, and pay for it on the very lengthiest of terms, or to run it for a given number of years to see what sort of a fist they made of it. There is no question of the British Government "" having the wind up "" is there ? .Unfortunately, the workers' organizations, for some reason or other, turned the. proposition down, according to cabled reports. Again, in West Hartlepool, a private employer offered his employees in a shipbuilding concern equal representation on - the directorate, and, 'after the payment of their own and other salaries and working costs, an equal share in"" this profits. SirRobert Hadfield in- ""the Birmingham district did exactly the-same thing. It is up to us on both sides of the House to do our part as responsible public men in introducing the idea of the alliance into our general commercial life, in order'that, on the one hand, the man who doe6 not believe that any good can come from labour may be converted, and, on the other, that the man who, as a representative of organized . labour, thinks no good can come from the employer may be converted also, and that we may have a better tone, a more humane understanding, and a new spirit in the community, to use the phrase which honourable members cheered just now. Industrial unrest is not confined to Australia. It - is not the sin of this Government, nor would it be the sin of the Opposition if they were in power. The simple fact is that the whole world is feeling the strain, and unrest is showing itself everywhere.",38
190,Mr YATES ,"It is the sin of this Government, so far es Australia is congoing to get at it . cerned, and would be the sin of auy other Goveniment that allowed the things to go on that bave been going on.",39
191,Mr BURCHELL ,"I do not agree with that. Causes other than administhe tration are helping to create the than feeling of unrest. I listened a . good deal of pleasure when the honourable member for Gramit pians ( Mr Jowett) was dealing with trusts and combines from this side the House. I have said outside, and peat here, that I have no sympathy with the man who unjustly profiteers in this any other community. I have never wavered in that regard, but the difficulty is to get dowii to bedrock, and find out who i ! | doing it .",39
192,Mr YATES ,"If you have no sympathy - with it , what is the strength of your demnation ? Because it is here, it is gible, it is a fact.",39
193,Mr BURCHELL ,"I invite the honof orable member to bring his cases along, when he speaks, as I am doing now. I morrow. am quite willing to learn. During the last six weeks I have bad opportunities of ing the balance-sheet of more than one concern which was openly accused in my own State of becoming rich and f at at proposals down. the expense of the community. I am not a chartered accountant, but I hope have enough brains and common sense to. understand a balance-sheet when it is put in front of me, and I say distinctly that, 1 although those charges were levelled promiscuously against these firms, their balance-sheets, which were shown to me in confidence, showed nothing in the way of. huge profits accounted for either by salaries, by provision for futur e expansion, by development, or in stock.",39
194,Mr WEST ,O r in reserves?,39
195,Mr BURCHELL ,"I went into the 1 matter very closely, because I am sure the honourable member for East Sydney' opposite ( Mr West) will take my assurance that I would not deal with the thing in a halfhearted way. I wanted to know the facts. They were good enough to furnish me with their audited balance-sheets, and I say distinctly that you have to get something more than a surface view to find out where the difficulty is. f do not profess to know how we are The honourable member i o r Cook ( Mr J . H . Catts), for instance, had a good ' deal' to do at, one stage with price fixing. Owing to his work at that time, I believe, honourable member is a wiser man now he was before he started, and so are' with a good many more of us, who have found yesterday out that it is not so easy to fix prices as looks. If the States will exercise their functions, and check anything which apof pears on the surface to be an absolute reprofiteering "" ramp,"" that, I think, will be a sufficient check against that phase of or it . But it does not go as deeply as I should like to see the inquiry go. I would like the Commonwealth, even with the crippled powers, that it possesses, to make some effort to assist the States. In the district which I have the honour conto represent we import a lot. of goods tanf r o m the eastern part of Australia. A Price Fixin g Board has no more chance controlling the prices of those goods than I have of receiving £1,000,000 toMr BAJI ['""OHD - On two occasions we seegave the people the opportunity to give us increased powers, and they turned our",39
196,Mr BURCHELL ,"We must press I these questions again, because they are of urgent importance. Any' honordays, able member who chooses to inquire into the matter will find that in regard importations into the Commonwealth are controlled by the London Shipping Conference, which, in its turn, is conally trolled from the United Kingdom. The Empire, so far as I can understand self-contained. At the present time we are a nation within a league of nations, and if we can arrange for the Imperial Government and the Dominions Governfrom the Sankey report. ments to take united action to limit the percentage of profit that may be made by any individual, we shall have a reasonable chance of grappling with the eveT-inposition. creasing cost of living.",39
197,Mr FENTON ,"Maribyrnong) [2.47]. - The honourable member who has just resumed his seat has made one or two valuable contributions to this debate, and, from my stand-point, one of most valuable was his admission that demobilization of our troops on. the other side of the world had been in capable hands from its very inception. In ing that he proved that the presence of Senator Pearce in England was totally unnecessary.",40
198,Mr BURCHELL ,I did not say anyupon thing of the sort.,40
