speakerGroups,Speaker,text,pageNumbers
101,The CHAIRMAN ,Order ! has this to do with the motion?,26
102,Mr TURNBULL ,"I am pointing out that the sympathies of honourable members opposite are not with the wool-growers and otlier primary producers, and that the sympathies of the primary producers are not with the Labour party. The farmers know exactly what to expect from the Labour party.",26
103,The CHAIRMAN,The honourable member must connect his remarks with the motion.,26
104,Mr TURNBULL ,"The 10 per cent, tax increase will not be retrospective. It will apply only to income of the year 1951-52. The relative incidence of income tax will be on the same scale as previously. The proposal will not put any more weight on the shoulders of a man with a small income than it will put on the shoulders of a man with a large income. As I have said, a man earning £600 a year will have to pay only £2 10s. more in 1951-52 than he paid last year. This issue can be debated more fully at a later stage when the authorizing bill is under consideration. Then, if honourable members opposite have anything more to say on the subject, we shall be very happy to answer their objections.",26
105,Mr CREAN ,"Melbourne Ports) [5.20]. - I propose to discuss the averaging provisions that are dealt with in the motion. For the sake of clarity, it should be emphasized at the outset that wool growers are not the only primary producers to whom the averaging provisions apply. Under the averaging system, a taxpayer pays tax at a rate determined by taking the average of his income for the tax year and the preceding four years. One effect of the motion will be to remove from the scope of the averaging provisions primary producers whose current income and average income over the preceding four years is in excess of £4,000 a year. Individuals whose actual income for the current year will be less than £4,000, but whose average income over the previous four years was over £4,000, will be taxed at the rate applicable to £4,000 as laid down in the Eirst Schedule. Furthermore, taxpayers who have been paying tax under the averaging provisions will be given the option of paying nnder the ordinary system in What future. In the process of removing from the scope of the averaging provisions primary producers whose current income and average income for the past five years are both in excess of £4,000 a year, an anomaly in the averaging provisions will be eliminated. I shall explain how that anomaly arises. For some years prior to the financial year 1950-51, taxpayers claimed concessions in respect of dependants, insurance premiums, medical expenses and so forth by the concessional rebate system. But, commencing from 1950-51, the concessional deduction system was re-instituted. The effect of changing back to the concessional deduction system was to alter the concept of taxable income. That fact has an important bearing upon individuals whose income is les3 than £4,000, and I remind honourable members on the Government side of the chamber that there are still many primary producers in receipt of comparatively small incomes. These taxpayers are to be penalized because the Government did not alter the concept of taxable income under the averaging provisions when it re-introduced the concessional deduction system in place of the concessional rebate system. The situation can be best illustrated by reference to a hypothetical case. I take the case of a primary producer who has had an actual income of £1,200 in each of the last five years. I ask honourable members to note the distinction between actual income and taxable income. For the sake of the illustration, I assume that the taxpayer has a wife and children and that the tax concessions to which he is entitled represent £40Q a year. Over the period of four years prior to 1950-51, his taxable income for the purposes of the averaging system was £1,200 a year. But in 1950-51, with the same actual income of £1,200, his taxable income was only £800 because the concessions to which he was entitled were first deducted from the total. However, nnder the averaging system, the rate at which he will be i required to pay tax on his taxable income | will be determined on the basis of four J years at £1,200 and one year at £800.$ His total income over the five-year period § will be regarded as £5,600, which gives an average figure of £1,120. This year, upon a taxable income of £S00, he will pay income tax at the rate applicable to an income of £1,120. Mr Davidsun interjecting, "" Mr CHEAT*?"" - The honourable member for Dawson ( Mr Davidson) has not listened to what I have been saying. All that he wants to do is to defend a mistake that has been made by this Government. The honourable member for M!oore ( Mr Leslie) said that the Government was considering the interests of the small people. I am pointing out that the more dependants a taxpayer has, the worse, relatively, is he penalized, because his taxable income for this year is less than was his taxable income for the previous year. Taxpayers should have been permitted to elect, if they so desired, to withdraw from the averaging system, not next year but this year, l t would have been easy to make provision for that to be done. I have worked out some examples. The taxpayer to whom I have referred would pay £90 in income tax this year if the tax were imposed upon his taxable income of £S00 a year at the rate applicable to that income, but, owing to the operation of the averaging system, he will pay £120 income tax, because the tax will be imposed at the rate applicable to his average taxable income of £1,120 a year. Therefore, his tax liability will be increased by 33 per cent, as a result of this anomaly. If his actual income were £3,200 a year for the last 4 years and if it remained at that figure this year, bis average taxable income would be £3,120 because he, being entitled to concessional deductions to the value of £400, would have a taxable income this year of only £2j800. If income tax were levied upon him at the rate applicable to an income of £2.800, he would pay £S26 6s. Sd., but, under the averaging system, it would be levied at the rate applicable to an income of £3,120 a year, and he would pay £SS5 3s. 5d - a n increase of his tax liability by £60. The lower the general income during the previous years, the harsher is the effect of this provision. I am suggesting that there is, as it were, a forgotten race. There is a great deal of difference between the concept of taxable income under a concessional rebate system and the concept of taxable income under a system of concessional deductions. We have changed the system but, as far as the averaging system is concerned, we have made no allowance for the fact that in the previous four yeai'3 we were using the old concept of taxable income ancl that in the current year we shall use the new concept. We have changed from the concessional rebate system to the concessional deductions system, but we have overlooked the effect that the new system will have upon people who are taxed upon the averaging system.",26
106,The CHAIRMAN ,Order ! The honourable gentleman's time has expired.,27
107,Mr THOMPSON ,"Port Adelaide) [5.28] - I was interested in the attempts of the honourable member for Moore ( Mr. Leslie) and the honourable member for Mallee ( Mr Turnbull) to hide the fact that this year primary producers will pay an additional £47,000,000 in income tax. The Treasurer ( Sir Arthur Fadden) made no bones about that at all. He said that he was going to abolish the averaging system in respect of primary producers with annual incomes of over £4,000 and that the effect of the change would be to increase revenue by £47,000,000. The honourable member for Perth ( Mr Tom Burke) dealt with that matter at some length, and I was amazed when the honourable member for Moore suggested that he had misrepresented the position. J could understand what the honourable member for Perth was saying, even if the honourable member for Moore was unabie to do so. The Vice-President of the Executive Council ( Mr Eric J. Harrison) interjected when the honourable member for Perth was speaking and asked whether we on this side of the chamber believed in sectional taxation. Almost immediately afterwards, the honourable member for Mallee pointed out how many primary producers would not be taxed under the averaging system and how many would be. Apparently the honourable gentleman is quite prepared lo agree to the imposition of a sectional tax upon primary producers with incomes of over £4,000 a year. It is not the Opposition but honourable gentlemen opposite wbo are doing the seetionalizing. The Australian Country party, which supposed to represent the primary ducers, finds it very difficult to explain why they should be called upon to pay an additional £47,000,000 in inoome tax this year. However, I do not want to dwell at length upon that point. As I said recently, the members of the Ausreceived tralian Country party should be left argue it. I am concerned about the Government's attempt to make it appear that income tax is to be increased by only 10 per cent. That is not the position. Last living year, the basic wage was approximately £8 a week. This year, it is approximately £10 a week. Therefore, this year a man who is in receipt of the basic wage will suggested. pay, not 10 per cent, more income tax than he paid last year, but tax upon income of £10 a week, plus 10 per cent. The rate at which income tax is imposed upon an income of £10 a week is greater than that at which it is imposed upon ment ! an inoome of £S a week. I recall that when the Labour party was in office, members of the present Governmenl case, parties, who were then in Opposition, would say, "" Last year the tax paid per head of population was £70, and this year it is £90 "". They have not argued in that way during this debate. They not pointed out that, under the rates of tax specified in this motion, the Government will collect from individuals 'this year 100 per cent, more income tax than it collected last year. When the Governposition ment talks about increasing income tax by only 10 per cent., although it knows that it will receive 100 per cent, more from the tax this year than it did last year, it is putting something over people. Let us examine the case of a man with children. a wife and two children whose income last year was £400, or roughly the basic wage. Last year he paid £2 8s. in income If his income tax were increased by only 10 per cent., this year he would pay £2 13s. But his income this year will be approximately £500, because the basic wage has been increased to approximately £10 a week. He will be no better off as a result of the increase, because the price of almost everything has increased, Mr Thompson. but instead of paying £2 8s. income tax he will pay £9 l is . If it can be is shown that that is an increase of proonly 10 per cent., I shall go "" he"". If the Taxation Branch and the Treasurer had been fair they would have made the rate of tax appropriate to an income of £400 now applicable to an income of £500, because the additional £100 a year by basic wage workers is intended to to cover increased living costs. Under .these proposals the unfortunate basic wage worker will be hit both ways. In addition to having to pay tax on an income that has been increased to cover higher costs, he will have to pay a special levy equal to 10 per cent, of the tax applicable to that higher income. The rates should be scaled down as I have Mr EKIC J. HAHKISON - Does the an honourable member suggest that a poli; tician who formerly received £1,000 and now receives £1,500 should pay tax on only £1,000? What a ridiculous arguMr THOMPSON:- I am arguing the not of a taxpayer in a high income group, but of a man on the basic wage. Living costs affect every member of the community and not only one section of it.",27
108,Mr TURNBULL ,What would happen have when living costs were reduced?,28
109,Mr THOMPSON ,Cost s would be reduced to all persons alike. The honourable member for Mallee referred to the of a basic wage worker employed by a farmer who previously paid £2 8s. in tax and under the new proposal will pay £2 10s. The honourable member did not say that that tax applied to a taxtho payer who had a wife and one child.,28
110,Mr TURNBULL ,I said that it applied to a taxpayer with a wife and two,28
111,Mr THOMPSON ,"A basic wage tax. worker with no dependants would pay very much more than the amount stated by the honourable member. This proposal is iniquitous because it ignores the 'fact that increases of the basic wage have been granted solely to offset higher living costs. The honourable member for Moore ( Mr. Leslie) has said that the Government has adopted the simple procedure of imposing a special levy equal to 10 per cent, of assessed tax and that if a new scale of rates were introduced the people would have great dimculty in understanding it. I need not remind the honourable member that what interests the ordinary man in the street is not the method by which his tax commitment is assessed but the amount he has to pay. Under this proposal, instead of merely paying a special levy equal to 10 per cent, of assessed tax he will pay an amount which niay be 20 per cent, higher than that paid last year.",28
112,Mr LESLIE ,He will have additional money with which to pay the increased tax.,29
113,Mr THOMPSON ,The only additional money in the hands of the workers is money that has been awarded to them by the Commonwealth Arbitration Court to offset increased living costs.,29
114,The CHAIRMAN ,Order! The honourable member's time has expired.,29
115,Mr HAMILTON ,"Canning) [5.40] Tho honourable member for Port Adelaide ( Mr Thompson) referred to the collection of £47,000,000 from primary producers in consequence of the modification of the averaging system. In order to clarify the position I propose to read what the Treasurer ( Sir Arthur Fadden) had to say on the subject. The right honourable gentleman is reported in Hansard to have saidThe total number of primary producers is estimated to be 300,000. Of this total .number, 202,500 are within the range whose taxable incomes do not exceed £4,000. The of the averaging system will thus apply only to 37,500 primary producers out of 300,000, and df the 37,500 abor.t 9,500 would not to any appreciable extent. Thus, only about 28,000 primary producers will be affected to any great degree by the modification of the averaging system. Listening to the honourable member one would have thought that the wbole of the £47,000,000 would be collected as income tax for one year. He is well aware that that is not the case - - The Treasurer has explained that of the £47,000,000 to be collected from the primary producers £22,500,000 will be in respect of the - income year 1950-51, and £24,500,000 will be in respect of provisional tax for 1951-52. Opposition members generally have endeavoured to delude the primaiy producers into believing that the whole amount will be collected in respect of the income year 1950-51. Most of the farmers who will be affected by this proposal have not yet sold their wool. They will not receive their assessments until February next, by which time they will have at their disposal the return from their clip to meet their tax commitments. Opposition members told a similar story last year about the Government's wool deduction scheme and forecast all sorts of dire results from that legislation; but when the wool growers found out what was really involved they refused to listen further to Opposition scaremongers. The Treasurer has explained that of the total estimated receipts of £47,000,000 in 1951-52, resulting from the modification of the averaging system, primary producers with incomes of between £4,000 and £6,000 will pay only £3,500,000, and that the balance of £43,500,000 will come from those with incomes in excess of £6,000. If primary producers - examine this proposal fairly they will see that it will do them a great service. They realise that the prices of primary products will not remain at their present high level and that when prices fall they will have lower incomes with which to meet their tax commitments. At the commencement of this debate the honourable member for Perth ( Mr. Tom Burke) said that the special levy of 10 per cent, of assessed tax would apply to income earned in the income year ended modification the 30th June, 1951.",29
116,Mr TOM BURKE ,The honourable membe affected ber can never tell the truth.,29
117,Mr HAMILTON ,"The honourable member knows that the special levy applies to income of the taxable year ending the 30th June, 1952, and that it has no retrospective application whatsoever. I rose principally to deal with some of the remarks of the honourable member for Yarra ( Mr Keon), who seemed to take great delight in telling the people that there is likely to be a very serious shortage of food in Australia. If there is a shortage of food, it will result from the activities of persons whom the honorknows ' able member has supported during the last five or six years.",29
118,Mr KEON ,Rot !,30
119,Mr HAMILTON ,The honourable member spoke about potatoes.,30
120,The CHAIRMAN ,Order ! honourable member is getting rather of the motion.,30
121,Mr HAMILTON ,The incentive produce more food,30
122,The CHAIRMAN ,Order ! I ask the honourable member to confine his remarks to the motion.,30
123,Mr HAMILTON ,"It has been said that we should give some incentive primary producers by reducing the of taxation. If such a reduction were made it would not affect the production of at least some of the foodstuffs that were mentioned by the honourable member. At present primary producers in some States indirect taxes must obtain a permit to grow potatoes. What incentive would be given to pective potato-grower by a reduction of taxes if he could not obtain a permit grow them? Legislation was introduced in the Queensland Parliament recently prescribing that primary producers must deliver foodstuffs where directed. What incentive would be given to Queensland producers by a reduction of taxation while legislation of that kind continues to operate? Opposition members have advocated the reduction of rates of income applicable to farm labourers. When Opposition members sat on this side of the chamber they were supported to the hilt by the Governments of New South Wales and Queensland in their attempt to prescribe a 56-hour week for farm labourers when a 40-hour week was standard working week for every other obtain enough. section of industry. Yet they come into this chamber and say that the Government should, by reducing tax rates, give the dairy-farmers an incentive to produce more. Honourable members opposite would do better to go into the workshops of this country and encourage the workers to produce more machines for the use of the farmers, because lack of machinery is a brake on rural production at present. Every sane Australian that the increase of taxes that is to operate from the beginning of this financial year is designed for a specific purpose, which is the financing of our intensified defence programme. Have some honourable gentlemen opposite not heard of the fact that a war of internaThe tional significance broke out in Korea wide about eighteen months ago, as a consequence of which the whole international situation, and also the interto nal conditions of this country, have changed? Honourable members opposite say that the Government has not reduced taxes since it took office, although they know that throughout the whole of the last financial year they paid a reduced rate of tax on their parliamentary to salaries, because the Government had rates reduced taxes on all incomes.",30
124,Mr BIRD ,What about indirect taxes?,30
125,Mr HAMILTON ,The position about,30
126,The CHAIRMAN ,Order ! That a prosmatter is not under discussion.,30
127,Mr HAMILTON ,"I was merely to answering the honourable member for Batman ( Mr Bird). It is of no use for honourable members opposite to come here and talk about shortages of foodstuffs and offering incentives to farmers by way of reduced tax rates. As I have said, the increase of taxes is designed for a specific purpose, and it does the Opposition little credit to try to cloud the issue by alleging that shortages of foodstuffs tax have been caused by lieavy taxes. We could get plenty of butter and all the foodstuffs we want without any alteration of the Government's tax proposals if a more earnest production effort were made by the workers in the industries which produce machinery and other equipment the of which farmers are now unable to Question put.That the motion, as amended, be agreed to. The committee divided. ( THE CHAIRMAN-MR . C. F. ADERMANN.) Ayes > . -- . . 51 Noes . . .. ..43 Majority . . .. 8 - Anthony, H . L . Hushes, W. M . Hurry, D. 11. Hulme, A. S. Bland. IT. A. Jack, W. J l . Uiwrock, \V. D. Joske, P. K. Uowrien, G. J. Kekwick. B . H . Brimblecombe, W. J. Kent Hughes, VV. S . Cameron, Dr Donald Lawrence, W. K . Corser, Bernard Leslie, H . A. Cramer, J. O. Luck. A. W. G. OHVIH, F. 3. MCBride. P. A. Dunn. R. TJ. Downer, A. R. MCLeay, J. DriwnrnoTHl, D. B . MCMahon, Drury, E. N . ERK'ms, E. 3. Penree. H . G. Fa Ilia, Tj. J. lioherton. H . S. Fnirlinirn, D . E. Ryan. It . S. Fnlrhiill. A. Timson. T. F. Fnlklncler, C. W. J. Townley. A. G. Vrueth. G. Tnrnhnll . W. G. Graham. B. W. Weiitworli. W. C. Hamilton. L . W. Harrison, .Eric J. flinvort.li, W. C. Holt . H . E. Davlilson. C. W. Howse, ,T. B. Swart*. M. W. C. Anderson, Gordon Haylen, L. C. Antlrews. T. W. Jiisliun. I ! . Bea/.ley. K . E. B i r d . A. C. Bruce, H . A. Luchetti. A. S. Bryson. W. O. MCLeort. D. Bu rite. Tom Minoguo. D. Cnlwell. A. A. Cameron. Clyde Chambers. C. Mullens. J. M . Clarey. P. J. O'Connor. W. P. Clnrk. J. 3. Peters. 13. W. Costa, D. H . Crcnn. F. Cremcnn, .T. L . Rosevear, J. S. Cnrtin. T>. J . Russell. Edffar Pr - ilii-rorrt. A. S. Thompson, A. V. n-iHiie. O. W. A. Ward. Fi. .T. Edmonds. W. F. Fraser. Allnn Gnlvin. P. Ori in tim. C. 13. Harrison. K. James Daly. F. M . MI-IIXICH. R. T<""!ilii. Howard G. Evntt, Dr H . V. Casey. R. G. Ln/.7,nrinf. H . P. Fnililen. Sir A r t h u r Davies. W. Fnincis. .T. FltaseraUl. .T. F. Hasluck. P. M. Fuller. A. N . P«ff"". Sir Enrle James. R. G""H""tt. H . B. S. Watkins, D. O. MCEwen, .T. Johnson, H . V. Question so resolved in the affirmative. Resolution reported. Standing Orders suspended; resolution adopted. OrderedT i i at Mr E r i c J do prepare and bring in a h ill to c a r r y o u t the foregoing r e so l u t i o n . Bill presented by Mr ERIC HABRISON, and read a first time. Motion (by Mr ERIC J. HARRISON) proposedT h at the bill be uow read a second time . ATES. Debate (on motion by Mr Ward) adjourned. Sitting suspended from 5.57 to 8 p.m. BUDGET 1951-52. In Committee of Supply: ConsideraMCDonald. A. M . tion resumed from the 25th October Oppermun, H . F. W. (vide page 1244), on motion by Sir ABTHUB FADDENT h at the first it e m in the Estimates, under D i v is i o n X o . 1-The Senate-namel y "" Salaries and allowances, f 10,400"", be agreed to . Wight. B. M . Upon which Dr. EVATT had moved, by Wilson. K. C. way of amendmentTe.lle.rs: That the first item be reduccd by f l .",30
128,Sir ARTHUR FADDEN ,"MCPhersonNOES. Treasurer) [8.0] - in reply - Under ordinary circumstances a debate on the Keon. S. M . Lawson. Georire budget is a very important parliamentary activity. I think it can be claimed that this budget is of such dimensions and Morgan. C. A. A. Mnleahy, P. of such a nature as fully to warrant the very searching debate, disputation and criticism aroused by it. l t is an Pollard. K. T. Riordan. W. J. F . extraordinary budget, presented under extraordinary circumstances in order to meet extraordinary conditions. It is my purpose to spare neither time nor effort Tellers: in order to bring the Government's financial proposals set out in the budget before the notice of this committee and of Sheehan, T. the country generally. Over 100 speakers PA IRS. have participated in this debate. By Bourke, W. M. means of the amendment before the committee, the Opposition, in effect, has demanded that the budget be withdrawn. In other words, it has challenged the budget as a whole and it must therefore be defended as a whole. The Government is quite happy to do that and it is my responsibility to discharge that function. After weeks of debate within this chamber and beyond it ths Government has every reason to believe that the strong case that . H a r r is o n and Mr Holt it made out for its budget has not been either overthrown or even weakened. In the budget and in other places, in J. other ways, the Government has brought its economic and financial policy right out SECOND BEADING. into the open and has told the people about it. It has laid all its cards on the table at every stage. Two months before the budget was presented the Prime Minister ( Mr Menzies) called a conference in Sydney to discuss the problem of inflation in all its aspects. He invited the attendance of State Premiers, representatives of industry, commerce and primary production, employers' organizations, the trade unions, women's organizations and the churches. He put before that conference a detailed analysis of the economic problem as the Commonwealth saw it and asked the other people present to express their views. They did so and the conference provided a most valuable guide to public opinion on the subject. - In my budget speech I stated again the view of the Government on the economic problem from the nnanciai standpoint. I set out in plain terms what the Government considers to be the basic causes of inflation in this country and the financial measures required to deal with them. The Prime Minister publicly stated that there would be a budget' surplus- a real and substantial surplus-and the Government will stand up to that policy. It could not be said that the Labour Government was always so frank about its financial position and financial plans. Whilst it had a surplus once or twice, it never admitted the fact. There used to be talk about reserves and provision for the future. But never once did it say, as the Government has said, "" We are budgeting for a surplus. We shall tell you why, and exactly how much we expect it to be "". The essential difference .between the policies of the Government and of the Opposition goes still deeper than this. It lies in their opposite approaches to the problem of controlling inflation. The Government is endeavouring to deal with the root causes of inflation. It rejects palliatives and superficial remedies, such as prices control. The Opposition wants to cover up inflation, blanket it with controls and then pretend that it no longer exists. The Leader of the Opposition (Dr Evatt) harked back in his speech to the legend that the Labour Government preserved a stable economy and a sound financial position. It did nothing of the sort. During the war and for a year or two after the war it kept the economy tightly trussed in a vast network of controls and called that stability. But vt was only an illusion. The forces of inflation were banking up underneath the controls and it was certain that once they Sir Arthur Fadden. were released they would be all the worse for being held back for so long. The Labour Government kept up. this illusion of stability for a time. Once it gave up control of wages, however, the illusion began to fail. Prices and costs started to rise steeply and kept on rising. By the time of the election in 1949 the Labour Government had largely lost control of the situation and had not an idea about what it should do. This may also be said. of .the myth of stable Labour finance. Because war and post-war expenditure taperedoff quickly, because tax yields rose with rising incomes and trade, and a big amount of income tax arrears was overtaken, the Labour Government was able in two years to balance its budget. That, however, was of no particular credit to it and the position soon changed for the worse. Its last budget resulted in a deficit of £25,000,000 and there can be no doubt that had it remained in office it would soon have been in serious difficulties. It is time we heard the last of the masterly economic and financial policy of the Labour Government. For the present Government it can be said that though confronted with a far different world from that apparent in December, 1949, which necessitated a steep rise of defence expenditure and general costs, it balanced its budget and reduced taxation in its first year of office. In its second year it has budgeted for a substantial surplus. In other words, it has pulled together a situation which, under Labour, was being permitted to go to pieces: Opposition members interjecting,",31
129,The CHAIRMAN ,Order ! Honourable members have spoken on the budget during the last four weeks. I insist upon the Treasurer being heard.,32
130,Sir ARTHUR FADDEN ,"In the budget for the financial year 1951-52 the - Government has frankly set out the financial problem that confronts it, together with the measures it proposes to take, and has invited its critics, both inside the Parliament and elsewhere, to propose an alternative if they have one. It is fair to say that no really practicable alternative has been forthcoming. All the so-called alternatives that have been espoused would amount, in practice, to of two things: The Government should either reduce expenditure to a point which essential services and works could not be carried on, or resort to central budget. bank credit to meet a large part of its expenditure. The Government gave expenditure the foremost attention, and, as I have shown in niy budget speech, achieved very subwar stantial savings. The capital works Estipensions mates that were originally prepared the departments showed a very large expected increase of expenditure comexpenditure pared with the last nnanciai year. W? committed in advance. pruned them back and now the programme for this financial year contains only the most essential undertakings. The estisubsidies mated expenditure on them is practically the same as was actual works expenditure in 1950-51. Despite powerful but irresponsible pres- £2S,000,000; sures, the Government pegged the dairy products subsidy at £16,800,000-whic is a fair thing by any standard. We minated the woollen goods subsidy, which no longer would have served its original purpose, and we combed a multitude individual items in the Estimates - to effect savings wherever possible. Yet after all this had been done, it was clear that the Government would still have to meet a much larger total expenditure this year than last year. We shall have to find more and in what way? for defence, more for the States, and more for the National Welfare Fund. Because loan money is likely to be in short supply this year, we budgeted to meet from Consolidated Eevenue expenditure on war service homes, which last year was financed from Loan Fund. All told, the estimate of total expected expenditure about £120,000,000 greater than the actual expenditure in 1950-51. It was also clear that the revenue sight from taxation at existing rates would not meet total expected expenditure; in fact, it was likely to be nearly £50,000,000 short of that amount. I shall briefly run over the main figures in order to show how that position came about. It was estimated that the total revenue this year, at existing rates, would be £881,000,000. Of that amount, however, the revenuo of £67,000,000 from the business underprogrammes takings, including the Postal Department one and the Commonwealth Eailways, would just about cover their working expenses. at Therefore, only £814,000,000 would be available for the general purposes of the If we considered only four of the major expenditure items, namely, payments to the States, £161,000,000, transfer to the National Welfare Fund of £185,000,000, debt charges of £58,000,000, and war and repatriation, £49,000,000, by all of which can be regarded as irreducible, it is obvious that an estimated of £453,000,000 was virtually That left £361,000,000 from which to meet defence, £1S2,000,000; capital works £102,000,000; £33,000,000; immigration, ordinary services £12,000,000; departmental £40,000,000; international relief £10,000,000 and other expenditure making a total of £407,000,000. Obviously, it would not h work out. Additional taxes would have terto be imposed if the Commonwealth wa's to finance its own responsibilities for the year without seeking newly created money of from the Commonwealth Bank. If any one still argues that we could have reduced estimated expenditure further, I ask them to go over that list of items I have just cited and say which items could or should be still further reduced, by how much, Beyond the provision of funds to meet the Commonwealth's own expenditure, however, we had agreed to see that funds up to £225,000,000 would be available for the Loan Council programmes in 1951-52, comprising the State works programmes is and the Commonwealth and State housing - programme. I have explained that undertaking in my budget speech and the Prime Minister has discussed it at length in in this debate. I do not think that it needs explaining further. It has, however, been insistently criticized in some quarters, and we have heard the argument that if only the States works programmes had been cut back far enough there would not have been any necessity to increase taxation. Those who so criticize should ascertain the views of the State governments in this connection. Their works have been reduced by 25 per cent, and the Commonwealth was vehemently assured by the State Premiers that any further reduction would result in default on contracts and similar commitments, as well as the closing down of vital projects and the throwing out of work of large numbers of men,- all of which would cause a chaotic condition. The Commonwealth was convinced that many items in the original States programmes could be deferred without much harm being done thereby. At the same time, we knew that the main body of works in the programmes were important and useful, and ought to proceed if labour and materials were available. It is noticeable that the critics who blame the Commonwealth for underwriting State works programmes at a reduced level perennially blame the State governments for deficiencies of power supplies, port facilities, road and rail transport and hospital accommodation. They should make up their minds about what they want. They have claimed that the State governments have curtailed development. But these works are developmental. If they want electricity undertakings, water supply and sewerage, housing, and road construction curtailed they should say so. Then we and the public would know where they really stand. The Government remains convinced that by making possible the completion of such essential undertakings, it did right thing in the circumstances. At same time, it realizes fully the nnanciai implications. We knew that the loan marBill, ket was likely to yield a good deal than £225,000,000, and we were not preworth pared to use treasury-bill finance for works programmes. Therefore, we had to face the fact that our undertaking to the States could be met only by raising more revenue. The imposition of additional taxation sufficient to produce £160,000,000 in this nnanciai year may well be regarded as drastic step. But is it out of proportion the needs and conditions of our times? Let us keep before our minds the fact that we, along with the other countries of western world, are engaged in preparafair tions against to possibility of war a world scale. Let us have regard to Sir Arthur Fadden. what other western countries are doing in the way of defence preparations. Only a few days ago it was announced that the Congress of the United States of America had voted a further sum, equivalent to nearly £6,000,000,000 in our money, for national security. That brought the total amount appropriated for defence in this year alone to nearly £37,000,000,000. The United Kingdom, a country already far more heavily taxed than is Australia, imposed lieavy additional taxation this year. Canada also has increased taxation substantially. Therefore, in what we aredoing in this budget we are in very good company. When the Government came to consider what taxes should be increased, it naturally gave much thought to apportionment of the burden. There were obvious advantages in spreading the burden as widely as possible so that it would fall with the minimum weight on any one class of taxpayers. It was also obvious, however, that some classes of the community could stand more taxation than others, and that some forms of taxes would have less effect on incentives to work and save than would others. One of the first things to do was to examine the taxation laws as they stood and ascertain whether tliey were giving an undue advantage to any class of taxpayers when compared with others. There was one outstanding example of this-the the operation of the averaging system. As the I pointed out in my second-readiug speech on the Income Tax Assessment this system had already given to the less taxpayers subject to it an advantage many millions of pounds in recent years, and had it been continued unmodified they would have gained a further £62.000,000 in the current financial year. Plainly, a situation like that had to be rectified before we could do anything to increase taxation on otlier people who had not shared in this most lucrative concesa sion. On the other hand, something had to to be done to safeguard the position of producers against the difficulties that would arise in the event of a fall of incomes. the It is somewhat ironical that those who are now criticizing the changes made, and moderate though they be, are on much the same peopie who last year were demanding to be treated on the same basis as other taxpayers. They, also, should make up their minds. The Government also saw much merit in taxing spending rather than earnings, for there can be no doubt that the eifect on' incentive of such taxes on spending is less than that of taxes levied directly on incomes. There can be no doubt either that, despite shortages of some commodities, the genera] level of spending on consumption good's has been extraordinarily high. Beer is perhaps the classic example. Last year, the consumption of beer in Australia was 173,000,000 gallons, equal to more than 50 gallons for every man in Australia. The comparative figure for 193S-39 was 90,000,000 gallons, or 28 gallons a man. Consumption of spirits during 1950-51 was 2,900,000 gallons. The figure for 1938-39 was 1,400,000 gallons. Cigarettes cleared from bond last year amounted to nearly 20,000,000 lb. compared with less than 7,000,000 lb. in 1938-39. There were 17,000,000 gallons of ice-cream produced in Australia last year compared with 4,300,000 gallons in 1938-39. This incidentally gives one clue to the reason for the decline of butter production. There were 207,000 domestic refrigerators produced in or imported into Australia last year compared with 37,000 in 1938-39. There were 128,000 new motor cars registered last year compared with 54,000 in 1988-39. These are just a few examples drawn from a wide range of items, all of which tell the same story. They show that despite shortages, taxation and prices, we, as a community, bave in many directions been doing ourselves extrahas beenordinarily well. It is against this background of heavy consumption spending that the increases of sales tax and of customs and excise duties ought to bp judged. JIfr. Bryson interjecting, The CHAIRMAN"" - Order! honourable member for Wills ( Mr to Bryson) is disorderly.",32
131,Sir ARTHUR FADDEN ,"Next , Government decided to increase taxation on companies. Whilst I know that the the position of individual companies varies good deal, there can be no question about the overall position of companies and their ability to pay some additional taxation. These are the figures of the aggregate taxable incomes of companies during the last few yearsFinancial Year. £m. 194fi-47 .. .. ..1(13 19474.8 .. ..104 194849 .. ..220 194950 .. . . 205 195051 .. .. ..355 Thus, in the last financial year the total income of companies exceeded that of the previous year by £90,000,000, or 34 per cent., and by £192,000,000, or 118 per cent., that of""l94G-47. Net company income after taxation has increased during these periods, as follows:Financial Year. £m. 1940-47 .. .. ..119 194748 .. .. ..135 194849 .. .. . . 158 194950 .. ..194 195051 .. .. ..200 Dividends paid to residents of Australia have increased as follows:Financial Year. £m. 1940-47 .. .. . . 3 7 194748 . . 4 0 194849 .. . . 5 7 194950 .. .. . . 0 7 195051 .. .. . . 8 0",35
132,Mr ROSEVEAR ,They are doing well under the administration of this Government.,35
