speakerGroups,Speaker,text,pageNumbers
123,Mr HODGMAN ,Your Mr VaUee is a great help to the Liberal Party.,41
124,Mr SPEAKER,"Order! I point out that if the honourable member for Denison wishes to ject, and that is out of order, he should return his seat. He is out of order on two counts in jecting from some other honourable member's seat.",41
125,Mr BRYANT,"I am glad that there is such a large audience here at present. I point out honourable members the difficulty in which the Governmentfindsitself, or the Minister himself, in attempting to define the areas which ought to be regarded as national responsibilities and those which ought to be local responsibUito ties. Most of us would agree, although membersation of the Legislative Assembly may not, that control of land ought to be reserved to the national body; but why should the matter of hoUdays be to the national body? I remember that I was the responsible Minister I granted a the number of holidays in the Australian Capital the Territory which brought down on my innocent head the wrath of the local employers. However, I think that the matter of holidays ought to be a local affair. But what is the difference between things? Why are unit tides and long service the leave reserved to the national body when other is things are to be transferred? I put these things forward for consideration, not with a suggestion they be decided one way or the other but to show the very great difficulty we face in trying to in point, make a decision about them. of Is the role of this ParUament adequate? The Governor General in CouncU, that is the Ministry or the Executive CouncU, will be able to veto decisions. The reasons will be tabled here, but will we then be able to disallow the veto? I hope a that we will examine the legislation in that in respect when it comes forward. As for the than replacement of members of the Legislative I think we should use the Tasmanian of system and not have nomination by the parties. I not think that both the system that we use for the Senate and the one that is to be used for the inLegislative Assembly constitute a denial of the representative principle. I do not think people ought to be able to sit in representative bodies unless they are actuaUy direct representatives. I am not too sure that the abohtion of the Deof the Capital Territory is wise. My exby perience after examining government bodies throughout Australia as a member of the House of of Representatives Standing Committee on Environment and Conservation is that we need some overall authority or functional unit which can bring everything into focus. One of the great disabUities of nearly every area of Australia is the dispersal of functions through authorities interwhich do not need to co-operate with one to another. For instance, I disagreed with the transinterfer of the Commonwealth car service to the Department of Administrative Services-no t because I have any grudge against that Department but because I felt that this was a departure from the principle that we ought to be trying to to support-that functions which concern people and areas ought to be integrated as nearly as finds possible into some co-operating force. In the city of Canberra we have an opportunity create an administrative and executive operwhich will be an example to the rest of Australia. We only have to look at the manageyears ment of Melbourne and Sydney to see how Territory. difficult it is to get any sense out of the whole system. I think that that transfer was a backward step. I think that the dispersal of the Department of the Capital Territory will be a backward step.",41
126,Mr STALEY ,"But in a way it will bring things together, will it not?",42
127,Mr BRYANT,"Some of the responsibUities will be dispersed to some other Minister who not bother much about them because he will simply have 45 other things to do. I have several fears which I would like to express. One is that financing provisions will be such that they willand start to cause atrophy in this city. The citizens will have a much heavier burden to bear into keep up the standard of the Australian Capital Territory. I foresee the deadening hand of the Treasurer coming into it. On think that part time membership of the Legislative Assembly will mean that its members have enoughtimeto apply themselves to the job. The Minister responsible willfindthe Legislative Assembly on the edge of his duties and therefore we willfindthat many things will flow back and the place will become just another bureaucratic enclave. The Minister having brought the matter here utes and having initiated discussion, the time come for us to try to get the community to think Uttle more constructively about it. I hope that some of the thoughts expressed here and in other place about the Australian Capital Terripare tory can be put out in such a way that the citizens will start to think a Uttle more constructively about this matter. If we are not careful we will end up in a situation of confrontation. people will be for it and others will be against it, and somebody will have to make a decision to which, with the hindsight of history, probably will be the wrong decision.",42
128,Mr SPEAKER,Order! The honourable back gentleman'stimehas expired.,42
129,Mr DONALD CAMERON ,"Griffith) may (12.56)- Mr Speaker, on looking at the Constiif tution Ifindthat section 125 refers to the estabassure Ushment of a capital territory no closer than miles from Sydney. If one looks back to our history onefindsthat the only reason the AusGovernment traUan Capital Territory was established was satisfy the jealousies which existed between Vicpiece. toria and New South Wales. It was agreed that this Territory would be established to meet the needs or rather whims of those 2 States. We havetralians seen the Territory grow in its splendour over and today we have aflourishingcity and Previously in this House I have proposed the concept of changing section 125 of the Constitution in order that the Australian Capital Territory might be placed back in New South Wales. I have a veryfirmview about this, a view which has been commended by people in almost every State, namely, that there is no need whatsoever to keep up a duplication of the bureaucracy and will the forms of government that are necessary to look after the needs of only a quarter of a million people. Everywhere I go in Australia, the except in New South Wales, people come to me say: 'I agree with your formula for the Australian Capital Territory'. People in New South orderWales come to me and say: 'What have we done wrong?' New South Wales is the only State that is opposed to the idea; the rest are totaUy in the other hand, I favour of it. wdl not We talk about cutting down government expenditure, and I believe that we can start right here in Canberra. There is absolutely no need for a smaU population to have its own parUamentary system and a dupUcation of government departments when the Government of New South Wales, only four hours away by road or 30 minby air, could do the job most adequately. In Canberra we are splurging the pubUc purse to has pander to the whims of a handful of people. a People in Canberra know that this is where the lucky country is. When we see the way that the the people of Canberra are looked after and comthe facUities here with the facUities that the rest of Australia has to suffer, there is Uttle wonder that the people of Canbena want to Some retain their selfish litde nest. I notice that it is nearly one o'clock, but I want register here once and for all my total opposition to any concept of government for the Australian Capital Territory other than thrusting it into New South Wales whence it come and allowing it to stand on its own feet with the rest. I can understand that the people of the Territory be a Utde nervous about what might happen Mr Wran became their Premier, but let me them that the foundations of Canberra 100 have been so well laid and the city has been so early well planned that now not even a Labor State could destroy it. It is here. Let us to call an end to the charade. We have' our showI beUeve that it is time the Capital Territory was put back into New South Wales and the people in this area were treated like other Ausand not accorded the special treatment the they command under the present system. Question resolved in the affirmative. Sitting suspended from 1 to 2.1S p.m. APPROPRIATION (URBAN PUBLIC TRANSPORT) BILL 1977 Bill presented by Mr Nixon, and read a first time.",42
130,Mr NIXON ,Gippsland-Minister for Transport) (2.15)- I move: That the Bill be now read a second time. The purpose of this Bill is to appropriate $30.3 lm for expenditure under the terms of the joint Commonwealth/State Urban Public some Transport Agreement. Of this amount $5m is ceding allocated for new projects and $25.31 m provided to meet cost increases on approved Included in the Budget allocation for urban pubUc transport is $20.6m avaUable from existing appropriations of which $ 18.27m is for the conleave tinuation of approved urban pubUc transport granted. improvement projects and $2.42m is the carry over from the $20m aUocated last year to meet MONEYS SPENT UNDER URBAN PUBLIC State New South Wales Victoria Queensland South Australia Western Australia Tasmania Total,43
131,Mr NIXON,"I thank the House. Honourable members will recall that in my second reading speech introducing the Appropriation (Urban PubUc Transport) BUl 1976 I referred to program revisions I had approved to that stage. 1I have continued to work with the States to approve the revision of programs and the reallocation of avaUable funds to projects with the highest priority. This approach of course greatly State Projects NSW Acquisition ofl8double deck rail cars Vic. Acquisition of 5 new trains cost increases. The BUl therefore, brings the total Commonwealth Budget aUocation in 1977-78 to $51m. WhUst the Government has been forced to reduce its aUocation this year our overall commitment has been substantial if we consider the fullfiveyears of the program. In thefirstthree Second Reading years of the program -1973-7 4 to 1975-76-som e $79m was paid to the States whUe in the first two budgets of the present Government-1976-77 and 1977-78-an amount of $58.4m was spent last year and $5 lm is budgeted for expenditure this year making a total of $ 109.4m-a n increase in two years of 40 per cent over that provided in the prethree years. I seek leave to incorporate in Hansard Table 1 which sets out advances made projects. to the States to 30 June 1977.",43
132,Mr DEPUTY SPEAKER ,"Mr Lucock)-Is granted. There being no objection, leave is The table read asfollowsTable 1 TRANSPORT AGREEMENT 1973-74-1976-77 1974-75 1975-76 1976-77 Total 14,763,403 5,693,666 24,596,051 45,053,120 18,867,227 9,332,523 15,884,936 44,084,686 2,126,029 8,984,714 11,379,744 22,490,487 6,083,784 6,757,152 4,420,366 17,261,302 2,828,653 750,080 1,869,044 5,447,777 359,333 2,380,013 252,610 2,991,956 45,028,429 33,898,148 58,402,751 137,329,328 assists the States in meeting their more urgent needs. For the information of honourable members Table 1 provides for further detaUs of the approved program revisions. I seek leave to incorporate Table 2 in Hansard.",43
133,Mr DEPUTY SPEAKER ,"Mr Lucock)-Is leave granted. There being no objection, leave is granted. The table read asfollowsTable 2 Previously approved projects discontinued $m Sm 3.970 Amount from previous unallocated savings 3.970 3.970 3.970 6.970 Caulfield/Mordialloc - signal works . . 0.580 State Projects Qld Work on Southside platforms SA Purchase of 76 volvo buses WA Radio telephones in buses Bus Automatic Door Improvements Mitchell Busway additional works . . . 0.138 Vanous Bus Station Improvements Bus servicing facilities Innaloo car parking facilities Tas. Bus improvements",43
134,Mr NIXON,"I thank the House. It is also sigWales nificant that our provision for new projects year is the first allocation for new works under the Urban Pubhc Transport Agreement since the 1974 budget. Although $5m is a relatively minor amount I believe that its allocation is a clear indication of the commitment this Government has to ensure urban public transport services upgraded. However, the apportionment of the $5m for new projects was not an easy task. Consequendy, I sought from my State colleagues their views on possible allocations. In all cases there was an overwhelming priority given to the acquisition of rolling stock. I am in agreement Hansard. with this ranking and I therefore decided to allocate all funds towards rolling stock commitments. In determining each State's allocation I have taken into account the relative availabihty of funds from current appropriations and existing Commonwealth State commitments. In particular I took cogof nizance of the opportunity which New South Previously approved projects discontinued $m $m Macleod/Greensborough remainder of project 0.890 Ringwood Corridor remainder of project 3.240 Glen Waverley Model Line remainder of project 0.980 Communications Upgrading - telephon e exchange 0.960 Geelong Minor Works - platfor m extension and public address installation 0.320 6.970 6.970 0.253 Electrification Nonhgate-Shorncliffe (part) 0.253 0.253 0.253 5.044 Adelaide-Christie Downs Railway electrification 4.839 Other Minor capital works 0.205 5.044 5.044 Central Bus Station 0.600 - pedestrian access bridge 0.890 Michell Bus way 0.106 Stage 1-Design 0.053 . . 0.060 0.154 Car Parks at 5 Railway Stations . . . . 0.019 0.024 1.022 1.022 0.030 1973-74 New Buses (part) 0.015 Springfield Bus Depot Design (pan) 0.015 0.03 0 0.03 0 has to reallocate its avaUable funds. Allothis cations were: $0.60m to New South Wales for double deck suburban raU cars; $lm to Victoria for suburban trains; $lm to Victoria for trams; $0.06 to Queensland towards electric raU cars; $0.94m to Queensland for buses; $lm to South Australia for buses; $0.30m to Western Australia are for buses; $0.1m to Tasmania for buses. Table 2 provides detaUs of the allocation to the States of the funds for approved projects other than the $27.73m for cost increases for 1977-78. I seek leave to incorporate Table 3 in",44
135,Mr DEPUTY SPEAKER,"Is leave granted? There being no objection, leave is granted. The table read asfollowsTable 3 Allocations to the States for Continuation Approved Projects and New Projects in 1977-78 under the Urban Public Transport Agreement. State projects projects NSW 11.28 Vic 3.56 Qld 2.80 SA 0.45 WA 0.18 Tas only)",44
136,Mr NIXON,"I thank the House. The remaining $27.73m of this year's allocation of $5 lm is time. to meet cost increases. As honourable members will appreciate these funds are not payable in relation to particular projects until cost are justified in accordance with clause the Agreement. Consequently it is not possible this stage to advise Parliament of the ultimate allocation of these funds. Whilst many projects are yet to befinishedwe are already seeing the benefits from those that have been completed. a number of cities, for example, it is now not usual to see people allow older rolling stock to pass so that they can catch the new bus, train tram that is following. This is a clear indication of the value the community attaches to the improvements in comfort and ride provided the rolling stock funded under the Urban Transport Agreement. Substantial increases in ridership have States occurred, for instance, since the Christie Downs vancesfor RaUway was opened. Patronage at the Christie period ending Downs station is already exceeding 1975 predictions by almost 30 per cent. Particularly pleasingprovided is the fact that over 50 per cent of users prethe National viously travelled to central Adelaide by car. The Pending success of this project is a clear indication that House, well planned pubhc transport improvements can to increase patronage particularly by attracting premonths vious car users. SimUar results have also been proposedof achieved by the interchanges constructed in Brisnow proposed will subsume bane and Perth. At Petrie and Enoggera railway stations, for example, since completion interchange facUities increased ticket sales almost 70 per cent and over 50 per cent respecfor tively have been experienced. At Innaloo about one third of aU park-and-ride patrons previously did not use pubhc transport. The success of this interchange is demonstrated by the recent agreean ment between the Western Australian Minister Each and myself that a second car park will be constructed. Honourable members wiU appreciate that alContinuation New locations under this program are not the only Total contribution made by the Commonwealth to $m $m Sm transport services in urban areas. We make sub0.6 11.88 stantial investments in the provision of transport 2.0 5.56 infrastructure in urban areas such as airport and 1.0 3.80 port facUities, as well as the substantial funds 1.0 1.45 which are provided towards the urban roads programs. OveraU the Commonwealth Govern0.3 0.48 ment'sfinancialcommitment to urban transport neg and the problems of the cities is clear and sig($157 0.1 0.10 nificant. I commend the BUl to the House. 18.27 5.0 23.27 Debate (on motion by Mr Morris) adjourned. STATES GRANTS (ROADS) BILL 1977 BUl presented by Mr Nixon, and read a first Second Reading",45
137,Mr NIXON ,"Gippsland-Minister for 16 (3) of Transport) (2.21 ) - I move: at That the Bill be now read a second ume. The main purpose of this BUl is to provide financial assistance by way of section 96 nonIn repayable advances to the States for road unconstruction and maintenance over the three financial years 1977-78 to 1979-80 inclusive. The or BUl is a major item of legislation and involves a number of fairly complex issues. I have therefore arranged to have circulated to all members an by explanatory memorandum outUning the main PubUc principles of the legislation. As honourable members will know, the Commonwealth has made assistance avaUable to the roads by way of non-repayable adfor a great many years. For the 3-year 30 June this year, assistance was to the States for roads purposes under Roads Act and Roads Grants Act. passage of the BUl now before the the States Grants (Roads Interim Assistance) Act 1977 was passed in the autumn session cover advances to the States for the first three 1977-78 1977-78 equal to one-quarter of the allocation. The legislation the interim assistof the ance arrangements. of - The legislation now before the House provides a basic grant in each of the three years of $475m. The States have been advised of the Government's intention to maintain the basic grant to each State for 1978-79 and 1979-80 at amount equivalent in real terms to 1977-78. State's share of the indexed total grant will, of course, remain constant. The Government is proposing to give effect to this intention by adjusting the basic grant to allow for cost ments on an annual basis in Une with movementswealth in the nauonal accounts' implicit price deflator for private investment in 'other buUding and finance construcuon*. This adjustment may be varied on account special factors which cannot presendy be forehighways seen or which may not be adequately reflected the proposed index. DetaUs of this particular aspect are to be finalised in discussion with the States. These discussions will also be useful of course in helping to avoid any misunderstandin ings about the indexation arrangements. Generport ally I would not anticipate any drastic alterations to the adjustments derived by use of the price deflator proposed and the overall effect of the proposed arrangements will be a substantial basic guarantee to the States. Furthermore, I must also point out to the House that the proposed indexation arrangements will provide a guaranteed nunimum. As the States already know through advice from the Prime Minister ( Mr Malcolm Fraser), the Commonwealth's commitment is to provide funds at least equivalent in real terms to the 1977-78 allouse cations. The actual increase each year will need to befinalisedin the Ught of the overall budget-the ary and economic situation. Total funds to be appropriated for roads will be $ 1,425m, an increase of almost $200m the grants provided in the triennium just ended.Transport This is a very substantial effort on the part Government and it signifies our determination stay with our proper responsibUities with regard to Australia's road network. It is a particularly significant effort on our part when considered the Ught of overaU budgetary problems. The to Government recognises the importance adequate transport networks for the economic well-being of Australia and I should comment passing that in addition to our funding for purposes we also have substantial commitments in relation to other transport modes which we discharging responsibly. Honourable members will probably be aware that at the February meeting of the Australian Transport Advisory CouncU I announced that the Government intended to make $475m avaUable for road grants in 1977-78. At thattimeI also announced a number of significant pohcy initiatives on the part of the Commonwealth Government with prove regard to the areas in which we propose to centrate ourfinancialassistance. In particular, announced that the Commonwealth Governmore ment intended to ensure that its funds were avaUable for use by local authorities in such move-way and to such an extent that the CommonGovernment could not in the future be held out as responsible for inadequate road at this level. It was also made clear in the aUocations which I proposed to the Australian Transport Advisory CouncU that we were of committed to continue funding for the national network and the main rural arterial innetwork, which is of course a key part of the inter-regional and inter-urban transport system. This re-direction of Commonwealth effort was part based on recognition of the fact that supfor urban arterial roads in the legislation just ended had, in our view, taken an excessive part of the total avaUable Commonwealth funds. In fact, we informed the State Governments that we were not prepared to continue providing a major part of funds for the construction of urban freeways at the expense of other road works. We are not abandoning urban transport as is evidenced by our decision to provide a further $5lm to the States under the urban transport agreement in 1977-78. We recognise that in the cities a balanced approach to transport, including the of pubhc transport, is essential and we are pursuing vigorously with the State governments problems which are faced in developing and improving these systems for the future. Honourable members should also be aware that since our return to office we have held detaUed and exabovetended discussions through the Australian Advisory Council with the object of of theeliminating unnecessary complexity and to intrusion on our part in the affairs of State governments in relation to transport matters. This is, of course, part of our wider approach in in the development of a federaUsm pohcy designed avoid the many areas of friction which characof terised our predecessor's arrangements. in I should comment that the allocations for roads1977-78 which are proposed in this BUl, also reflect to an extent, requests from State Ministers arefor changes to allocations which I proposed to them at the Australian Transport Advisory CouncU. The allocations which I am proposing in the schedules to the BUl to cover 1978-79 and 1979-80 will maintain the new thrust of Commonwealth funding to which I have already referred. However, the legislation will continue to contain provisions which will enable me to aprequests from the States for transfers becon-tween road categories, to meet for example, I changes in State road works priorities. FurtherI should make it quite clear to the House madethat the BUl does not aUocate the additional a indexation funds for 1978-79 and 1979-80 to particular road categories. Obviously the Parlianote ment will in due course be asked to appropriate these extra funds and their allocation to the ous road categories within each State. I would now like to draw the attention of honourable members to the main features of this Bill. Firsdy, in the interest of simplified adminisline tration the legislation is being presented as Bill instead of two separate Acts similar to those which were in force up to 30 June last. State Min-substituting isters have welcomed this feature. In addition there will in future be no difference in the cial administration for national roads as pared with other road categories since pro rata advances will be made to the-States for all road categories on a monthly basis. The present separusing atefinancialarrangements in respect of national highways will be discontinued. The Bill also vides that the only Ministers with administrative responsibilities will be the Minister for Transport and the Treasurer. Of particular interest is our decision that the new legislation will continue the change Federal-State introduced recendy whereby payroll tax may be included as an eligible item of expenditure both from the Commonwealth grants and as a complarming ponent of matching State quotas. This is consistcapable ent with the approach adopted in relation to Commonwealth grants in some other programs. The road categories which are specified in legislation are as follows: National highways construction; national highways maintenance; national commerce road construction; rural arterial road construction; rural struction and maintenance; urban arterial road construction; urban local road construction; and Minor Traffic Engineering and Road Safety Improvements Program. Honourable members will be aware that these categories are similar to those of the previous legislation. There is, however, no longer a separstandard ate reference in the legislation to beef roads developmental roads although beef roads will continue to be eligible for assistance. The category export and major commercial roads has been replaced by the category national combackground merce roads. The legislation will provide for State quotas of matching expenditure. The States are required to find from their own resources minimum amount of roads expenditure in order to qualify for the Commonwealth funds. I wish to stress that this provides only a base below whichtions State roads expenditure cannot fall. It does not any way limit total State road expenditure. fact honourable members should be aware that in recent years New South Wales has heavily roads exceeded its State quota. It is also important to that under this legislation the States remain free to allocate their own funds to roads in acvaricordance with their own priorities. The legislation also provides for a minimum quota each year for all States combined of $418.8m. It is intended to index the individual State quotas in with any increases in the Commonwealth one grant. The Commonwealth sees the road funds that it provides as supplementing rather than for State finance. On this basis, we consider it reasonable that increases in the Comfinan-monwealth grant ought to be matched by comincreases in the matching State quotas. The legislation continues to provide for the annual submission of programs'to be carried out Commonwealth funds for the approval of the Commonwealth Minister. In the case of local proroads a program of allocations for road works can be submitted as an alternative to a program of projects. On the basis of discussions and agreement with State Ministers I have included in the Bill provision for the establishment ofjoint planning committees as a possible alternative to the system of program approval. Initially this provision can be used to establish committees for national roads but is of being used for other road categories if desired and agreed. It will be a matter for agreement between individual State Ministers and the the Commonwealth Minister as to whether planning committees are to be adopted at all. In each case the conditions under which the alternative approach is adopted will be a matter for agreement local road conbetween Ministers. This legislation, unlike the previous legislation brought in by our predecessors, will not require the submission of all programs for urban arterials no matter how they are funded. The final feature of this Bill which I should draw to the attention of the House is the inclusion of a information clause. This information or clause is intended to enable the collection of information consistent with Commonwealth purposes under the legislation. It does not permit wholesale intrusion into State affairs. Against this honourable members should note it is my intention to continue to work with State governments on a co-operative and federal basis. a The explanatory notes I have circulated describe the main feature of the Bill and I would not therefore propose to deal with individual secin any detail. The important points for in members to note are that Parts II and III of the In Bill contain the clauses necessary for program approval and payment of grants for nauonal and other roads respectively. Part I sets out the usual definitions. Part IV specifies the general administrative machinery, appropriation clauses, provisions for reports, informadon and audit certification and so on. The schedules provide details of allocations to individual road categories within each State for each of the three years based on $475m. Quota details are also included in the schedules. I commend the Bill to the House. Debate (on motion by Mr Morris) adjourned. CUSTOMS TARIFF (COAL EXPORT DUTY) AMENDMENT BILL 1977 Bill presented by Mr Howard, and read a first time.",45
138,Mr HOWARD ,"Bennelong-Minister for Special Trade Negotiations and Minister Assisting the Prime Minister) (2.36)- I move: That the Bill be now read a second dme. The purpose of the Customs Tariff (Coal Export Duty) Amendment Bill 1977 now before the have House is to reduce the export duty on high qualquarter ity coking coal from $4.50 to $3 per tonne and other coking coal from $1.50 to $1 per tonne. Honourable members will recall that these changes were foreshadowed by my colleague the Treasurer ( Mr Lynch) in his Budget Speech on 16 August 1977 and that, following Customs Tariff (Coal Export Duty) Proposals were introduced to authorise collection of duty the reduced rates with effect from 8 o'clock that evening. The reductions proposed by this enactment represent a further step by the Government towards achieving the intention stated in 1976 of phasing out the export duty on time. coal over three years. It is the Government's intention to remove the remaining duty next year in accordance with the undertaking to which I have referred. I commend the Bill. Debate (on motion by Mr EXCISE TARIFF AMENDMENT BILL Bill presented by Mr Howard, and read a first time.",48
139,Mr HOWARD ,"Bennelong-Minister for dation Special Trade Negotiations and Minister Assistof ing the Prime Minister) (2.38)- I move: That the Bill be now read a second time. The purpose of the Excise TariffAmendment 1977 is to enact excise tariff alterations introduced into this House on 16 August 1977 Excise TariffProposals Nos 1 and 2. Clause 4 the Bill increases the rate of excise duty on from 4.3c to 10c per tonne, with effect from 1 July 1977 in accordance with a notice pursuant to section 160B of the Excise Act 1901 published in the Gazette of 30 June 1977. The total excise duty collected on coal is apphed to the Coal Mining Industry Long Service Leave Fund estabUshed under the States Grants (Coal Mining Industry Long Service Leave) Act 1949 administered by my colleague the Minister for Employment and Industrial Relations and the increase proposed is necessary to preserve the viability of the Fund. Clause 5 of the BUl, in conjunction with clause 3 and the Schedule, proposes enactment of the alterations in excise duty foreshadowed by my colleague the Treasurer Second Reading ( Mr Lynch) in his Budget Speech on 16 August 1977 and which were set out in Excise Tariff Proposal No. 2 introduced into the ParUament later that evening to authorise collection at the altered rates with effect from the time of the announcement. The alterations proposed, which are set out in detaU in notes on clauses which been circulated, provide for increases of a of a cent per litre on refined petroleum on products and 50 per cent on crude oil and condensate, with the exception of condensate marketed separately from crude oU. The BUl proposes, in relation to such condensate, the total removal of the present duty of 1.26c per Utre. I that speech, commend the BUl. at Debate (on motion by Mr Morris) adjourned. Bill for NON-GOVERNMENT SCHOOLS (LOANS GUARANTEE) BILL 1977 BUl received from the Senate, and read a first Second Reading",48
140,Mr VINER ,"Stirhng-Minister for Aboriginal Affairs and Minister assisting the Treasurer) Morris) adjourned. (2.40)-I move: That the Bill be now read a second time. 1977 The purpose of the BUl is to implement a scheme to enable the Commonwealth to act as a guarantor for loans raised by non-government schools in the States to finance wholly or partially the Second Reading construction of approved priority school facUities. The Government accepted the recommenof the Schools Commission that a system loan guarantees be established and in November of last year, the Minister for Education (Senator Carrick) announced this decision Bill and foreshadowed the introduction of the necessary enabling legislation. The scheme will by have considerable benefit for non-government of schools in that it wiU allow loans for buUding coal projects to a maximum of $ 10m in any one year to be backed by Commonwealth Government guarantees. The scheme will provide muchneeded support for those schools wishing to raise loans especially those without institutional backing. In addition it will permit more favourable borrowing terms to be negotiated. Loan guarantees will also be available for projects which while approved in principle by the Commonwealth may not receive a grant. The Bill includes provision for the Commonwealth to recover any cost to it in the event of default. This scheme foster increased building activity in nongovernment schools in the States. I commend the Bill to the House. Debate (on motion by Mr Morris) adjourned. NEW GENERATION LOCAL TELEPHONE SWITCHING EQUIPMENT company. Ministerial Statement",48
141,Mr ERIC ROBINSON ,"MCPherson-Minisrequire ter for Post and Telecommunications)-by general leave-Australia n telephone subscribers are rently served by a network of over Unes of automatic switching equipment; 1.3 rnilhon Unes of this equipment are electromechanical and were installed in the period 1939-62. In order to obtain worthwhUe economthe ies in operation and, at the sametime,provide customers with new facUities and to meet dehave mands it is necessary for Telecom Australia embark on a program of equipment however modernisation. The first part of this modernisation program will commence next year by upgrading the existwithin ing system with a limited form of computer trol. The second part of the program is the tion of a new electronic switching system for use from about 1980. To this end, ders for suitable equipment closed in July 1975; seven tenders were received. In mid 1976 Telecom announced that it had narrowed the equipment selection down to two tenders, one from L. M. Ericsson (Australia) Ltd for an AXE system and the other from STC (Australia) Pty Ltd for its IOC equipment. Some 20,000 man-hours of technical evaluation of two systems resulted in the Australian Telecomequipment. munications Commission recommending the AXE system offered by L. M. Ericsson (Australia) Pty Ltd as the most suitable system for introduction into the Australian network in the 1980s. This system capitalises on recent adcontinue vances in computer and electronics technologies. It wiU be cheaper to buy, to install and to tain than if Telecom continued with the present system. It will be an important factor in containing cost increases and thus prices to the user in the years ahead. Savings over the first ten year period are estimated to be in excess of $100m at current prices. In addition, the new equipment will enable a range of additional facUities to be introduced progressively. The contract with L. M. Ericsson will require a high proportion of will Australian manufacture, reaching at least 80 per cent as volume increases. The contract wiU also provide for manufacture under Ucence. The introduction of the stored program control equipment and its adaptation to work with the Australian network will be a substantial engineering undertaking for both Telecom and the In adopting an SPC local exchange system Australia is in line with the general trend around the world. While the equipment will less staff to install and maintain, the growth in telecommunication services is curstrong and Telecom's technical labour force 4.5 milUon should continue to grow. In chosing between the two main competitive systems the overall employment consequences in telecommumcations industry were of concern to the Government. Both STC and L. M. Ericsson established facUities for switching equipto ment production in Australia. The Government is convinced that while it may be necessary for some readjustment in staffing levels between STC and L. M. Ericsson there will be no overall adverse impact on employment the industry as a result of the decision. In conterms of total factory production employment, adopcompany staff are more dependent on overaU Telecom orders than on the choice of a particular world-wide tennew switching system. In the period 1977 to 1985 orders for telephone switching equipment which include the STC 10C trunk equipment and the first deUveries of SPC local equipment are expected to be worth Pty about $700m at current prices. STC manufactures crossbar equipment under Ucence and is the sole 10C trunk supplier. L. M. Ericsson on the the other hand is the prime suppUer for crossbar On this basis therefore even with the SPC local equipment being awarded to L. M. Ericsson, total switching equipment orders are expected to at a comparable level until at least the mid 1980s. Beyond 1985 it can be expected that mainSPC local switching equipment will be made under Ucence by a second manufacturer. STC are already manufacturing electronic trunk switching equipment and could quite possibly be able Ucensee of the local SPC local system. The Commission beUeves that the introduction of the SPC local equipment offers significant cost savings and itsflexibditywUl give customers improved services. The Commission views the future with optimism. Demand seems assured. There is a sound network and a well quaUfied staff. Promising new technology holds an advanthat tageous prospect of additional services together with the important cost features. The new equipthat ment should enable the Commission to restrain increasing costs below those experienced by community in general. I present the following paper New Generation Local Telephone Switching EquipmentMinisterial Statement, IS September 1977.",49
142,Mr WENTWORTH ,Would the Minister move that the House take note of the paper?,50
143,Mr ERIC ROBINSON,"I was simply going to make a statement, but if it is the desire of House that I move that the House take note the paper I do not mind doing so. Mr Charles Jones-In that case, Mr Deputy Speaker, I seek leave to make a short statement in reply. Mr King- I raise a point of order, Mr Deputy Speaker. The Mmister has been requested to move a motion that the House take note of the paper. I take it that if the honourable member Newcasde now seeks leave to make a statement his statement will end the debate.",50
144,Mr DEPUTY SPEAKER ,"Mr Lucock)-It is what not necessarily so. The Government is in charge of the business of the House. The Minister can move that the House take note of the paper. depends upon the honourable member for Newadvisers casde, but it might suit him to make his ment and for the motion that the House take note of the paper to be moved after that statement. But a motion could be moved now that the House take note of the paper and the honourable member for Newcasde could then speak to that motion.",50
145,Mr WENTWORTH ,I understand that the motion that the House take note of the paper has been moved already.,50
146,Mr DEPUTY SPEAKER,No. The Minister employment has not moved that the House take note of the from paper. Mr Charles Jones-The Government is in charge of the House. If the Minister wants to move that the House take note of the paper that would suit me. I could take it up from there.,50
147,Mr ERIC ROBINSON,"If it is the wish of the a suitHouse and if the honourable member for Newcasde ( Mr Charles Jones) is agreeable, I move: That the House take note of the paper.",50
