speakerGroups,Speaker,text,pageNumbers
75,Mr CHIFLEY ,The Commonwealth Bank makes ex gratia payments to local governing bodies in lieu of rates.,25
76,Mr FADDEN ,"Yes , I know all about those payments, but they do not amount to anything like as much as a private owner would have to pay in rates on the same property. There will also be a loss of State revenue, including stamp .duty on general securities, bills, mortgages, &c. We cannot say just how much this amounts to at present, but a statement should be made by the Government on the subject, so that the people will know just what this proposed transaction will entail. Moreover, the State governments are entitled to know the extent to which their revenues will be affected, as are the local governing authorities. There is no statutory basis for ex gratia payments by the Commonwealth Bank, and they may cease at any time.",25
77,Mr BURKE ,"Perth) [4.25] - The clauses now under consideration deal with the assessment of compensation so as to preserve the rights of the former holders of bank shares when those shares are transferred to the Commonwealth Bank. These are machinery clauses, and their purpose is to ensure that the rights of shareholders are recorded, so that payment may be made when the amount of compensation is finally determined. The Leader of the Australian Country party ( Mr Fadden) referred to the loss of income tax which the Treasury would suffer when the private banks were nationalized, and he also referred to losses of revenue by State governments and local governing authorities. It is true that the banks have paid a lot of income tax; but they have also paid substantial dividends, and posted large amounts of money to reserves. The community will lose something by way of income tax which the private banks will no longer pay, but this will be more than compensated for by the profit which the nationalized hanks will earn for t-lirconimunity. However. I mn not so much concerned with tlnil, us with the general benefit which will HCCTUB to the community when the trading banks become a publicly owned instrumentality. .Despite all the propaganda to the contrary, I believe that the operation of the banking system, as a public utility, conducted by bankers and responsible to the Government, must confer benefits on the community that will far outweigh any possible loss of revenue through the private banks ceasing to pay rates and taxes to the Commonwealth and State Governments, and to local governing authorities. Taking the short view, however, it is certain that, in the early stages, the banks, when taken over, will be controlled with regard to earning a profit, and this profit will more than make up for any loss of revenue. The Leader of the Australian Country party also referred to the payment to be made by the Commonwealth Bank for the purchase of the assets of the private banks, which he estimated at £100,000,000. Though that estimate has been fairly widely accepted, it is, of course, subject to final determination by the Federal Court of Claims. For the purposes of this debate, a commitment of that amount may be accepted as approximately accurate. The arguments advanced by the right honourable gentleman were intended to confuse rather than clarify the position. It is true that an amount of. approximately £282,000,000 is now held by the Commonwealth Bank on behalf of the private banks, which, in turn, hold it trust for their depositors. effect, the private banks have a claim upon the Commonwealth Bank for that amount of money to be paid in notes if at any time a claim be made upon them by their depositors for the return of their deposits. The sole effect of this proposal will be that the depositors will have first claim on the Commonwealth Bank instead of on the private hanks for the return of their deposits. In his second-reading speech, the Prime.Minister ( Mr Chifley) made it clear that the Commonwealth Bank will, as a normal banking transaction, provide for the payment of compensation to the private banks. As the right honourable gentleman pointed out, Commonwealth bonds and treasury bills held by the Commonwealth Bank are far more than sufficient to meet the claims of the shareholders of the private banks.",25
78,Mr FADDEN ,But not more than sufficient to meet the claims of the depositors as well.,26
79,Mr BURKE ,"The Leader of the Australian Country party is endeavouring to confuse the people on this issue. The simple fact, is that the shareholders of the private banks will be paid by the Commonwealth Bank either in bonds or in cash as they desire.",26
80,Mr ANTHONY ,B y inflation.,26
81,Mr BURKE ,"The shareholders of the private banks are to be given an opportunity to decide whether they will be paid in cash or in Commonwealth bonds. I suggest that, as good business men, they will readily accept bonds from the Commonwealth Bank.",26
82,Mr ANTHONY ,Upo n what basis does the honourable member make that statement?,26
83,Mr BURKE ,"The large amount of money available at short call today suggests that if the total amount were paid in notes the shareholders of the private banks would hold money which they probably could not expend and would be forced cither to invest it on short-term deposit at a low rate of interest or pay it into their current accounts on which they receive no interest. Consequently, it is reasonable to assume that they will elect to be paid in bonds returning current In rates of interest and saleable at any time. However, those who may desire to the paid in cash for utilization for any particular purpose will be given an opportunity to elect to accept that method of payment.",26
84,Mr ANTHONY ,What about compulsory loans ?,26
85,Mr BURKE ,"It is strangely significant that exactly the same remark should have been made in 1910 when Commonwealth notes were first introduced. The people were then told that the issue of Commonwealth notes was a fearful thing, amounting practically to a forced loan. The Australian Labour party and the great Australian Labour movement would never have made such spectacular progress had honourable members opposite learned something new in propaganda as the years passed by. The simple fact is that, from the resources at its disposal, the Commonwealth Bank will take over the assets of the private banks. The only significant fact that emerges from the speech by the Leader of the Australian Country party is that the private banks, with comparatively small capital backing, finance practically all their operations and provide almost all their accommodation out of the funds supplied not by the shareholders but 'by the depositors. In that respect the business of private banking is practically unique. That in itself constitutes one of the major reasons why public ownership of the banking system is not only essential and urgent but also pure common sense. The clauses before the committee provide merely that the claims of shareholders under the present system of banking shall be recorded in order to ensure that payment of compensation as finally determined by the Federal Court of Claims may be made to them. Any talk of loss of taxes resulting from the acquisition of the private banks by the Commonwealth Bank is rather naive, because, as we are all aware, private banks have not only paid income tax to the Treasury but have also returned substantial profits to their shareholders. If , after this bill becomes law, the Commonwealth Bank makes profits on the business which was formerly handled by the private banks, the yield will be more than sufficient to meet any loss of income tax resulting from the acquisition of the private hanks. These are merely machinery clauses which have been designed to provide adequately for the recording of the claims for compensation by the shareholders of the private banks.",26
86,Mr ANTHONY ,"Richmond) [4.36] The committee is entitled to an explanation from the Prime Minister ( Mr. Chifley) of the points raised during the debate, particularly those brought forward by the Leader of the Australian Country party ( Mr Fadden). The right honourable gentleman, however, is following his familiar practice of putting up a back-bencher to reply when he himself does not want to do so, doubtless with the intention of replying at some other time when it suits him, possibly outside of this chamber. This is a matter of great importance to the people of Australia, parrir-ularly those with savings bank accounts. The Commonwealth Bank, which is to be the purchaser of the trading banks, and has to provide €100,000,000 or possibly much more, has certain resources at its command. These ;ire tabulated in its report of the 30th .Tune, 1947, an informative and revealing publication, which shows exactly what funds and assets the Commonwealth Bank has at its disposal and what funds are available for purposes such as 'that contemplated by this measure. The Prime Minister has told us that the Commonwealth Bank will provide the money for the acquisition of the trading banks Mild for the payment of compensation to their shareholders. Before he brought forward this proposal to nationalize the private banks, the right honourable gentleman must have discussed with the Governor of the Commonwealth Bank the means whereby the acquisition of the trading banks was to be financed. Accordingly, he should not leave it to an uninformed honourable member such as the honourable member for Perth ( Mr Burke)-and I use the term "" uninformed."" with due respectto reply to these important points.' If the honourable member for Burke is in fact informed on this subject, be possesses knowledge which should be in the possession of every honourable member. The balance-sheet presented by the Commonwealth Bank shows the total deposits in the Commonwealth Savings Bank as £426,000,000. It might be suggested that the funds for the purchase of the private trading banks may come from that source, but the balance-sheet indicates that of that amount £369,000,000 has been invested in government securities and treasury-bills.. Thus, practically the whole of the savings bank deposits has already been invested in government loans.",27
87,Mr FADDEN ,"Ove r 90 per cent, of it.",27
88,Mr ANTHONY ,"That is so. Possibly therein lies the explanation of the filling of Commonwealth loans. Much jmblicity has been made of the fact that Commonwealth loans have been fully subscribed when, as a matter of fact, a large amount of the deposits of the people in the savings bank has been utilized by the Commonwealth Bank for that purpose. It is apparent that the Commonwealth Bank has been quietly transferring to the Treasurer money belonging to depositors in the Commonwealth Savings Bank in order to enable the right honourable gentleman to boast that his loans have been successfully floated. The other principal source from which the money might be obtained is the £268,000,000 which the Commonwealth Bank holds as trustee for the private banks. In order to make the position clear to any one who may not readily understand it, may I explain that the private banks were compelled, first by National Security Regulations, and later by the Banking Act of 1945, to deposit certain surplus funds Will the Commonwealth Bank. They have been paid interest on those funds at the rate of \ per cent. On the opposite side of the Commonwealth Bank's profit and loss account there is an amount of £274,000,000,. which is held in government securities, including treasury-bills. Therefore, practically the whole of the trading banks' special accounts have again come to the Government. The trading banks are paid interest at the rate of per cent., but the Commonwealth Bank is paid 1 per cent, on treasury-bills, so that it is making a profit of 100 per cent, on money that properly belongs to the trading banks.",27
89,Mr BURKE ,That is a normal operation.,28
90,Mr ANTHONY ,"Whateve r expert knowledge the honourable' member for Perth may have, a duty devolves upon the Prime Minister to inform the committee and the country. The third method by which the Commonwealth Bank may finance the acquisition of the private banks is that of inflating the currency. That has been suggested by the honourable member for Perth.",28
91,Mr BURKE ,I did not suggest any such thing.,28
92,Mr ANTHONY ,"The honourable member said that the banks' shareholders might be paid either in bonds or in cash. Where are the bonds to be found ? Where is the cash to be found ? We are entitled to be given some information in answer to those questions. If the funds are to be obtained by means of inflating the currency, that means that there will be a further depreciation of the value of money and therefore a further depreciation of the value of the accounts of savings banks depositors. Should this £100,000,000 depreciation take place, such depositors will find that a deposit of, say, £100 will be capable, of buying only £75 worth of goods. These are merely speculative possibilities, and I do not know the answer.",28
93,Mr CHIFLEY ,"Ver y speculative, too.",28
94,Mr ANTHONY ,"That is the answer that I wanted. The Prime Minister is the only one who can resolve this speculation, and the people are entitled to have the information which he can give to them. He must be able to answer my questions. In a democratic community, there can be no legitimate reason for secrecy in this matter. This cannot be a secret transaction because, before the proposal to nationalize the banks was formulated, the Prime Minister must have discussed with the Governor of the Commonwealth Bank the means of financing the scheme. He ought to tell the country what he proposes to do. The people are entitled to know whether there is to be an inflation of the currency by £100,000,000 in order to compensate the shareholders of the private banks, or whether the Commonwealth Bank proposes to use money that has been deposited with the trading banks. Those are the alternatives. The Prime Minister ought to answer me. The country is entitled to an answer.",28
95,Mr THOMPSON ,Hindmarsh) [4.44]. - The clauses now before the committee provide for the payment of compensation and the way in which it will be paid.,28
96,Mr FADDEN ,They do not.,28
97,Mr THOMPSON ,"The bill is clear on the matter. What the shareholders in the private banks want to know is how they will be paid for their shares. The bill provides definitely that the shares shall be bought, at the very least, at the market prices ruling on the 15th August, 1947. Those are the lowest prices which can be paid for them, and it is possible that the Federal Court of Claims may award a higher rate of compensation. The Leader of the Australian Country party ( Mr Fadden) has referred to taxes and to the rates and charges levied by local government bodies, but they are not dealt with at all in these clauses. He has said that the Government's proposals for financing the acquisition of the private banks should be explained. My contention is that the Commonwealth Bank is able to finance the payment of compensation. I was rather amused by the question posed by the honourable member for Richmond ( Mr Anthony), who asked whether payment would be made in bonds or in bank notes. Would any person who owns shares in a private bank from which he receives a good dividend be likely to take a large sum of bank notes and put it in safe deposit where it would not earn interest for him? I cannot imagine that shareholders would take bank notes in payment for their shares and not put them to any use. Therefore, the honourable gentleman's remarks about inflation appear to me to have very little relation to this discussion. The honourable member also asked whether the Commonwealth Bank would have sufficient security if shares were bought with bonds. I point out that people who hold shares in private banks consider those shares to be very good asset3. If the Commonwealth Bank takes over those shares, they will not lose any of their value as security. The group of clauses which the committee is now considering deals with assets. If the Commonwealth Bank pays for certain hank buildings and other assets when it takes over from the private banks, it will be able to use those assets as security. It seems to me that honourable members opposite are very hard-pushed to find some concrete objection to the proposals within this group of clauses. Those proposals constitute the crux of this measure. Honourable members opposite may talk as much as they like about amounts of £100,000,000 or £267,000,000, but the fact remains that, when the Commonwealth Bank takes over the shares and buildings of the private banks those assets will remain just as valuable as they are today. The only difference will be that certain people will not continue to derive benefit from those assets as they are doing now, and that any lowering of the profit derived from the use of those assets will be to the advantage of the people generally. The Leader of the Australian Country party ( Mr Fadden) has said that profits from the use of those assets will not go to general revenue but will be used to reduce our national debt. I believe that most people will agree that, if the Commonwealth has a business undertaking whose profits reduce Australia's national debt, that undertaking will be of great advantage to the people, because it will enable the Government to reduce taxes. As the national debt is lowered, the Government will be able to reduce rates of tax which are now necessary to meet the demands of the national debt. These clauses need not be debated at great length, because they are virtually self-explanatory. I admit that there are some technical details on which honourable members may wish to have information, but the general principles embodied in the clauses are set out very clearly. They provide that the shares of the private banks will be taken over at the market values prevailing on 15th August last, or at any higher value which the Federal Court of Claims may consider that the shareholders are entitled to receive.",28
98,Mr FADDEN ,How will the Commonwealth Bank pay for them?,29
99,Mr THOMPSON ,"If the right honourable gentleman sold a block of land, he would be paid for it in one of two ways, namely, by cheque or by bank notes. Those are the usual methods of payment. If he were paid with bank notes, he would be anxious to lodge them immediately with his'bank. He would not be anxious to carry them with him. So, whether the shareholders are paid in notes or by cheque, the money will go back into banking accounts, and as there will be no private banks in existence after the passage of this legislation the money will be returned to the Commonwealth Bank, with the exception of that portion of it which will go to the State banks. The bank will be called upon to meet quite a lot of promissory notes. That is general banking practice, and it will be encumbent upon the bank to observe that practice, provided, of course, that adequate security exists. Obviously the bank would not accept a promissory note that lacked adequate security. The shareholders can rest assured that they will be treated fairly. I am sure that no honourable member opposite will argue that the court will not properly assess the value of the shares and assets of the private banks. Even those who are vigorously opposed to the nationalization of the private banks can have no objection to the manner in which it. is proposed to compensate those who will be affected by this proposal. No valid argument has been advanced against the compensation provisions, and in the absence of such argument their retention cannot be questioned. The clauses now under discussion have no relation to income tax, or to payments to local government bodies. Reference has been made to these matters merely to cloud the issue. The Prime Minister has stated that ex gratia payments will be made to municipal bodies and I am satisfied that these payments will be reasonable.",29
100,Mr TURNBULL ,"Wimmera) [4.54]. - The honourable member for Hindmarsh has made a long speech, but so far as I can gather all he has said is that compensation will be paid by cheque or in notes. He has not touched the deeper issue of the effect of these payments upon the economy of this country. The point that the honourable member missed is that neither money nor any other means of exchange can be produced by laws. Wealth can be produced only by labour. The passage of a bill does not necessarily produce a sound economy. The Prime Minister ( Mr Chifley) has been asked to explain fully, or at least in some detail, how the finance is to be arranged to pay the shareholders of the private banks. That is a simple question. When an individnal undertakes a private transaction, the source of his money is his own private concern; but when a government undertakes to purchase goods or chattels, the people are the real purchasers, and the Prime Minister is called upon automatically to say what assets belonging to the people are to be used to finance the transaction.",29
101,Mr RYAN ,Flinders) [4.56] - The reply given by the honourable member for Hindmarsh ( Mr Thompson) to points raised by the Opposition is almost us vague as the clauses we are now considering. There are two aspects of the compensation question: the first concerns the shareholders themselves and the honourable member for Hindmarsh has said'- I do not know with what authority-that they will be paid either in notes or by cheque.,30
102,Mr CHIFLEY ,O r bonds.,30
103,Mr RYAN ,"That is the very point that I wish to make. What type of bond will they be? When the United Kingdom Government bought the British coal mines, the shareholders were paid in non-negotiable bonds. Are we to assume that the shareholders in the Australian trading banks are to be paid in bonds that cannot be sold until they have matured perhaps 10 years or 25 years hence? That is a. point that must be cleared up. The second point is the manner in which the operation of taking over the private trading banks at a cost of approximately £100,000,000 is to be financed by the Government. Recently the Government bought bank shares for approximately £100,000. We do not know yet how this purchase is being financed and I think that the public, quite apart from members of this committee, is entitled to some information on the matter. The Prime Minister ( Mr Chifley) knows very well that inflation could be caused by adding £100,000,000 to the currency. I that to be done? That is a question to which the committee should have a definite, answer from the right honourable gentleman and I trust that he will give a satisfactory reply. So far, no attempt has been made to answer this question, although it has been asked on several occasions. Sub-clause 1 (b) of clause 39 provides that persons entitled to compensation shall put in their claims not less than two months after the shares have become vested in the Commonwealth. This period is far too short, particularly for people living abroad, whose shares may not be available, and who may not even know what is taking place. A much longer period should be specified. That also applies to clause 41, which saysA person who has in his possession the share certificate in respect of any shares which have become vested in the Commonwealth Bank under section thirteen of this act, shall, not later than two months after those shares became so vested, deliver up that certificate to the Coiiinionweatlh Bank. Penalty: One thousand pounds. That seems an extraordinarily severe penalty for something that may be nothing more than inability to obtain a share certificate or lack of knowledge of what has occurred. That penalty might well be reviewed. Whereas shareholders are given only two months in which to comply with this provision and other provisions of the measure, the Commonwealth Bank is granted no less than six months in .which to act in respect of any action to be taken by it. Surely, if the Commonweatlh Bank is to have six months in which to act, shareholders should be allowed six months too. Explanation is also required of clause 40, which provides1. Where a notice is not given under the last preceding section in relation to any shares, the amount of compensation payable in respect of the acquisition of those shares shall be payable to the person whose name is for the time being entered in the compensation register as the owner of the right to be paid compensation in respect of the acquisition of those shares. 2. The amount of compensation payable shall, unless agreed upon, be determined by the Court. . . . That means that the court may determine the amount of compensation to be payable, but sub-clause 3 providesThe making of an agreement under the last s preceding sub-section shall be subject to the approval of the Treasurer. What does (hat mean? Does it mean that the Treasurer will have power to sweep 'aside any agreement reached between shareholders, or their agents, and the Commonwealth Bank? If it does not, what is the point of that condition? It seems to destroy the effect of negotiations for an agreemerit if the agreement is finally to be subject to the approval of the Treasurer. The same provision is contained in sub-clause 2 of clause 43, which deals with the settlement of compensation by agreement-*The making of an agreement under the last preceding sub-section shall be subject to the approval of the Treasurer. Why is that necessary ? Surely, if an agreement is made between the Commonwealth Bank and the person concerned, that, agreement should be considered final. I! see no reason for the provision. Why should the Treasurer be allowed to intervene? Why, indeed, should he intervene at all?",30
104,Mr FRASER ,"Eden-Monaro) [5.3] It is interesting to see the way in which this discussion has developed and to note that Opposition members are now confining their attention to the manner in which payment to shareholders of the private trading banks will be financed. They have apparently completely abandoned their earlier statements in attacking this bill, that the rights of ike shareholders will be destroyed and their assets confiscated or paid for at less than fair value. Those Statements were made when the proposal to nationalize the private banks was announced.",31
105,Mr ANTHONY ,B y whom? honourable member cannot name one honourable member who made them.,31
106,Mr FRASER ,Thos e statements were made on behalf of. the Opposition parties.,31
107,Mr FADDEN ,B y whom?,31
108,Mr FRASER ,"They were made in every newspaper, over every Commercial radio station, and on platforms in hundreds of towns throughout Australia. The people know that they were made because the statements aroused great concern amongst such members of the public as were prepared to trust the Opposition. The public should realise that proof of the incorrectness of the statements i.i afforded by the fact that Opposition members, in discussing the provision for the payment of compensation, no longer make such preposterous claims. 'Opposition members have confined themselves to the manner in which payment is to be made. They appear to have been effectively answered by the honourable member for Hindmarsh ( Mr. Thompson). The payments will be made with bonds, cheques, or cash, as shareholders prefer. In what other ways could payment be made ? To the extent to which shareholders prefer to accept government bonds in place of - dividendbearing shares that they now possess, they will continue to enjoy a satisfactory income, and no final cost to the community will be involved, because it is the community that enables the private banks to pay dividends to their shareholders. The dividends are paid out of the profits made by the private banks and those profits are made out of the banking transactions of the Australian people. The honourable member for Flinders ( Mr Ryan) asked questions about clauses 40 and 41. It is hard to realise what hi; difficulties are in understanding those clauses. Clause 40 sets out the methods by which compensation for shares compulsorily acquired under clause 13 shall be determined. Where notification of an interest in shares or in the right to be paid compensation in respect of the acquisition of shares is not received by the Commonwealth Bank in accordance with clause 39. compensation will be paid to the person whose name appears in the compensation register. That is to say, that the compensation will be paid to the shareThe holder, or the assignee, if the shareholder has sold his right, to payment of compensation, or to a person on whom the righl to payment of compensation has devolved by operation of the law. If the amount of compensation is not agreed upon, if will be determined by the Federal Court of Claims. It is unlikely that all persons entitled to compensation will agree with the Commonwealth Bank upon the amount that they ought to be paid. In practice, probably almost every compensation claim will be finally decided by the court. The court's determination, of the amount of compensation payable will be final. So clause 40 appears to .present lio difficulties. The honourable .gentleman also referred to clause 4 i . The purpose of the clause is to ensure 'that 3hare certificates shall be surrendered by shareholders or other persons in possession of thern. That means that share certificates in respect of shares, for the acquisition of which compensation has been paid, shall not be held by the public. I see little difficulty arising from clause 41.",31
109,Mr BERNARD CORSER ,"Wide Bay) [5.10] - I cannot agree that the Government's proposal on this bill is quite so easy, or equitable, as honourable members opposite pretend to believe it to be. First, no industry could be taken over in the way the bill proposes; and it has yet to be proved that under the tution the Government has power to grab shares from the people who have invested money in private banks. The compensation proposed will be paid, because it has to be paid. Were the Government, permitted to do so, I have no doubt that it would have listened to the extremists who demand that the banks be nationalized without payment of any compensation. Those sections of the Labour party have been rather outspoken in declaring that no compensation should be paid in respect of industries, or corporations, which the Government acquires. Indeed, that has been the subject of a long fight in the ranks of the Labour party. The honourable member for Eden-Monaro ( Mr. Fraser) has said that the profits of the private banks have been made out of the banking transactions of the people of Australia. However, the honourable member for Hindmarsh ( Mr Thompson) claimed that the Government will make large profits out of the operations of the monopoly bank, and that this will be a means of casing the burden of the national debt. He said that one of the objects of the Government in taking over the private banks is to obtain this profit for the people. However, the Prime Minister of Sew Zealand has stated publicly that in his» view the private banks are better able to control the banking system in that dominion, and for that reason he prefers not to nationalize the private banks. The measure of compensation will be decided, we are told, between the private banks and the Commonwealth Bank; but any agreement reached between those parties can be upset by the Treasurer. That fact is made clear in the r clauses now under consideration. .1 deny that the Government will he acting fairly in taking over shares in the private banks at their present market value, and I have not the slightest doubt that the owners of such shares will support that view. First, the present market value is not the true Value of the shares in private banks, because, since the war years, a sum of £267,000,000, the property of the private banks, has been held in special accounts by the Commonwealth Bank for which 10s. per cent, is paid and the Government, through the Commonwealth Bank, has had the use of that money. Because the ^private Constibanks have been deprived of the use of those funds they have not been able to make a greater rate of profit than 10s. per cent., whereas the Commonwealth Bank has made profits through the use of those funds. If the private banks had had the use of those funds their profits would be very much greater, and, therefore,' the inducement to the public to purchase bank ' shares would he greater. Thus the value of the shares would be considerably increased. The action of the Government in forcing the private banks to place those funds in special accounts with the Commonwealth Bank has reduced the value of their shares. I sincerely trust that the shareholders of the private banks will realise that fact, and will seek adjustment on that basis by appealing to any court which may be instituted to adjudicate on disputes which may arise. I have no doubt that an equitable adjustment of the value of shares in that respect would return to the investors concerned a greater benefit than they are likely to obtain in the form of any taxation concession which the Government proposes to give to those who agree to acquisition. Secondly, we know that the Government, as it is still doing, took from the private banks d uring the war thG total of their gold reserves and placed them with the Commonwealth Bank. That action, also has tended to depreciate the value of shares in private banks. In addition, the Commonwealth Bank, since it has become more active in its operations, has been prone to skim off the cream of investments and to leave the second-class risks to the private banks. Institution - whose applications for advances from the Commonwealth Bank have been rejected include public utility bodies. In r.liis respect I have in mind various regional bodies which have been set up in Queensland. For example, the Wide Bay Regional Electricity Board, which was recently set up by the State government, applied to the Commonwealth Rank for an advance of £35,000 to enable it to inaugurate its operations. The Commonwealth Bank rejected that application, but within two hours of the board applying to a private bank for an advance the latter advanced the full sum of £35,000.",32
110,Mr DALY ,When was that?,33
111,Mr BERNARD CORSER ,"That happened within the last few weeks. The manager of a local government body, the Wide Bay Regional Electricity Board, Mr Cotton, applied to the Commonwealth Bank for an advance of £35,000. I have not had any communication with him or any member of the board on this matter, but I have carefully checked the facts. The Queensland National Bank accepted the hoard's application and made possible the payment of any part of an advance of £35,000 within two hours of the application being made. The Commonwealth Bank rejected board's application, although the board was set up by the State Government and had the blessing of that Government. That is typical of the way in which the Commonwealth Bank has been skimming the cream off the investment market and leaving to private banks those investments which it rejects. This development, which has been going on for some years, has also tended to reduce the profits of the trading banks, because such investments are regarded, more or less, as second-class risks in the eyes of the Commonwealth Bank. In future, the private banks, whose eyes the Government is now attempting to burn out, will not be in operation to offset this tendency on the part of the monopoly bank. In view of the facts which I have cited, and which have tended to depreciate the value' of shares in private banks, I urge shareholders in those institutions, should, unfortunately, the High Court declare this legislation to be valid, to seek adjustment of the value of their shares on those grounds by approaching any tribunal that may be set up for the purpose.",33
112,Mr CHIFLEY ,"Macquarie - Prime Minister and Treasurer) [5.19] - The honourable member for Warringah ( Mr. Spender) raised a question which is largely a legal interpretation of clause 37. The legal explanation is that the clause merely provides for the keeping of a register in which will be recorded the names of shareholders on the day on which the shares in private banks are compulsorily acquired by the Commonwealth Bank under clause 13. Any subsequent assignment, or devolution of the right to be .paid compensation will also be entered in that register. In practice, a bank's share register will become the register of rights for the payment of compensation, and in it will be recorded all assignments and the right to be paid compensation. That is the simple legal explanation of clause 37. The honourable member for Warringah made the point that shares held in Australia in a private bank, which are not compulsorily acquired on the date set out in the notice, might belong to English shareholders, and that the value of the shares might fall before they are, in due course, vested in the Commonwealth the Bank.",33
113,Mr SPENDER ,They might also rise.,33
114,Mr CHIFLEY ,The honourable gentleman may rest assured that the position of any of these shareholders will not be prejudiced in any way by the fact that the shares are acquired by the Commonwealth Bank at a date later than was the case in respect of Australian shareholders.,33
115,Mr SPENDER ,No provision is made for that in the bill.,33
116,Mr CHIFLEY ,"The point that the honourable member for Warringah has taken may have some substance. It is not possible to cover in legislation every detail that might arise. If , on the other hand, the shares are not acquired but the assets of private banks concerned are acquired, the interests of the British shareholders will be identical with those of the Commonwealth Bank itself. It is beyond reason to suggest that the Commonwealth Bank would take action which would have the effect of depreciating the value of the assets. The Leader of the Australian Country pnrty ( Mr Fadden) was most disturbed about the capacity of the Commonwealth Bank, which is the central bank of Australia, to take over, as a business transaction, the assets of the private hanks. In my second-reading speech, I said that that transaction could be done from the resources of the Commonwealth Bank. Sonic people endeavour to raise a bogy that, for this transaction we must produce bank notes to the value of £100,000,000, which will be paid to the shareholders of the private banks.",33
117,Mr ANTHONY ,Ban k notes?,34
118,Mr CHIFLEY,On e honourable member spoke of the inflation of the note issue.,34
119,Mr FADDEN ,The honourable member for Hindniarsh ( Mr Thompson) spoke of it.,34
120,Mr CHIFLEY ,"First , 1 point out that, a considerable percentage would have to be paid, to British shareholders.",34
121,Mr ANTHONY ,What percentage?,34
122,Mr CHIFLEY ,"I do not know holds whether we have worked out all the deare tails, but it was a substantial percentage of the shareholders. We shall by in akin g a payment in Australian bank notes. That is clear. Does any honorresources ""? able mem her imagine that the shareholders of the private banks desire to be paid bank notes to the value of £'1.00,0§9,000?",34
123,Mr FADDEN ,We did not suggest that. Will the right honourable gentleman explain how the shareholders will be paid?,34
124,Mr CHIFLEY ,"The honourable ber for Richmond ( Mr Anthony) has endeavoured to suggest that the Government's proposals will cause inflation. implied that the Commonwealth Bank will pay to the shareholders of the banks £100,000.000 in bank notes, and and dictates its policy. that the country will befloodedwith notes.",34
125,Mr ANTHONY ,"Eve n if the sharenot holders are paid by cheque, the result will still be inflation.",34
126,Mr CHIFLEY ,"That is the honorCommonwealth able member's implication. During the last twelve months, in Australia, made by banks have increased by £100,000,000. Does the honourable member suggest that that was inflation?",34
127,Mr FADDEN ,Not if that amount were met by production. That is the greatest safeguard. What is the Government doing to increase production?,34
128,Mr MENZIES ,The Government' banking proposals will not increase production.,34
129,Mr CHIFLEY ,"Withou t any protest* from honourable members opposite, tinamount of increased advances made by banks during the last twelve months wa £100,000,000.",34
130,Mr ANTHONY ,"Was not the figure £79,000,000? The Commonwealth Bank stated in"" its report that the peak has been reached.",34
131,Mr CHIFLEY ,"Thos e increased advances have been made during the last twelve months. One does not know what the shareholders of the private banks, including the British shareholders, mighi want. At all events, I do not imagine that they will want to be paid with bank notes. The Commonwealth Bank itself a certain amount of securities, which its own property and assets. It has other resources. First, it is the central not, begin - bank of Australia.",34
132,Mr FADDEN ,"What are those "" other",34
133,Mr CHIFLEY ,"I could ask the right, honourable gentleman the same question about the resources of the private banks.",34
134,Mr FADDEN ,"I am not under an obligation to tell the right honourable gentleman, but he is under an obligation to tell memme. That is the difference.",34
135,Mr CHIFLEY ,"Some honourable He members always complain that the Government interferes with the conprivate duct of the Commonwealth Bank, We have £1 an assurance from the Commonwealth Bank that the assets which it is taking over are tangible assets. They are something which might disappear overnight. These are tangible assets, and from them, within its own resources, the Bank is able to handle this business as a financial deal. That is advances the plain fact of the matter.",34
136,Mr FADDEN ,The taking over of fixed assets does not give the liquid resources with which to liquidate the liability.,35
137,Mr CHIFLEY ,"There is nothing in that contention. Reference has been made to the special deposit account held by the Commonwealth Bank. In this account, the surplus funds of the private bank3 are retained. The right honourable gentleman himself agreed to that principle, although he did not believe in its.being made law. He believed in a voluntary arrangement with the private banks.",35
138,Mr FADDEN ,We should have made that provision law if the private banks had not agreed to the arrangement.,35
139,Mr CHIFLEY ,"I incorporated that provision in the act for the right honourable gentleman. A large amount of this money in the special account has come from current accounts on which the private banks do not pay interest. Any suggestion that the Commonwealth Bank, tomorrow, will not be able to return to the private banks any of the money which has been lodged with it, and meet any of the commitments which it might have, not only to its own depositors, but also to the depositors of the private banks, is wrong. The truth is that the banking legislation of 1945 created a precedent in the financial history of the British Empire. It gave to the people of Australia a guarantee that all depositors would receive their money on demand, even if those deposits were held in a private bank which had gone into liquidation. In effect, the Labour Government was the first government of any country which gave to depositors a guarantee that their interests would be protected. It is true that we did not give a guarantee to shareholders. However, for any one to suggest, as the honourable member for Richmond did, that the depositors in banks were likely to feel that they would not receive full value for their money or that they might be paid in depreciated currency, was quite absurd. Subject to the legislation being valid, about which there may be some doubt, the Government has endeavoured to give to those people who have deposited money with private banking institutions what is in effect a guarantee that they will not lose their money.",35
140,Mr ANTHONY ,If the currency is inflated their assets must depreciate.,35
