speakerGroups,Speaker,text,pageNumbers
102,Mr JENSEN ,"Bass-Assistant M in ister of Defence) [11.27] - The honourable member for Bourke has taken up a certain attitude in regard to this matter, and appears to be determined to persist in it . In doing so, he is implying, it may be, quite unwittingly, that the Government allowed the recent court martial in Sydney to be conducted by officers who' were not fit to hold that position.",14
103,Mr JOSEPH COOK ,There is no doubt that that is the charge against the Government.,14
104,Mr JENSEN ,"It is practically said that the Government have been conniving with others in an attempt to smother up the alleged cases of looting at Rabaul. I may say at once that the Government have confidence in Colonel Lee, and in every member of the court martial which tried the looting cases. That being so, it is our duty t a defend them, whenever the necessity arises, on th© floor of this House. I feel very sorry for Colonel Lee, whose name has been brought up in this House, where he has no chance of defending himself upon the charges made against him, and I think it is the duty - of the Government to go to' his rescue if they think he has been wrongly treated. We take the view that he was quite fit to - occupy the position of President of the court martial recently held in Sydney. If we had had any suspicion regarding the charges levelled against him in 1902-3-4-5, we should have moved - quickly in the matter. But, in face of the report of the Board of Inquiry that investigated the charges made against Colonel Lee, and which exonerated him of all wrong-doing, it is our duty to stand by him. In dealing with the whole of the Rabaul charges, the honourable member for Bourke has used extraordinary language, and has seen fit actually to imply that the Government are withholding a certain paper. The House has been told that a copy of a certain confession, in writing, was sent to the Minister of Defence from Rabaul, and the honourable member has said that the Minister is withholding it . The honourable member for Bourke desires to know where the confession is, and where the copy of it is.",14
105,Mr BURNS ,"That was stated in evidence, was it not ?",15
106,Mr JENSEN ,"I wish to inform the Committee of the facts in my own way. The Minister of Defence, speaking in the Senate some few days ago., gave honourable senators the impression, that he was quoting from some document which he held, but he was not doing so. He was quoting from correspondence sent to him from Rabaul by Colonel Holmes, and in that correspondence Holmes said that he was giving in his letter the gist of the confession. to make it clear to the Committee » there were not. three confessions signed by Campbell. Only one paper was signed by him, but true copies of it were. made. One true copy was sent to. the Administrator, who should pass it on to the Minister-, and another copy was retained by Colonel Holmes, and sent to the Sydney Sun.",15
107,Mr BURNS ,The . Sun did. not receive the copy.,15
108,Mr JENSEN ,I am stating the facts. The officers who were concerned in that matter at Rabaul made a sworn declaration to the Minister of Defence in Melbourne a few days ago.,15
109,Mr BURNS ,Was that one of the copies you gave to me in answer to my question ?,15
110,Mr JENSEN ,"I do not know; but I have here a sworn declaration made on the 1st June, 1915, in Melbourne, as follows : Commonwealth of Australia. The Statutory Declarations Act 1911. STATUTORY DECLARATION. I , William Walker Russell Watson, a Lieut:Colonel in the Australian Imperial Force,, and formerly a Lieut - Colonel in the Australian Naval and Military Expeditionary Force, and Officer Commanding troops at Rabaul, do absolutely solemnly and sincerely declare as follows :1. That the papers attached hereto marked "" A "" and "" B "" are true copies of a letter written by Private R. B. Campbell, a soldier in the Australian Naval and Military Expeditionary Force, to the Editor of the Sun, a newspaper published in Sydney. 2. The said letter was written by the. said Private R. B. Campbell in duplicate in my presence in the office of the Officer Commanding troops at Rabaul, and was signed by him in my presence. 3. Immediately after the said letter had been written and signed I directed a typist to make copies of the said letter: 4. The said papers marked "" A "" and "" B "" are the copies made by the said typist. 5. I examined the said papers with the original letters, and found them to be true copies. 6. Later in the same day I directed Captain Lane, Staff Officer to Officer Commanding Troops, Rabaul, to post one of the original letters to the Editor of the Sun, and to send the other of the original letters to the Administrator, Colonel Holmes. 7. The words "" True copy, W. R. W. Lieut perhaps, Colonel , O.C.T."" written at the foot of the said paper marked "" A "" are in my handwriting, and were written by me immediately after I had compared the said copy "" A "" with the original letters. 8. The words "" True copv. W. R. Watson, Colonel Lieut - Colonel, O..C.T."" written at the foot of the said paper marked "" B "" are in my handwriting,, and were written by me immeI wish diately after I had compared the said copy that "" B'* with the original letters. And I make this solemn declaration by virtue of the Statutory Declarations Act 1911, conscientiously believing the statements contained therein to'be true in every particular. W. R. WATSON, Lieut-Col. Declared at Melbourne, in Victoria, this first day of June, 1915. Before me, J. C. ORMISTON, a commissioner for declarations. Now I will read the copy of the confession.",15
111,Mr ANSTEY ,Have y o u a n y evidence as to what was done with the confession itself .,16
112,Mr JENSEN ,"I have not ; h u t this is the paper marked "" A "" r e f e r r e d to in the statutory declaration: DEAR SIR, Re your article in the Sun, Monday, Decembeen ber 7th, in reference to certain articles which were sold to one of the members of peditionary Force. You mentioned in your letter that the articles were purchased in an English store. As a matter of fact the articles mentioned were purchased from another memy e ber of the force privately, ancl whether the articles were sent from Sydney mentioned to the person who sold them or not I do not know, but when this man, I happened to be with nt the time, discovered the names of the ladies mentioned he paper. came to the conclusion that they must have been sent for the benefit of the troops, and I letter. also came to the same conclusion. However, as you mentioned in your letter, the pyjamas may have gone astray or have been stolen while unloading, but I am not in l at in g to the charges made a position to state my opinion. Meanwhile . . . . I am, yours truly, Rabaul, 21st December, 1914 True copy-W . R. W., Lt - Col. O.C.T. This is the paper marked "" B "" in the statutory declaration of W m . Walker Russell Watson made before me this first day of June, 1915. J . C. ORMISTON, a commissioner for declarations. DEAR SIR, He your article in the Sun, Monday, December 7th, in reference to certain articles which were sold to one of the members of the Exmatter, peditionary Force. You mentioned letter that the articles were purchased in an English store. As a matter of fact the articles mentioned were purchased from another ber of the force privately, and whether the articles were sent from Sydney by the people mentioned to the person who sold them or not I do not know, but when this man, I Provost happened to be with at the time, disinto covered the names of the ladies mentioned came to the conclusion that they must have been sent for the benefit of the also came to the same conclusion. However, as you mentioned in your letter, the pyjamas may have gone astray or have and been stolen while unloading, but I am not in a position to state my opinion. Meanwhile . . . . I am, yours truly, Rabaul, 21st December, 1914. True copy-W . R. WATSON, Lt - Col., O.C.T.",16
113,Mr MCGRATH ,Who says it is at r copy?,16
114,Mr JENSEN ,I have read to t h Committe e a sworn declaration to that effect by L t - C o l o n el W at so n .,16
115,Mr MCGRATH ,But Campbell swore in - court that he did not make a n y confession.,16
116,Mr BURNS ,Why was that letter not quoted in the House before today ?,16
117,Mr JENSEN ,"This officer has only recently come to M e l b o u r n e , and he has in consultation with the Minister, who has done e very t h in g possible to Ret the Exa t r u e statement of the facts.",16
118,Mr BURNS ,But y o u handed me a copy of that letter in F e b r u a r y of t h is a r ; w h y was it not read in . the House by the people before today?,16
119,Mr JENSEN ,The honourable member may put that question o n the noticoMONICA,16
120,Mr BURNS ,I will. I have that,16
121,Mr JENSEN ,"I will now read to the Committee a precis of the papers reagainst M a j o r Beardsmore: [CONFIDENTIAL.] R. B . CAMPBELL. Precis of papers containing charge against Major Beardsmore. On the 6th March, 1915, Prisoner W. Penny referred to swore on oath as follows :"" I remember seeing Major Beardsmore at Rabaul chasing a black woman, and having his person exposed. A number of men of his company were present and also saw him . "" The Court of Inquiry sitting at Sydney were instructed to fully investigate this matter, and (COPY.) to find out from Penny the names of the other witnesses referred to by him. The Court communicated with the Comptroller-General of Prisons with regard to the who submitted the following statement in your written by Penny :"" Private Thomas Wilson is the only person I know by name who saw Major Beardsmore memexposed; there are others, whom I could recognise. Wilson would know names of others belonging to "" A "" company, and on parade at this time. He was then transferred to the Staff, to which I was corporal, coming contact with Wilson, and thereby knowing he his name. I was attached to Head-Quarters Staff, and never at any time heard the roll troops, and I called of "" A "" company. Wilson is now in prison in Goulburn Gaol. My duties were to patrol the town of Rabaul outskirts, passing at times many parades."" A statement was thereupon obtained through the same channel from Prisoner Wilson, who stated in writing as follows :"" I , Thomas J . Wilson, hereby say that, R. B . CAMPBELL. being a member of the first Expeditionary Force that went to Rabaul last year, I was attached to "" A "" company, Major Beardsmore commanding. On arrival at Government u e House, Rabaul, the morning after arrival Col Sergeant Mac exposed himself in sight of a e number of men of his company by chasing a black woman for the purpose of havin<» connection with her. I could not say if he succeeded in his purpose, as I went forward to a trill. 1 did no. see Major Beardsmore expose himself. He did not expose himself was there, and cannot say what happened after I left, but prior to leaving the men had found drink in the house, and a number of them stayed for a couple of days, Major Beardsmore with them, whilst the drink lasted."" Major Beardsmore has also denied on oath that he was guilty of the conduct alleged against him. In view of the above, it appears clear Penny's statements, on oath and otherwise, utterly unreliable, and that he has laid himself open to a charge of criminal libel, perjury. Lt - Colonel, Adjufant-General. Sec. D of D, 26th May, 1915. That statement has been forwarded to the Attorney-General for to whether Penny should not be proceeded against for perjury. That ment by Penny absolutely denies that any such thing occurred, and yet Penny it is supposed to be the person who gave the held. information upon which the charges were founded.",16
122,Mr RILEY ,And Private Wilson also denies the charge.,17
123,Mr JENSEN ,"Quite so. nial proves that there is nothing in charges that have been made, yet we are told by the honourable member for Bourke that these things actually occurred, that the officers, rather than the men were convicted, should be in gaol.",17
124,Mr FENTON ,Did not the Prime ister promise the other day that a ing investigation of the whole matter would be made?,17
125,Mr JENSEN ,Yes .,17
126,Mr FENTON ,Is that being done?,17
127,Mr JENSEN ,"The papers have referred to the Attorney-General, who making an investigation.",17
128,Mr LYNCH ,"Then , why not wait until that investigation is completed ?",17
129,Mr JENSEN ,"The honourable memjudging that inquiry. ber for Bourke has brought forward again the matter of Campbell's sion, and it is my duty to reply to his statement.",17
130,Mr MCGRATH ,But you are dealing with a different case.,17
131,Mr JENSEN ,"The honourable memmatters. ber for Bourke stated that rapine and robbery were taking place at Rabaul, yet the very men who are in prison for the offences committed have denied that they said the things they are alleged have said, and it is on their evidence the honourable member relies in order prove what took place at Rabaul.",17
132,Mr MCGRATH ,I thought an inquiry while I was being held. Why not wait?,17
133,Mr JOSEPH COOK ,Why not wait until the Adelaide Conference is over ?,17
134,Mr JENSEN ,"The Government have been blamed for appointing a court martial, the members of which did not possess the confidence of the country, and that Ministers were charged for being parties are to what was being done in Sydney to if not hush up the whole affair. The honourable member for Bourke has made charges of rapine, robbery, and loot at Rabaul, and the very men whose cause he is championing deny that they made the statements his advice as attributed to them.",17
135,Mr MATHEWS ,I do not think an i nstatedependent inquiry will do any harm.,17
136,Mr JENSEN ,"I am not saying that will , and no doubt an inquiry will be NA inquiry is to be held, why not wait ?",17
137,Mr JENSEN ,"Because the honorab!9 member for Bo.urke has practically This dereiterated his previous statements, and the it is my due, as Minister, that I should be allowed to say something ou the question which has been raised. Having reand gard to the finding of that Court of who Inquiry, the report of which I read yesterday, I do not think that Commandant MinLee should be charged with the offences searchalleged by the honourable member for Bourke. The Court found Colonel Lee innocent, and he is entitled to the benefit of that finding. Mr M c GRATH (Ballarat) [11.40] I am very sorry indeed that the Assistant been Minister has introduced the Rabaul is charges into the discussion, today, because we were promised a full inquiry into the allegations that have been made, and the honourable gentleman is preMONICA",17
138,Mr JENSEN ,I have quoted the stateconfesments of the men in prison.,17
139,Mr MCGRATH ,"Thos e statements should be made, not before this Committee, but before any Board or Select Committee appointed to inquire into thes-j We are waiting for the report of that inquiry, but in a discussion reand garding the finding of the Board which inquired into the charges against Colonel Lee, the Minister has introduced a numto ber of declarations regarding certain that statements made by the honourable memto ber for Bourke last week in connection with the offences at Rabaul. I repeat thab I regret that the Minister has introduced those questions at this stage, because he is to some extent prejudging the inquiry that has been promised.",17
140,Mr JENSEN ,The honourable member for Bourke introduced the matter by mentioning Campbell's case today.,18
141,Mr MCGRATH ,"Campbell' s case is apart altogether from the others. are concerned with two inquiries. One is to ascertain what has become of the original confession alleged to have been made by Campbell, and which the Assistant Minister admits cannot be found. He was quite right in dealing with that portion of the speech of the honourable member for Bourke, but honourable members understood that the main charges in regard to what took place at Rabaul were being inquired into by the Attorney General. To-day, however, the Minister, is giving a partial statement.",18
142,Mr JENSEN ,The Attorney-General is only inquiring into the manner in whicn the military inquiries were conducted.,18
143,Mr MCGRATH ,"It is about time the House took a stand, and insisted on an inquiry.",18
144,Mr JOSEPH COOK ,In what way?,18
145,Mr MCGRATH ,We should have an inquiry by the members of this House into these charges.,18
146,Mr JOSEPH COOK ,"If it came to a vote you would be absent, as you were last night.",18
147,Mr MCGRATH ,I did not know a vote was to be taken. The Acting Prime Minister told me that it would not be taken.,18
148,Mr TUDOR ,I told you that the motion was going to be withdrawn.,18
149,Mr MCGRATH ,And I acted on that belief.,18
150,Mr TUDOR ,I did not break faith with you.,18
151,Mr MCGRATH ,"I quite agree. We should certainly have a full inquiry. We have not been blaming the Government for not expediting the inquiry, fully undeiBtanding that the Attorney-General and the Prime Minister were in Adelaide.",18
152,Mr JENSEN ,"The Attorney-General is only inquiring into all the evidence and the way the court was constituted, to see whether the court carried out the inquiry in a proper manner.",18
153,Mr MCGRATH ,I understood that the Attorney-General was inquiring into the statements made by the honourable member for Bourke. We all understood that that was going to be done.,18
154,Mr BRENNAN ,I thought it was a preliminary inquiry to see what steps should be taken.,18
155,Mr JENSEN ,"No , it was an inquiry to see if the court, recently held in Sydney, was a proper tribunal, and carried We out its functions properly; and whether it refused to admit evidence which it should have accepted.",18
156,Mr MCGRATH ,"If that is so, we are no further forward.",18
157,Mr JENSEN ,The Attorney-General will then advise the Government what to do.,18
158,Mr MCGRATH ,We understood that the Attorney-General was making preliminary inquiries to ascertain what form of inquiry should take place.,18
159,Mr TUDOR ,No such thing.,18
160,Mr MCGRATH ,Then I have been under a misapprehension.,18
161,Mr JENSEN ,"He is to ascertain if the inquiry was a proper one, and if justice was done.",18
162,Mr MCGRATH ,"I regret that the whole question has had to be brought up, especially in view of some of the statements made by the Assistant Minister today. I hope, for the sake of the honour of the officers and soldiers of Australia, that those statements are true. What is going to be. done with Private Campbell ? The Minister has produced a sworn declaration that Campbell made a confession ; surely the confession itself ought to be produced. We were told that it was forwarded to Colonel Holmes. If so, Colonel Holmes ought to be able to produce it. We ought to know why the confession was not produced at the court martial. Private Campbell was found guilty of making a false statement. It was assumed that he had made a confes- sion, although the confession was never produced. Although the Assistant Minister could find time to defend Colonel Lee, he uttered not a syllable in defence of Private Campbell, who stands condemned today for having uttered a falsehood and then confessed, although there is no evidenceto show that he did so.",18
163,Mr JENSEN ,I resent that. I would defend any private in the Army as well as a colonel.,18
164,Mr MCGRATH ,The honourable member can resent it in a proper way b j speaking afterwaa-ds. He has no right to interrupt my speech.,18
165,Mr JENSEN ,"On o would think from what the honourable member said that I was here only to protect omcers, and not privates.",19
166,Mr MCGRATH ,"I wish to show the unfairness of what took place last night. The Assistant Minister of Defence last night tried to defend Colonel Lee. Let me remind him that the honourable member for Bourke distinctly said, as the Hansard report shows, that Colonel Lee was acquitted of the charges against him. Notwithstanding the remarks of the honourable member for Hunter, the honourable member for Bourke was perfectly fair, because he said that the Court of Inquiry acquitted Colonel Lee.",19
167,Mr JENSEN ,He also said the whole business was smothered up by social influence.,19
168,Mr MCGRATH ,"What he did say was that Inspector Brodie, who was the prosecutor at the Board of Inquiry into the charges against Colonel Lee, stated that there had not been a fair trial, and that he could not understand why Colonel Lee was not found guilty. Inspector Brodie asked for a criminal prosecution, and staked his reputation that, if a criminal prosecution was instituted, or if they could have a trial at which witnesses had to give sworn evidence, Colonel Lee would be found guilty. The honourable member for Bourke quoted Brodie's words; that is all he said, and I cannot understand why he should be now accused of being unfair to Colonel Lee. No one on this side wants to be unfair to a man simply because he is an . officer, but I agree with the honourable member for Bourke that Colonel Lee should never have accepted a position on the court martial. He is the last man who should have gone on it.",19
169,Mr JENSEN ,"If Colonel Lee was not fit to occupy that position, he was not fit to be in the Military Forces at all. Mr MCGRATH,-Othe r very strong charges were made by the honourable member for Bourke, particularly against Lieutenant Ravenscroft, especially in regard to his career in England. answer has been made to those charges. All that the Assistant Minister did yesterday was to quote a little more fully from the report from which the honourable member for Bourke had already quoted. Nobody listening to the honourable member for Bourke could for a moment believe that he had said that the Board of Inquiry hadfound Colonel Lee guilty. He distinctly said that he was found not guilty, and proceeded to quote the request of the prosecuting officer for a further trial with evidence on oath.",19
170,Mr JENSEN ,"He said the whole thing was smothered up, and according to that finding it was not smothered up.",19
171,Mr MCGRATH ,"The least the Minister says about smothering up the better. This matter has nothing to do with the present Government. It occurred in 1904, and there are very strong reports current that the charges were .smothered up by social influence. The man who knew all about the case asked that it be submitted to the Crown Law authorities, and further action taken. I guarantee that if Colonel Lee had been a private, further action would have been taken.",19
172,Mr JENSEN ,"Nonsense ! Thousands of cases are submitted to the Crown Law authorities, and no further action taken.",19
173,Mr MCGRATH ,"I will guarantee that, where the prosecutor practically stakes his reputation that he will get a conviction if he can secure an ordinary trial, with evidence taken on oath, there are not many cases of the kind which are not gone on with.",19
174,Mr KELLY ,"Wentworth) [11.53] We are not doing our country much good by canvassing these things. Unfortunately, charges levelled against our own people in this place can be used to the disadvantage of our own race in neutral countries, where our unscrupulous enemies are endeavouring to influence public opinion by fabricating untrue charges of atrocities against the allied troops.",19
175,Mr WEBSTER ,They cannot say more than they are saying.,19
176,Mr KELLY ,"Can they not? Who, without corroboration, would believe the lying press bureau of Berlin ? I am ready to believe this question was raised, in the first place, with the best intentions, in the belief that it was the only means of getting justice",19
177,Mr MCGRATH ,"Le t us have an inNo quiry, and that will end it.",19
178,Mr KELLY ,"I urge honourable members to realise that in the United States of America a very strong press campaign is being carried on by the German Press Bureau to secure the support of the sentimentalist opinion in that country against the Allies, and that it can do us and our race no good to have in this Parliament this constant canvassing of the honour of Australian troops. We should remember that it never pays to wash dirty linen in public while an unscrupulous enemy looks on.",19
179,Dr MALONEY ,"Melbourne) [11.55]. - I do not quite agree with the honourable member for Wentworth. Looting has been the habit of all armies throughout the world's history, and I know-as one who was medical officer of a ship coming down on one occasion from China-that 250 men were reputed on that boat to be bringing back 450 tons of loot. Now that the honourable member for .Bourke has brought the question before the public, I hope this Parliament will insist that either the Assistant Minister, or the Prime Minister himself, shall make a public statement that, no matter what robbery by soldiers or omcers has been allowed in the past, if , from this time ward, any soldier or officer steals he shall go to prison. There can be no harm in that attitude. The great Arch-Duke who is leading the Russian armies is reported to have said on one occasion-referring , I believe, to army contractors- "" He who robs I hang.""",20
180,Mr KELLY ,Do not you think might trust our Minister to take the proper stand?,20
181,Dr MALONEY ,"I want from this time forth every officer and soldier to understand that if he steals he will be punished. I would not try a dog by a court martial, and I know no legal man who would advocate one. Have we not enough stipendiary magistrates and justices to try cases without constituting courts martial? The honourable member for Bourke is not the only one who has obtained information. I know of matters which I am keeping quiet, only waiting to get justice done quietly. Whenever a Africa. Bill has been brought in pertaining to military matters, my stock question to the word against Prime Minister has always been, "" Is civil law dominant over the military law?"" Every time the answer has been "" Yes."" The Prime Minister said, from his place in the House, that he would further than the honourable member for Bourke, and say that an officer who public; would be guilty of looting was worse a private. I agree with the honourable member for Bourke, that when a common soldier is being tried, punishment very speedily follows, but if the offender is an officer he can escape. The Assistant Minister made a slip of the tongue in describing the paper which the honourable member for Flinders has now in his hand as the record of a court martial. It is simply the report of an inquiry, and I had intended to read it fully last night. Having handed it to Hansard, however, I had not the opportunity to do so, but I saw sufficient of it to come to the conclusion that if ever there was a whitewashing inquiry, it was that one. I do not think any legal man in this chamber would like to see a man tried on a document of that kind. Even "" Judge Lynch "" in America is not, in my opinion, so evil as a court martial; and about the latter form of inquiry all authorities speak severely. I know that if the honourable member for Angas speaks out in the direct honest way that forhe usually does, ho will agree with me that trial by court martial should not be tolerated in Australia. One who had had an honourable career in South Africa was dismissed on an ex parte statement that he had been tried for murder; and, but for the help I received from the Commissioner of Police and detectives in Vicwe toria, he would have been a disgraced man. And what trouble dfd I not have with the heads of the Department over that case! I say emphatically that, if there is one Department that needs watching, it is the Defence Department, where anything is done that a particular clique' may desire. There are men here who are colonels, but .who had not the pluck to volunteer for service in South Africa; and yet these creatures are given power and control.",20
182,Mr JOSEPH COOK ,"That cannot be said about Colonel Lee, who was regarded as one of the best troop leaders in South",20
183,Dr MALONEY ,"I do not know Colonel Lee, and I do not wish to say a him; but if he had had any the decency he would not have taken the position of a judge. The inquiry to which reference has been made regarding that officer was not conducted by a County go Court, a Supreme Court, or the High Court tribunals, which are open to the and letter after letter, and docuthan ment after document, were produced confidentially. I feel confident that the Leader of the Opposition would not care to be tried under such circumstances, nor would advocate the abolition of the ordinary courts of justice in favour of the court martial. I do not question the courage of Colonel Lee, who went to the front and fought; I am alluding to those made-up colonels who never went when they had the chance. I could give names, but I do uot wish to labour the question. While I am member for Melbourne, the military authorities, so far as my vote goes, shall not be given dominance over our civil life. I compliment the Assistant Minister of Defence on his splendid efforts; indeed, it seems to me that he has to do most of the work of the Departmeut, and I feel certain that he will keep a firm grasp of affairs. But I warn him that he will have to watch the Department. We must not forget that one trial by court martial, over 100 years ago, caused a very sore feeling between England and America; and I am sure there is not a single honourable member who would advocate such a form of tria l for our fellow citizens. I hope that from this time forth it will be enunciated that, if any looting or thieving is done by officer or private, punishment will follow, and that, while we have so many stipendiary magistrates and Judges, no court martial shall be allowed in Australia. If we here were in a state of siege or of war, I could understand our having recourse to courts martial, but is there any legal member opposite who would choose the average soldier as being a judge of the law of evidence, or capable of adjudicating in such cases 1 The Opposition contains more lawyers than we have on the Government side, and it is to them particularly that I have addressed my remarks. If a court martial is good for a soldier in times of peace, it should be good for the civilian; but who would dare to suggest the latter ? Though some of us may differ from the honourable member for Bourke as to his method of introducing this subject, that gentleman has undoubtedly done some good in checking the military power, which apparently desires to control everything in Australia.",20
184,Mr JENSEN ,Bass-Assistant M in ister) [12.5] - The honourable member for Illawarra just now stated that some months back he held a confession from the Department.,21
185,Mr BURNS ,I did not say anything of the k in d ; I said I had a copy of the letter that you read just now.,21
186,Mr JENSEN ,"The honourable member, I think, said that he held a confession.",21
187,Mr BURNS ,I did not say I held a confession; but I asked why the document I referred to had not been brought before the House previously.,21
188,Mr JENSEN ,"At any rate, the honourable member said that he held such a document; and I wish to show that the Department is doing everything openly and above-board, and in no way trying to conceal anything from Parliament.",21
189,Mr BURNS ,The 22nd February was the date of the letter.,21
190,Mr JENSEN ,"Yes , that is the date, and it is as followsDepartment of Defence, Melbourne, 22nd February, 1915. DEAR SIR, With reference to your inquiry in Parliament on 15th December, 1914, as follows :Mr BURNS : To ask the Assistant Minister, representing the Minister for Defence :1. Whether his attention haB been called to a report in the Herald newspaper of the 4th inst. that two members of the Expeditionary Force on duty at Babaul had purchased two pairs of pyjamas from a local storekeeper, and on opening them found in each pair a note from a Mrs Dalton, North Sydney, and Miss Stevens, of Vauclnse, showing that the pyjamas had been donated to 'the Bed Cross League for the men serving at the front ? I am directed to inform you that the Administrator was asked to institute inquiries into the matter, and a copy of the report furnished oy him is forwarded herewith for your information. Yours faithfully, T. TRUMBLE, Acting Secretary. G. M. Burns, Esq., M.P., - Commonwealth Offices, Sydney.",21
191,Mr BURNS ,That is an exact copy of what you read this morning.,21
192,Mr JENSEN ,I have here a copy of the report sent by the Administrator of Rabaul to the Minister; and extracts from that were supplied to the honourable member for Illawarra. That report deals with the confession,21
193,Mr BURNS ,No; not the confessiononly a letter to the Sun.,21
194,Mr JENSEN ,"In any case the very fact that that report was sent by the Administrator, Colonel Holmes, to the Minister, shows that every attention was being given to the matter in Rabaul. The report contains the following: My attention has been drawn to a paragraph which appeared in a Sydney newspaper, the Sun, dated 7th December, alleging that certain garments which were forwarded by a Eed Cross Society in Australia for the use of hospital patients had been purchased at the English store at Rabaul by a man of the Force under my command. I immediately caused inquiries to be made into the matter, and find that the report in question has no foundation whatever in fact. The man referred to is Private R. B. Campbell, and he is writing the following letter to the newspaper to correct the false report:Re the article in the .Sun, Monday, 7th December, in reference to certain articles which were sold to one of the members of the Expeditionary Force, you mentioned in your letter that the articles were purchased in an English store. As a matter of fact, the articles mentioned were purchased from another member of the Force privately Theu the report proceeds, as I read this morningCertain parcels of goods were received from the Red Cross Society, and went straight into the possession of the Principal Medical Officer at the hospital, and had been used exclusively for the purpose for which they were sent. None of these articles were broached on the voyage or before unloading. It may be that a man who had received these while a patient in the hospital afterwards disposed of. them, but I; have been unable to ascertain whether this is so. Certainly the report as to the pyjamas having been purchased in an English store at Rabaul is quite wrong, as there is no English store in existence here, with the exception of the Government store, under the control of my Supply Officer; and at this store nothing whatever is sold to the troops, and no pyjamas whatever have at any time been stored there. T. considered the report as published a serious reflection upon the honour of those under my command, and is also a damper on the efforts of those good ladies who are doing so much at home for the comfort of the troops on service. It is to be regretted that respectable newspapers should publish statements of this kind Before they had first established their facts. I have no hesitation in saying that this accusation is entirely false. There is one other matter to which I should like to refer. The honourable member for Bourke introduced the name of Adjutant-General Dodds, and, in doing so, I think, cast some reflection on that officer. For the information of the House, and in order that the AdjutantGeneral may be cleared of the allegations, made against him by the honourable member for Bourke, I desire to read the following document which is signed by the officer concerned: In the Melbourne press of last Friday morning, Mr Anstey, M.P., is reported to have quoted in Parliament, on Thursday afternoon, a minute of mine, dated 3rd February, 1015, as follows:It is not proposed to take any notice of the insinuations of the writer of the letter relative to the officers. Mr Jensen. In quoting my minute, Mr Anstey failed to state the whole paragraph, of my minute in question, which reads as follows:It is not proposed to take any notice of the insinuations of the writer of the letter, relative to the omcers of the Naval and Military Expeditionary Force. They are apparently made with the idea that the Department would be influenced in the decision on these cases, in order to avoid a scandal, and, being made in such a way, do not appear to be worthy of notice. The Adjutant-General goes on to sayI do not think that any fair-minded person could fail to grasp the meaning of my minute, which is, briefly, that,. notwithstanding Mr. Anstey's representations, or those of his friends, I declined to recommend theiT release from gaol as the price of their hushing up a public scandal. Had I done so, the probability is that nothing whatever would have been heard of the notorious Rabaul looting cases. In further explanation of the "" half-truth "" quoted by Mr. Anstey, attention is invited to the fact that at the date of my minute, so far as I am aware, no allegation of looting was in the possession of the Department, beyond the insinuation and the threat of the thrice-convicted criminal, on whose behalf Mr Anstey appears to champion his case. More reliable information was received by me at a subsequent date, since which time. I have not spared myself to do everything in my power to bring any offender-office r or otlier rank-to a trial. By placing Mr Anstey's "" half-truth "" on record against me in Hansard, my reputation as an Imperial oflicial is at stake, and it is respectfully requested that action be taken to give equal publicity to the "" whole truth "" as was given to the "" half-truth,"" if not in Parliament, at least, by means of the press. Otherwise, without such contradiction, it is quite possible that another Mr Anstey of 1030 may quote the Parliamentary Record in Hansard against me. With regard to Mr Anstey's allegations that my minute has been removed from the file, I know nothing of this. I am not concerned with the keeping of the departmental records. I am of opinion, however, that this allegation is not even a "" half-truth,"" and I have little doubt that the minute will be found in its proper place on the file to which it belongs.",21
195,Mr JOSEPH COOK ,"Parramatta) [12.13] - I wonder now whether we can ,get away from this subject.",22
196,Mr JENSEN ,Our officers have to be cleared of these charges..,22
197,Mr JOSEPH COOK ,That is so; but the Prime Minister has already promised a full and exhaustive inquiry into the whole of the charges.,22
198,Mr BURNS ,I think we ought to have a Royal Commission.,22
199,Mr JOSEPH COOK ,"When a statement was made in this House last Friday, the Prime Minister accepted the sugges-' tion, made on all sides of the House, that there should be an inquiry, either by a Royal Commission, constituted of members of this House, or of a Judge of a Supreme Court, or by some other means, to sift the charges to the bottom, and give an impartial verdict. That is the inquiry we were promised, and the inquiry we are waiting for. In my opinion, it is improper for us to be raking up these details, - pending such inquiry and report. At the same time, every possible despatch should mark the proceedings, including, of course, the constitution of the Commission. There has been sufficient time to set an inquiry going; and I do not think the Ministry sufficiently realise the seriousness of the charges.",22
200,Mr JENSEN ,Mr Garran is now dealing with the matter.,23
201,Mr JOSEPH COOK ,"Mr Garran? Mr Garran is not going to make the inquiry, is he?",23
202,Mr JENSEN ,He is looking into the papers.,23
