speakerGroups,Speaker,text,pageNumbers
103,Mr GLYNN ,"Does that not apply now under the Acts Interpretation Act? This House controls the purse, and if we passed a resolution declaring that a particular charge was bad, we should expect another place to have no say in the matter. There is, of course, the inconvenience of allowing another House to disallow what we are doing, but a special amendment might be drafted to cover that, if the Minister thinks proper. At present I suggest that we pass the amendment; and we might recast the whole provisions in this respect, so as to preserve the supremacy of this House, giving power to another place, subject to our check, to make suggestions.",22
104,Mr KELLY ,"Wentworth) [11.50] Would it not be wiser to delete this clause? Without such a clause it would be necessary for the Government to introduce a Railway Bill to govern the whole matter of the railways as we were nearing the completion of the construction, whereas, with the clause we are inserting in a purely construction measure, we should have a provision regarding rates and so forth, which ought really to be in such a general Bill as I have suggested. The power given by the clause will not be required until the line is practically constructed.",22
105,Mr FOWLER ,"Perth) [n.51] - Will the Minister have power under this clause to enter into an arrangement with the State railway authorities as to a through rate, say, from Fremantle to Adelaide? If sitting, some such power is not definitely given, and one rate is to be charged from Fremantle to Kalgoorlie, another across the alleged desert, and a third from Port Augusta to Adelaide, the efficiency of the railway will be very much impaired. Mr KING O'MALLEY (Darwin-Min ister of Home Affairs) [11.53]-- I a S K the honourable member for Angas not to press this amendment. If , later on, any alteration is considered advisable we can easily recommit the Bill. I am sure the Committee does not desire to do anything to cripple this financial project. We do not know what may happen in the future. This is a line of 1,060 miles, through country which is at present remote from civilization ; and I advise the honourable member to withdraw the amendment, with a view to consultation later on.",22
106,Mr WEST ,"East Sydney) [11.54] - I do not agree with the honourable member for Wentworth, because I'think that, while the line is in course of construction, it will be necessary for the Minister to have some power to fix rates and fares.",22
107,- Mr KELLY ,"I am inclined to think that is so, but this power proposed is a very extended one.",22
108,Mr WEST ,"The regulations will be laid on the table of both Houses, and the House will know exactly what the Minister has done in the conduct of the railway.",22
109,Mr ARCHIBALD ,"Hindmarsh) [11.55]. - I do not think there is any danger in the point raised by the honourable member for Perth as to through rates. We have already given to the Minister all the powers possessed and exercised by the Railways Commissioners of South Australia and Western Australia, so that there will be no difficulty in arriving at an agreement as to through fares. This clause, in my opinion, is very desirable, though it seems to me that the Bill is very strangely drafted. For that, however, I do not blame the Government so much, because manv things have tc be provided for in this Bill which would be more properly provided for in a general Bill creating some authority for the construction, maintenance, working-for , indeed, the whole of the business connected with the line. A week ago the Government informed us that they did not think it desirable at present to create such an authority, because they were anxious to push on with this construction Bill . Until, however, the time arrives when a general Bill is necessary, we are bound to have a clause of this character in the present Bill .",22
110,Mr KELLY ,"Wentworth) [11.58] - The argument of the honourable member for East Sydney is a very fair one, but I think it goes too far. The clause provides that the Minister may charge such fares and rates as he thinks reasonable; but I ask what passenger is going out into the centre of the desert until the line is a through line?",23
111,Mr HALL ,Peopl e may go along for the purpose of selling clothes to those engaged in the work of construction.,23
112,Mr KELLY ,"That is possible, but surely it is much more likely a representative of the Commonwealth Clothing Factory will travel free over the Government railway! Apart from such trifles as have been suggested, the necessity for such a provision cannot arise until the line is practically completed or close upon completion. admit there is some necessity for a clause of the kind, and the case might be met if the Minister assured us that a general railway Bill will be submitted next - session.",23
113,Mr LAIRD SMITH ,This clause gives us control over the Minister.,23
114,Mr KELLY ,"It gives us no control, for never yet have honourable members had any practical chance of ventilating the question of regulations in this House. It is only when grave differences arise between parties that we have an opportunity to ventilate matters in the House. A matter may be of importance to a particular member, but not to a party as a whole, and in such circumstances it cannot be threshed out. This clause provides that a schedule of fares and rates made by the Minister shall be laid before both Houses of Parliament within thirty days after the making thereof, if Parliament is then sitting, and if it is not - sitting, within thirty days after the next meeting of the Parliament; so that the schedule prepared by the Minister might be six or eight months old before we had a chance to deal with it . Mr HF.DGF.S - And a good thing, too.",23
115,Mr KELLY ,"F r o m the honourable member's point of <view, perhaps; but, after all. this is a sovereign Parliament, and it . is entitled to exercise the power pf supervision over this railway until it is placed under Commissioners. . If the Minister will give us an assurance that he will have the matter placed on a sure basis before this Parliament expires, that is all I can reasonably ask. Mr KING O'MALLEY - It will be caref u l l y considered.",23
116,Mr KELLY ,The Minister will take this question into his careful consideration? Mr KING O'MALLEY - Yes .,23
117,Mr HALL ,"Werriwa) [12.2] - As to the point raised by the honourable member for Perth regarding the power of the Minister to make a through rate, I do not think that the clause as it stands would enable him to do so. I trust that the honourable member for Angas will not insist upon his that amendment to incorporate in the Bill section 10 of the Acts Interpretation Act of 1904. That section provides that where an Act .confers power to make regulations, all regulations made accordingly shall he notified in the Government Gazette,- that they shall take effect from the date of I notification; that they shall be laid before both Houses of Parliament; and that if either House of the Parliament passes a resolution of which notice has been given at any time within fifteen sitting days after such regulations have been laid before such House disallowing any regulation such regulation shall thereupon cease to have effect. This clause gives the Minister power to frame a schedule of fares and rates.",23
118,Mr WEST ,Will not the Government be compelled to publish those rates and fares in the Government Gazette f,23
119,Mr HALL ,"There is no objection to that, but if the amendment were adopted it would give the Senate the right to disallow that schedule by resolution when, perhaps, the whole of the Ministry and the whole of the members of this House were favourable to it . The position would he that the Senate would have a power over the finances to which it is not entitled.",23
120,Mr GLYNN ,"Then , would the honourable member give the House of Representatives this power? I recognise that regulations under other Acts do not deal with finance, whereas the schedule to which this clause relates would do so.",23
121,Mr HALL ,"Since the schedule would deal with finance, the proposed power should be confined to the House of Representatives.",23
122,Mr WEST ,The Senate could not override the decision of the House of Representatives.,24
123,Mr HALL ,It could if this amendment were carried.,24
124,Mr GROOM ,Why not allow the existing law to stand ?,24
125,Mr HALL ,"I think that we are fairly protected by the clause as it stands. It is for the Minister to say whether or not he is prepared to accept the amendment j but I trust that he will at least so limit it as to retain for this House the power to control rates and fares, instead of conferring on either House the power to disallow a decision of the Government in relation thereto.",24
126,Mr HEDGES ,"Fremantle) [12.5] It is very desirable that this clause should remain in the Bill. The honourable member for Wentworth said that whilst the line was being constructed nothing would be carried over it. He is evidently not aware of the fact that sheep and other stations extend for hundreds of miles over the country to be traversed, and that freight would be carried for them. Then, again, who knows what discoveries may be made during the construction of the railway? The line will pass through the Tarcoola gold-field, and it will carry everything required for that and other gold-fields that may be discovered. Whilst the railway from Southern Cross to Kalgoorlie was being constructed, the traffic upon it increased to such an extent that something like six engines were required to cope with it, apart altogether from the power required to haul the material for construction - purposes. The Minister must have full power to make these rates, and to vary them according to circumstances. In the event of a serious drought, sheep and cattle Would have to be removed from one place to another, and the Minister should be given power so to alter rates as to be able promptly to meet such an emergency.",24
127,Mr GROOM ,"Darling Downs) [12.8] I hope that the Minister will accept the amendment, as moved by the honourable member for Angas.",24
128,Mr KING OMALLEY ,"I have already sa'id that I cannot accept it. I promised, however, that the matter would be considered later on and said if it were then thought desirable to deal with it, we osuld if necessary re-commit the Bill.",24
129,Mr GROOM ,"Fro m the point of view of Parliamentary control, this is an exceedingly important matter. Under the amendment, both Houses would, if necessary, have the right tq protest against the schedule of rates and fares adopted by the Minister, so that we are simply asking for the preservation of Parliamentary control. With one exception, I do not think that any regulation framed by a responsible Minister, acting under proper advice, has ever been disallowed by either House of the Commonwealth Parliament. The exception referred to was a regulation framed by the present Minister of Home Affairs in regard to the collection of the census, and which was rejected by the Senate. We should be very careful not to give up our' Parliamentary control, and I hope that the Minister will accept this amendment. Mr KING O'MALLEY - I cannot.",24
130,Mr GROOM ,"The legislation of South Australia is generally noted for its preservation of the rights of the State Parliament. In section 37 of the South Australian Act power is given to the Commissioner to make by-laws fixing the amount of fares for the conveyance of passengers and the charges for the carriage of animals, goods, and parcels. It provides further, however, that such by-laws shall be laid before both Houses of Parliament within fourteen days of their making, and that if an address be presented to the Governor by either House they may be annulled. That is what we are asking for. We are asking, not for the introduction of any revolutionary principle, but for the recognition of an existing system. When the definition clause was under consideration, I asked the Minister of Home Affairs whether the rates and fares fixed by the Minister should not be submitted to Parliament, and the honourable gentleman, acting on his first impulses, which are generally the impulses cf statesmanship, said"" I have not the slightest objection to doing that when the occasion arises.""",24
131,Mr KING OMALLEY ,I have really provided for what I promised would be done.,24
132,Mr GROOM ,"The honourable member has not done so. If we delegate these powers to the Minister, he will be able to exercise them just as he thinks fit, and unless we can pass a Bill through both Houses we shall be unable to secure redress.",24
133,Mr JH CATTS ,O r pass a motion of censure.,24
134,Mr GROOM ,"Eve n that would not be sufficient. It would only lead to the misfortune of depriving us of the services of the Minister. We want to remove, not the Minister himself, but that which is objectionable in any schedule or regulation. amendment should be accepted. If , further consideration, it was thought to too drastic, it could be reconsidered. Minister could ask the Parliamentary Draftsman to consider how it harmonized with the whole scheme of his Bill. would be much better for the Minister accept the amendment than to reject it and be compelled at a later stage for the recommittal of the Bill.",24
135,Mr JH CATTS ,"Cook) [12.14] The proviso to this clause that these dules of fares and rates shall be laid the table of the House is absolutely insuffiis cient to meet the position. Under it schethat dules would be laid on the table, and should have power to look at them., but we could not cause them to be disallowed unless Ave carried a motion that would tantamount to a motion of censure. such a. motion the matter would be decided on party lines, quite irrespective of the merits of the schedule itself. I recognise the force of the objection raised to amendment, that it would give the Senate co-equal power with this House to veto schedule of rates and fares; but we could add words providing for all that the honHouses, orable member for Angas has in view with the out going so far as to incorporate in this measure. measure the provisions of section 10 of the Acts Interpretation Act of 1904. I would suggest that the following words be added to sub-clause 2 :Within which period the House of Representatives may, by resolution, vary or rescind any of such schedules. Would I be in order in moving an amendamendment ment upon the amendment ?",25
136,The CHAIRMAN ,The honourable member had better wait until the other amendment is disposed of.,25
137,Mr JH CATTS ,"Perhaps the words I have suggested will not quite meet the case. I will give notice of intention to move add to sub-clause 2 a proviso that "" the House of Representatives may within fiftempts teen days after the tabling of the schedule by resolution vary all or any portion of It would not be proper to give any Minister unlimited power over so important a matter. The power that I am asking for is conallow served to all the State Parliaments, and is absolutely necessary when we are comdifficulty mencing a Commonwealth railway policy simply refuse to pass the Act. to preserve similar powers for the monwealth Parliament.",25
138,Mr FENTON ,"Maribyrnong) [12.17]. - The difficulty might be overcome if the The Minister would consult his colleagues to upon see if an amendment can be drafted to be suit the objections that have been raised. The It would be unwise at this stage to accept the amendment of the honourable member for Angas, or that of the honourable memI t ber for Cook. It would be satisfactory if to the Minister would promise to make a state, . ment to the House later on, and, if necesto ask sary, recommit the clause.",25
139,Mr BRENNAN ,"Batman) [12.18] The objection to the suggestion of the schehonorable member for Cook is that under on it one House may veto a regulation which sanctioned by the other. In a case of kind the remedy would lie in the inwe troduction and passage of an Act, and we should reach then exactly the same position as we are in now. The honourable member be for Cook objects that when the schedules On are laid before both Houses members can do nothing but look at them. Our remedy is exactly the same as we should have in the last resort if the amendment of the honour the able member for Angas were adoptednamely, that we should have to deal with a the matter by passing an Act. In the event of a clash of opinions between the two the matter has to be dealt with in proper way by the introduction of a",25
140,Mr JH CATTS ,I do not propose to give the other House any authority in the matter.,25
141,Mr BRENNAN ,"Bot h Houses have all or absolute power in the matter, and may exercise it in the last resort, whether the of the honourable member for Angas is carried or whether the clause goes through as it stands at present.",25
142,Mr GLYNN ,"Angas) [12.20] - I see no way out of the difficulty unless the provision I suggest is put in. Otherwise we shall have absolutely no power to check the to rates. An Act of Parliament has nothing to do with it, because an Act immediately the Senate to interfere. They have a perfect right under the Constitution to it . "" intervene by resolution. I would prefer that they did not have the same ipower as we have over these things, but if we do not them to do it by resolution, and a it deadlock results, we cannot get over the by an Act, because they will In the ComSouth Australian Railways Act, as the honourable member for Darling Downs pointed out, there is an express provision on the lines of my amendment. All fares must be laid on the table of the House, and may be disallowed by the specific resolution of either House. We have based our Constitution on the South Australian practice, and the Senate holds in the matter of finance exactly the same relation to this House as the South Australian Legislative Council holds to the South Australian House of Assembly.",25
143,Mr FENTON ,Will not this proposal give the Senate power to disallow all these regulations by resolution?,26
144,Mr GLYNN ,"Undoubtedly , but if we do not pass the amendment, we shall have no power over the schedules of fares and rates at all. 1 recognise the force of the argument of the honourable member for Cook, that it would be inadvisable even indirectly to give the Senate by our legislation power to check these charges, but if we put in a limitation to the effect that it is to be done by the House of Representatives only, we immediately tempt the Senate to kick up a row on a practically irrelevant matter. I do not want to block a Bill about which I am not very enthusiastic, and therefore I would advise honourable members to follow the course laid down in 1904, and not to precipitate a dispute with the Senate about a measure which they are particularly anxious to pass. If the Minister thinks it better, after sultation with the Drafting Department, to throw both these clauses into some other shape, I am sure the Committee will facilitate the re-draft in every way, but at present, following what has been done in South Australia in a perfectly analogous case, his best course is to adopt my amendment. Without it this House will have no check over the charges at all. Mr KING O'MALLEY (Darwin Minister of Home Affairs) [12.25J I suggest that the Committee pass the Bill as it stands now. We have had the best opinion of the Law Department on its drafting, and our desire is to rarry out this project economically and efficiently. I do not want to have anything in the measure which will in any way cripple it.",26
145,Mr GROOM ,"This is simply a question of policy. Mr KING O'MALLEY - If it is considered advisable, we can recommit the Bill and have the proposal re-drafted.",26
146,Mr GROOM ,"It is not a question of technical drafting; it is a question of whether Parliament shall keep control. Mr KING O'MALLEY - The Bill has to be successfully administered by this Government, and we do not want anything in it that will make it possible to cripple the whole project.",26
147,Mr JH CATTS ,"Cook) [12.26] After hearing the honourable member for Angas I am prepared to vote for his amendment. Whilst my proposal would perhaps establish the supremacy of the House of Representatives in a financial matter of this kind, it might raise in the Senate some difficulty that would be really to the detriment of the measure. Rather than that - should happen, I would prefer the amendment of the honourable member for Angas. I am absolutely strong on the point that unlimited power should not be given to any Minister, Labour or Conservative, to fix rates and fares. Parliament must retain authority to review the matter.",26
148,Mr BRENNAN ,"The only difference is that the Bill as it stands gives Parliament control, and the honourable member wants to reserve the power to one House.",26
149,Mr JH CATTS ,"The Bill does not give control to Parliament. Sub-clause 2"" simply provides that the schedule shall be laid on the table, which means that we may come here and look at it.",26
150,Mr BRENNAN ,It throws the whole confield open for Parliament to deal with.,26
151,Mr JH CATTS ,"Onl y by the passing of a vote of censure on the Government. The matter of rates and fares mav be of great importance, but the members of a party may not feel inclined to turn the whole Government out on it. I want to see provision made in the measure for Parliament to deal with the question as a non-party one. The only way to secure that is to direct that the schedule shall be laid on the table, and that Parliament shall have an opportunity of vetoing or varying it within a certain period, just as is now done in the case of regulations in connection with all the Government Departments.",26
152,Mr GROOM ,"Darling Downs) [12.28]. - All that we ask is that these by-laws shall be deemed to be regulations within the meaning of the Acts Interpretation Act of 1904, which provides that, wherever the word ""regulation"" is mentioned in an Act of Parliament the following procedure shall apply: The regulations have to be notified in the Gazette, they take effect from the date of the notification, and they are to be laid before both Houses of Parliament within thirty days of their making, or if Parliament is not then sitting, within thirty days after its next meeting, but that, if either House at any time within fifteen sitting days after the regulations have been laid before the House pass a resolution of which notice has been given, disallowing any regulation, such regulation shall thereupon cease to have effect. That applies to every regulation made where the power to make regulations is conferred by ah Act. All that we ask in this instance - the Minister has already accepted it as regards the general by-laws in a previous clause-is that as regards railway rates and fares the by-laws shall be deemed to be regulations. Then those provisions relating to regulations will apply. The effect will be that the regulations will have the force of law, unless within fifteen days of their being laid before Parliament either House passes a resolution disagreeing to them.",26
153,Mr FISHER ,I have no objection to providing that the by-laws must be made by the Governor General in Council.,27
154,Mr GROOM ,"I do not think that that is going far enough. The clause as framed makes the Minister a despot. He can fix what rates he pleases, and lay them on the table, but Parliament cannot disallow them. The regulations fixing the fees in the Patents and Trade-marks Departments have to be laid on the table, and the same practice should be adopted in this case.",27
155,Mr FISHER ,"Wide Bay-Prime Minister and Treasurer) [12.32] - If the honourable member for Angas will consent to withdraw his amendment. I have an amendment to move in the first line of the clause. Amendment, by leave, withdrawn.",27
156,Mr FISHER ,"The amendment which I wish to propose reads as follows: That the word "" Minister,"" line 1, be left with a view to insert in lieu thereof the words "" Governor General in Council.""",27
157,Mr GLYNN ,"Angas) [12.34] - It would be wise to give the Committee an opportunity to think over the amendment which I proposed. There may be a difference of opinion as to whether .the Senate should have the power to disallow regulations, but I am. afraid that if any limitation on its power is inserted it will not be agreed to. I should like Ministers to consider my proposal, and if they decide not to accept it, to give an opportunity to test the feeling of the Committee in regard to it. Clause postponed. Clause 15The Minister may appoint all such officers as he thinks necessary for the purposes of the construction or working of the railway, and may authorize the employment of any persons for those purposes.",27
158,Mr GROOM ,"Darling Downs) [12.36], - Will the Minister give us an explanation of this clause ? It allows him to appoint all such officers as he thinks necessary for the construction or the working of the railway, and to authorize the employment of any person for these purposes. Similar provisions were inserted in the draft Census and Statistics Bill and the draft Meteorological Bill, but were withdrawn because the Public Service Act regulates the appointment of officers. Under the Bill as it stands, the Minister could enter into a life contract in appointing an officer. There is no restriction on his power of appointment. This appears to conflict with the principle of the Public Service appointments laid down in the Act. In the appointment of permanent engineers, for example, the usual practice should be followed. An office should be created, the vacancy advertised, all candidates should be tested, and the applicants best fitted should be appointed. So, too, with accountants, clerks, and the like. As for temporary hands, their appointment, again, is provided for in the Public Service Act, and provision is made for waiving its limitations, if necessary. It must be remembered that persons appointed under the Act have their rights and privileges. But the Bill would, apparently, enable the creation of a new Public Service without defined status. Mr KING O'MALLEY (Darwin-Min ister of Home Affairs) [12.40] - The Bill provides purely for the construction of the railway, but passengers and goods will be carriecl on the line before it is handed over out, by the constructing authority to the managing authority. It is not intended fo create a large permanent staff, because it may be that the Commonwealth will not undertake another work of this kind for some time, and may not need again the men employed on it. If the Public Service Commissioner had to be consulted about the dismissal of one man, or the choice of another, it would hamper operations very much. Such procedure would be very unbusinesslike. The Engineer-in-Chief will be responsible to the Minister, but in turn will control his immediate officers, who will direct those below again.",27
159,Mr MCWILLIAMS ,"Franklin) [12.43]. - There is no need for the clause, and hope that the Minister will consent being negatived. The Public Service Act this matter. leaves to the Minister the right to appoint temporary hands without reference to the Commissioner. We know that as soon as partment. the line is connected with a centre of lation, passengers and goods will be carand ried on it, and a staff will be necessary manage the traffic. A traffic inspector would not be appointed merely to control the traffic during the time that the line under construction, to be dismissed on completion. When the work nears comtaken pletion, a traffic branch and a permanentto way branch will be just as necessary later on, when it is in full running order. The best men available should therefore be fessional character. appointed in the first instance, and in their appointment the provisions of the Public Service Act should apply. The temporary hands needed only for the construction the work can be appointed without reference to the Public Service Commissioner. TemPublic Service Act? porary hands are so employed now in connection with telegraph repairing, the conrepeal struction of roads, and other works. If the clause is carried as it stands, there may ultimately be a serious conflict between Minister and the Public Service Commishere sioner, unless men are temporarily appointed to what will be really permanent positions. The only result can be direct and serious conflict between the Minister in charge what may be called temporary works and officers also? the. Public Service Commissioner, who, until the Act is repealed, must have control of the permanent appointments. TJnder poses of this Bill. the Public Service Act the heads of the Departments who represent the Minister have full and complete power temporary appointments, and I do not think it advisable that a Minister should make permanent appointments so long as the Public Service Commissioner is vested with the authority. This clause will not movegive the Minister any more power than he possesses now, nor will it take from the Commissioner any of the authority he now in has. It has been found necessary to withworked; draw similar clauses in two or three Supply Bills previously before us, and any conflict hours."" between the Construction Department and the Commissioner can be to the interests of neither the service nor the Minister.",28
160,Mr JH CATTS ,"Cook) [12.46] - I agree with the policy laid down in the ter? olause, which vests, in the Minister or subordinate officers control of the employees. The scheme of the Public Service Act is, I in my opinion, absolutely ridiculous. to its Mr KING O'MALLEY - Hear , hear, in",28
161,Mr JH CATTS ,"In any matter, because it divides responsibility in the DeRecommendations made by poputhose in charge in relation fo wages conditions, or the qualifications of to persons employed, may be "" turned down"" by the Commissioner, who has absolutely no responsibility whatever in the was conduct of the Departments. I know of its instances where the Commissioner has up an attitude in entire opposition the official charged by this Parliament as and Government with the successful conduct of work of a highly technical and proThat being so, the sooner Parliament gets rid of the rotten idea that the Commissioner should be enabled to veto the recommendations of reof sponsible officials the better.",28
162,Mr MCWILLIAMS ,Why not repeal the,28
163,Mr JH CATTS ,"This clause will the Act so far as the railway is concerned ; indeed, that appears to be the exthe pressed intention. If the clause were not the appointments would rest entirely with the Commissioner, but the power is transferred to the Minisrer.",28
164,Mr MCWILLIAMS ,Would the honorof able member make that apply to permanent,28
165,Mr JH CATTS,I would make it apply to any person employed for the purMONICA,28
166,Mr BRENNAN ,"I think it is very doubtful whether this clause will transfer the to make all power to the Minister. Mr JH . CATTS - Of course there are differences of opinion on the matter. I desire to provide for the observance of certain conditions as to employment, and That the following words be added to the clause :- "" Provided that the recognised working hours shall not exceed 48 per week, unless cases of emergency, when overtime may be and provided also that the minimum rate of wages shall not be less than Ss. for eight",28
167,Mr HALL ,For adult labour?,28
168,Mr JH CATTS ,Yes ; that can be provided if desired.,28
169,Mr RILEY ,Canno t we trust the MinisMONICA,28
170,Mr JH CATTS ,"A little while ago, when the question of a minimum wage was before us, the then Minister practically insulted me on the floor of Parliament when I asked for a rate of 7s.; and I desire this matter of wages to be placed beyond the power of any Minister. In the Railway Departments of the various States, from nine to twelve hours a day are being worked regularly, and when we ask that an eight hours' day shall be provided for, we are told by the Commissioners that because there are 30,000 men employed-as in New Soutli Wales-the reform will cost ^£150,000 or ^250,000. The Commissioners express their sympathy with the idea of an eight hours' dav. a minimum wage, and one day's rest in seven; but when it is suggested that a reform, to which I am sure the public would readily assent, should .be carried out, we are told that the extra cost would throw the finances of the State Departments into chaos.",28
171,Mr MCWILLIAMS ,Why not away repeal the Public Service Act ?,29
172,Mr JH CATTS ,"I candidly admit that it is my desire to do so in the case of the railways. If we lay down, at a commencement, that the week's work shall consist of 48 hours, we shall have no trouble in the future. As the honourable member for Franklin has pointed out, this railway will be built in sections, and doubtless each section as completed will be worked. Men will be required for the permanent way, locomotives, and so forth, and they may in the beginning be permanently appointed.",29
173,Mr MCWILLIAMS ,They should be.,29
174,Mr JH CATTS ,Furthe r it is possible that the contractors may open the line temporarily for traffic.,29
175,Mr MASSYGREENE ,Is this work going to be done by contract?,29
176,Mr JH CATTS ,"I do not know whether that question has been decided, but if the work, as it should be, is done by day labour, sections of the line will be opened on a temporary basis j and I have no doubt that the men employed at first will eventually receive permanent appointments. I do not know that it is necessary to permanently appoint them the moment they are taken on, because some probationary period may be desirable.",29
177,Mr MCWILLIAMS ,It would be much fairer to make their appointments permanent from the beginning.,29
178,Mr JH CATTS ,"Quite so; I have a great objection to temporary appointments for permanent work. However, that point need not be discussed at length just now., We have an opportunity now, at the commencement of the work, when few practical difficulties present themselves, to lay down the maximum working hours, and the minimum wage, though, of course, I have not provided for eight hours each day, as the exigencies of the traffic may require broken time. A minimum of 8s. a day has been laid down by the Minister for permanent work in his Department. Mr KING O'MALLEY - For temporary work it pays 9s. a day.",29
179,Mr JH CATTS ,"That is in the case of men who work broken time, but temporary employees who are constantly employed are paid 8s. It may be that the cost of living will increase, and 8s. may not prove a living wage, so that the matter will have to be subject to reconsideration.",29
180,Mr WEST ,"It is a bad thing to fix a minimum wage, because it has a tendency straight to become the maximum.",29
181,Mr JH CATTS ,"That is often the way in the case of private employment, but it does not apply to Government employment.",29
182,Mr WEST ,Why make the provision ?,29
183,Mr JH CATTS ,Because I desire to see nothing less paid. Thousands of men are working for the Commonwealth at 7s. a day.,29
184,Mr CANN ,Me n are working on the New South Wales railways at less than 8s.,29
185,Mr JH CATTS ,"Thousand s were working for less than 7s., but I am glad to see that the latest Wages Board has fixed the minimum rate for unskilled labour at 8s. for eight hours. Unhappily, in some of the States, there are men working for as low a wage as 6s. and 7s. a day of eight hours; and, while we should like to see the rate a little higher than I have suggested, it is well to lay down a minimum. I hope the principle will be affirmed in an Act of Parliament, because that will not only do good in the Commonwealth service, but will have a wholesome effect on the various services of the various States.",29
186,Mr FISHER ,"Wide Bay-Prime Minister and Treasurer) [12.59] - The Government have no objection at all to the principle embodied in the proposal, but we think that it would be better contained in a separate clause. Sitting suspended from 1 to 2.15 p.m.",29
187,Mr MASSYGREENE ,"Richmond) [2.15] The honourable member for Cook, just before we adjourned for dinner, expressed pleasure that the appointments under this clause would not come under the operation of the Public Service Act. I wish to point out, however, that many of these appointments will in their very nature be of a permanent character. Probably before we have completed this railway other raihvays in the Northern Territory will be projected, and many of these appointments, if made, will go on automatically for a very long time. I am not speaking of casual labourers, because under the Public Service Act there is ample power to employ all the casual labour that will be required for the actual construction of the line. I am speaking rather of appointments to the engineering, construction, and clerical staffs, which will be, to all intents and purposes, of a permanent character.",29
188,Mr FISHER ,We propose to limit them.,30
189,Mr MASSYGREENE ,"Howeve r short may be the limitation that the Prime Minister proposes to impose upon them, should not these employees automatically come under some form of control that is removed from political influence? I understand that the policy of this Parliament from the first has been to take the permanent employees of the Commonwealth out of Ministerial control, and to place them under an independent control where they are free from political interference and political interests. Officers engaged in the construction of this line will automatically be transferred to the other works to which I have referred, and there ought to be some definite provision that the officers whom the Minister may appoint under this clause shall be placed under the operation of the Public Service Act, or a Bill should be passed providing for their control by Railway Commissioners. If that is not done, the door will be opened wide to political influence. From the point of view of honourable members on all sides of the House, it it undesirable that our Public Service should be exposed to political patronage. I should like to know exactly the nature of the limitation which the Prime Minister proposes to impose.",30
190,Mr FISHER ,We propose to limit the appointments under this clause to a term not exceeding six months beyond the date of the opening of the line.,30
191,Mr MASSYGREENE ,"The construction of the line may occupy some years, and it is not fair even to the Ministry, or to those public servants who will be engaged, to expose the service during that time to political patronage.",30
192,Mr JH CATTS ,"Cook) [2.20] - As I understand that the Government are prepared to accept the principle of my amendment, if it be embodied in a separate clause, I ask leave to withdraw roy amendment, so that I may submit at a later stage a clause dealing with the matter. Amendment, by leave, withdrawn. Amendment (by Mr KING O'MALLEY) proposed - That after the word "" appoint,"" line 1, the words "" for any period not extending six months beyond the date on which the line shall be declared open for traffic "" be inserted.",30
193,Mr FENTON ,"Maribyrnong) [2.23] Before this line is completed, it will be necessary to engage a number of permanent employee's.",30
194,Mr FISHER ,We shall have power to do that under this proviso.,30
195,Mr FENTON ,The Government are taking power under the amendment to limit the term of employment of those at present engaged to not more than six months after the completion of the line.,30
196,Mr FISHER ,"That is to say, the Minister cannot continue indefinitely the employment of men so engaged. In the meantime we shall pass an Act dealing with the whole matter.",30
197,Mr FENTON ,"I believe it will be necessary to make permanent appointments prior to the completion of the line. I presume that in connection with the appointment of the chief officials required either for the construction of the line or the supervision of the railway, applications will be publicly invited-that we shall follow the course pursued in connection with the recent appointment of a Land Tax Commissioner and an Engineer for the Northern Territory. That should get over the difficulty raised by the honourable member for Darling Downs, who said that in order to remove this matter wholly beyond Ministerial control the appointment nf offirers should be placed under the Public Service Commissioner. I am not arguing for that, but I do urge that when it is proposed to make permanent appointments to the engineering and other staffs, applications should be publicly invited by advertisement in the Government Gazette and the public press, and that those applications should be dealt with in the ordinary way. It is not yet clear whether or not permanent appointments are to be made during the construction of this line. Mr KING O'MALLEY - No .",30
198,Mr FENTON ,"I think that some permanent appointments will be absolutely necessary. Before the whole line is completed, certain portions of it no doubt will be earning revenue, and we shall require a staff of some kind to deal with the traffic, and to control that revenue before the railway as a whole is constructed. That being so, it will be absolutely necessary to appoint permanent officials before the whole line has been constructed.",31
199,Mr FISHER ,"Wide Bay-Prime Minister and Treasurer) [2.27] - The amendment means that no appointment made by the Minister or the Government will enable the person so appointed to have the right to remain in the service for more than six months after the line has been opened for traffic. That will prevent Ministerial patronage in the case of appointments that will extend six months beyond the time taken for the construction of the railway. As has been already stated, the Government intend to bring in, later on, a machinery Bill dealing with appointments to this service.",31
200,Mr GROOM ,And that Bill will supersede this provision.,31
201,Mr FISHER ,"It will to some extent. Appointments of a permanent character may then be made either by the Public Service Commissioner or some other authority, but no appointments made by the Minister or the Ministry will give the person appointed any position of permanency beyond six months after the construction of the line. That is the extreme limit; but from the first day or the first month other machinery, to be brought into existence, will enable men who have shown their competency by passing prescribed examinations and so forth to become permanent officers of the Commonwealth railway service.",31
202,Mr CHARLTON ,Hunter) [2.29] - I am afraid that the amendment would prevent the adoption of the course just outlined by the Prime Minister. It may be found necessary to open sections of the before the whole railway is completed.,31
203,Mr GROOM ,The amendment refers to the time when the line is declared open for traffic.,31
204,Mr CHARLTON ,"-But a certain section may be declared open for traffic before the whole line is completed. An aurithat ferous belt may be struck, and cause a sudden access of population, requiring the partial opening of the line, and it might not suit the Government at that time to .dispense with particular employees.",31
