speakerGroups,Speaker,text,pageNumbers
68,Mr RODGERS ,The movement started majority in a parochial instead of a national way.,29
69,Mr HUGHES ,"I have not said that. of the I am content to declare myself to sub- in favour of the creation of means for making new States from time to time as the development of the Commonwealth may require. But that cannot be done u n t i l the people are enthusiastically in favour of it . What was malleable three years ago Parlia- has now become cold, and has set to amend hard; what was conceivable has now to - ask the become so remotely possible that it has passed out of the sphere of practical politics, so that the echoes that which the are raised by this debate sound to us like The Constitu- the reading of the names on the tombstones in a cemetery.",29
70,Mr THOMPSON ,"New England) [4.16] - I accept the amendment with apParlia- proval, because it is the suggestion of the Government, and provides the most sensible way out of this difficulty. This debate has shown that great constitutional difficulties surround this matter which require the consideration of honourable members at a special constitutional session. We have had the definite announcenothing ment of the Government that next year constitutional - presumabl y when we are at Canberrain any there will be a special session to deal with constitutional issues. That is one of the most important statements that has been made by the Government since this Parliament came into existence, because it opens up a vista of big possibilities for Australia. As secretary to the All Australian New State Movement, and to the Northern New South Wales Movement particularly, which have ardently advocated the subdivision of the State, I amendment can safely say that the proposal of the by Government to accept this matter as a majority question for the agenda-paper at the special constitutional session is entirely acceptable. If we decide to hold a referendum on the subject during the life of this Parliament, we shall still be faced with constitutional difficulties in establishing the new States. For that reason it is better, especially as this Parliament has from two and a half to three years to go, to relegate this question to a special constitutional session. At such a session there will be a different atmosphere from that existing today. Although tais question has been threshed out from one end of Australia to the other, and although the Labour party has flaunted its unification scheme before the people for several years, there are, when it is being discussed here today, empty benches on the Labour side. When honourable members of the Labour party have an opportunity to discuss their unification proposals, their interest in them appears so small that, with the exception of the honourable member for Capricornia ( Mr . Forde), they have not participated in the debate or even remained to hear the discussion.",29
71,Mr FORDE ,"It is the duty of the Government, not of the Opposition, to keep a House. I submit that there is not a quorum present.",30
72,Mr DEPUTY SPEAKER ,Mr. Bayley) - The honourable member for Capricornia is out of order.,30
73,Mr THOMPSON ,It is necessary to create for the discussion of this question a different atmosphere from that which prevails today.,30
74,Mr FORDE ,"I call attention to the state of the House. It is the duty of the Government to keep a "" House."" Mr DEPUTY ' SPEAKER - The honourable member is not entitled to make remarks of that kind. Do I understand that the honourable member is calling for a quorum?",30
75,Mr FORDE ,I am. \ Quorum,30
76,Mr THOMPSON ,"I am prepared to accept. the amendment of the honourable member for Gwydir ( Mr Abbott). hope that the new States issue will have a prominent place on the agenda of the proposed constitutional session. has been a great deal of agitation, and there still is, though I admit that it is carried on by disappointed people, for the formation of new States, and I trust that something definite will soon be done in the matter.",30
77,Mr FENTON ,"Maribyrnong) [4.23]. - The honourable member for New England ( Mr Thompson), and some of his colleagues, have endeavoured to brand honourable members on this side of the chamber as unificationists. Although I am not afraid of the name I do not consider myself a unificationist, because I would substitute for the present State Parliaments, provincial Parliaments clothed with limited power, such as operate now in Canada and South Africa .",30
78,Mr THOMPSON ,"We do not suggest that new State Parliaments, with powers such as are possessed by thosenow in operation, should be established.",30
79,Mr FENTON,"-It would be folly in every sense of the word to enlarge the number of such - parliaments in - Australia. The desire of the Labour party, as I think the overwhelming majorit y of our people understand, is to substitute for the existing State Parliaments provincial parliaments which will act withi n the authority conferred upon them by the National Parliament. I am not a unificationist in the sense that I favour only one Parliament for the Commonwealth; but during the twenty years I have been in public l if e I have advocated, on both Federal and State platforms, increasing the power of the National Parliament and decreasing that of the State Parliaments. I have said without equivocation that the State Parliaments must decrease, and the Commonwealth Parliament increase in importance and power. That view is in accord with ""the sentiments of the great m a j o r it y of the Australian people. It has been said that the Labour party is seeking to deprive our people bf home rule, but if we had our way we would give a greater measure of home rule than the people formed.] now enjoy, for we would bring them into closer contact with their governing authorities. I object to this piece-meal I method of dealing with the new States issue. This Parliament should consider the interests, not only of Queensland and There New South Wales, but of all the States. Western Australia, for instance, is just as much entitled to a subdivision of her territory as New South Wales, Victoria , or Queensland. I believe in decentralization. A few days ago, when I suggested, in the course of a debate, that Australia could, with ' benefit to the people, be divided into twenty provinces, each with a population of 300,000, the Attorney-General ( Mr Latham) interjected that Sydney itself, would, in that case, contain about three provinces. I do not suggest anything like that. I consider that capital cities with a community of interests should have provincial parliaments of their own; but I do not think that provincial parliaments in sparsely-populated areas should have as many members as provincial parliaments in the capital cities. Our Federal system of dividing the Commonwealth into electoral divisions with a community of interests, is excellent. In any new State subdivisions that I might suggest, I should pay no heed whatever to the present State boundaries. As the people on the borders of Queensland and New South Wales have similar interests, I should forget the imaginary line that separates the two States; and, as the people in the northern part of Victoria and the Riverina,' in New South Wales, also have like interests, I sliould pay no attention to the fact that the .Murray River is the present State boundary. I regret that our population is centred in our metropolitan areas; but, in my opinion, the setting up of provincial parliaments such as I have proposed would counteract centralization. I should not think of providing separate governors and agents-general for the new States, nor of setting up two houses of parliament in them. We shall never secure any real financial reforms u n t il the spheres of Federal and State activity have been substantially altered.",30
80,Dr EARLE PAGE ,In which direction?,31
81,Mr FENTON ,I should place all our big national services under the trol of the Commonwealth.,31
82,Dr EARLE PAGE ,Would the. honorin able member make the Commonwealth the controlling authority in finance?,31
83,Mr FENTON ,"Yes ; I consider would be wise for the people to give Parliament unlimited power, and allow to take over the State debts. Mr THOMT>SOTV - Would the honourable member be in favour of the Commonand wealth Parliament delegating powers the provincial parliaments from time time ?",31
84,Mr FENTON ,"I would. It is most unfortunate that section 128 is in the Constitution. The concluding paragraph of it readsNo alteration diminishing the proportionate representation of any State in either House of the Parliament or the minimum number of representatives of a State dn the House of Representatives, or increasing, diminishing, or otherwise altering the limits of the State, or in any manner affecting the provisions of the Constitution in relation thereto, shall become law unless the majority of the electors voting in that State approve the proposed law.",31
85,Mr THOMPSON ,-That spoils our whole Federal system.,31
86,Mr FENTON ,"I do not propose to enter into a discussion of the legal aspect of the matter, but, in my opinion, the right honourable member for No r t h Sydney ( Mr Hughes) has stated the case correctly.",31
87,Dr EARLE PAGE ,What we suggest is that both people and Parliament should have the right to take action.,31
88,Mr FENTON ,"As things are now, although five States in the Commonwealth determined on an alteration, Tasmania, our smallest State, could, with a majority of only two votes, prevent it from being made; and that is an intolerable position. From a propaganda point of view, a constitutional session might help us in this matter. I believe that if I were to conduct a vigorous campaign in the Mari byrnong electorate, and the main plank of my platform was unification, my majority would be increased rather than diminished. I , therefore, have no fear of being called a unificationist, but it is not fair to describe the whole of the members of the Labour party as unificationists, though it is true that some members of the party propounded a tencontative scheme for discussion. The honourable member for Lang ( Sir Ellio t Johnson) said that he does not believe the creation of new States, because the result would be to impose further burdens upon the taxpayers. We might have it twenty provincial parliaments, each of this which would have a comparatively small it area to look after and fewer powers than are now possessed by the State Parliaments. Big questions such as the control of railways, the floating of loans, so on, could be dealt with in the to Federal arena. The provincial parliato ments might be given some of the powers now possessed by our State Parliaments, and might, in addition, be given power to deal with questions which are now dealt with by municipal authorities. By the adoption of such a system, we should have something like real home rule. The provincial parliaments would not be in vested with all the pomp and glory of our present State Parliaments, but the people they would control would be much better governed than are the people of the States under existing conditions. This Parliament, freed from its fetters, could be run on truly national lines, and would be able to do far more for the people than it can do now. We are desirous in this Parliament of doing great things for the people, but the Constitution calls a halt whenever we propose to make an advance.",31
89,Mr THOMPSON ,The Constitution can be altered.,32
90,Mr FENTON ,"That is so, but it is a most difficult matter to alter it . I hav6 often said that in our Constitution we have too slavishly followed the United States' Constitution, and would have done better if we had followed the Canadian Constitution.",32
91,Mr THOMPSON ,"So far as the establishment of new states is concerned, it is much worse than the Constitution of the United States of America.",32
92,Mr FENTON ,"It might not be as suitable for the settlement of some questions, but, speaking generally, we have, in Australia, followed the Constitution of the United States of America too closely. I remind honourable members of the statement made by General Smuts when the framing of a Constitution for South Africa was under consideration. He said .that they had avoided the mistakes made by the Australian people. They retained for the Federal Parliament full industrial powers over railways and many other activities which the Australian people failed to do. The framers of the South African Constitution were advised to avoid the mistakes we made. I say nothing to the in j u r y of the memory of the late Alfred Deakin, or to the repuNA that these gentlemen, when members of the same Government, advised the people charged with the framing of a constitution for South Africa , to avoid the mistake made in Australia of copying too slavishly the Constitution of the United States of America.",32
93,Mr THOMPSON ,The South African provincial experiment has failed.,32
94,Mr FENTON ,I do not know that it has.,32
95,Mr THOMPSON ,They have had half a dozen commissions inquiring into it .,32
96,Mr FENTON ,"We required a flexible constitution which could be alteredand adjusted to meet altered circumstances ; but we copied a constitution that was 125 years old. We need to reduce the powers of the ' State Parliaments and to increase the powers of the Federal Parliament. In the place of our present State Parliaments, we should have provincial parliaments of one house only. All these questions of detail could bo worked out later. I am not satisfied that we should be able to effect the savings that are so necessary. W it h 20 provincial parliaments, comprised of 30 members each, we would have about the same number of members of Parliament that we have in Australia today, excluding the Federal Parliament.",32
97,Mr THOMPSON ,How many members should there be in a provincial parliament ?,32
98,Mr FENTON ,"I have put the number, roughly, at 30.",32
99,Dr EARLE PAGE ,How many senators should there be?,32
100,Mr FENTON ,The honourable gentleman wants to know how many senators there should be in the national Parliament. That is a detail which could be carefully considered. I do not say that it would not be necessary to increase the - membership of the Federal Parliament.,32
101,Mr THOMPSON ,Is the Labour party in favour of abolishing the Senate?,32
102,Mr FENTON ,"Yes . I see very little use in the Senate or in any upper house in any country in the world, beginning with the House of Lords. If I had my way, I should abolish the House of Lords. It is, in my mind, iniquitous - that there should be hereditary peers, and that persons belonging to one section of the Christian church should be entitled to seats in the House of Lords to the exclusion of - persons belonging to other sections of the church.",32
103,Mr THOMPSON ,Does the Labour party provide in its new scheme for the abolition of the Senate?,32
104,Mr FENTON ,"The abolition, of the Senate and of all upper houses in Australia is a part of the Labour party's platform. When our system of government is brought into greater conformity with modern ideas, the eyes of the world will be turned upon us mucb less critically than tbey are at the present time. Australia, as at present governed, is the laughing stock of the world.",32
105,Mr ABBOTT ,On e person in every seven of our population of Australia is a public servant.,33
106,Mr FENTON,"We are often reminded of that, but, so far as the Public Service is .concerned, the question is whether the members of it are doing their duty and earning their salaries. Some will complain that, if the Commonwealth took over the control of the railways, they would all be controlled from Canberra. That complaint would be made in' every State with the exception of New South Wales. Already,, in the daily press of this State, we are being told that the Federal Parliament is going to Canberra, that it will be far away, and goodness knows what will happen when everything is run from the Federal Capital. Australia is a country of great distances, and yet I would remind honourable members of the wonderful service that is rendered to the people by the Postmaster-General's Department - Its benefits are extended to every little hamlet in Australia, as well as to. the great cities. Every one will admit the value of the sendees rendered by the Postal Department and the importance of the work that it is doing for Australia. It is, under Federal auspices, doing better work than it did when controlled by the several States. Tf the Federal authority can carry out such good work in the extension of postal facilities to the people, there is no reason why it should not be able to do equally good work if it controlled the railways of the Commonwealth in the same way.",33
107,Mr THOMPSON ,"Does the honourable - member believe, that railways in the north-west of Western Australia could be properly manaated from Canberra?",33
108,Mr FENTON ,"They would not be managed from Canberra. Postal affairs in Western Australia are not managed from Melbourne; they are managed from Perth by the Deputy Director-General for Western Australia. The central administration will be at Canberra, but it will be the Deputy Directors who will really administer the affairs of the Postal Department in the various States. They are doing that work now, and are doing it well.",33
109,Mr THOMPSON ,Has the Labour party any proposal for an amendment of 'the Constitution to bring its scheme into effect?,33
110,Mr FENTON ,"If the Labour party was in power it would not only propound a scheme of government for Australia, but it would submit it for consideration either at a special session of the Parliament or"" to the people by way of referendum. The creation of new States is only one matter in connection with which amendments of the Constitution are required. We pledged ourselves at the 1910 election that if the Labour party were returned it would repeal the Naval Loan Act. That was believed by many people to be an awful proposal, but we did repeal it. The Labour party was in power for only a few months when that act was removed from the statute-book; and we made a start with the establishment of an Australian Navy on Australian lines. We said that if returned to power the people would be given an opportunity to amend the Constitution, and they were given such an opportunity in 1911, when proposals for the amendment of the Constitution were submitted to them.",33
111,Mr THOMPSON ,The Labour party does not say that it will follow that course in connection with its new scheme.,33
112,Mr FENTON ,"We have our own scheme, and it will be put forward at the proper time. The Treasurer (Dr Earle Page) and the honourable member for New England have accepted the amendment moved by the honourable member for Gwydir ( Mr Abbott). There is no doubt that it will be carried, and the question dealt with by the motion will be remitted to a constitutional session of the Parliament at Canberra. I rose chiefly to refute some statements made by the honourable member for New England, suggesting that the Labour party is in favour of unification. He has said that the Labour party's scheme is a unification scheme.",33
113,Mr THOMPSON ,Member s of the party have always so described it.,33
114,Mr FENTON ,"Doubtles s there are rash members in the Labour party, as well as in the party opposite, who sometimes make use of terms without considering their exact meaning. I have said that, personally, I do not fear to be called a unificationist, but I do not think the term should be applied to the' Labour party as a whole. I have tried to outline the policy of the party to replace the existing State Parliaments by provincial parliaments, and to establish a federal system of government suited to the circumstances of Australia. A federal system suited to Australia would not be suited to South A f r i c a , where a different territory and different classes of people require a different for m of government. We should suit ourselves to our circumstances, and that is why I say we made a big mistake in copying what was done by people on the other side of the world.",33
115,Mr THOMPSON ,We did not copy the United States of America.,34
116,Mr FENTON ,"In some directions we did not, but in other directions we followed the Constitution of the United States nf America too closely. If . alive '. well I hope to take part in the proposed constitutional In the meantime I hope the Government will be fortified by the best legal advice as to what the Constitution means. We do not want to put people to the trouble of going to the courts to ascertain what it means. I hope that whatever alterations are made will be framed in such clear and unambiguous language that he who runs may read our law and be able to obey it . I am prepared to defer the further consideration of this question until we can have a constitutional session, and I hope that as a result of the deliberations of that session we shall be in a position to ask the people to accept some most desirable constitutional amendments.",34
117,Mr FORDE ,"Capricornia) [ 4 . 5 3 ] - I understand that the honourable member for New England ( Mr Thompson) has agreed to accept the amendment moved by the honourable member for G'wydk ( Mr Abbott) that the method of establishing new States should be considered along with other constitutional questions at the proposed constitutional session of this Parliament. I have always been very reasonable on this matter. chief object in. speaking today was to prevent the motion from being delayed for another three weeks, as the Treasurer suggested that it should be. Although I Was not actually prepared to speak to the motion, I realized that further delay would be most unfair to the supporters of the New States movement who want some definite pronouncement from the Government on the question. If my speech did nothing more than provoke the Treasurer to state his attitude on the matter, and what he in tends to do to give effect to his election promises, it has done some good. I am glad to find that the Treasurer has now announced that the Government will consider this question at the constitutional session to be held at Canberra next year. All I ask in that regard is that the Government shall carry out its promise; because I have in mind the definite promise made by the Prime Minister in 1923 that the question would be dealt with at a constitutional session of this Parliament in 1924, and nothing was done to carry out that promise. It is the duty of the honourable member for New England and others who take an interest in the New States movement to see that the Government adheres to the promise session. that it has made today, but I feel sure that it would not have been made but for my criticism of the Treasurer for his apathy and indifference towards a matter which was mainly responsible for his election to this Parliament. I made.no personal references to the Treasurer. I have absolutely nothing against the honourable member personally. My criticism of him was solely of a poli-bieal kind, but it would have been cowardly on my part if I had said nothing on behalf of a movement in which I have taken a very keen interest. I disagree in certain respects with a number of sup^ porters of the New States movement. For instance, some of them would establish a' number of additional State parliaments.",34
118,Mr DEPUTY SPEAKER ,The honourable member has already spoken to the motion. He must now confine his remarks to the amendment.,34
119,Mr FORDE ,"I am dealing with the amendment. I cannot join with those supporters of the New States movement who would create additional State 'parliaments with upper houses and departMy ments which would multiply the cost of government in Australia. I have always held that the Commonwealth should be the sovereign authority, with a number of subordinate provincial councils or - State parliaments.",34
120,Mr DEPUTY SPEAKER ,The honourable member is still going beyond the amendment.,34
121,Mr FORDE ,I recognize that the amendment moved by the honourable member for Gwydir proposes to defer the question u n t i l the constitutional session is held next year.,35
122,Mr MATHEWS ,That means nothing.,35
123,Mr FORDE ,"It means that the Government is not prepared to deal with the matter at the present time. It s decision will not mest with the approval of the New States League of Central Queensland, which has written to me as follows : At a meeting of the Executive, held on the 23rd March, I was requested to convey to you the following resolution:"" That this meeting is against the suggestion that the referendum on the matter of amendment of the Federal Constitution to give the Commonwealth Parliament power .to create new States, should be bracketed with other extraneous matters, and affirm the fact that the suggested amendment of the Constitution in regard to the creation of new States is so important nationally that it should be submitted to the electors as a single and that the elimination of the State Government's veto, and the vesting of the power of creating new States in the Com-, monwealth Parliament he put as briefly and simply as possible, so that the electors be not confused."" A copy of that lesolution was sent to the secretary of the Parliamentary New States Committee, of which the honourable member for Wew England is secretary. The memnors of this league will be disappointed to learn that the Government will not submit the New States issue at a separate referendum.",35
124,Dr EARLE PAGE ,"The honourable .memhas received my reply to that communication, stating definitely the Government's attitude.",35
125,Mr FORDE ,"I know that I sent the communication to the Treasurer, and that he furnished me with a reply. ever, the Government has its majority, and we have now its definite promise that the matter will be dealt with at the constitutional session. It is not my in tention to vote against the amendment. As a matter of fact, I must accept it , because it is the best we can get under the circumstances. At the constitutional session, honourable members of all parties will have ample opportunity to discuss the Government's proposals, and submit amendments. It is a big step forward, for those who desire the creation of new States, to have succeeded in inducing the Treasurer to announce the Government's policy, and arouse him out of the state of apathy in regard to the question into which he has fallen since he took office four and a half years ago. The honourable member for New England has done good work in trying to induce the Government to take some action; but it was, of course, impossible to get the Treasurer to say in this House what his attitude during the last four and a half years was. When I attacked the Treasurer's political actions, and his indifference to the New States movement, he made the lame excuse that I was making a personal attack upon him. I attempted no such thing. The Treasurer is responsible to his own electors; but honourable members here are entitled to point to any breach of faith on his part.",35
126,Mr DEPUTY SPEAKER ,The honourable member is again going beyond the scope of the amendment.,35
127,Mr FORDE ,"I am keeping the issue, amendment in mind. I have also in mind that a very evasive Treasurer has sidetracked this matter long enough. I propose to see that he lives right up to his election promises in regard to the New States question.",35
128,Mr THOMPSON ,"New England) [5.1] - My action in submitting my motion twice within the last three years has been full y justified by the discussion we have had upon it today. At last we have had a definite pronouncement as to the attitude of the Government. W it h that attitude, I for the present entirely agree. I have already explained why I have accepted the amendment, and there is no need for me to go over that ground again. I do not seek to take undue credit for being consistent in my advocacy of the New States cause in this ParliaHow- ment. I appreciate the frequent references of the honourable member for Capricornia to the subject; but T cannot allow this occasion to pass without reminding the honourable member that he has assiduously avoided taking an active part in the Parliamentary New States movement. I have no wish to divulge the nature of conversations I have had with the honourable member, but he has had every opportunity to join the Parliamentary League. He declined very definitely, for the reason that the leaeue was not actually working along the lines in which his party believed. I thought it was a very reasonable attitude for him to take up; but I am surprised that he did not stand up to it in Capricornia, where the Central Queensland New States movement is fairly active. H a d he done so, I could have admired his consistency more than I do.",35
129,Mr FORDE ,"In January last I called a meeting of the New States League in Central Queensland, aud explained my reasons for not joining the Parliamentary Committee. These reasons were published in the issue of the Rockhampton Miner for the 5th January last.",36
130,Mr THOMPSON ,"I accept the honourable member's assurance. He is, I think, sincere in his advocacy of new States. He attended two big conventions at Armidale, and made .speeches that greatly impressed the 300 delegates present on each occasion. As a personal friend of the honourable member, I should be sorry to think that he could speak as he did on those occasions, and at other conferences, if he were not sincere. look forward to active co-operation, henceforth, with him in preparing the case which the New-Staters hope to present to this Parliament when it meets for a constitutional session at Canberra next year.",36
131,Mr FORDE ,"The trouble is that some of the honourable member's friends import party politics into this movement, to the detriment of the Labour party.",36
132,Mr THOMPSON ,"Some people may have done that, but I hope I have never been guilty of such tactics. This is a non-party question. The speech delivered by the honourable member for M a r i byrnong ( Mr Fenton) disclosed the need for forcing even the Labour party to submit definite proposals. The honourable member said that that party has varied the unification scheme originally disclosed in this House by the honourable member for Dalley ( Mr Mahony), in 1920. Bearing the title Unification, a pamphlet has been widely distributed, with the result that a large number of people regard the "" scheme put forward by the Labour party as a straight-out proposal for unification. W it h the principle of that scheme, I have no disagreement, but I think it is waste of time for any party to advocate the abrogation of the Federal compact. The people of Australia accepted federation on the understanding that the Federal principle would be observed. The great weakness in the scheme of unification, originally propounded by the Labour party, was that it definitely abrogated the Federal compact and proposed the substitution of an entirely new system of government. We have been assured today by the honourable member for Maribyrnong and the honourable member for Capricornia that, at the instigation of Mr Theodore, the Labour party has adopted a modified scheme, which is not essentially unification. If this debate has done nothing more than disclose that important fact, it has been well worthwhile. Although the Labour party is not in power in this Parliament today, it has held office in the past, and will probably do so in the future. It is a great party, representing a large number of people, and if it has a proposal that is v it a l . to the welfare of Australia, it should disclose both the principles and the details of it . The I original scheme did include such details as the granting of constitutions to municipal and shire councils. The sooner the Labour party submits its revised scheme of subdivision to the people, the better. The agitators in the New States movement may take credit to themselves for having forced the Labour party to advocate a definite scheme of constitutional reform to permit of the further subdivision of Australia. As a party, it has not consistently advocated unification; that has been done spasmodically by in dividual members, but the party appeared to sponsor the scheme. The only means by which the Labour party can bring its .proposals before the people, is an agitation such as the New Staters have conducted, which has led to an important declaration by the Commonwealth Government that the claims of the movement will be considered at the constitutional session. The right honourable member for No r t h Sydney ( Mr Hughes) dealt in characteristic fashion with this matter, but, although he has claims to be regarded as a constitutional authority, his declaration thut it would be impossible to amend section 128 did not help us very much. The framers of the Constitution evidently designed that section to prevent the subdivision of a State without the consent of its local legislature. At the time when the people accepted that provision, they could have had no idea of its effect, but after 25 years of federation, we know that it definitely prevents the creation of new States, except in Commonwealth tories. This Parliament has already provided machinery for the establishment of two new States in the Northern tory, but many years may elapse before the population there is sufficiently to justify the operation of that nery. I do not think the founders of the Commonwealth intended should forever consist of only the six existing States. In Western Queensland, and New South Wales, where subdivision movements have been fairly strong at times, the matter has been debated by the State legislatures, but even when they decided to accept the principle of subdivision they always referred scheme back to the Commonwealth liament. Therefore, unless section 128 is amended, the impossibility of creating new States without the consent of the State Parliaments will continue. 25 years of federation not one State Parliament has consented to the establishment of a new State within its boundaries. The Parliament of New Wales expressed the opinion that State should be subdivided, but referred the matter to the Commonwealth ment. A royal commission South Wales, which spent £25,000 in the collecting of evidence and generally investigating this matter, reported that it was neither practicable nor desirable to create new States within New Wales. We must, therefore, turn back to where we started 25 years ago, and ask the people to agree to the deletion of section 128, or to insert in the Constitution a provision giving to this power to create new States. The longer that step is delayed the more difficult it will become. In all the States the population in the capital cities is becoming greater, vested and political more powerful, and the voice of the rural interests feebler. If we delay action for another twenty years it will be practically impossible to agitate in the rural areas for the Creation of new States. Now is the time to act. The right honourable member North Sydney ( Mr Hughes) said that under the present Constitution sent of the majority of the people voting in the majority of States must be obtained before this Parliament can begin create a new State without the consent Mr Thompson. of the State Parliament concerned. As an afterthought, he added, that if any State did not record the necessary Terri- majority of Votes in favour of the proposal, no subdivision could take place within its boundaries. If that opinion Terri- is correct the meaning of the Constitution is this: If a majority in large favour of the creation of new States machi- were obtained in four of the existing States, and the majority of that it the people of the Commonwealth were of the same opinion, subdivision proposals Australia, could be put into operation in those four States without the consent of the local Parliament, but not in the two dissenting States. If five States consented and Victoria dissented, the five could be subdivided, but Victoria could not be. That, the I know, is the opinion held by the At Par- torney-General ( Mr Latham), but even if it is correct it is not impossible to secure the necessary majority of votes so that this Parliament can subdivide four In the or five of the existing States. If that step were taken the force of example might operate to induce the dissenting States to surrender the necessary power South to the Commonwealth. It is not imthat possible for this Parliament to secure a majority in all the six' States in favour Parlia- of subdivision. If this matter were rein New moved from the arena of party politics, and the two great parties in this Parliament unitedly asked the people to amend or repeal section 128, and the other provisions relating to new South States, and to give to this Parliament absolute power to create new States when and in such manner as circumstances might dictate, the overwhelming majority of the people would assent. But Parliament if one party goes to the people with a scheme, and another party advocates a proposal that is the same' in essence but not in details, both will be courting defeat. I hope that between now and the interests constitutional session to be held at Canberra, various projects for obtaining taking constitutional authority . to subdivide Australia will be devised, and that the successfully Labour party will seize the opportunity to spread its so-called unification gospel amongst the people. It should not confor tinue to sit down' on the job as it has been doing during the last four years. the con- If it will explain its scheme to the people, by the time the constitutional session is held a weighty public opinion to in favour of subdivision will have been created. I assure members of the Labour party that the leaders of the New States movement, who in the past have bumped, their heads against brick walls, will rest rio longer. They have explored every constitutional means of getting new States created with the consent of the State legislatures, but owing to the powerful influence of city interests they have always failed. If , however, it is definitely decided that the Federal Parliament shall tackle the question, and that within the next two and a half years the necessary amendments to the Constitution will be submitted to the people as a major issue, there will be no cause for further complaint about the apathy or lethargy of those engaged in the - movement. Of what avail is it for people to be alert and enthusiastic when they are continually told that their proposals are hopeless, that they are up against a constitutional dead-end. and that they had better accept things as they are? When they see that there is a chance of achieving something they will continue the fight with renewed zest. When they were led to believe that if they agitated they would be able to swing the State Parliaments behind their movement, they were full of life and hope, and they worked to such good purpose that for two or three years the creation of new States was the most widely discussed question in Australian politics. But when they found that their efforts were .useless, and that they always came back to the dead end of section 128 of the Constitution, they decided that, until Parliament would take the cause in hand, they would not waste more of their time and substance on it . They subsided, and left the job to be done by the politicians. I happen to be one of the politicians to whom the job was left. One honourable member has said that I have pursued the subject to distraction in this House. I have consistently tried to bring it uncier the notice of this Parliament, and I hope that it will be evident, in a few minutes, that I have done so with success. I hope that the Government will not. regard the carrying of this amendment as the shelving jof the question', but rather as. a definite instrnr-tion from this Parliament that it should set its constitutional authorities to work to try to devise suggestions to place before the people. Those suggestions should be made, not two or three weeks before the constitututional session, but as soon as possible, so that they may be considered and thoroughly discussed by the people.",36
