speakerGroups,Speaker,text,pageNumbers
56,Mr A GREEN ,B y lowering wages?,34
57,Mr ARCHDALE PARKHILL ,"NA Actually, it would not lower real wages. It is possible to increase the currency and give our workers wages nominally twice as high as those at present paid, but these would not purchase half as much as do existing wages. I do desire, not the reduction of real wages, but a re-adjustment of the position to provide that everybody shall make an equal sacrifice in the effort to stabilize the country. The second method t.o which I have referred is a weak and cowardly way of dealing with the difficulty, while the third course is utterly dishonest, and unworthy of a responsible government. It is just as dishonest for a nation to refuse to pay its just debts as it is for an individual to do so. Any nation that is prepared to resort to subterfuge in an endeavour to evade its liabilities, by issuing valueless paper money, and similar efforts to undermine the national stability, must inevitably reap the financial whirlwind that has been the reward of other nations which have adopted such methods. This Government has failed utterly to eifect the economies which it promised in August last, when it entered into an agreement with the States. It then made a distinct compact with the Labour Premiers of Victoria and South Australia, and the National Premiers of the other States. All were to live within their revenues and endeavour to balance their budgets. To give effect to that undertaking it was necessary to act in a manner which is disagreeable to any politician. No cabinet, either National or Labour, likes to reduce the wages of its civil servants, or to impose grinding taxation upo.n the people. However, the Premiers returned to their respective States perfectly trustful of the good faith of the Commonwealth. They honoured their undertakings, and performed their disagreeable tasks.",34
58,Mr MORGAN ,"And the Commonwealth Government "" squibbed "".",35
59,Mr ARCHDALE PARKHILL ,"will That is what it amounts to. This Labour Government is the only one of the seven which entered into the agreement which has failed to honour its undertakings, not only with regard to economy but also with regard to taxation.",35
60,Mr A GREEN ,"Such action is quite in accordance with the National policy, but it is pretty hard for a. Labour Government to carry out.",35
61,Mr ARCHDALE PARKHILL ,"NA The honourable gentleman - is trying to be nasty, and at the same time justify the supine attitude of his Government. He is not prepared to stand up like a man and make a speech to defend that attitude. The most effective defence that his Government can put forward is the feeble excuse that the task is not a pleasant one. Was it pleasant for Mr. Hogan or Mr Hill, the Labour Premiers of Victoria and South Australia? Could anything be more contemptible and more pitiable than that excuse, offered in extenuation of the inaction of the Commonwealth Labour Government at a time when Australia is passing through the most critical period in its history?",35
62,Mr NAIRN ,"They are a pack of popularity hounds, that's all.",35
63,Mr SPEAKER ,Hon. Norman Makin). - Order ! I require the honourable member for Perth ( Mr Nairn) to withdraw that remark.,35
64,Mr NAIRN ,I withdraw it.,35
65,Mr ARCHDALE PARKHILL ,"NA When addressing the Loan Council last June, the ex-Treasurer, the honourable member for Dalley ( Mr Theodore), statedTlie Treasurers feel, however, in view of the difficult outlook generally, that it is proper und advisable for them to urge upon-all Governments the need for the utmost economy with regard to expenditure, also that it is essential for the budgets of the Commonwealth and the States to be balanced for the forthcoming limmcial year. Neither of those essential things is being done by this Government. Speaking at, the Royal Agricultural Show luncheon on the 17th April of this year, the honourable gentleman, who was then'Treasurer, said Australia is heading for bankruptcy. There be a diminution"" of £30,000,000 in Commonwealth revenue, and £50,000,000 less to spend. The facts are so obvious that whether we like it : o r not, we shall be compelled to resort to economy; economy by governments and economies by communities as well. He went on to say, and honourable members will be amused when they hear the quotation furtherI am confident. people will give full credit to the Government that faces the position honestly. It cannot be said that this Government has faced the position honestly, nnd no credit can be given to it. Its present proposals are of no practical use in meeting the situation. When the first budget was introduced earlier this year, the Opposition proposed reductions in expenditure totalling about £4,000,000. I remember advocating, among other things, that the proposed vote of £1,000,000 for unemployment relief should not be expended, because the responsibility for dealing with unemployment rested with the States. The supporters of the Government howled at me at that time for even suggesting that this money should not be made available to relieve the sufferings of the community. It was said that it was imperative that the money should be voted so that relief works could be put in hand. But what, has been done with that money? No less than £850,000 of it-all - that was available-ha s been paid' to South Australia to relieve its impecuniosity. The statements of honourable members opposite that it was imperative that this money should be made available for relief works for the unemployed have been proved to be gross hypocrisy.",35
66,Mr FRANCIS ,Tb e money has been used to help in paying South Australia's interest bill.,36
67,Mr ARCHDALE PARKHILL ,"That is so. I suppose that it has been used to assist in meeting the cost of the new Adelaide railway station, or something of that kind. At any rate, the unemployed have not received the slightest benefit from it. The total reductions in expenditure that the Government has been able to achieve amount to £1,230,000; but against these reductions there have been increases totalling £S00,000-£400,00 0 in additional pension payments, and £400,000 in increased exchange charges. The net result of all the Government's economies has been a reduction in expenditure of a paltry £430,000 in a total expenditure of £65,587,770. In the circumstances I consider that I am justified in saying that the Government has made no serious - effort to reduce its expenditure. That must be the opinion of any one who looks at the situation without prejudice or party bias. I propose to deal in detail with some of the proposals of the Government. It is intended to effect a reduction the salaries of Ministers and members. The Government has been forced by considerations of simple honesty to bring forward this proposition, but it is seeking to bring about this reduction by a mere subterfuge. The reduction is to be made in the form of taxation at the time of the payment of the salaries. It is being done in this way in order to make it easy to return to the original remuneration at the earliest possible moment. The general public can see through this artifice. It is petty meannesses of this kind that bring honourable members of this and other Parliaments into disrepute.",36
68,Mr A GREEN ,That is not so.,36
69,Mr ARCHDALE PARKHILL ,"In said my opinion it is so. If the Government had come forward boldly and proposed reasonable. a straight out reduction of members'"" salaries to £500, or if it had even proposed a straight out reduction by 10 per cent, something could have been said for the proposal, but to effect a reduction by means of taxation of the kind suggested is petty and mean. No doubt, the first opportunity will be taken to restore the remuneration of members to £1,000. Honourable members opposite will greedily revert to that figure on the first favourable occasion. I repeat that such conduct brings upon membership of this Parliament, public opprobrium. It is proposed to reduce the salaries of certain public servants, but no salaries affected by the Government's proposal are to be reduced below £725. The Leader of the Opposition has already dealt clearly and penetratingly with this proposal, and has shown the sham and hollowness of it. Out of 40,000.Commonwealth public servants, only 440, including members of Parliament, are to be taxed. Nothing more grotesque could be imagined than this proposal for meeting the difficult financial situation which faces the Government. I am confident that, with few exceptions, all the members of the Cominonwoalth Public Service would be willing to submit to a graduated reduction of their salaries in these difficult times. They feel, as a inatter of fact, that they are being put in a false position by the Government's proposal to tax only the higher salaries, and they would be quite willing to agree to reductions similar to in those which are being imposed upon State public servants. If the Government would introduce a properly graduated tax or salary reduction to apply to the Public Service generally, it would be able to save, not a mere £60,000, but probably £1,000,000 out of the £11,000,000 paid annually to the Public Service. The present proposal must inevitably bring the Government into contumely.",36
70,Mr CROUCH,Would the honourable member tax every public servant?,36
71,Mr ARCHDALE PARKHILL ,"I am not required to answer the questions of the honourable member for Corangamite ( Mr Crouch), but I have already that I consider a graduated reduction on a general basis to be fair and The Government's proposals in regard to payments to sinking funds are un*satisfactory and unworthy. They amount, in a measure at least, to a repudiation of the terms upon which money has been borrowed both at home and abroad. If the honourable member for Corangamite had loaned money privately on certain securities, he would not at a later stage be prepared to hand back the securities on the promise of the borrower to provide securities not quite so good as those originally given. Although the honourable member would not do that in his private dealings, he is quite prepared to do it in his public operations. NA",36
72,Mr ARCHDALE PARKHILL ,NA r That is to the honourable member's credit.,37
73,Mr CROUCH ,The cases referred to by the honourable member for Warringah are not parallel.,37
74,Mr ARCHDALE PARKHILL ,"I thought the honourable member would get out of it in some way. If the Bruce Page Government had adopted the methods that this Government is resorting to in order to balance the public accounts, it could easily have finished each financial year with a surplus. But it would not descend to using reparation payments for current purposes as this Government has already done, and it certainly would not have dreamt of defaulting in sinking fund payments ae this Government is now proposing to do. The raiding of the sinking funds by the Bruce-Page Government would have been severely criticized by the members of the Labour party, who were then in Opposition ; yet some of those same honourable members now seem to think that such a practice is quite right. I have said on other occasions in this House, though it was not popular to do so, that our expenditure under the federal aid roads scheme should, in present circumstances, be greatly reduced. I know that some honourable members of the Opposition, who represent country electorates, disagree with my views on this subject, They regard expenditure on main roads as essential in the interests of the primary producers. Generally I do not disagree with this view, and equally desire to see good roads in the country. Yet if in my own garden I could not afford ironite paths I should have to be satisfied with something less costly, and, similarly, I consider that as we cannot afford to lay down expensive concrete highways, which are used in competition with Our railways, we should he content to put down less expensive roads, for the time being at any rate. An amount was provided in the first budget for the repatriation of excess coalminers. This money has not yet been speut, and I do not think that any hardship would be done to any one if the spending of it were deferred for a considerable time, if not altogether. 1I have referred previously to the extended holiday which the honourable member for Reid ( Mr Coleman) is enjoying at the expense of this country. His absence from Australia for such a protracted period is neither more nor less than a public scandal, which the Government should not have allowed to occur. It is said that he did good work at the meetings of the League of Nations, but according to the reports of those meetings he was unable to answer many of the questions put to him. It would appear that the honourable member proved himself to he quite incompetent for the work required of him. A Minister acquainted with the administration of the territories, and able to answer any questions that might be put to him, should have attended the meetings of the League. One report of the League meetings statesMr Coleman was subjected to considerable questioning in regard to matters concerning the administrative service in the territory. At the request of Lord Lugard (Britain), he said that he would have included in the next report particulars of the numbers and rate of pay of each grade of officers so as to distinguish the administrative staff from the technical staff. Replying to another question by Lord Lugard, Mr Coleman said ""he could not give any details as to the nature of the proposed scheme, without reference to his Prime Minister."" Lord Lugard also asked whether Mr Coleman was satisfied royalty was sufficiently high to meet the expenditure on the goldfields."" Mr Coleman said he was not in a position to indicate what the future lines of 'government policy might be.",37
75,Mr A GREEN ,"If the honourable member had a full - report of the meetings of the League, he would see that the honourable member for Eeid ( Mr Coleman) made a. most informative speech.",38
76,Mr ARCHDALE PARKHILL ,"NA No man should be sent to the meetings of the League unless he has a full knowledge of the subjects to be dealt with, and is able to satisfy the representatives of other nations that Australia is properly administering the territories over which she has a mandate. Obviously, the Tumor* able member for Eeid could not give those assurances, and, therefore, apart from the question of cost, his representation of Australia can only be regarded as unsatisfactory.",38
77,Mr THOMPSON ,He has had great holiday.,38
78,Mr ARCHDALE PARKHILL ,"NA At the request of the Government, the honourable member for Eeid-*-a man without administrative experience-invest ^ gated the administration of Australia House. The publicity which has been given to his investigation is belittling to. the prestige of the Australian High Commissioner. If I , a private member of this House, attempted to investigate the affairs of the Amalgamated Engineering Union of which you, Mr Speaker, are a member, they would properly resent my intrusion. Yet a private member of this House has been sent abroad to inquire into routine matters and details of administration of the office conducted hy the High Commissioner, who is Aus* tralia's representative at the heart of the Empire.",38
79,Dr MALONEY ,^He was man enough to say that he was not competent for the job.,38
80,Mr ARCHDALE PARKHILL ,"NA lie realized his limitations; but, apparently, the Government did not. [ should not have objected had the Acting Prime Minister ( Mr. Fenton), when in London, undertaken an investigation of the administration of Australia House.",38
81,Mr A GREEN ,Mr Coleman has done his work well.,38
82,Mr ARCHDALE PARKHILL ,"NA Since the present Government came into office twelve months ago, four of its Ministers have been abroad. iiistiuife I have yet to learn whnt good has resulted from the visit of the Acting Prime Minister to England and America.",38
83,Mr ANSTEY ,"The honourable member agreed to his going, - and cheered him of! his departure.",38
84,Mr ARCHDALE PARKHILL ,"I should also like to know what the Minister for Markets - and Transport ( Mr. Parker Moloney) is, doing in England besides inspecting Australian goods at Harrod's and Selfridge's.",38
85,Mr A GREEN ,"The - honourable member, said that he had no objection to Ministers going abroad.",38
86,Mr ARCHDALE PARKHILL ,"NA Then there is the Attorney-General ( Mr, Brennan) who, beyond making a speech at the meeting of the League of Nations, a has done very little since he left Australia. Why does he not come home? His brilliant qualities should b'e . at the disposal of the Government in Australia in these critical times.",38
87,Mr ANSTEY ,Member s of the Opposition unanimously agreed that the Attorney-General should go abroad.,38
88,Mr ARCHDALE PARKHILL ,. 1 did not say so. I aim now 'exercising my right to protest against his long absence from Australia. Mr C. RILEY - The honourable member attacks the Attorney-General behind his back.,38
89,Mr ARCHDALE PARKHILL ,"I am not attacking the Attorney-General behind his back; as a public man I am entitle'd to voice my protest against his absence from Australia at this time. Having carried out the work which he was appointed to do at the Assembly of the League of Nations, the Attorney General should have returned to Australia instead bf careering round the countryside of England at a time when Australia can ill-afford the expenditure that is being incurred. Before leaving Australia the Prime Minister said that he would not return empty-handed; but so far there is little evidence pf his having achieved anything worthwhile. All he seems to have accomplished is to have gained the sympathy of the people of England because of the actions of his colleagues in his absence. The Government's attempts at For economy are a byword. It has hot ma'de an honest attempt to reduce expenditure: it has uot been untrammelled by political considerations, otherwise ir could bave saved at least £4,000,000. A study of the Government's taxation proposals suggests that it has sought the most cruel form of taxation to impose on the workers of Australia. In one year it expects to take £44,000,000 out of the pockets of a little over 6,000,000 people by means of customs duties. It has also imposed a tax on tea. I can imagine with what joy the announcement of this tax was received by many persons in the community. I fancy that I can hear the applause of the workers in Brunswick and other industrial centres of the Commonwealth, when Labour members tell their constituents that, in addition to taxing their beer and tobacco, the Government, has imposed a tax of 4d. or 6d. per lb. on the family tea. The sales tax has also been increased as a means of getting the country out of its financial difficulties. The presence in the chamber of the honourable member for South Sydney ( Mr E. Riley) reminds me of a sxieech he made in the recent election campaign in New South Wales, in which he told the electors that the Federal Government would have the courage to increase the sales tax. He did not tell them that that tax was directed at those at the base of the pyramid-the workers-while the more wealthy sections of the community, at the apex of the pyramid, would be unaffected by it. Nor did. he tell the electors that the Government which had the courage to increase the sales tax was not game to reduce the allowances of members of Parliament. A few weeks ago the honourable member for Macquarie ( Mr Chifley), speaking ou the solidarity of the Labour caucus, said that nothing in the civilized world is equal to this expression of human endeavour which is so solid and united. Yet within a week that magnificent structure which he called upon every one to admire, was tottering on its foundations. hear of divisions with twenty ayes and sixteen noes. The whole of this morning was spent by the caucus in watering down a previous motion to make it so innocuous that no one can understand it. The Government's taxation proposals will hit the worker hardest of all, and will vent the downward trend in the cost of living. The taxation imposed by this Mr Archdale Parkhill. Government is so heavy that I do not know how the workers outside those in the sheltered industries will he able to carry on. One of the undertakings given by the Commonwealth Government at the Melbourne conference was that the Commpnwealth would not further encroach on. the field of taxation which rightly belonged to the States. Thu Acting Treasurer's ( Mr Lyons) financial statement included this paragraphTin; now income tax proposals relate principally to income from property. The object aimed at is an increase in property taxation, which, with increases by the States, w i ll result in property bearing a fair burden in the pJau of budget re-adjustment. Clearly, this amended budget is an infraction of the Melbourne undertaking; it proposes a shattering inroad on the States' domain of taxation. The honourable gentleman further stated that the new proposals "" are designed so as to spread the aftditional burdens equitably over the whole community without unduly eutering the fields of taxation on which the States rely "". Are we to infer that in addition to the imposts which this Government now threatons, the States also are to increase their income taxes? If that happens, the country will he in a. desperate state. Already the Government has found that the last increases of duties on beer and spirits have reduced instead of increasing the revenue, and they cannot proceed further in that field without risking an undue sacrifice of income. That is true also of tobacco and other heavily taxed commodities. The limit of taxation has been reached, and it is time that the Government realized that Australia cannot be taxed into prosperity. I have never heard of a more unfair proposal than that relating to the tax on income from property. The Government proposes to raise an additional £1,500 000 from income tax, the bulk of which will come from the most deserving class in We the community-the thrifty people of small incomes. The exemption of income from property is to be reduced from £3CO to £100, and will disappear entirely when the taxable income reaches £200. Cn such income, the Government proposes to levy a further tax of 1 \ per cent. Th.U premeans that the small property-owner, who by industry, rigid thrift, and stern selfdenial, has saved a few thousand pounds, w hile his neighbour has been punting his money away ou the racecourse and wasting it on pianolas and motor cars, is, in lu's old age, to be taxed into penury. The Acting Treasurer hypocritically All fixed income from property, including interest, is in a relatively better position day than last year hecuusc of reduced commodity prices. In these circumstances, income from property may fairly be required to provide more taxation. Is that not true also of public servants in receipt of salaries of less than £725 per annum, and of unionists in sheltered industries who.se wages are at the peak, while their fellow unionists are struggling for a crust? The Government's proposal will mean that a widow, who has an income of £200 from bonds and property, will be required to pay as much inco'i'; tax as a man in receipt of a salary of £750.",38
90,Dr MALONEY ,It is not just.,40
91,Mr ARCHDALE PARKHILL ,"It is not, and the Labour party should not sr.and for such inequality. A person with an annual income of £300 from property will pay £29 8s. 4d., whilst a man with a salary of £1,000 a year will pay only £34 10s. 3d. Such inequalities cannot be justified. Many people with a small income from investments have little or no margin above the amount sufficient to maintain them; they are too proud to lean on the State, but because they have won a bare competence an additional 12s. 6d. per week is to be extorted from rhem. What encouragement is there for people to provide for their old age instead of relying on pensions and other forms of eleemosynary aid ? It is little wonder that the number of applicants for the old age pension is increasing and that it3 annual cost to the country is mounting steadily. I protest emphatically against this injustice to a most deserving class. People have been advised to inculcate into the minds of their families the principles of thrift and independence. The Commonwealth Bank employs a most talented woman, Miss Janet Mitchell, to lecture on thrift and encourage people to make provision for their old age. Its banking chambers are placarded ""Buy a bond; look after your old age"". When people act on that precept instead'of leaning on the Government, they are threatened with punitive taxation. The thrifty folk, who mostly comprise the middle classes, are the best assets to the nation. The wealthy people can look after their own interests; I hold no brief for them, although I believe they are entitled to justice, and I shall see that they get it. I have no conto- cern for the waster who will not work, otherwise than finding him work to do, but I am concerned with the thrifty class who are being deliberately plundered by the present Government. This penal taxation is wrong. Over 80 per cent, of the workers are dependent upon private employers. How is employment to expand under constantly increasing taxation ? If by taxation the Government takes all profits out of industry, how are the unemployed to be absorbed? This taxation system is economically unsound and unstatesmaiilike, anct it arises from the failure of the Government to shoulder the responsibility of reducing the cost of administration. If it had had the courage to reduce expenditure to the point of hurting, the finances would be on a better basis. But with the exception of a few unprotected non-unionists in the Defence Department, nobody is seriously affected or worried by the Government's economy proposals. The truth is that no real economy is being practised. As recently ns the 30th October the Sydney Sun reported that the Prime Minister ( Mr. Scullin) had said, in the course of a radio-telephone conversation with the"" Acting Prime Minister, that the financial position in London was most difficult, and stressed the necessity for adhering to the programme laid down at the Melbourne conference. Because the Government has lacked the courage to do that, and because of its general incapacity to stand up to its job, the Commonwealth is in a serious financial depression, and there is little hope of financial and economic salvation from the present Administration. Sitting suspended from, 6.IS to 8 p.m.",40
92,Mr CURTIN ,"Premantle) [8.0] - On e readily recognizes that the session that has been summoned on this occasion has to deal with about the most important economic problem Australia has yet faced; and I should have, imagined that the Opposition, which has a history to answer for in connection with this problem, would rather have faced the future than - have concentrated as it were the whole of its criticism upon what it alleges to be the sins of omission of the present Government during the last few months. T doubt if political audacity has even been greater than in the case of men, who, in a period of unprecedented difficulty and acute depressionwhen, as they say, the national income has fallen by about £150,000,000, when the prices of our principal staples have been almost cut in half and when the revenues of the Government have been depleted and inevitable expenditure increased-hav e the hardihood to expect an achievement which they themselves failed to accomplish during years of comparative industrial opulence. They failed to balance their budgets when prices were high, when the national income was buoyant, when the industries of. the country were comparatively prosperous and when the great majority of the people were employed. If they have a policy it surely involves putting the past behind them and, instead of holding, inquests on what has been done by others, to look to the future to discover, if possible, means by which the present position may be rectified. We could then engage as a sort of economic council in a dispassionate examination of the question. But the speech of the Leader of the Opposition ( Mr Latham) this afternoon, far from suggesting anything towards elucidating the problem or discovering solutions for it, was rather directed towards converting the community towards the political standard which he himself holds up. It was a speech delivered, as I beard it, with a view to vote-winning rather than to problem-solving. There can be no question that the whole of the utterances of representative leaders of the party opposite during the last, few weeks have been directed very largely towards endeavouring to throw the whole onus of the present situation on the present Government and its supporters, rather than io presenting the facts in their entirety so. that the public might realise clearly that this problem is not innate to Australia, but is one that has arisen because, shall I say, of the financial bankSfr. (Purlin. ruptcy of civilization. There is not a country in the world irrespective of whether it can or cannot for the moment obtain budget equilibrium that is not faced with economic difficulties almost identical with those confronting the people of Australia.",40
93,Mr GREGORY ,That is not so.,41
94,Mr CURTIN ,"It is. Whether a country has one policy or another, in the major sense the mass of its people are suffering because of the impossibility of marketing their products profitably. That applies to the United States of America equally wijh Great Britain, and to Germany equally with Belgium, and it applies to Australia. Our difficulties are due not to auy physical impairment of our productive apparatus; they have not arisen because of any slothfulness on the part of our people. Indeed, almost parodoxically it may be said that at no other time in the history of this continent has the production of the soil been so bountiful as it is at the present moment; yet it remains a tragic commentary upon tlm situation that this abundance of nature which has been fructified by man's industry aud genius has contributed nothing towards the solution of our difficulties.",41
95,Dr MALONEY ,'And people are starving.,41
96,Mr CURTIN ,"In the midst of plenty, there are, as the honourable member says, many people who are starving. There are two groups of problems. There is the problem of Governmental finance, the problem of managing the affairs of the nation as a sort of national executive, and there is deeper than that, and largely responsible for it, the problem of the effective and profitable employment of the resources of the people. It is my judgment for what it is worth that there can be no budgetary equilibrium in Australia, either for the Commonwealth or the States, so long as 200,000 of our people are out of work and our industries :ir<incapable of carrying on effectively.",41
97,Mr NAIRN ,What is the remedy?,41
98,Mr GREGORY ,To take more money from the people.,41
99,Mr CURTIN ,"That is a rather cheap kind of sneer, because if honourable members challenge me on the point, I shall cite chapter and verse for the extraordinary increases in revenue which the previous Government extracted from the people of this country; I shall point out that, whether through indirect or direct taxation, our predecessors inherited a ceri.ain revenue, and till they did each year was to innate it and meet every problem' either by not paying their way or by exr-ructing more revenue from the people and industries of this continent. Honourable members need not challenge me on i.lie point; the testimony is there for whoever likes to look at it. The last two budgets presented by the Nationalist Government showed deficits, so that the dishonour, which it is said by the Opposition to attach to this party because of its inability to meet the expenditure out of revenue, is one that attaches to themselves. If to fail to pay one's way each year is a cardinal offence against national honour the Labour party is not the initiators of this chapter of obloquy in the national history. It has been written by othera in ci rcjumstances less justifiable than the present. The Leader of the Opposition in bis amendment suggests that all would be right if we were to adopt and carry into legislative, effect the programme considered by the Premiers in August, last at a conference at which Sir Otto Niemeyer was present. I have some figures showing the result of the first four months, operations of the States and the Commonwealth, and the deficits of the Commonwealth and the States at the end of October. If it be a tribute to certain Premiers that they have agreed on paper to the establishment of budgetary equilibrium for their States we are entitled to ask how far the performance squares with the declaration of intent. At the end of the first four months' operations of the present financial year the States showed the following deficits:-Wester n Australia, £748,000; Victoria, £3,781,384; New South Wales, £5,306,280; Tasmania, ' £210,474; South Australia, £1,495,293; Queensland, £674,248. These States which, according to the Leader of the Opposition, definitely undertook to balance their budgets, these States, which are setting, so we are told, an example that the Federal Government should follow-whic h are doing the unpleasant things referred to by the honourable member for Warringah ( Mr Archdale Parkbill) and whose conduct is said to be something that shines out as a bright light in contradistinction to the manner in which the Commonwealth Government is behaving-hav e as a result of the first four montlis' operations of the current financial year shown an aggregate deficit of £12.215,679. Mr G'KEOOUY - What is tht Commonwealth's deficit ' 1",41
100,Mr CURTIN ,"It . is £5,900,000 on four months' operations. I ask honourable members to put the question fairiy to themselves-in what respect is the August agreement, which apparently has become a sort of Ten Commandments for the Governments of Australia, being observed hy the States? They are in the cleft, stick of financial, embarrassment just the same as the Commonwealth. They find that, however well intentioned may have been their promises, every step they take along the road of the Niemeyer plan makes it increasingly difficult for them to realise their financial expectations. Every reduction in wages, every rationing in employment, every diminution in the purchasing power of the community, reacts upon the taxpaying capacity, and as a result the revenues which have been forecast b3 the Treasurers, r Commonwealth or State, have not been, and will not be. realized. All the talk that there was a sort of sacred covenant entered into in Melbourne last August, and which this Government is the one ignoble administration in Australia to dishonor, falls absolutely to the ground in the face of the reality. The reality is that, whatever be their, intentions or their readiness t,o subscribe to the conception of budgetary adjustment, the facts have not permitted the Treasurers' budgets to be adjusted. While it may be argued in a most sophistical way that the first two or tln-pe months of the financial year are always the worse, that the income tax assess-^ ments have not been issued, and that there is a piling up of arrears from the previous year as a result of certain hookkeeping arrangements, the first three months of this year in comparison with the first three months of any previous year prove to be by far the worse from the stand-point of budget equation.; and I say, quite frankly, that I see no expectation of the finances of the Commonwealth or the States being adjusted on an even keel in the next twelve months. The problem that confronts us has taken years to grow. From 1914 Australian governmental finance has been complicated and embarrassed by. the tremendous piling up of interest charges. Of the taxation estimated to be collected this year by the Federal and State Governments, 62 per cent, will be paid in interest, and sinking fund charges. Ouo of every pound which Railways Commissioners of Commonwealth and the States collect in rates and fares, 7s. is paid in interest and sinking fund charges. While this terrific incursion into the ordinary revenue of the natioif is made for the purpose of satisfying the claims of bondholders, how can it be expected that any industrial enterprise will pay? And if industrial enterprises cannot pay-and what is true of the railways is true of almost every other industrial and productive enterprise in the nation-ho w in the name of common sense is it to be expected that the nation, which is merely a reflection in a corporate sense of the individual life of the people, can have its finances adjusted upou an even keel? It is true thut honourable members opposite have a policy. That policy nakedly and unashamedly stated by the honourable member for Warringah ( Mr. Parkhill), in so far as it affects the public Bervants, is that he would reduce their salaries by a graduated cut. He would reduce every one. That remedy, although not likely to contribute towards the rejuvenation of Australia's economic life, might certainly contribute towards a bookkeeping adjustment of national finances, and might permit of 70 per cent, instead of a 62 per cent, share to bond-holders. I do not say that the great financial interests of Australia would not cheerfully endorse and even welcome such a policy. But I put this question to this House and to the country: Are all the problems of nations to be solved by the operation of a policy of Mr Curtin. depressing .the wages of those who ore the poorest of this and every other community."" . , -- . We were told in the course of the speech of the Leader of the Opposition ( Mr Latham) that there are those in this community who, apparently, meeting in a corner of this building, are recreant, not ouly to their trusteeship as representatives of the people, but also to any conception of national decency, that they would repudiate the obligations of this country in a variety of ways, and that because of their overt acts which, apparently, commenced only this week, it has become impossible to rectify Australia's over the seas financial position. The truth of this the inatter goes back far beyond any particular meeting held in Canberra this week. The attack upon Australian securities commenced a year ago. The onslaught upon the credit of this country did not originate with any decisions that may or may not have been made in the Labour caucus, and, after all, international finance is concerned, not with opinions, but with facts. With respect to opinions, I suppose that few persons have any great admiration for the political stability of the South American republics. Their policies apparently would not be endorsed by the right-thinking, and, shall we say, influential, statesmen of Europe, hut that does not prevent South America from being a f r u it f u l field of investment for international capital. It does not prevent the Argentine railways from being built out of funds secured in Europe and for the most part floated on the London stock market. Whatever may be the opinions of Englishmen regarding the politics of the South American Republics, the fact remains that so long as those countries are a profitable field of investment, money is poured into them from nil over the world.",42
101,Mr MORGAN ,The Argentine has (me of the most conservative governments in the world.,43
102,Mr CURTIN ,"There are conservative governments everywhere. One of the most conservative is the present Federal Government. In any event the problems of this country are definitely related to the world problem, which, in essence, is that productive power on the part of the peoples of the world has i greatly outstripped the means of exchange; in other words, the available for the exchange of goods and services are inadequate when measured on piece-work. by the tremendous mass of goods and services that have to be exchanged. need not cite evidence in support of that reduced. contention. I simply remind this House that in 1914 when the great war comable menced there was withdrawn f fields of production in Great B ritain and other countries not thousands but millions of men who had previously been engaged in the performance of the industrial vices of civilization. These men went forth to war. They were engaged in 101 forms of activity, which, from the standable point of production, could be said to be entirely useless. These men were conmy quotation. sumers instead of producers of goods. They left behind them, as it were, a residuum of labourers who, by reason the stimulus given to production by the necessities of war, were able so to augment the productive efficiency of mankind .as to make food, clothf ing and other commodities availmembers able to civilization, if not upon the same standard as before the war, upon a livin g standard. In addition all the requirements of war were this diminished army of labourers. When the war ended and this enormous army . of men attempted to - return to the fields and to the workshops, they found that they had to a large extent been supplanted by junior labour and young women who had been trained in industrial vocations. Their services were not required and there was no place for them as labourers. Then the doctrine was sounded, and its echoes reverberated through this chamber this afternoon that the remedy for unemployment was that everybody should take less, that we should take a retrograde step and bring about a lower standard by asking the workers to work longer hours for less pay.",43
103,Mr LAZZARINI ,"Produc e more and take less. Mr. Curtin"" - That is what it amounts to. That is no remedy for unemwith ployment. In fact the remedy is really the opposite direction. Mr . in his book, My L if e and Work, said that f it ever came to a test whether dividends should be paid or wages lowered, he would facilities abolish dividends.",44
104,Mr WHITE ,H is employees were paid,44
105,Mr CURTIN ,Mr Ford did not I even suggest that wages should be,44
106,Mr ARCHDALE PARKHILL ,The honormember is quoting only one section r o m the of what Mr Ford said.,44
107,Mr CURTIN ,"The honourable member is himself an adept at picking out particular allusions to reinforce his arguserments. I submit that in quoting Mr . Ford, I have not misrepresented his general conclusions and u n t i l the honor' member for Warringah can show that I have, he has no right to challenge I now come to a consideration of the of position of Australia. First of all the existing depression has been brought about mainly because the enormous in* pouring of loan funds into this country r o m overseas has ceased. Honourable opposite have lived on overseas loans during the whole period of their at least political existence.",44
108,Mr GULLETT ,What of the State provided by Labour Governments?,44
109,Mr CURTIN ,"I am dealing with the Commonwealth as a whole and not with individual States. Furthermore, were it not for the fact that these loans were regularly available to meet Australia's overseas obligations, this financial crisis which now faces Australia would have developed years before. It has emerged for three reasons. It is not unassociated with the political changes that have taken place in Australia. There are tliose overseas who detest and fear the advent of Labour Governments in Australia.",44
110,Mr ARCHDALE PARKHILL ,They have every reason to fear Labour - Governments.,44
111,Mr CURTIN ,"They fear them because they know that Labour Governments are concerned more with the well-being of the people of this country than the appreciation of the fixed in in comes of those who have invested in goHenry Eord, vernment, securities. NA",44
112,Mr MAXWELL ,That means repudiation.,45
113,Mr GULLETT ,Pu t it in plain English.,45
114,Mr SPEAKER ,Hon. Norman Makin) --Order !,45
